states	PB1	PA	HA	NP	NA	MP	NS
61180000	2	4	2	6	3	2	8
61200000	2	4	2	5	3	2	8
61220000	2	4	2	6	3	2	8
61240000	2	4	3	8	3	2	8
61260000	2	4	2	6	3	2	12
61280000	3	4	2	6	3	2	8
61300000	2	4	2	7	3	2	8
61320000	2	4	2	6	3	2	9
61340000	2	4	3	6	3	2	12
61360000	3	4	2	7	3	2	9
61380000	3	4	2	6	3	2	11
61400000	2	3	2	5	3	2	9
61420000	3	4	2	5	3	2	9
61440000	3	4	2	5	3	2	8
61460000	2	4	2	5	3	2	8
61480000	2	4	3	6	3	2	8
61500000	2	5	2	6	3	2	9
61520000	2	4	2	5	3	2	9
61540000	2	3	2	5	3	2	9
61560000	2	4	2	5	3	2	10
61580000	2	3	2	4	3	2	8
61600000	3	4	2	5	3	2	8
61620000	2	4	3	6	4	2	8
61640000	2	3	2	6	3	2	9
61660000	2	4	2	6	3	2	10
61680000	2	4	2	6	3	2	12
61700000	2	4	2	5	3	2	11
61720000	2	4	2	6	3	2	9
61740000	2	4	2	5	3	2	12
61760000	2	3	2	6	3	2	9
61780000	2	4	2	6	3	2	8
61800000	2	5	2	7	3	3	9
61820000	2	5	2	5	3	2	8
61840000	3	3	2	7	3	2	10
61860000	2	4	2	6	3	2	8
61880000	2	4	2	6	3	2	9
61900000	3	4	2	6	3	2	8
61920000	2	4	2	7	3	2	8
61940000	2	4	2	6	3	3	9
61960000	2	4	2	6	3	2	8
61980000	3	5	2	6	3	2	8
62000000	2	4	3	6	3	3	11
62020000	2	4	2	7	3	2	11
62040000	2	4	2	5	3	2	8
62060000	2	4	2	6	3	2	8
62080000	2	5	2	6	3	2	8
62100000	2	4	2	6	3	2	10
62120000	2	4	2	6	3	2	10
62140000	2	4	2	5	3	2	9
62160000	2	4	3	6	4	2	10
62180000	2	4	2	6	3	2	8
62200000	2	4	2	5	3	2	8
62220000	2	3	2	7	3	2	11
62240000	2	3	2	8	3	2	9
62260000	2	4	2	6	3	2	9
62280000	2	4	2	6	3	2	9
62300000	2	5	2	6	4	2	8
62320000	2	4	2	6	3	2	8
62340000	2	3	2	6	3	2	8
62360000	2	4	2	6	3	2	9
62380000	2	5	2	6	3	2	9
62400000	2	4	2	6	3	4	10
62420000	2	4	2	5	3	2	9
62440000	2	4	2	6	3	2	8
62460000	2	4	2	6	3	2	11
62480000	3	4	2	5	3	2	8
62500000	2	3	2	6	3	2	9
62520000	2	4	2	5	3	2	10
62540000	2	3	2	5	4	2	11
62560000	2	4	2	5	3	2	10
62580000	3	4	2	6	3	2	8
62600000	2	4	2	6	3	2	9
62620000	2	4	2	6	3	2	9
62640000	2	4	2	6	3	2	9
62660000	2	4	2	5	3	2	8
62680000	2	4	2	5	3	2	10
62700000	2	4	3	6	3	2	9
62720000	2	4	2	6	3	2	8
62740000	2	3	2	6	3	2	8
62760000	2	4	2	6	3	2	9
62780000	3	3	2	7	3	2	8
62800000	2	4	2	6	3	2	8
62820000	2	4	3	5	3	2	8
62840000	2	4	2	6	3	2	8
62860000	2	4	2	6	3	2	8
62880000	2	4	2	6	3	2	10
62900000	2	4	2	6	3	2	8
62920000	2	5	2	8	3	2	9
62940000	2	4	2	7	3	2	8
62960000	2	3	2	5	3	2	8
62980000	3	4	2	6	3	2	8
63000000	2	4	2	6	3	2	9
63020000	2	4	2	6	3	2	9
63040000	2	4	3	6	3	2	8
63060000	3	4	2	8	3	2	10
63080000	3	3	2	6	3	2	8
63100000	2	4	2	9	3	2	8
63120000	2	4	2	5	3	2	8
63140000	2	4	2	5	3	2	10
63160000	2	4	2	5	3	2	11
63180000	3	4	3	4	3	2	8
63200000	2	4	2	6	3	2	10
63220000	2	3	2	6	3	2	8
63240000	2	4	2	6	3	2	8
63260000	2	4	2	5	3	2	12
63280000	3	5	2	6	3	2	9
63300000	2	3	2	5	3	2	10
63320000	3	4	2	6	3	2	9
63340000	3	4	2	5	3	2	8
63360000	2	3	2	4	3	2	8
63380000	2	4	2	5	3	2	8
63400000	2	4	2	6	3	2	8
63420000	2	5	2	5	3	2	10
63440000	2	4	2	6	3	2	9
63460000	2	4	2	5	3	2	8
63480000	2	3	2	6	3	2	9
63500000	2	4	2	6	3	2	8
63520000	2	6	2	6	3	2	9
63540000	2	3	2	6	3	2	8
63560000	2	4	2	5	3	2	10
63580000	2	4	2	6	3	2	8
63600000	2	4	2	5	3	2	9
63620000	3	5	2	5	3	2	9
63640000	2	4	2	6	3	2	10
63660000	3	4	2	6	3	2	10
63680000	2	4	2	6	3	2	10
63700000	2	4	2	6	3	2	8
63720000	3	4	3	7	3	2	9
63740000	2	4	3	6	3	2	8
63760000	3	4	2	6	4	2	8
63780000	2	4	2	6	3	2	8
63800000	2	4	2	6	3	2	9
63820000	2	3	2	8	3	2	11
63840000	2	4	2	6	3	2	9
63860000	2	4	2	6	3	2	9
63880000	2	10	2	6	4	2	9
63900000	3	4	2	6	3	2	10
63920000	2	4	2	7	3	2	10
63940000	2	4	2	5	3	2	8
63960000	2	4	2	5	3	2	9
63980000	2	3	3	5	3	2	9
64000000	3	3	2	6	3	2	8
64020000	3	4	2	6	3	2	9
64040000	2	4	2	6	3	2	8
64060000	3	6	2	6	3	2	8
64080000	2	5	2	6	3	2	9
64100000	2	4	2	6	3	2	9
64120000	3	5	2	6	3	2	8
64140000	2	4	2	5	3	2	12
64160000	2	5	2	5	3	2	10
64180000	2	4	2	5	3	2	12
64200000	2	4	2	5	3	2	9
64220000	2	4	2	6	3	2	8
64240000	2	4	2	5	4	2	8
64260000	2	4	2	6	3	2	10
64280000	3	4	2	5	3	2	10
64300000	2	4	2	6	3	2	9
64320000	2	3	2	6	3	2	9
64340000	3	4	2	5	3	2	12
64360000	2	5	2	6	3	2	8
64380000	3	4	2	7	3	2	8
64400000	2	4	2	6	3	2	8
64420000	3	4	2	6	3	2	8
64440000	3	4	2	6	3	2	9
64460000	2	4	2	6	3	2	8
64480000	3	3	2	5	3	2	10
64500000	2	4	2	6	3	2	8
64520000	2	4	2	5	3	2	9
64540000	3	4	2	5	3	2	8
64560000	2	3	2	4	4	2	8
64580000	2	4	2	6	3	2	9
64600000	2	4	2	6	3	2	8
64620000	2	3	2	5	3	2	8
64640000	2	3	2	6	3	2	9
64660000	2	4	2	5	3	2	9
64680000	2	7	2	5	3	2	8
64700000	2	5	2	6	3	2	9
64720000	2	4	2	5	3	2	9
64740000	2	3	2	6	3	2	8
64760000	3	4	4	6	3	2	8
64780000	2	4	2	6	3	2	8
64800000	2	4	2	6	3	2	8
64820000	2	3	2	5	3	2	8
64840000	2	4	3	5	4	2	8
64860000	2	4	2	5	3	2	9
64880000	2	4	2	5	3	2	9
64900000	2	4	2	5	4	2	11
64920000	2	7	3	5	3	2	8
64940000	2	5	2	6	3	3	8
64960000	2	3	2	7	3	2	13
64980000	2	4	2	7	3	2	8
65000000	2	4	2	6	3	2	11
65020000	2	4	2	6	3	2	8
65040000	2	4	2	6	3	3	8
65060000	2	4	3	6	3	2	10
65080000	2	4	2	6	5	2	11
65100000	3	4	2	6	3	2	8
65120000	2	4	2	6	3	2	10
65140000	2	4	2	5	3	2	10
65160000	2	4	2	7	3	2	9
65180000	3	4	2	6	3	2	9
65200000	2	4	2	6	4	2	10
65220000	2	5	2	6	3	2	11
65240000	2	3	2	5	3	2	12
65260000	2	3	2	6	3	2	9
65280000	2	4	2	6	3	2	10
65300000	2	4	2	6	3	2	13
65320000	3	5	2	7	3	2	11
65340000	2	4	2	6	3	2	13
65360000	2	5	2	5	3	2	8
65380000	2	4	2	6	3	2	8
65400000	2	3	2	6	3	2	9
65420000	2	3	2	7	3	2	8
65440000	2	4	2	6	3	2	9
65460000	2	4	2	6	3	2	8
65480000	2	4	2	5	3	2	8
65500000	2	4	2	4	3	2	8
65520000	3	3	2	6	3	2	8
65540000	2	3	2	7	3	2	8
65560000	2	4	2	6	3	2	9
65580000	2	4	2	5	3	2	8
65600000	2	4	2	5	3	2	9
65620000	2	4	2	6	3	2	9
65640000	2	4	2	6	3	2	8
65660000	2	3	2	5	3	2	8
65680000	2	4	2	6	3	2	9
65700000	3	4	2	6	3	2	8
65720000	2	4	2	6	3	2	8
65740000	2	4	2	6	4	2	9
65760000	2	4	2	6	4	2	8
65780000	2	4	2	6	3	2	10
65800000	3	4	2	6	3	2	8
65820000	2	4	2	6	3	2	9
65840000	2	4	2	5	3	2	8
65860000	2	4	2	6	3	2	10
65880000	2	4	2	6	3	2	10
65900000	2	4	2	6	3	3	10
65920000	2	4	2	6	4	2	11
65940000	2	4	3	6	3	2	8
65960000	2	4	2	6	3	2	8
65980000	2	4	3	6	4	2	9
66000000	2	3	3	5	3	2	8
66020000	2	5	2	6	3	2	8
66040000	2	4	2	6	4	2	8
66060000	2	4	2	6	3	2	8
66080000	3	4	2	5	3	2	8
66100000	2	4	2	6	3	2	9
66120000	2	4	2	6	4	2	8
66140000	2	3	2	6	3	2	8
66160000	2	4	2	4	3	2	10
66180000	2	4	2	6	3	2	8
66200000	2	4	2	5	3	2	9
66220000	2	4	2	6	3	2	9
66240000	3	3	3	6	3	2	8
66260000	2	5	2	6	4	2	8
66280000	2	4	2	6	3	2	8
66300000	2	5	2	6	3	2	8
66320000	2	5	2	7	3	2	10
66340000	2	4	2	7	3	2	8
66360000	2	4	2	7	3	2	8
66380000	3	4	2	6	3	2	9
66400000	2	4	3	5	3	2	9
66420000	2	4	2	6	3	2	8
66440000	2	4	2	6	3	2	8
66460000	3	4	2	7	4	2	8
66480000	2	4	2	6	3	2	8
66500000	2	4	2	6	3	2	8
66520000	2	4	2	6	3	2	10
66540000	3	4	2	7	3	2	8
66560000	2	4	2	5	3	2	9
66580000	2	4	2	6	3	2	9
66600000	2	4	2	7	3	2	8
66620000	2	4	2	6	3	2	8
66640000	2	5	2	6	3	2	8
66660000	3	6	2	6	3	2	8
66680000	2	8	2	6	3	2	10
66700000	3	4	2	6	3	2	8
66720000	2	4	2	7	4	2	9
66740000	2	5	2	5	3	2	9
66760000	3	4	2	7	3	2	9
66780000	2	5	2	6	3	2	8
66800000	2	4	2	6	3	2	8
66820000	2	3	2	6	3	2	12
66840000	2	3	2	6	3	2	9
66860000	2	4	2	6	3	2	8
66880000	2	5	2	6	3	3	8
66900000	2	4	2	6	3	2	9
66920000	2	3	2	6	3	2	8
66940000	2	4	2	6	3	2	8
66960000	2	4	2	5	4	2	8
66980000	2	4	2	7	3	2	8
67000000	2	3	2	5	3	2	8
67020000	2	4	2	6	3	5	8
67040000	2	3	2	6	3	2	8
67060000	2	6	3	6	5	2	9
67080000	2	4	2	6	3	2	8
67100000	2	4	2	6	3	2	10
67120000	3	4	2	6	3	2	8
67140000	2	4	2	5	3	2	10
67160000	2	4	2	6	3	2	8
67180000	3	4	2	7	3	3	8
67200000	2	3	2	6	4	2	9
67220000	2	4	2	6	3	2	8
67240000	2	5	2	7	3	2	8
67260000	2	3	2	6	3	2	8
67280000	2	4	2	6	3	2	8
67300000	2	4	3	6	3	4	8
67320000	2	7	2	6	3	2	8
67340000	2	4	2	5	4	2	9
67360000	2	4	2	6	3	2	10
67380000	2	4	2	6	3	2	9
67400000	2	6	3	7	3	2	8
67420000	2	4	2	6	3	2	8
67440000	2	4	2	5	3	2	8
67460000	2	4	2	5	4	2	8
67480000	2	4	2	6	3	2	9
67500000	2	4	3	6	5	2	8
67520000	2	5	2	6	3	2	8
67540000	3	4	2	6	3	2	8
67560000	2	5	2	6	3	2	9
67580000	2	4	2	6	3	2	9
67600000	2	3	2	5	3	2	9
67620000	2	4	2	7	3	2	11
67640000	2	3	2	5	3	2	12
67660000	2	4	2	6	4	2	9
67680000	2	4	2	6	3	2	9
67700000	2	4	2	6	3	2	8
67720000	2	4	2	6	3	3	8
67740000	3	4	2	6	3	2	9
67760000	2	4	2	6	3	2	8
67780000	2	3	2	6	3	2	8
67800000	2	4	2	6	3	2	8
67820000	2	4	2	6	3	2	9
67840000	2	4	2	6	3	2	8
67860000	3	4	2	5	3	2	9
67880000	2	4	2	7	3	2	8
67900000	2	3	2	6	3	2	10
67920000	3	4	2	6	3	2	9
67940000	2	4	2	6	3	2	10
67960000	2	4	2	5	3	2	9
67980000	2	4	2	6	3	2	10
68000000	2	4	2	5	3	2	15
68020000	3	4	2	8	3	2	10
68040000	2	4	2	6	3	2	13
68060000	2	4	2	6	3	2	12
68080000	2	4	3	5	3	2	13
68100000	3	4	2	5	3	2	10
68120000	2	4	2	5	3	2	9
68140000	2	3	2	4	4	2	10
68160000	2	3	2	7	3	2	9
68180000	2	4	2	5	3	2	9
68200000	3	4	2	8	3	2	9
68220000	2	4	2	6	3	2	8
68240000	3	4	2	6	3	2	8
68260000	2	4	2	5	3	2	9
68280000	2	4	2	5	3	2	9
68300000	2	4	2	5	3	2	9
68320000	2	6	2	5	3	2	8
68340000	2	4	2	6	3	2	8
68360000	2	3	2	5	3	2	8
68380000	3	3	2	5	3	2	9
68400000	3	4	2	8	3	2	9
68420000	3	4	2	6	3	2	8
68440000	2	4	2	6	3	2	8
68460000	2	4	2	5	3	2	8
68480000	2	4	2	5	3	2	9
68500000	2	4	2	5	3	2	9
68520000	2	4	2	6	3	3	8
68540000	2	4	2	7	5	2	8
68560000	2	4	2	6	4	2	8
68580000	2	4	2	5	3	2	9
68600000	2	4	2	6	3	2	8
68620000	3	4	2	6	3	2	8
68640000	2	4	2	6	3	2	9
68660000	3	4	2	6	3	2	9
68680000	2	4	2	6	3	2	9
68700000	2	4	2	6	3	2	8
68720000	2	4	2	9	3	2	9
68740000	2	4	2	6	3	2	12
68760000	2	4	2	6	3	2	9
68780000	2	6	2	6	3	2	8
68800000	2	4	2	6	3	2	8
68820000	2	4	2	4	3	2	8
68840000	2	3	2	5	3	2	8
68860000	2	4	2	5	3	2	8
68880000	2	5	2	6	3	2	9
68900000	2	4	2	6	4	2	9
68920000	2	4	2	5	3	2	8
68940000	3	4	2	6	3	2	8
68960000	3	3	2	7	3	2	9
68980000	2	4	2	6	3	2	9
69000000	2	3	2	5	3	4	8
69020000	2	4	2	6	5	2	9
69040000	2	4	2	6	4	2	8
69060000	2	5	2	5	3	2	8
69080000	3	4	2	5	3	2	10
69100000	2	4	2	5	3	2	8
69120000	3	4	2	6	3	2	8
69140000	2	4	2	6	3	2	8
69160000	2	4	2	6	3	2	9
69180000	2	4	2	5	3	2	9
69200000	2	4	2	6	3	2	11
69220000	2	4	2	6	3	2	8
69240000	2	4	2	5	3	2	8
69260000	2	4	2	8	3	4	10
69280000	3	4	2	5	3	2	8
69300000	2	4	2	6	3	2	8
69320000	2	4	2	8	3	2	8
69340000	2	3	2	6	3	2	9
69360000	2	4	2	5	3	2	8
69380000	2	4	2	8	3	2	8
69400000	3	4	2	7	3	2	8
69420000	2	6	2	5	3	2	8
69440000	3	4	2	5	3	2	8
69460000	2	5	2	6	3	2	9
69480000	2	4	2	6	3	2	8
69500000	3	4	2	6	3	2	10
69520000	2	4	2	6	3	2	9
69540000	3	4	2	5	3	2	8
69560000	2	3	2	5	3	2	8
69580000	2	5	2	6	3	2	10
69600000	3	4	2	5	3	2	9
69620000	2	4	2	6	3	2	10
69640000	3	4	2	6	3	2	9
69660000	2	3	2	5	3	2	12
69680000	2	4	2	6	3	2	8
69700000	2	4	2	6	3	2	8
69720000	2	4	2	6	3	2	10
69740000	2	4	2	6	3	2	9
69760000	3	3	2	6	3	2	9
69780000	2	4	2	6	3	2	8
69800000	2	4	2	6	3	2	9
69820000	2	4	2	7	3	2	8
69840000	2	5	2	5	3	2	9
69860000	2	5	2	6	3	2	8
69880000	2	5	2	5	3	3	9
69900000	2	5	2	6	3	2	8
69920000	3	4	2	6	3	2	8
69940000	2	4	2	6	3	2	8
69960000	2	3	2	5	3	2	9
69980000	3	4	2	6	3	2	8
70000000	3	5	2	5	3	2	9
70020000	2	4	3	6	3	2	8
70040000	2	5	2	6	3	2	10
70060000	2	4	2	6	3	2	9
70080000	2	4	2	6	3	2	9
70100000	2	4	2	6	3	2	9
70120000	2	4	2	6	3	2	8
70140000	2	3	2	6	3	2	9
70160000	2	4	2	8	3	2	8
70180000	2	4	2	6	3	2	8
70200000	2	5	2	6	3	2	8
70220000	2	4	2	5	3	2	9
70240000	2	4	2	5	3	2	10
70260000	3	4	2	6	3	2	10
70280000	2	4	2	7	3	2	9
70300000	3	4	2	6	3	2	10
70320000	2	4	2	6	3	2	8
70340000	2	4	2	6	3	3	12
70360000	2	3	2	6	3	2	9
70380000	2	4	2	5	3	2	8
70400000	2	4	2	6	3	2	9
70420000	2	4	2	6	3	2	8
70440000	2	4	3	6	3	2	8
70460000	2	4	3	8	3	2	8
70480000	2	4	2	6	3	2	8
70500000	2	5	2	6	3	2	8
70520000	2	5	2	6	3	2	8
70540000	2	4	3	6	3	2	8
70560000	3	4	2	5	3	2	9
70580000	2	4	2	7	3	2	10
70600000	2	5	2	6	3	2	14
70620000	2	4	2	6	3	2	10
70640000	2	4	2	5	3	2	11
70660000	3	7	2	5	3	2	10
70680000	2	4	2	6	3	2	10
70700000	2	4	2	4	3	2	10
70720000	2	4	2	5	3	2	10
70740000	2	4	2	6	3	2	10
70760000	2	5	2	5	3	2	9
70780000	2	4	2	6	3	2	11
70800000	2	8	2	6	3	2	9
70820000	2	4	2	6	4	2	8
70840000	2	5	2	6	3	2	10
70860000	2	4	2	5	3	2	9
70880000	2	4	3	6	3	2	8
70900000	3	4	3	6	3	2	8
70920000	3	4	2	6	3	2	8
70940000	2	4	2	6	3	2	8
70960000	3	4	2	7	3	2	10
70980000	2	4	2	6	3	2	9
71000000	3	4	2	5	3	2	8
71020000	2	4	2	7	3	2	8
71040000	3	4	2	6	3	2	9
71060000	2	4	2	6	3	2	11
71080000	2	4	3	6	3	2	9
71100000	3	4	2	6	3	2	9
71120000	2	4	2	4	4	2	9
71140000	2	4	2	6	3	2	9
71160000	2	4	3	5	3	2	9
71180000	2	5	2	6	3	2	8
71200000	2	3	2	6	3	2	8
71220000	2	4	2	6	3	2	8
71240000	2	4	2	6	3	2	10
71260000	2	4	2	5	3	2	8
71280000	3	4	2	6	3	2	8
71300000	2	3	2	5	3	2	8
71320000	2	4	4	6	3	2	9
71340000	2	4	2	6	3	2	8
71360000	2	4	2	6	3	2	11
71380000	3	4	2	6	3	2	9
71400000	2	4	2	6	3	2	9
71420000	2	4	2	6	3	2	9
71440000	3	4	2	6	3	2	10
71460000	2	4	2	5	3	2	9
71480000	2	3	2	5	3	2	8
71500000	3	4	3	5	3	2	8
71520000	2	4	2	6	3	2	9
71540000	2	4	2	6	4	2	9
71560000	2	5	2	6	3	2	9
71580000	2	3	2	6	3	2	9
71600000	2	5	2	6	3	2	8
71620000	3	4	2	6	3	2	10
71640000	2	6	2	6	3	2	8
71660000	2	4	2	6	3	2	9
71680000	2	4	2	6	3	2	8
71700000	2	4	2	6	4	2	8
71720000	2	4	2	6	3	2	8
71740000	2	4	2	8	3	2	9
71760000	2	3	2	6	3	2	9
71780000	2	4	2	6	3	2	8
71800000	2	4	2	6	3	2	9
71820000	2	4	2	6	3	2	11
71840000	2	4	2	6	3	2	8
71860000	2	4	2	6	3	2	8
71880000	2	4	2	5	3	2	9
71900000	2	4	2	7	3	2	10
71920000	2	3	2	6	3	2	9
71940000	3	4	2	6	3	2	9
71960000	2	3	2	6	3	2	8
71980000	3	4	2	6	3	2	11
72000000	2	4	2	5	3	2	9
72020000	2	3	2	6	3	2	9
72040000	2	4	2	6	3	2	11
72060000	2	4	2	6	3	2	9
72080000	2	5	2	6	3	2	10
72100000	3	4	2	6	3	2	9
72120000	3	4	2	5	3	2	9
72140000	2	4	2	8	3	2	10
72160000	2	4	2	6	3	2	9
72180000	2	4	2	6	3	2	9
72200000	2	4	2	6	3	2	8
72220000	2	4	2	6	3	2	10
72240000	2	4	2	6	3	2	11
72260000	2	3	2	5	3	2	12
72280000	2	4	3	5	3	2	8
72300000	2	4	2	6	3	2	12
72320000	2	4	2	4	3	2	10
72340000	3	4	2	6	3	2	11
72360000	2	4	3	5	3	2	12
72380000	2	3	3	6	3	2	10
72400000	2	4	2	7	3	2	10
72420000	2	4	3	5	3	2	11
72440000	2	3	2	6	3	2	8
72460000	3	4	2	7	3	2	10
72480000	2	4	2	6	3	2	11
72500000	2	4	2	6	3	2	9
72520000	2	4	2	6	3	2	13
72540000	3	4	2	7	3	2	10
72560000	3	4	2	6	3	2	10
72580000	2	5	2	5	3	5	9
72600000	2	3	2	6	3	2	11
72620000	2	4	2	6	3	2	11
72640000	2	3	2	6	3	2	9
72660000	2	4	2	6	3	2	10
72680000	2	6	2	6	3	2	11
72700000	3	6	2	6	3	2	8
72720000	2	6	2	6	3	2	8
72740000	2	4	2	6	3	2	9
72760000	2	4	2	8	3	2	8
72780000	2	4	2	5	4	2	10
72800000	2	3	2	5	3	2	9
72820000	2	4	2	6	3	2	8
72840000	2	3	2	7	3	2	8
72860000	2	3	2	6	4	2	9
72880000	2	3	2	5	3	2	8
72900000	2	3	2	6	3	2	10
72920000	3	4	2	6	4	2	13
72940000	2	4	2	6	3	2	8
72960000	2	4	2	6	3	2	9
72980000	2	6	2	6	3	2	11
73000000	3	4	2	6	3	2	8
73020000	2	4	2	6	3	2	9
73040000	2	4	2	6	3	3	8
73060000	2	4	2	6	3	2	8
73080000	2	4	2	9	3	2	9
73100000	2	4	2	7	3	2	9
73120000	2	4	2	6	3	2	9
73140000	2	4	2	6	3	2	10
73160000	2	6	2	7	3	2	8
73180000	2	4	2	4	3	2	9
73200000	2	4	2	6	3	2	10
73220000	3	4	2	6	3	2	9
73240000	2	4	2	5	3	2	9
73260000	2	4	2	5	3	2	9
73280000	2	4	2	6	3	2	8
73300000	3	4	3	6	3	2	9
73320000	2	4	2	6	3	2	8
73340000	2	4	2	5	4	2	8
73360000	2	4	2	6	3	2	9
73380000	2	4	2	6	3	2	9
73400000	2	8	2	5	3	2	8
73420000	2	5	2	7	3	2	8
73440000	2	4	2	6	3	2	8
73460000	2	4	2	6	3	2	9
73480000	3	4	2	5	3	2	9
73500000	2	3	2	6	3	2	8
73520000	2	4	2	8	3	2	8
73540000	2	4	2	6	3	2	9
73560000	2	4	2	6	3	2	10
73580000	2	6	2	5	3	2	8
73600000	3	3	2	6	3	2	8
73620000	2	4	2	5	3	2	9
73640000	2	4	2	7	3	2	8
73660000	2	3	2	5	3	2	8
73680000	2	4	2	6	3	2	8
73700000	2	4	2	6	3	2	8
73720000	2	4	2	6	4	2	8
73740000	2	4	2	6	3	2	10
73760000	2	4	2	8	3	2	8
73780000	2	4	2	6	3	2	8
73800000	2	4	2	5	3	2	9
73820000	2	4	2	6	3	2	9
73840000	2	3	2	8	3	2	9
73860000	2	4	2	6	3	2	8
73880000	2	6	2	8	4	2	8
73900000	2	4	3	5	4	2	11
73920000	2	3	2	6	5	2	10
73940000	2	4	2	5	3	2	8
73960000	3	3	2	6	3	2	9
73980000	2	5	2	5	4	2	9
74000000	2	4	2	6	4	2	8
74020000	3	3	2	6	4	2	9
74040000	2	9	2	7	3	2	8
74060000	2	4	2	6	3	2	9
74080000	2	4	2	6	3	2	8
74100000	2	4	2	6	3	2	10
74120000	2	4	2	6	3	2	8
74140000	3	5	2	6	3	2	10
74160000	2	4	2	6	4	2	9
74180000	3	4	2	6	3	2	8
74200000	2	5	2	6	3	2	9
74220000	2	4	2	6	3	2	8
74240000	3	5	2	5	3	2	9
74260000	3	4	2	6	4	2	8
74280000	3	4	2	6	3	2	8
74300000	2	5	2	9	3	2	10
74320000	3	5	2	7	3	2	8
74340000	3	5	2	6	3	2	9
74360000	2	4	2	6	3	2	10
74380000	2	4	2	6	3	2	9
74400000	2	4	2	6	3	2	8
74420000	2	4	2	6	4	2	9
74440000	2	4	2	7	4	2	8
74460000	2	4	2	5	3	2	8
74480000	2	3	2	5	3	2	13
74500000	2	4	2	6	3	2	11
74520000	2	4	2	6	3	2	9
74540000	2	4	2	6	3	2	10
74560000	2	4	2	6	3	2	11
74580000	2	3	2	6	3	2	9
74600000	2	4	2	6	3	2	8
74620000	2	4	2	4	3	2	8
74640000	2	4	2	6	3	2	8
74660000	3	4	2	5	3	2	8
74680000	3	5	2	6	3	2	8
74700000	2	4	2	6	4	2	8
74720000	3	4	2	7	3	2	9
74740000	2	4	2	6	3	2	8
74760000	2	3	2	6	4	2	8
74780000	2	4	2	7	3	2	8
74800000	2	4	2	6	3	2	8
74820000	2	4	2	6	3	2	8
74840000	2	4	2	5	3	2	8
74860000	2	4	2	7	3	2	8
74880000	2	4	2	6	3	2	9
74900000	2	4	2	6	3	2	10
74920000	2	4	2	6	3	2	10
74940000	2	4	2	6	3	3	8
74960000	3	5	2	5	3	2	8
74980000	2	4	2	6	3	2	8
75000000	2	4	2	6	3	2	8
75020000	2	4	2	6	3	2	8
75040000	3	4	2	6	3	2	10
75060000	4	3	2	6	4	2	8
75080000	2	4	2	4	3	2	8
75100000	2	6	2	6	3	2	8
75120000	2	4	2	5	3	2	13
75140000	2	4	2	6	3	2	12
75160000	2	5	2	5	3	2	12
75180000	3	6	2	5	3	2	12
75200000	2	5	2	7	4	2	11
75220000	2	4	2	7	3	2	11
75240000	2	5	2	6	3	2	8
75260000	2	4	2	6	3	2	11
75280000	2	5	2	6	3	2	10
75300000	2	4	3	5	3	3	10
75320000	2	4	2	5	3	2	10
75340000	3	4	2	6	3	2	11
75360000	2	5	2	6	3	2	10
75380000	2	4	2	5	3	3	10
75400000	2	4	2	6	3	2	11
75420000	2	4	2	6	3	2	10
75440000	2	4	2	6	3	2	9
75460000	2	4	2	6	3	2	11
75480000	2	6	2	6	3	2	10
75500000	2	4	2	5	3	2	9
75520000	2	4	2	6	3	2	12
75540000	2	4	2	6	4	2	9
75560000	2	4	2	6	3	2	8
75580000	2	3	2	7	3	2	9
75600000	2	4	2	5	3	2	11
75620000	2	4	2	6	3	2	9
75640000	2	4	2	7	3	2	12
75660000	2	4	2	6	3	2	12
75680000	2	4	2	6	3	2	12
75700000	3	4	2	6	3	2	13
75720000	2	4	2	5	3	2	9
75740000	2	4	2	6	3	2	10
75760000	2	4	2	6	3	2	10
75780000	2	4	2	6	3	2	10
75800000	2	4	2	6	3	2	9
75820000	3	4	2	6	3	2	10
75840000	3	4	2	6	3	2	11
75860000	3	4	2	6	3	2	11
75880000	2	4	2	6	3	2	9
75900000	2	4	2	4	3	2	10
75920000	2	4	2	7	3	2	9
75940000	2	5	2	6	3	2	11
75960000	3	4	2	5	3	4	10
75980000	3	3	2	5	3	2	9
76000000	3	3	2	6	3	2	10
76020000	2	4	2	6	3	2	11
76040000	2	4	2	5	3	2	10
76060000	2	4	2	6	3	2	10
76080000	2	4	2	6	3	2	9
76100000	2	4	2	6	3	2	10
76120000	2	4	2	5	3	2	13
76140000	2	4	2	7	4	2	15
76160000	3	4	2	6	3	2	9
76180000	3	4	2	6	3	2	11
76200000	3	3	2	6	3	2	10
76220000	2	4	3	6	3	2	10
76240000	3	5	2	6	3	2	9
76260000	2	4	2	6	3	2	12
76280000	3	4	2	5	3	2	11
76300000	3	4	2	5	3	2	11
76320000	3	4	2	6	3	2	11
76340000	2	4	2	6	3	2	13
76360000	2	4	2	6	3	2	10
76380000	3	5	2	6	3	2	13
76400000	3	4	2	6	3	2	11
76420000	2	5	2	7	4	2	11
76440000	4	4	2	6	3	2	8
76460000	2	4	2	7	3	2	9
76480000	2	4	3	6	3	2	10
76500000	2	4	2	6	3	2	8
76520000	2	5	2	5	3	2	8
76540000	2	4	2	6	3	2	10
76560000	2	4	2	6	3	2	12
76580000	2	4	2	6	3	2	10
76600000	2	4	2	5	3	2	10
76620000	3	4	2	5	4	2	12
76640000	3	4	2	5	3	2	11
76660000	2	3	2	5	3	2	11
76680000	2	3	2	6	3	2	10
