states	PB1	PB2	PA	HA	NA	MP	NS
111820000	6	5	6	8	4	0	6
111840000	6	4	5	7	3	0	6
111860000	6	4	5	7	4	0	6
111880000	6	4	3	7	5	0	7
111900000	6	4	4	7	6	0	6
111920000	6	4	3	7	4	0	7
111940000	6	4	3	7	4	0	6
111960000	6	4	4	8	4	0	8
111980000	5	4	4	7	4	0	7
112000000	6	4	3	6	4	0	7
112020000	6	4	3	7	4	0	6
112040000	6	4	3	7	4	1	9
112060000	6	4	4	7	4	0	7
112080000	6	4	4	7	4	0	7
112100000	5	4	4	7	4	0	7
112120000	6	4	4	7	4	0	7
112140000	6	4	3	7	4	0	7
112160000	6	4	4	6	4	0	6
112180000	5	4	4	8	5	0	8
112200000	6	4	4	7	5	0	8
112220000	6	4	3	7	3	0	7
112240000	6	4	3	7	4	0	8
112260000	7	4	3	7	4	0	9
112280000	6	4	4	7	5	0	7
112300000	6	4	4	7	4	0	7
112320000	7	4	5	7	4	0	8
112340000	5	4	5	7	4	0	8
112360000	7	4	5	7	4	0	6
112380000	5	4	3	7	4	0	7
112400000	6	4	4	7	4	0	7
112420000	5	4	5	7	4	0	7
112440000	6	4	3	7	4	0	7
112460000	6	4	4	7	4	0	7
112480000	8	4	6	7	4	0	7
112500000	6	4	4	7	4	0	7
112520000	6	4	5	7	4	0	7
112540000	6	4	5	7	4	0	7
112560000	5	4	4	9	4	0	7
112580000	6	4	4	7	5	0	7
112600000	6	4	4	7	5	0	6
112620000	6	7	3	7	4	0	8
112640000	7	5	4	7	4	0	7
112660000	6	4	4	7	4	0	6
112680000	5	4	4	7	4	0	6
112700000	6	4	4	7	4	0	7
112720000	6	4	4	6	4	0	8
112740000	6	4	3	6	4	0	7
112760000	6	4	3	6	4	0	8
112780000	7	4	4	7	4	0	6
112800000	5	4	5	7	4	0	7
112820000	6	5	4	7	5	0	7
112840000	6	5	4	7	4	0	7
112860000	5	4	4	7	5	0	7
112880000	5	4	4	7	5	0	6
112900000	5	4	4	7	5	0	7
112920000	5	4	4	6	4	0	7
112940000	5	4	3	7	4	0	8
112960000	6	4	4	7	4	0	7
112980000	6	4	4	8	4	0	7
113000000	6	4	3	7	4	0	7
113020000	6	4	5	7	4	0	7
113040000	5	4	4	7	5	0	7
113060000	5	4	6	9	4	0	7
113080000	6	4	4	7	4	0	8
113100000	6	4	4	7	4	0	7
113120000	8	4	4	7	4	0	6
113140000	6	4	6	7	4	0	6
113160000	6	4	5	8	4	0	6
113180000	6	4	4	7	4	0	8
113200000	8	4	4	7	6	0	7
113220000	6	4	3	6	4	0	7
113240000	5	4	3	8	4	0	7
113260000	6	4	4	7	4	0	7
113280000	6	4	4	7	4	0	7
113300000	6	5	4	7	5	0	8
113320000	6	4	4	6	4	0	8
113340000	6	4	4	7	4	0	7
113360000	6	4	4	9	4	0	9
113380000	6	4	4	8	4	0	7
113400000	6	4	3	8	4	0	7
113420000	6	4	5	6	4	0	6
113440000	5	4	4	7	4	0	7
113460000	6	4	4	7	4	0	7
113480000	6	4	4	8	4	1	6
113500000	5	4	4	7	4	0	7
113520000	6	4	4	7	4	0	7
113540000	6	4	3	7	4	0	7
113560000	7	4	3	6	5	2	7
113580000	8	4	4	7	4	0	6
113600000	6	4	3	6	5	1	9
113620000	6	4	3	7	5	0	7
113640000	6	4	4	7	5	0	8
113660000	6	4	5	8	4	0	7
113680000	6	4	4	7	4	0	7
113700000	7	7	4	7	4	0	7
113720000	6	4	4	7	5	0	7
113740000	6	4	4	7	4	0	8
113760000	6	4	4	7	6	0	7
113780000	6	4	3	7	5	0	7
113800000	6	4	3	6	5	0	9
113820000	6	4	4	7	4	0	7
113840000	6	4	3	6	4	0	8
113860000	6	4	3	7	4	0	8
113880000	6	4	4	7	4	0	6
113900000	6	4	6	7	5	0	7
113920000	7	4	4	7	4	0	7
113940000	5	4	4	7	4	0	6
113960000	6	4	4	7	4	0	6
113980000	7	4	3	6	4	0	7
114000000	6	4	4	7	4	0	7
114020000	7	4	6	8	4	0	7
114040000	5	5	5	7	4	0	9
114060000	6	4	3	6	4	0	7
114080000	6	4	3	7	5	0	7
114100000	6	4	4	7	4	0	8
114120000	6	4	7	8	4	0	7
114140000	6	4	5	7	5	0	7
114160000	7	4	4	7	3	0	7
114180000	6	4	5	8	6	0	7
114200000	6	4	5	7	4	0	7
114220000	5	3	3	7	3	0	8
114240000	7	4	4	7	4	0	6
114260000	6	4	4	7	4	0	7
114280000	6	5	8	7	4	0	7
114300000	6	4	4	8	5	0	6
114320000	6	5	4	7	4	0	7
114340000	6	4	6	7	5	0	7
114360000	5	4	4	8	4	0	7
114380000	6	4	5	9	4	0	9
114400000	8	5	4	8	5	0	7
114420000	6	4	4	8	4	0	8
114440000	6	4	4	7	4	0	7
114460000	6	4	6	8	4	0	7
114480000	5	4	4	7	4	0	7
114500000	6	4	4	6	4	0	7
114520000	6	4	3	7	4	0	7
114540000	6	4	3	7	4	0	8
114560000	6	4	4	7	4	0	7
114580000	7	4	6	7	4	0	7
114600000	6	4	4	7	4	0	7
114620000	6	4	4	7	5	0	6
114640000	6	4	3	6	4	0	6
114660000	5	4	5	6	4	0	8
114680000	6	4	3	7	4	0	7
114700000	8	4	3	6	5	1	8
114720000	8	8	5	7	4	0	8
114740000	6	4	3	7	5	0	7
114760000	6	4	4	7	4	0	9
114780000	6	4	5	7	4	0	7
114800000	6	4	3	7	4	0	7
114820000	6	4	4	6	5	0	7
114840000	6	4	4	7	5	0	8
114860000	6	4	4	7	4	0	7
114880000	6	4	5	7	4	0	7
114900000	6	4	4	7	5	0	8
114920000	6	4	6	6	4	0	7
114940000	6	4	4	7	5	0	7
114960000	6	4	3	6	5	0	6
114980000	6	4	5	7	4	0	6
115000000	5	4	4	7	6	0	6
115020000	6	4	4	6	4	0	7
115040000	6	4	4	7	4	0	7
115060000	6	4	5	7	4	0	7
115080000	6	4	4	7	4	0	7
115100000	7	5	4	7	4	0	8
115120000	6	4	3	6	4	0	7
115140000	6	4	4	7	5	0	8
115160000	6	5	4	7	4	0	7
115180000	6	7	4	6	4	0	8
115200000	6	4	5	7	5	0	7
115220000	6	5	3	7	6	0	7
115240000	6	4	5	7	4	0	8
115260000	6	4	3	7	5	0	7
115280000	8	5	4	7	6	0	8
115300000	5	4	6	7	4	0	8
115320000	6	4	4	7	4	0	6
115340000	6	4	4	7	4	0	7
115360000	6	4	4	7	4	0	6
115380000	5	4	3	7	4	0	6
115400000	6	4	3	7	5	0	7
115420000	6	4	5	7	4	0	8
115440000	6	4	6	7	4	0	8
115460000	6	4	4	7	4	0	7
115480000	6	4	4	7	4	0	7
115500000	6	4	4	7	4	0	9
115520000	6	4	6	7	4	0	7
115540000	6	4	4	7	4	0	7
115560000	6	4	4	7	5	0	6
115580000	6	4	4	7	5	0	6
115600000	6	4	3	6	5	0	6
115620000	6	4	5	7	4	0	6
115640000	6	4	4	7	5	0	6
115660000	5	4	4	7	4	0	6
115680000	5	4	3	7	4	0	6
115700000	5	4	4	7	4	0	6
115720000	8	4	4	7	4	0	7
115740000	6	4	6	7	4	0	6
115760000	7	4	5	7	4	0	6
115780000	6	4	4	7	4	0	8
115800000	6	4	4	8	4	0	7
115820000	6	4	4	7	5	0	9
115840000	6	3	5	7	3	0	7
115860000	6	4	4	8	4	0	8
115880000	6	4	6	7	4	0	7
115900000	5	4	3	6	4	0	8
115920000	6	4	7	9	4	0	7
115940000	7	4	5	7	5	0	9
115960000	6	4	4	7	4	0	8
115980000	6	5	4	7	5	0	7
116000000	6	4	4	7	4	0	6
116020000	6	4	6	8	4	0	6
116040000	7	4	3	6	7	0	6
116060000	6	4	4	9	5	0	6
116080000	6	5	4	7	4	0	8
116100000	6	4	4	7	5	0	7
116120000	7	4	3	8	5	0	7
116140000	6	4	5	7	5	0	7
116160000	6	4	5	7	4	0	7
116180000	6	4	4	7	4	0	7
116200000	7	4	4	7	4	0	7
116220000	6	4	4	7	5	0	7
116240000	6	4	4	7	5	0	6
116260000	6	4	6	7	4	0	7
116280000	6	6	3	8	4	0	8
116300000	6	4	4	8	4	0	6
116320000	6	7	4	8	4	0	6
116340000	6	5	5	8	4	0	6
116360000	7	4	6	8	5	0	7
116380000	6	4	4	7	4	0	7
116400000	6	4	4	7	4	0	8
116420000	6	4	6	7	4	0	8
116440000	5	4	4	7	4	0	7
116460000	6	4	3	7	4	0	6
116480000	6	6	3	7	5	0	6
116500000	6	4	3	7	4	0	7
116520000	6	4	4	7	5	0	7
116540000	6	4	5	7	4	0	8
116560000	6	4	7	7	4	0	8
116580000	6	4	3	6	4	0	7
116600000	6	4	3	6	4	0	7
116620000	5	4	3	6	4	0	7
116640000	7	4	5	7	4	0	8
116660000	6	4	4	7	4	0	7
116680000	6	4	4	7	4	0	8
116700000	6	4	4	7	4	0	6
116720000	7	4	5	7	4	0	6
116740000	7	5	4	7	5	0	9
116760000	5	4	4	7	4	0	7
116780000	6	4	4	7	4	0	7
116800000	6	4	4	7	4	0	6
116820000	6	4	5	7	4	0	6
116840000	6	4	4	8	4	0	7
116860000	6	4	6	7	6	0	7
116880000	6	7	3	7	5	0	7
116900000	6	4	4	7	5	1	8
116920000	6	4	3	7	4	0	6
116940000	6	4	3	6	4	0	7
116960000	6	4	3	6	4	0	6
116980000	6	4	4	6	5	0	8
117000000	6	4	4	7	4	0	6
117020000	6	4	4	7	4	0	7
117040000	6	5	6	7	4	0	7
117060000	6	4	5	7	5	0	7
117080000	5	4	4	8	4	0	8
117100000	6	4	9	7	4	1	7
117120000	6	4	5	6	4	0	7
117140000	6	4	6	7	4	0	7
117160000	6	4	4	8	5	0	8
117180000	7	4	4	8	4	0	7
117200000	5	4	4	7	4	0	8
117220000	7	4	3	7	4	0	7
117240000	5	4	3	7	5	0	8
117260000	6	6	6	7	5	0	8
117280000	6	4	4	7	4	0	9
117300000	6	4	4	8	3	0	7
117320000	6	4	6	7	4	0	7
117340000	6	8	8	7	4	0	7
117360000	6	4	5	7	4	0	8
117380000	6	4	4	6	5	0	9
117400000	6	4	6	7	4	0	8
117420000	7	4	4	10	5	0	8
117440000	7	4	6	9	4	0	7
117460000	6	4	4	7	4	0	8
117480000	6	4	3	6	5	0	7
117500000	6	4	3	6	4	0	7
117520000	6	4	3	6	5	0	7
117540000	6	4	5	7	4	0	8
117560000	6	4	3	7	4	0	6
117580000	6	4	4	7	4	0	7
117600000	7	4	4	7	4	0	8
117620000	6	4	6	7	4	0	9
117640000	6	4	5	7	5	0	7
117660000	6	4	4	7	4	0	7
117680000	5	4	4	7	4	0	9
117700000	6	4	5	8	4	0	8
117720000	5	4	4	7	4	0	8
117740000	6	4	4	7	4	0	7
117760000	6	4	3	7	4	0	7
117780000	6	4	3	8	4	0	8
117800000	6	4	6	7	4	0	8
117820000	6	5	6	7	4	0	7
117840000	6	4	4	7	3	0	6
117860000	6	4	4	7	4	0	8
117880000	7	4	4	7	4	0	7
117900000	5	4	4	7	4	0	7
117920000	6	4	4	7	4	0	7
117940000	5	4	4	7	4	0	6
117960000	6	4	4	8	5	0	6
117980000	7	5	6	7	5	0	8
118000000	6	4	4	7	4	0	7
118020000	6	4	4	7	4	0	7
118040000	5	7	4	7	4	0	8
118060000	6	3	4	8	5	0	6
118080000	6	10	6	8	4	0	9
118100000	6	5	6	7	4	0	8
118120000	6	4	4	7	5	0	7
118140000	7	4	3	6	4	0	8
118160000	6	5	4	7	5	0	8
118180000	6	4	5	7	4	0	6
118200000	6	4	3	7	4	0	7
118220000	6	4	8	7	5	0	7
118240000	7	4	4	7	4	0	7
118260000	6	4	5	7	4	0	7
118280000	8	4	4	8	5	0	7
118300000	6	4	6	7	4	0	6
118320000	6	4	4	7	4	0	6
118340000	6	4	4	7	4	0	6
118360000	6	4	4	7	5	0	7
118380000	6	4	4	7	4	0	8
118400000	6	4	4	7	4	0	8
118420000	6	5	3	7	4	0	6
118440000	6	4	7	7	4	0	7
118460000	6	4	4	7	5	0	7
118480000	6	4	4	8	4	0	7
118500000	6	4	4	7	4	0	8
118520000	7	4	4	7	4	0	8
118540000	6	4	3	6	5	0	8
118560000	7	4	4	7	6	0	8
118580000	5	4	6	7	4	0	7
118600000	6	5	4	7	4	0	7
118620000	5	4	4	7	3	0	8
118640000	6	3	7	8	3	0	7
118660000	5	4	4	8	3	0	7
118680000	6	5	4	8	4	0	8
118700000	6	4	4	8	4	0	7
118720000	6	5	6	8	4	0	7
118740000	6	4	4	7	5	0	7
118760000	7	4	4	7	4	0	7
118780000	6	4	6	6	5	0	7
118800000	6	4	4	7	4	0	7
118820000	7	4	4	7	4	0	7
118840000	5	4	4	7	6	0	8
118860000	6	3	4	7	3	0	7
118880000	7	4	3	8	3	0	7
118900000	5	4	5	8	4	0	7
118920000	7	4	6	8	4	0	7
118940000	6	4	4	7	4	0	7
118960000	6	4	4	7	4	0	8
118980000	6	4	3	7	4	0	7
119000000	5	4	3	6	4	0	7
119020000	8	4	4	7	4	0	7
119040000	6	4	4	7	4	0	7
119060000	6	5	4	7	6	0	7
119080000	7	4	6	7	4	0	7
119100000	6	4	4	8	4	0	7
119120000	6	4	3	6	4	0	6
119140000	6	5	4	7	4	0	6
119160000	6	4	4	7	5	0	7
119180000	6	4	6	7	5	0	8
119200000	6	4	4	7	4	0	7
119220000	5	4	5	8	4	0	7
119240000	6	4	3	6	4	0	7
119260000	6	3	3	6	4	0	8
119280000	6	3	4	7	3	0	8
119300000	5	3	4	7	3	0	7
119320000	6	3	3	7	3	0	7
119340000	5	3	4	8	3	0	6
119360000	6	6	3	8	3	0	5
119380000	5	5	4	6	4	0	8
119400000	7	5	4	7	4	0	7
119420000	6	4	4	7	4	0	7
119440000	6	4	3	8	4	0	6
119460000	6	4	4	7	4	0	7
119480000	5	4	4	6	4	0	9
119500000	6	4	4	7	4	0	7
119520000	7	4	4	7	4	0	8
119540000	6	4	5	7	4	0	7
119560000	6	4	4	7	4	0	6
119580000	6	4	5	7	4	0	8
119600000	6	4	5	7	5	0	7
119620000	6	4	4	7	5	0	8
119640000	5	5	4	8	7	0	8
119660000	6	4	4	8	5	0	6
119680000	7	4	4	7	4	0	6
119700000	7	4	5	8	3	0	7
119720000	6	4	4	7	5	0	7
119740000	6	4	4	7	6	0	8
119760000	7	6	3	6	4	0	8
119780000	6	4	3	8	4	0	7
119800000	6	4	3	7	4	0	8
119820000	7	4	3	7	4	0	6
119840000	6	4	4	7	4	1	8
119860000	6	6	4	6	4	0	8
119880000	6	4	3	6	4	0	7
119900000	6	4	4	7	3	0	7
119920000	6	4	4	7	5	0	8
119940000	5	4	4	7	4	0	8
119960000	6	4	3	6	4	0	7
119980000	8	4	3	7	4	0	8
120000000	6	4	4	8	4	0	7
120020000	6	4	4	7	4	0	7
120040000	6	4	6	8	4	0	8
120060000	6	4	7	7	4	0	6
120080000	6	4	4	7	4	0	7
120100000	6	4	3	7	4	0	6
120120000	6	4	5	7	4	0	7
120140000	6	4	5	6	4	0	7
120160000	6	4	4	7	4	0	7
120180000	6	4	5	8	4	0	8
120200000	6	3	4	7	3	0	7
120220000	6	4	9	7	5	0	7
120240000	5	3	4	7	3	0	7
120260000	6	4	4	7	4	0	6
120280000	6	4	6	7	4	0	9
120300000	6	4	4	9	4	0	7
120320000	6	4	3	7	5	0	7
120340000	6	4	4	7	4	0	7
120360000	6	4	6	7	4	0	6
120380000	6	4	4	7	4	0	7
120400000	6	4	4	6	5	0	7
120420000	6	4	4	7	5	0	8
120440000	6	4	4	7	5	0	8
120460000	7	4	4	7	5	0	6
120480000	6	4	4	7	4	0	8
120500000	5	4	4	7	5	0	7
120520000	5	3	4	7	3	0	7
120540000	5	3	3	7	3	0	6
120560000	6	6	5	7	4	0	7
120580000	5	4	3	7	4	0	8
120600000	6	4	3	7	4	0	6
120620000	6	4	3	6	4	0	7
120640000	6	4	4	7	5	0	6
120660000	6	4	4	7	7	0	6
120680000	6	4	4	7	4	0	7
120700000	6	4	4	7	4	0	7
120720000	7	4	6	7	5	0	6
120740000	6	4	4	8	4	0	6
120760000	5	4	3	6	4	0	6
120780000	6	4	5	7	4	0	6
120800000	7	4	4	7	5	0	6
120820000	6	4	8	7	4	0	7
120840000	6	4	5	7	4	0	7
120860000	6	4	3	7	5	0	7
120880000	6	4	4	7	4	0	7
120900000	6	4	3	7	4	0	6
120920000	6	4	4	7	4	0	7
120940000	6	4	4	7	4	0	7
120960000	6	4	5	7	4	0	7
120980000	6	4	4	7	4	0	7
121000000	6	4	6	8	4	0	8
121020000	6	4	3	6	5	0	6
121040000	6	4	4	7	4	0	6
121060000	6	4	3	7	4	0	7
121080000	6	4	4	7	5	0	6
121100000	6	4	4	6	4	0	6
121120000	6	4	4	8	4	0	7
121140000	6	4	7	7	4	0	7
121160000	6	4	4	7	4	0	6
121180000	6	3	6	7	3	0	6
121200000	6	4	5	7	4	0	7
121220000	7	4	6	7	3	0	7
121240000	6	4	4	7	4	0	8
121260000	5	3	6	7	4	0	7
121280000	6	4	4	7	4	0	6
121300000	5	4	6	8	5	0	7
121320000	7	4	4	6	5	0	7
121340000	8	4	4	8	4	0	7
121360000	7	4	3	6	4	0	7
121380000	7	4	4	7	4	0	7
121400000	5	4	4	7	5	0	8
121420000	6	4	4	7	4	0	7
121440000	7	5	4	7	4	1	7
121460000	6	4	3	7	5	0	7
121480000	6	4	5	8	4	0	6
121500000	6	4	4	7	5	0	7
121520000	6	4	3	7	4	0	6
121540000	6	4	4	7	4	0	6
121560000	7	4	5	7	4	0	6
121580000	6	4	5	7	4	0	6
121600000	7	5	3	7	4	0	8
121620000	6	4	6	7	5	0	6
121640000	5	4	6	7	4	0	7
121660000	6	4	4	7	4	0	7
121680000	5	4	4	8	5	0	8
121700000	6	4	4	8	4	0	7
121720000	6	4	4	7	5	0	8
121740000	5	4	4	7	4	0	7
121760000	5	4	4	7	4	0	8
121780000	6	4	6	7	4	0	6
121800000	7	4	3	7	4	0	8
121820000	7	4	7	6	4	0	6
121840000	6	5	4	7	5	0	7
121860000	6	5	4	7	5	0	8
121880000	6	4	6	7	5	0	6
121900000	6	4	4	7	4	0	7
121920000	6	4	5	7	5	0	7
121940000	6	4	4	7	5	0	8
121960000	6	4	3	7	5	0	6
121980000	5	4	4	7	5	0	8
122000000	6	4	5	7	5	0	7
122020000	7	4	4	7	4	1	7
122040000	6	4	4	7	4	0	8
122060000	6	4	3	7	4	0	9
122080000	6	4	6	6	5	0	8
122100000	6	4	4	7	4	0	7
122120000	6	4	3	7	5	1	6
122140000	6	5	4	7	4	0	8
122160000	6	5	4	7	4	0	7
122180000	6	4	4	7	4	0	7
122200000	6	4	6	8	5	0	8
122220000	6	4	4	8	4	0	7
122240000	5	4	4	7	4	0	7
122260000	6	5	4	7	4	0	6
122280000	5	4	4	7	6	0	7
122300000	6	4	4	7	4	0	8
122320000	6	4	4	7	4	0	7
122340000	6	4	3	6	4	0	7
122360000	8	4	4	7	4	0	6
122380000	6	4	5	6	4	0	7
122400000	6	7	4	9	4	0	6
122420000	6	4	4	7	6	0	7
122440000	6	4	4	7	4	0	6
122460000	5	4	4	7	4	0	7
122480000	6	4	4	8	4	0	8
122500000	6	4	4	7	5	0	7
122520000	6	4	4	7	4	0	6
122540000	6	4	4	7	5	0	6
122560000	7	4	4	7	4	0	7
122580000	6	4	4	7	4	0	7
122600000	6	4	3	7	4	0	7
122620000	6	4	4	7	4	0	7
122640000	6	4	5	7	4	0	8
122660000	6	4	4	7	5	0	6
122680000	6	4	3	6	4	0	8
122700000	6	4	4	7	4	0	7
122720000	6	4	4	7	5	0	6
122740000	6	4	4	8	4	0	7
122760000	6	4	4	8	7	0	7
122780000	6	4	4	7	5	0	8
122800000	6	4	5	7	4	0	8
122820000	6	4	4	7	5	0	7
122840000	5	4	4	7	4	0	6
122860000	6	4	4	7	4	0	7
122880000	7	3	8	7	3	0	6
122900000	5	4	4	7	4	0	7
122920000	6	4	4	8	4	0	6
122940000	6	5	4	7	5	0	8
122960000	6	4	4	7	4	0	7
122980000	6	4	3	7	4	0	7
123000000	6	4	4	7	4	0	7
123020000	6	4	5	7	5	0	7
123040000	6	4	4	6	4	1	9
123060000	6	4	6	7	6	0	6
123080000	9	4	6	7	4	0	8
123100000	6	4	3	7	4	0	8
123120000	6	4	3	7	4	0	7
123140000	6	4	5	7	4	0	7
123160000	6	4	3	7	3	0	6
123180000	5	4	4	8	4	0	8
123200000	6	4	5	7	4	0	7
123220000	6	4	4	8	4	0	7
123240000	5	4	7	9	4	0	7
123260000	7	4	6	7	4	0	7
123280000	7	4	4	8	4	0	7
123300000	6	4	4	8	5	0	6
123320000	6	4	4	7	4	0	8
123340000	7	4	4	6	4	0	8
123360000	6	4	5	7	4	0	6
123380000	6	4	4	7	5	0	6
123400000	6	5	11	7	4	0	7
123420000	6	4	5	7	6	0	6
123440000	5	4	4	7	4	0	7
123460000	6	4	4	8	5	0	8
123480000	6	4	6	7	4	0	7
123500000	6	4	4	7	6	0	7
123520000	5	4	4	6	4	0	6
123540000	6	4	3	8	4	0	7
123560000	6	4	4	8	4	0	8
123580000	6	4	5	7	7	0	7
123600000	6	4	4	7	5	0	7
123620000	6	5	4	7	4	0	8
123640000	7	4	4	7	4	0	7
123660000	6	5	4	7	4	0	7
123680000	6	6	7	7	4	0	7
123700000	6	4	3	7	4	0	8
123720000	5	4	10	7	4	0	6
123740000	5	4	4	8	3	0	8
123760000	6	4	3	6	4	0	6
123780000	6	3	3	6	3	0	6
123800000	6	4	4	7	4	0	6
123820000	7	4	4	7	7	0	8
123840000	6	4	4	7	4	0	8
123860000	6	4	3	7	4	0	6
123880000	6	4	5	7	4	0	8
123900000	6	4	4	8	4	0	7
123920000	7	4	6	7	4	0	8
123940000	6	4	7	7	4	0	7
123960000	7	4	6	6	4	0	7
123980000	6	5	4	7	5	0	8
124000000	6	4	4	7	7	0	7
124020000	6	4	6	9	4	0	7
124040000	5	4	4	7	4	0	6
124060000	6	4	5	7	4	0	7
124080000	6	4	7	7	5	0	7
124100000	6	4	3	7	5	0	7
124120000	8	4	4	6	4	0	7
124140000	5	4	4	7	4	0	7
124160000	5	4	4	7	4	0	7
124180000	6	4	3	6	4	0	8
124200000	6	4	5	7	4	0	7
124220000	6	4	5	8	4	0	6
124240000	6	4	4	7	4	0	7
124260000	6	4	3	7	4	0	8
124280000	5	4	5	7	4	0	7
124300000	6	4	3	7	4	0	6
124320000	5	4	3	6	4	0	7
124340000	6	5	4	8	7	0	5
124360000	6	3	4	7	3	0	6
124380000	6	4	4	7	4	0	6
124400000	6	4	4	7	4	0	6
124420000	6	4	5	7	5	0	7
124440000	6	5	3	7	4	0	7
124460000	6	4	6	7	4	0	6
124480000	6	4	4	7	4	0	6
124500000	6	4	6	7	4	0	7
124520000	6	4	5	7	5	0	7
124540000	6	4	4	7	3	0	8
124560000	6	6	3	6	5	0	6
124580000	7	4	3	7	4	0	7
124600000	6	4	5	6	4	0	8
124620000	6	4	3	6	5	0	7
124640000	6	4	3	7	4	0	8
124660000	6	4	4	6	4	0	7
124680000	6	4	3	7	4	0	7
124700000	6	5	4	7	5	1	7
124720000	6	5	4	10	5	1	7
124740000	6	4	6	7	4	0	7
124760000	6	5	3	7	4	0	7
124780000	6	4	3	7	4	0	8
124800000	6	4	4	7	4	0	7
124820000	7	4	4	7	4	0	7
124840000	6	4	4	7	4	0	8
124860000	7	4	5	7	4	0	7
124880000	6	5	4	7	4	0	7
124900000	6	4	3	7	4	0	7
124920000	6	4	4	7	5	0	8
124940000	6	4	3	7	4	0	7
124960000	6	4	3	6	4	0	8
124980000	7	4	5	7	4	0	6
125000000	7	3	3	6	4	0	7
125020000	6	4	4	7	6	0	7
125040000	7	4	6	7	4	0	6
125060000	6	4	5	6	5	0	7
125080000	6	4	4	7	5	0	7
125100000	8	4	3	6	4	0	6
125120000	7	4	5	7	5	0	7
125140000	6	4	4	7	4	0	6
125160000	6	3	6	7	3	0	7
125180000	5	4	4	7	4	0	8
125200000	6	4	4	7	4	0	8
125220000	7	4	5	7	4	0	6
125240000	5	4	4	7	4	0	6
125260000	6	4	4	8	4	0	8
125280000	6	4	6	7	5	0	6
125300000	6	4	3	6	4	0	8
125320000	5	4	6	7	4	0	7
125340000	6	4	4	7	4	0	7
125360000	6	4	5	7	3	0	8
125380000	6	5	4	7	5	0	7
125400000	6	4	4	7	4	0	8
125420000	6	4	4	7	5	0	7
125440000	5	4	6	7	5	0	7
125460000	6	4	4	6	4	0	8
125480000	6	4	3	8	5	0	7
125500000	6	6	4	7	7	0	7
125520000	6	4	6	8	4	0	6
125540000	6	4	5	7	3	0	6
125560000	6	4	4	8	4	0	7
125580000	6	6	6	7	7	0	6
125600000	6	4	6	7	6	0	8
125620000	5	4	4	7	5	0	8
125640000	6	4	4	7	5	0	7
125660000	6	7	4	9	5	1	8
125680000	6	7	4	7	4	1	6
125700000	7	4	4	7	4	0	6
125720000	5	4	6	7	4	0	8
125740000	6	4	4	9	5	0	7
125760000	7	4	4	7	4	0	7
125780000	6	4	4	7	4	0	6
125800000	7	4	4	9	5	0	6
125820000	6	4	4	7	3	0	6
125840000	6	4	3	7	5	0	8
125860000	5	4	4	9	4	0	8
125880000	6	4	4	7	4	0	7
125900000	6	4	5	7	4	0	6
125920000	7	4	3	6	5	1	6
125940000	6	4	4	8	4	0	7
125960000	6	4	4	7	4	0	8
125980000	5	4	4	8	5	0	8
126000000	6	4	3	7	4	0	7
126020000	6	4	3	7	4	0	8
126040000	5	4	4	7	5	0	6
126060000	6	4	4	8	4	0	8
126080000	7	5	5	7	6	0	8
126100000	6	4	7	7	5	0	7
126120000	5	4	4	7	4	0	7
126140000	6	4	5	7	4	0	7
126160000	6	4	6	9	4	0	7
126180000	6	4	4	8	4	0	7
126200000	6	4	5	7	4	0	8
126220000	6	4	3	7	5	0	8
126240000	7	4	9	7	4	0	6
126260000	5	4	4	7	4	0	8
126280000	5	4	4	9	5	2	7
126300000	6	4	4	7	4	0	6
126320000	6	4	3	7	4	0	7
126340000	7	4	4	7	4	0	7
126360000	7	3	6	7	3	0	7
126380000	6	4	5	7	4	0	7
126400000	7	5	3	7	4	0	7
126420000	6	4	4	6	4	0	8
126440000	6	4	6	7	6	0	6
126460000	6	6	3	8	3	0	8
126480000	6	4	4	7	4	0	7
126500000	6	4	4	8	5	0	7
126520000	7	4	4	7	4	0	8
126540000	6	4	3	7	4	0	7
126560000	6	4	5	6	4	0	6
126580000	6	4	3	6	4	0	7
126600000	6	4	3	6	4	0	7
126620000	6	4	4	10	5	0	7
126640000	6	4	4	7	4	0	8
126660000	6	4	6	7	4	0	7
126680000	7	4	4	7	4	0	7
126700000	6	4	5	7	4	0	6
126720000	6	4	4	8	4	0	7
126740000	7	4	3	7	4	0	6
126760000	8	4	4	7	5	0	8
126780000	7	4	3	8	4	0	7
126800000	6	5	5	7	6	0	9
126820000	6	4	4	8	5	0	7
126840000	6	4	4	8	4	0	7
126860000	6	4	4	7	4	0	6
126880000	5	4	4	7	4	0	7
126900000	6	4	3	7	4	0	7
126920000	5	4	4	7	4	0	6
126940000	6	4	4	7	4	0	6
126960000	6	5	3	7	5	0	9
126980000	6	4	4	7	5	0	8
127000000	6	4	3	7	4	0	8
127020000	6	4	3	7	4	0	6
127040000	6	4	4	7	4	0	8
127060000	6	4	4	7	4	0	7
127080000	5	4	4	7	4	0	7
127100000	6	4	3	7	4	0	7
127120000	6	4	4	7	4	0	7
127140000	6	4	4	7	5	0	7
127160000	6	4	4	8	4	0	7
127180000	6	5	6	7	4	0	7
127200000	5	4	4	8	4	0	7
127220000	6	4	4	7	4	0	7
127240000	6	4	4	7	4	0	6
127260000	6	4	6	8	5	0	6
127280000	6	4	4	8	4	0	6
127300000	6	5	3	7	4	0	8
127320000	6	4	3	7	4	0	10
