states	PB1	PB2	PA	HA	NP	MP	NS
65660000	4	2	5	6	6	3	4
65680000	4	2	6	5	8	3	6
65700000	4	2	5	6	9	6	5
65720000	4	4	5	6	9	3	5
65740000	4	2	5	5	8	3	5
65760000	4	2	5	5	7	3	5
65780000	4	2	5	5	7	4	5
65800000	3	2	5	4	6	3	5
65820000	4	2	6	6	7	4	5
65840000	4	2	5	6	11	3	6
65860000	4	2	8	5	8	3	5
65880000	4	2	5	6	6	3	6
65900000	4	2	5	6	6	3	5
65920000	4	2	5	5	7	3	6
65940000	4	2	5	5	9	3	5
65960000	4	2	5	6	7	3	5
65980000	4	2	5	5	6	3	5
66000000	4	2	5	5	7	3	5
66020000	4	5	5	5	6	3	5
66040000	4	2	7	5	9	3	5
66060000	4	3	5	5	5	3	5
66080000	4	2	4	5	8	3	6
66100000	4	2	5	5	9	3	5
66120000	4	2	5	6	9	3	5
66140000	4	2	5	6	6	3	5
66160000	3	2	5	4	6	4	6
66180000	4	2	5	5	6	3	6
66200000	4	2	5	6	8	3	5
66220000	5	2	5	6	5	3	5
66240000	5	2	5	7	7	3	5
66260000	4	2	5	5	6	3	5
66280000	4	2	5	4	5	3	7
66300000	4	2	5	5	5	3	5
66320000	4	2	5	6	6	3	5
66340000	4	2	5	6	8	3	5
66360000	4	2	5	6	7	4	5
66380000	4	2	4	6	6	5	7
66400000	4	2	5	7	7	3	6
66420000	4	2	5	6	7	3	6
66440000	4	2	5	5	7	3	5
66460000	4	2	5	6	7	3	5
66480000	4	2	6	6	5	3	5
66500000	4	2	5	5	7	7	5
66520000	4	2	5	5	7	3	5
66540000	4	2	5	6	8	3	6
66560000	4	2	5	6	8	5	5
66580000	4	2	5	6	6	3	5
66600000	4	2	5	5	6	3	6
66620000	4	2	5	5	8	3	6
66640000	4	2	4	5	5	4	5
66660000	4	2	4	5	5	3	6
66680000	4	2	5	5	6	4	5
66700000	4	2	6	4	8	3	6
66720000	4	2	5	5	10	3	5
66740000	4	2	6	5	6	3	5
66760000	4	2	5	5	7	3	5
66780000	4	2	4	5	8	3	5
66800000	4	2	5	5	7	3	5
66820000	4	2	4	5	6	3	5
66840000	4	2	5	5	8	3	5
66860000	4	2	5	5	6	3	5
66880000	4	2	5	5	6	3	5
66900000	5	2	5	5	9	4	7
66920000	3	2	5	4	9	3	5
66940000	4	2	5	6	7	3	5
66960000	4	2	5	4	7	3	6
66980000	4	2	5	5	7	3	5
67000000	4	2	5	6	5	3	5
67020000	4	2	5	5	5	3	5
67040000	4	2	5	6	6	3	5
67060000	4	2	6	6	5	3	6
67080000	4	4	5	5	6	3	5
67100000	4	2	9	4	6	3	6
67120000	4	2	5	6	8	3	6
67140000	4	2	5	5	7	3	5
67160000	4	2	5	5	6	3	6
67180000	4	2	5	6	7	3	6
67200000	4	2	5	6	6	3	6
67220000	4	2	5	7	5	3	5
67240000	4	2	5	6	5	3	4
67260000	4	2	5	6	5	3	4
67280000	4	2	4	7	6	3	5
67300000	4	2	5	5	7	3	6
67320000	4	2	5	6	5	3	6
67340000	4	2	5	5	6	3	5
67360000	4	2	5	5	8	3	6
67380000	4	2	6	6	8	3	5
67400000	4	2	8	5	6	3	5
67420000	4	2	5	6	6	3	5
67440000	4	2	5	5	6	3	5
67460000	3	2	5	4	7	3	5
67480000	4	2	5	5	6	3	6
67500000	4	2	5	5	7	3	5
67520000	4	2	6	6	9	3	7
67540000	4	2	7	5	6	3	5
67560000	4	2	5	5	8	3	5
67580000	4	2	6	5	6	3	5
67600000	4	2	5	5	8	3	5
67620000	4	2	5	6	7	5	5
67640000	4	2	5	7	6	3	5
67660000	4	2	4	6	7	3	5
67680000	4	2	4	5	7	3	6
67700000	4	2	5	6	8	3	5
67720000	4	2	4	6	8	3	5
67740000	4	2	5	5	7	3	5
67760000	4	2	5	5	7	3	6
67780000	4	2	5	7	7	3	5
67800000	4	2	7	5	7	3	5
67820000	4	2	5	6	10	3	5
67840000	4	2	5	6	7	3	5
67860000	4	2	5	5	8	3	6
67880000	4	2	4	5	8	3	5
67900000	4	2	4	6	7	3	5
67920000	4	2	5	5	6	3	5
67940000	4	2	4	5	6	3	6
67960000	4	2	4	4	6	3	6
67980000	4	2	5	6	6	3	6
68000000	4	2	7	6	6	3	6
68020000	4	2	4	5	9	4	6
68040000	4	2	5	5	7	3	5
68060000	4	2	5	6	7	3	5
68080000	4	2	5	5	9	3	5
68100000	3	2	5	4	6	3	5
68120000	5	2	5	5	6	3	5
68140000	4	2	6	6	9	3	5
68160000	4	2	5	5	7	3	5
68180000	4	2	5	5	7	4	5
68200000	4	2	5	5	7	3	5
68220000	4	2	6	5	6	3	5
68240000	4	2	5	6	7	3	5
68260000	4	2	5	7	7	3	5
68280000	4	2	4	5	6	3	5
68300000	4	2	4	4	5	3	6
68320000	4	2	3	4	7	3	7
68340000	4	2	5	5	5	3	5
68360000	4	2	6	5	7	5	5
68380000	4	2	5	5	7	3	7
68400000	4	2	5	5	7	3	5
68420000	4	2	5	6	8	3	5
68440000	4	2	5	5	8	3	6
68460000	5	2	5	5	7	3	5
68480000	4	2	4	5	6	3	5
68500000	4	2	5	5	6	3	5
68520000	4	2	4	5	7	3	6
68540000	4	2	5	6	7	4	5
68560000	4	2	5	6	7	3	5
68580000	4	2	6	5	7	3	6
68600000	4	2	5	6	8	3	6
68620000	4	2	5	5	8	3	5
68640000	4	2	5	6	7	3	5
68660000	4	2	5	6	7	3	6
68680000	4	2	5	5	6	3	5
68700000	4	2	6	6	7	3	6
68720000	4	2	5	6	6	3	7
68740000	4	2	5	5	6	3	5
68760000	4	2	5	5	7	3	5
68780000	4	2	5	5	7	3	6
68800000	4	2	5	6	7	3	5
68820000	4	2	6	5	6	3	6
68840000	4	2	5	6	5	4	5
68860000	4	3	5	5	6	3	6
68880000	4	2	5	5	6	3	5
68900000	4	2	5	5	6	3	6
68920000	4	2	4	5	5	3	6
68940000	4	2	5	5	5	3	6
68960000	4	2	5	6	6	3	7
68980000	4	2	5	5	7	3	5
69000000	4	2	4	5	5	3	5
69020000	4	2	5	5	8	3	5
69040000	4	2	6	7	9	3	5
69060000	4	2	5	5	7	4	6
69080000	4	2	4	6	7	3	5
69100000	4	2	5	6	8	3	5
69120000	4	2	5	5	7	3	5
69140000	4	2	5	5	7	3	5
69160000	4	2	5	6	6	3	5
69180000	4	2	5	7	7	3	6
69200000	4	2	8	5	6	3	6
69220000	4	2	5	6	7	3	5
69240000	4	2	4	4	9	3	6
69260000	4	2	5	5	7	3	5
69280000	4	2	5	5	7	3	6
69300000	4	2	5	5	7	3	7
69320000	4	2	5	6	8	3	5
69340000	4	2	5	5	7	3	5
69360000	4	2	4	4	7	3	6
69380000	4	2	3	4	8	3	6
69400000	4	2	5	5	7	3	5
69420000	4	2	5	6	8	3	6
69440000	4	2	5	6	7	5	5
69460000	4	2	5	5	7	3	5
69480000	4	2	5	6	8	3	6
69500000	4	2	5	5	8	3	5
69520000	4	2	5	7	7	3	7
69540000	4	2	5	5	8	5	6
69560000	4	2	4	7	6	3	5
69580000	4	2	3	4	5	3	6
69600000	4	2	5	5	5	3	5
69620000	4	2	4	4	9	3	6
69640000	4	2	6	4	6	3	6
69660000	3	4	6	4	9	3	6
69680000	4	2	5	6	7	3	5
69700000	4	2	4	5	7	3	6
69720000	4	2	5	6	7	3	5
69740000	4	2	5	5	8	3	5
69760000	4	2	5	5	7	4	6
69780000	4	2	5	5	7	3	5
69800000	4	2	5	5	7	5	5
69820000	4	2	5	6	8	3	6
69840000	4	2	6	5	6	3	5
69860000	4	2	5	5	7	3	5
69880000	4	2	5	5	6	3	4
69900000	4	2	8	5	7	3	7
69920000	4	2	5	6	7	3	8
69940000	4	2	5	6	7	3	5
69960000	4	2	5	5	5	3	5
69980000	4	4	5	6	8	3	5
70000000	4	2	5	5	6	5	9
70020000	4	2	4	4	6	5	6
70040000	4	2	6	6	7	3	5
70060000	4	2	7	5	6	3	5
70080000	4	2	7	5	7	3	5
70100000	4	2	5	5	8	3	5
70120000	4	2	5	6	9	3	5
70140000	4	2	6	5	6	3	6
70160000	4	2	5	6	7	3	5
70180000	4	2	4	5	7	3	6
70200000	4	2	5	6	5	3	5
70220000	4	2	5	6	5	3	5
70240000	4	2	5	6	6	3	5
70260000	4	3	5	6	7	3	6
70280000	4	2	5	6	6	3	6
70300000	4	2	5	5	5	3	5
70320000	4	2	5	6	6	3	6
70340000	4	2	5	5	5	3	6
70360000	4	2	3	6	5	3	6
70380000	4	3	4	6	5	3	4
70400000	4	2	5	6	6	3	5
70420000	4	2	7	6	6	3	5
70440000	4	2	5	6	7	3	5
70460000	4	2	5	6	7	3	6
70480000	4	2	5	5	10	4	5
70500000	4	2	5	5	6	3	5
70520000	4	2	6	5	7	3	5
70540000	4	2	5	6	10	3	5
70560000	4	2	5	6	6	3	5
70580000	4	2	5	5	7	3	5
70600000	5	2	4	5	8	3	5
70620000	4	2	5	6	6	3	5
70640000	4	2	5	5	7	3	6
70660000	3	2	6	4	7	3	6
70680000	5	2	4	4	6	3	5
70700000	3	2	5	5	6	3	4
70720000	4	3	5	6	7	3	6
70740000	4	2	5	6	13	4	6
70760000	5	2	4	4	8	3	6
70780000	4	2	5	5	7	3	5
70800000	4	2	5	5	6	3	5
70820000	4	2	5	5	6	3	5
70840000	4	2	5	5	10	3	5
70860000	4	2	6	5	8	3	5
70880000	4	2	5	5	6	3	6
70900000	4	2	4	6	6	3	5
70920000	4	2	6	6	7	3	6
70940000	4	2	5	5	7	3	5
70960000	4	2	6	6	8	3	6
70980000	4	2	5	5	9	3	5
71000000	4	2	5	5	9	3	5
71020000	4	2	5	5	7	3	5
71040000	5	2	4	6	6	5	5
71060000	4	2	5	6	7	4	5
71080000	4	2	5	5	6	3	5
71100000	4	2	5	6	7	4	6
71120000	4	2	5	5	8	3	6
71140000	4	2	5	6	7	3	4
71160000	4	2	5	5	8	3	6
71180000	5	2	6	5	8	3	6
71200000	4	2	5	6	6	3	6
71220000	4	2	5	5	11	3	5
71240000	4	2	5	7	7	3	5
71260000	4	2	5	6	7	3	5
71280000	4	2	5	5	5	3	6
71300000	4	2	5	6	5	3	5
71320000	4	3	5	5	8	3	5
71340000	4	2	5	5	7	3	6
71360000	4	2	4	8	6	3	5
71380000	4	2	4	6	6	4	5
71400000	4	2	5	5	6	3	6
71420000	4	2	5	5	7	3	5
71440000	4	2	5	6	6	3	5
71460000	4	2	5	6	6	3	5
71480000	4	2	5	7	9	3	7
71500000	4	2	4	5	8	3	6
71520000	4	3	5	5	6	3	5
71540000	4	2	5	5	6	3	5
71560000	3	2	4	6	6	3	6
71580000	3	2	5	6	8	3	5
71600000	4	2	4	4	7	5	5
71620000	4	2	6	6	8	3	5
71640000	4	2	6	7	5	3	5
71660000	4	2	5	6	6	3	5
71680000	5	2	5	6	7	3	7
71700000	4	2	7	6	6	3	5
71720000	4	2	4	6	7	3	5
71740000	4	2	7	5	6	4	6
71760000	4	2	5	5	6	3	5
71780000	3	2	6	4	7	5	6
71800000	3	2	6	6	8	3	5
71820000	3	2	4	4	8	3	6
71840000	3	2	4	5	6	3	5
71860000	4	2	5	7	6	4	9
71880000	4	2	5	5	6	4	6
71900000	4	2	8	5	7	3	5
71920000	4	2	5	6	7	3	6
71940000	4	2	6	5	6	3	5
71960000	4	2	5	6	6	3	5
71980000	4	2	5	5	7	3	7
72000000	4	2	5	5	7	3	6
72020000	4	2	6	6	7	3	5
72040000	4	2	4	6	6	3	6
72060000	4	2	4	6	7	3	5
72080000	4	2	5	6	7	3	5
72100000	4	2	5	6	6	3	5
72120000	3	2	5	4	6	3	5
72140000	3	2	7	4	6	4	6
72160000	4	2	8	5	8	3	5
72180000	4	2	6	6	7	4	6
72200000	4	2	6	7	7	3	5
72220000	4	2	7	5	7	3	5
72240000	5	2	5	5	8	3	6
72260000	4	2	5	6	7	3	5
72280000	4	2	5	6	8	3	5
72300000	5	2	5	6	6	3	5
72320000	4	2	5	5	7	3	5
72340000	4	2	5	5	6	5	5
72360000	5	2	5	6	7	3	5
72380000	4	2	5	5	6	3	5
72400000	4	2	4	5	7	3	6
72420000	4	2	5	7	6	3	5
72440000	4	2	5	4	6	3	7
72460000	4	2	5	5	5	3	5
72480000	4	2	4	5	9	5	5
72500000	5	2	5	5	7	4	5
72520000	4	2	5	6	6	3	5
72540000	4	2	5	6	6	3	7
72560000	4	2	8	6	6	3	5
72580000	4	2	4	6	7	3	5
72600000	4	2	5	5	6	3	4
72620000	4	2	5	5	6	3	5
72640000	5	2	4	5	8	3	5
72660000	4	2	5	5	7	3	5
72680000	4	2	5	5	8	3	5
72700000	4	2	6	5	5	4	5
72720000	4	2	5	6	6	3	5
72740000	4	2	5	6	6	3	5
72760000	4	2	5	6	5	3	6
72780000	4	2	5	6	5	3	6
72800000	4	2	5	6	5	3	5
72820000	4	2	5	6	5	3	5
72840000	4	2	5	6	5	3	5
72860000	4	2	5	5	6	3	6
72880000	3	2	7	4	8	3	5
72900000	4	2	5	6	7	3	6
72920000	4	2	5	6	7	3	8
72940000	4	2	5	5	7	3	4
72960000	4	4	6	5	6	3	6
72980000	3	2	5	4	6	3	6
73000000	4	2	7	5	7	3	7
73020000	4	2	5	4	10	3	6
73040000	4	2	5	5	6	3	5
73060000	4	2	5	5	7	3	5
73080000	4	2	5	6	8	4	5
73100000	4	2	5	5	9	4	6
73120000	4	2	5	5	6	3	5
73140000	4	2	6	5	7	3	6
73160000	5	2	5	6	7	3	5
73180000	4	2	10	6	10	3	5
73200000	4	2	11	7	7	3	6
73220000	4	2	5	5	7	3	9
73240000	4	2	5	8	7	3	6
73260000	4	2	5	5	6	4	5
73280000	4	2	5	6	5	3	5
73300000	4	2	5	6	9	3	7
73320000	4	2	5	7	7	3	5
73340000	4	2	4	5	7	3	5
73360000	4	2	5	5	6	3	6
73380000	5	2	5	5	6	3	5
73400000	4	2	7	6	6	3	5
73420000	4	2	4	5	7	4	5
73440000	4	2	5	6	7	3	5
73460000	4	2	5	5	6	3	7
73480000	4	2	4	4	6	3	6
73500000	4	2	5	6	6	3	5
73520000	4	2	5	5	5	3	5
73540000	4	2	6	5	6	3	6
73560000	4	2	5	5	6	4	9
73580000	4	2	4	6	8	3	6
73600000	4	2	5	5	6	3	6
73620000	4	2	6	4	6	3	6
73640000	4	2	5	5	7	5	5
73660000	4	2	5	6	8	3	5
73680000	4	2	6	5	7	3	6
73700000	4	2	5	5	7	3	5
73720000	4	2	5	6	8	3	6
73740000	4	3	7	6	6	3	4
73760000	4	2	5	5	7	3	5
73780000	4	4	5	5	8	3	5
73800000	4	2	5	5	8	4	5
73820000	4	2	5	6	7	3	6
73840000	4	2	5	5	7	5	5
73860000	5	2	5	5	7	3	5
73880000	4	2	5	6	7	3	6
73900000	4	2	5	5	7	3	5
73920000	4	2	5	5	7	3	5
73940000	5	2	5	5	6	3	5
73960000	4	2	4	4	9	6	6
73980000	4	2	5	4	6	3	6
74000000	4	2	4	6	6	3	6
74020000	4	2	5	6	7	3	5
74040000	4	2	4	4	8	3	6
74060000	4	3	5	5	6	3	5
74080000	4	2	5	5	9	3	5
74100000	4	2	6	6	6	3	5
74120000	4	2	5	6	6	3	5
74140000	4	2	5	6	7	3	5
74160000	4	2	5	5	7	3	6
74180000	4	2	6	5	6	3	5
74200000	3	2	4	3	7	3	6
74220000	4	2	5	5	7	3	5
74240000	5	2	5	5	6	3	5
74260000	5	2	4	6	6	3	7
74280000	4	2	5	5	6	3	6
74300000	4	3	5	6	9	3	5
74320000	4	2	5	6	7	3	5
74340000	4	2	4	5	6	3	5
74360000	4	2	5	7	6	3	6
74380000	4	2	5	5	6	4	4
74400000	4	2	5	5	8	3	7
74420000	4	2	5	6	6	3	5
74440000	4	2	5	7	5	3	5
74460000	4	2	6	5	7	3	6
74480000	4	2	4	4	6	3	6
74500000	4	2	5	6	7	5	5
74520000	4	2	4	5	6	3	5
74540000	4	2	5	7	7	3	5
74560000	4	2	5	6	5	3	5
74580000	4	2	5	5	7	3	5
74600000	4	2	5	5	8	3	6
74620000	4	2	5	6	7	3	7
74640000	4	2	4	5	6	3	6
74660000	4	2	5	5	5	6	5
74680000	5	2	9	6	5	3	5
74700000	4	2	5	5	6	3	6
74720000	4	2	5	6	7	3	5
74740000	4	2	5	5	6	3	7
74760000	4	2	5	5	7	3	6
74780000	4	2	5	5	7	4	5
74800000	4	2	5	6	7	3	5
74820000	4	2	8	5	6	3	6
74840000	4	2	5	5	6	3	5
74860000	4	2	5	6	7	3	5
74880000	5	2	5	5	7	3	5
74900000	5	2	5	7	6	3	5
74920000	4	3	5	5	6	3	8
74940000	4	2	5	5	5	3	5
74960000	4	2	5	5	6	3	6
74980000	4	2	5	5	6	3	5
75000000	4	2	5	5	8	3	5
75020000	3	2	5	4	6	3	5
75040000	4	2	4	4	6	3	7
75060000	4	2	5	6	6	3	5
75080000	5	2	5	6	5	5	5
75100000	5	3	5	6	6	3	6
75120000	4	2	5	5	7	3	5
75140000	4	2	6	5	6	3	6
75160000	4	2	5	4	6	3	5
75180000	4	3	5	6	6	3	6
75200000	4	2	6	5	6	3	5
75220000	4	2	5	6	6	3	5
75240000	4	2	5	4	8	3	6
75260000	4	2	4	6	6	3	5
75280000	4	2	5	5	5	3	5
75300000	4	2	5	6	6	4	5
75320000	4	2	5	5	7	3	5
75340000	4	3	5	6	7	3	6
75360000	4	2	5	6	5	3	5
75380000	4	2	7	6	5	3	5
75400000	4	2	4	5	5	3	5
75420000	4	2	5	5	6	3	5
75440000	4	2	5	5	7	3	6
75460000	4	2	5	4	7	3	6
75480000	4	2	4	4	7	3	6
75500000	4	2	4	4	7	3	6
75520000	4	4	8	5	7	3	5
75540000	4	3	5	5	8	3	5
75560000	4	2	7	5	10	3	8
75580000	4	2	4	5	6	3	5
75600000	4	2	5	5	7	3	5
75620000	4	2	5	6	7	6	5
75640000	4	2	9	5	7	4	5
75660000	4	2	6	6	6	3	5
75680000	4	2	4	5	6	3	5
75700000	4	2	5	5	7	3	5
75720000	4	2	5	6	7	3	5
75740000	4	2	5	6	7	3	5
75760000	4	2	5	7	8	4	5
75780000	4	2	5	5	6	3	6
75800000	3	2	4	4	7	3	5
75820000	3	2	5	6	7	3	5
75840000	4	2	5	6	7	4	5
75860000	4	2	4	5	7	3	6
75880000	4	2	5	5	6	3	6
75900000	4	2	4	6	8	3	6
75920000	4	2	5	5	7	3	6
75940000	4	2	5	7	6	3	5
75960000	4	2	5	5	6	4	5
75980000	4	2	5	5	7	3	5
76000000	4	2	4	5	7	3	5
76020000	4	2	5	5	9	3	5
76040000	4	2	5	5	7	3	5
76060000	4	2	5	6	7	3	5
76080000	4	2	5	5	7	4	5
76100000	4	2	5	5	9	3	5
76120000	4	2	4	4	7	3	6
76140000	4	2	4	6	7	3	6
76160000	4	2	5	5	6	3	5
76180000	4	3	5	5	7	3	5
76200000	4	2	5	5	8	3	5
76220000	4	2	5	5	6	3	5
76240000	4	2	5	5	7	3	6
76260000	4	2	5	5	7	3	5
76280000	4	2	4	6	7	3	5
76300000	4	2	4	5	7	3	5
76320000	4	2	4	4	6	3	6
76340000	4	2	5	5	7	3	8
76360000	4	2	5	5	6	3	5
76380000	4	2	5	6	7	3	5
76400000	4	2	5	5	5	3	6
76420000	4	2	5	6	5	3	5
76440000	4	2	5	5	5	3	5
76460000	5	2	4	4	10	3	7
76480000	4	2	5	6	9	3	6
76500000	4	2	5	5	7	3	5
76520000	4	2	5	6	6	3	5
76540000	4	2	8	6	5	3	6
76560000	4	2	5	6	7	3	5
76580000	4	2	6	5	8	3	6
76600000	4	2	5	5	7	3	5
76620000	4	2	5	4	6	3	7
76640000	4	2	5	5	7	3	5
76660000	4	2	5	5	6	3	6
76680000	3	2	5	5	9	3	5
76700000	3	2	5	4	7	3	5
76720000	3	2	5	4	7	3	5
76740000	4	2	5	5	7	3	6
76760000	4	2	4	5	7	3	6
76780000	4	2	5	5	6	3	5
76800000	4	2	5	5	7	3	5
76820000	5	2	5	5	7	5	5
76840000	4	2	5	5	8	4	5
76860000	4	2	5	5	7	3	5
76880000	4	2	5	5	10	3	5
76900000	4	2	5	6	7	3	5
76920000	4	2	5	6	6	3	6
76940000	4	2	5	5	8	3	4
76960000	4	2	5	5	6	3	5
76980000	4	2	5	5	6	3	5
77000000	4	2	5	6	7	3	5
77020000	4	2	5	7	6	3	5
77040000	4	2	5	5	6	3	5
77060000	4	2	5	6	7	3	4
77080000	4	3	4	5	7	3	5
77100000	4	3	5	6	6	3	5
77120000	4	2	5	5	7	3	5
77140000	4	2	5	5	6	3	6
77160000	4	2	5	6	7	4	5
77180000	4	2	5	5	7	3	6
77200000	4	2	5	5	6	3	7
77220000	4	2	5	6	8	3	5
77240000	4	2	5	5	7	3	5
77260000	4	2	5	7	5	3	7
77280000	4	4	5	5	6	3	5
77300000	4	2	9	5	7	3	5
77320000	4	2	5	6	5	3	5
77340000	4	2	5	6	6	4	5
77360000	4	2	5	5	7	5	5
77380000	4	2	9	6	8	3	6
77400000	4	2	5	5	8	3	5
77420000	4	2	5	5	7	4	6
77440000	4	2	5	5	7	3	5
77460000	4	2	5	5	7	3	7
77480000	4	2	5	5	7	6	5
77500000	4	2	5	5	7	3	6
77520000	4	2	5	5	8	3	6
77540000	4	2	7	5	6	3	5
77560000	4	2	5	7	8	3	6
77580000	4	2	5	5	6	3	5
77600000	4	2	4	5	6	3	5
77620000	4	2	5	6	7	3	5
77640000	4	2	5	5	9	5	5
77660000	4	2	5	5	11	3	5
77680000	4	2	5	6	7	3	6
77700000	4	3	4	6	7	3	5
77720000	4	2	5	6	6	3	6
77740000	4	2	5	5	7	3	5
77760000	5	2	5	5	8	3	6
77780000	4	3	5	5	7	3	5
77800000	4	2	5	5	6	3	5
77820000	4	2	5	5	10	3	6
77840000	4	2	5	5	8	3	5
77860000	4	2	5	5	7	3	5
77880000	4	2	5	6	5	3	5
77900000	4	2	5	7	6	3	5
77920000	4	4	5	6	7	3	7
77940000	4	2	5	5	6	3	5
77960000	4	2	7	6	6	3	5
77980000	4	3	4	4	6	3	6
78000000	4	2	4	6	9	3	5
78020000	4	2	4	6	7	3	7
78040000	4	2	5	5	7	3	6
78060000	4	2	6	5	6	5	5
78080000	4	2	5	4	7	3	5
78100000	4	2	5	6	6	3	5
78120000	4	2	4	4	7	4	6
78140000	5	2	3	4	7	3	6
78160000	4	2	6	5	8	3	5
78180000	4	2	5	7	7	3	5
78200000	4	3	5	5	6	3	5
78220000	4	2	5	6	7	4	5
78240000	4	2	5	6	6	3	5
78260000	4	2	5	5	7	4	6
78280000	4	2	6	5	6	4	5
78300000	4	2	5	7	8	3	5
78320000	3	2	5	5	6	3	6
78340000	4	2	5	5	6	3	5
78360000	4	2	5	6	5	3	5
78380000	4	2	5	5	6	3	5
78400000	4	2	5	5	7	3	5
78420000	4	2	5	6	8	3	7
78440000	4	2	8	5	7	3	6
78460000	4	2	6	5	7	4	5
78480000	4	2	4	5	6	3	5
78500000	4	2	7	5	6	3	6
78520000	4	2	6	5	7	3	5
78540000	4	2	6	6	7	4	5
78560000	4	2	5	5	7	3	5
78580000	4	2	5	5	6	3	7
78600000	4	2	6	5	7	3	5
78620000	4	2	5	5	7	3	5
78640000	4	2	5	6	6	3	5
78660000	5	2	5	6	6	3	5
78680000	4	2	9	5	6	3	5
78700000	4	2	5	5	6	3	6
78720000	4	2	5	6	6	3	5
78740000	4	2	5	5	9	3	5
78760000	4	2	5	6	7	3	5
78780000	4	2	5	5	6	3	5
78800000	4	2	5	5	8	3	5
78820000	4	2	5	5	7	3	5
78840000	4	2	5	5	7	3	5
78860000	3	2	4	3	9	3	6
78880000	4	2	5	5	8	3	6
78900000	4	2	5	5	7	3	5
78920000	4	2	5	5	7	3	6
78940000	4	2	4	5	6	3	5
78960000	4	2	4	5	7	3	5
78980000	4	2	4	6	8	3	6
79000000	4	2	6	5	6	3	5
79020000	4	2	5	5	9	3	5
79040000	4	2	5	6	7	3	5
79060000	4	2	5	7	7	3	5
79080000	4	2	4	5	7	3	5
79100000	4	2	6	5	5	3	5
79120000	4	2	5	5	5	3	5
79140000	4	2	5	6	7	3	6
79160000	4	2	5	5	7	3	4
79180000	5	2	5	5	9	3	5
79200000	4	2	5	5	7	3	5
79220000	4	2	5	6	5	3	7
79240000	4	2	5	6	6	3	4
79260000	4	2	4	5	7	3	5
79280000	4	2	5	6	6	3	5
79300000	4	2	5	5	7	3	5
79320000	4	2	5	6	6	3	5
79340000	4	2	5	5	6	3	5
79360000	4	2	5	5	7	3	5
79380000	4	2	5	5	7	3	5
79400000	4	2	6	5	7	3	5
79420000	4	2	5	5	6	3	5
79440000	4	2	5	7	6	3	6
79460000	4	2	4	4	5	5	7
79480000	4	2	5	6	6	3	6
79500000	4	2	5	6	6	3	5
79520000	4	2	5	7	5	3	5
79540000	4	2	5	6	11	3	6
79560000	4	2	7	5	7	3	5
79580000	4	2	5	5	7	3	5
79600000	4	2	5	6	7	3	5
79620000	4	2	5	6	7	6	6
79640000	4	2	5	6	8	3	5
79660000	4	2	5	4	7	3	5
79680000	4	2	6	4	7	3	5
79700000	4	2	5	5	6	3	6
79720000	4	2	5	6	6	3	7
79740000	4	2	7	7	6	3	5
79760000	4	2	5	5	5	3	6
79780000	4	2	5	5	6	3	6
79800000	4	2	4	5	6	3	7
79820000	4	2	5	4	6	3	6
79840000	4	2	5	6	7	3	5
79860000	4	3	5	5	7	3	7
79880000	4	2	5	6	8	3	5
79900000	4	2	5	5	6	4	7
79920000	4	2	5	6	6	3	6
79940000	4	2	5	5	6	3	5
79960000	4	2	5	6	6	3	5
79980000	4	2	4	5	6	3	6
80000000	4	2	5	5	7	3	5
80020000	4	2	5	5	7	3	5
80040000	4	2	5	5	7	3	6
80060000	4	2	4	5	7	3	5
80080000	4	2	4	5	7	5	5
80100000	4	2	5	5	7	3	5
80120000	4	2	5	6	8	3	6
80140000	4	2	5	5	6	3	5
80160000	4	2	5	5	6	3	5
80180000	4	4	5	6	10	4	4
80200000	4	2	9	5	7	3	5
80220000	4	2	5	6	7	3	5
80240000	4	3	6	6	8	3	7
80260000	4	2	5	6	6	3	6
80280000	4	2	4	5	6	4	6
80300000	4	2	5	6	5	3	6
80320000	4	2	5	6	5	3	6
80340000	4	2	5	6	5	3	6
80360000	4	2	5	6	6	3	5
80380000	4	2	5	6	5	3	5
80400000	4	2	5	6	6	3	6
80420000	4	2	6	5	5	3	6
80440000	4	2	5	4	6	3	5
80460000	4	2	5	6	7	5	6
80480000	4	2	4	5	5	3	6
80500000	4	2	5	5	6	3	6
80520000	4	3	4	5	8	3	5
80540000	4	2	5	5	9	4	6
80560000	4	2	4	5	5	3	5
80580000	4	2	6	6	5	3	5
80600000	4	2	5	5	5	5	6
80620000	4	2	5	6	6	3	5
80640000	4	2	5	5	7	3	5
80660000	4	2	5	7	7	3	5
80680000	4	2	3	4	6	3	5
80700000	4	2	5	6	7	3	5
80720000	4	2	5	5	6	5	6
80740000	4	2	5	6	7	3	6
80760000	4	2	5	5	7	3	5
80780000	5	2	5	6	5	3	5
80800000	4	2	5	6	5	3	6
80820000	4	4	5	6	5	3	5
80840000	4	2	5	6	7	3	5
80860000	4	2	5	5	6	3	5
80880000	4	2	5	5	6	3	5
80900000	4	2	4	5	6	3	5
80920000	4	2	5	7	5	3	5
80940000	4	2	5	5	7	3	6
80960000	4	2	5	6	8	3	5
80980000	4	2	4	6	6	3	6
81000000	4	2	4	4	6	4	6
81020000	4	2	4	4	6	3	6
81040000	4	2	5	5	6	3	7
81060000	4	2	4	4	6	3	7
81080000	4	2	6	6	7	3	5
81100000	3	2	5	6	6	3	5
81120000	4	2	5	4	7	3	5
81140000	4	2	5	5	6	3	6
81160000	4	2	5	5	7	4	5
