states	PB1	PA	HA	NP	NA	MP	NS
62360000	3	3	2	6	3	2	8
62380000	2	4	2	6	3	2	8
62400000	2	4	2	6	3	2	8
62420000	2	4	2	6	3	2	8
62440000	3	4	2	5	3	2	9
62460000	2	4	2	6	3	2	8
62480000	2	4	2	6	3	2	8
62500000	3	4	2	6	3	2	9
62520000	2	4	2	6	3	2	8
62540000	2	4	2	7	4	2	8
62560000	2	4	2	6	3	2	8
62580000	2	4	2	5	3	2	8
62600000	2	4	2	6	3	2	8
62620000	2	4	2	6	4	2	8
62640000	3	3	2	5	3	2	8
62660000	3	3	2	6	3	2	11
62680000	3	4	2	4	3	2	12
62700000	2	6	2	6	3	2	10
62720000	2	4	2	5	4	2	10
62740000	2	4	2	5	3	2	11
62760000	2	4	2	5	3	2	8
62780000	2	4	2	8	3	2	12
62800000	2	4	2	5	4	2	11
62820000	2	4	3	7	3	2	10
62840000	2	4	2	6	3	2	9
62860000	2	4	2	6	3	2	11
62880000	3	4	2	6	3	2	10
62900000	2	4	2	8	3	2	12
62920000	2	4	2	6	3	2	10
62940000	3	4	2	5	3	2	9
62960000	2	4	2	6	3	2	10
62980000	3	4	2	5	3	3	10
63000000	3	4	2	6	3	2	10
63020000	2	3	2	7	3	2	10
63040000	2	4	2	6	3	2	11
63060000	2	4	2	6	3	2	8
63080000	2	6	3	6	3	2	9
63100000	2	4	2	6	3	2	8
63120000	3	6	2	6	3	2	9
63140000	2	4	2	6	3	2	8
63160000	3	3	2	6	3	2	10
63180000	2	4	2	6	3	2	11
63200000	2	4	2	6	3	2	9
63220000	2	4	2	6	3	2	11
63240000	2	3	2	6	3	2	13
63260000	2	4	2	6	3	2	12
63280000	3	4	2	6	3	2	8
63300000	2	4	3	6	3	2	10
63320000	2	5	2	6	3	2	12
63340000	2	4	2	6	3	2	9
63360000	2	4	2	7	3	2	13
63380000	2	4	2	6	3	2	11
63400000	2	4	2	6	3	2	10
63420000	2	4	2	8	3	2	8
63440000	2	4	2	5	3	2	10
63460000	3	5	2	5	3	2	12
63480000	2	4	2	6	3	2	10
63500000	2	5	2	6	3	2	10
63520000	2	3	2	6	3	2	10
63540000	2	4	2	6	3	2	12
63560000	3	4	2	5	3	2	10
63580000	2	5	2	5	3	2	9
63600000	2	4	2	5	4	2	11
63620000	2	4	2	6	3	2	12
63640000	2	4	2	6	3	2	8
63660000	3	4	2	6	3	2	9
63680000	2	4	2	6	3	2	11
63700000	2	4	2	6	4	2	12
63720000	2	4	2	6	4	2	10
63740000	2	8	2	6	3	2	10
63760000	2	4	2	6	3	2	10
63780000	2	7	2	6	3	2	8
63800000	2	4	2	6	3	2	10
63820000	2	3	2	7	3	2	11
63840000	2	4	2	7	3	2	10
63860000	2	4	2	6	3	2	9
63880000	3	4	2	6	3	2	8
63900000	2	5	2	6	3	2	11
63920000	3	4	2	6	3	2	9
63940000	2	3	2	6	3	3	12
63960000	2	3	2	6	3	2	8
63980000	2	4	2	4	3	2	9
64000000	2	4	2	4	3	2	11
64020000	3	4	2	6	3	2	10
64040000	2	5	2	6	3	2	9
64060000	2	3	2	7	3	2	9
64080000	2	4	2	5	3	2	9
64100000	2	6	2	6	3	2	9
64120000	2	3	2	6	3	2	10
64140000	2	4	2	6	3	2	11
64160000	2	6	2	5	3	2	9
64180000	2	4	2	6	3	2	12
64200000	2	5	2	6	4	2	10
64220000	2	3	2	6	3	2	12
64240000	2	4	2	4	3	2	10
64260000	2	4	2	6	3	2	10
64280000	2	4	2	5	3	2	12
64300000	2	4	2	6	3	2	12
64320000	2	4	2	6	3	2	8
64340000	2	4	2	6	3	2	8
64360000	2	4	2	6	3	2	8
64380000	2	4	2	6	3	2	8
64400000	2	3	2	7	3	2	9
64420000	2	4	2	6	3	2	8
64440000	2	4	2	6	3	2	8
64460000	2	4	2	6	3	2	8
64480000	2	3	2	6	3	2	16
64500000	2	3	2	5	3	3	9
64520000	2	4	2	6	3	2	8
64540000	2	4	2	5	4	2	9
64560000	2	4	2	6	4	2	9
64580000	2	4	2	6	3	2	10
64600000	2	4	2	5	3	2	10
64620000	3	4	2	8	4	2	11
64640000	2	4	2	6	3	2	10
64660000	2	5	2	5	3	2	12
64680000	3	3	2	7	3	2	10
64700000	2	5	2	5	3	2	10
64720000	2	4	2	6	3	2	10
64740000	2	5	2	6	3	2	9
64760000	3	3	2	6	3	2	11
64780000	3	3	2	6	3	2	10
64800000	2	3	2	6	3	2	10
64820000	3	3	2	5	3	2	10
64840000	2	4	2	6	3	2	10
64860000	2	4	2	6	3	2	11
64880000	3	4	2	6	3	2	9
64900000	2	4	3	6	3	2	10
64920000	2	4	2	6	3	2	11
64940000	2	3	2	6	3	2	11
64960000	2	4	3	5	3	2	8
64980000	3	4	2	5	3	2	9
65000000	2	4	2	5	3	2	8
65020000	2	4	2	6	3	2	8
65040000	3	4	2	6	3	2	8
65060000	2	4	2	6	3	2	10
65080000	2	4	2	6	3	2	8
65100000	3	4	2	5	3	2	9
65120000	2	4	2	6	3	2	12
65140000	2	4	2	6	3	2	13
65160000	2	5	2	5	3	2	13
65180000	2	4	2	6	3	2	8
65200000	2	4	2	6	3	2	9
65220000	3	4	2	6	3	2	10
65240000	2	4	2	6	3	2	10
65260000	2	3	2	5	3	2	10
65280000	2	4	4	6	3	2	10
65300000	2	4	2	6	3	2	11
65320000	3	4	2	6	3	2	8
65340000	2	5	2	6	3	2	9
65360000	2	4	2	6	3	2	8
65380000	2	4	2	6	3	2	11
65400000	2	4	3	8	3	2	8
65420000	2	4	2	5	3	2	11
65440000	2	3	2	6	3	2	12
65460000	3	4	2	6	3	2	12
65480000	3	5	2	6	3	3	10
65500000	2	4	2	6	3	2	12
65520000	2	3	2	6	3	2	10
65540000	2	4	2	7	3	2	11
65560000	2	4	2	6	3	2	11
65580000	3	4	2	7	3	2	10
65600000	2	3	2	6	3	2	9
65620000	3	4	2	8	3	2	10
65640000	2	4	2	6	3	2	10
65660000	2	4	2	6	3	5	10
65680000	2	4	2	6	3	2	10
65700000	3	6	2	6	3	2	10
65720000	4	4	2	6	3	2	8
65740000	2	4	3	6	4	2	10
65760000	2	4	2	6	3	2	11
65780000	2	4	2	6	3	2	11
65800000	3	3	2	6	3	2	11
65820000	2	3	2	6	3	2	8
65840000	2	4	2	5	3	2	8
65860000	3	5	2	5	3	2	8
65880000	2	5	2	6	3	2	8
65900000	2	4	2	6	4	2	8
65920000	2	5	2	6	3	2	8
65940000	2	5	2	5	3	2	8
65960000	2	3	2	5	3	2	8
65980000	2	4	2	6	3	2	8
66000000	3	3	2	7	3	2	8
66020000	3	4	2	6	3	2	8
66040000	2	4	2	5	3	2	10
66060000	2	4	2	5	3	2	8
66080000	2	4	2	5	3	2	8
66100000	2	4	2	6	4	2	8
66120000	2	4	2	5	3	2	8
66140000	2	4	2	5	3	2	10
66160000	2	4	2	5	3	2	9
66180000	2	4	2	6	3	2	8
66200000	2	3	2	8	3	2	10
66220000	3	6	2	6	3	2	10
66240000	2	4	2	6	3	2	11
66260000	2	5	2	6	3	2	8
66280000	2	4	2	5	3	2	9
66300000	2	4	2	5	3	2	11
66320000	2	4	2	6	3	2	11
66340000	3	4	2	5	3	2	8
66360000	2	4	2	6	3	2	9
66380000	2	4	2	5	3	2	8
66400000	2	4	2	5	3	2	9
66420000	2	5	2	6	3	2	8
66440000	2	5	2	6	3	2	8
66460000	2	3	2	6	3	2	8
66480000	2	4	2	6	3	2	9
66500000	2	3	2	6	3	2	10
66520000	2	3	2	6	4	2	9
66540000	2	4	2	6	3	2	9
66560000	2	4	2	6	3	3	8
66580000	2	3	2	6	3	2	9
66600000	2	4	2	6	3	2	12
66620000	2	4	2	6	3	2	11
66640000	2	4	2	6	3	2	11
66660000	2	4	2	5	4	3	10
66680000	2	3	2	9	3	2	11
66700000	2	4	2	6	3	2	8
66720000	2	4	2	5	3	2	8
66740000	3	5	2	6	3	2	9
66760000	3	5	2	5	3	2	8
66780000	3	6	2	6	3	2	8
66800000	2	4	2	6	3	2	9
66820000	2	4	2	6	3	2	10
66840000	3	3	2	6	3	2	9
66860000	2	4	2	6	3	2	10
66880000	2	4	3	6	4	2	9
66900000	2	4	2	5	3	2	9
66920000	3	4	2	7	3	2	11
66940000	2	4	2	7	3	2	10
66960000	2	4	2	6	3	2	9
66980000	2	4	2	6	3	2	8
67000000	2	4	2	6	3	2	8
67020000	2	7	3	8	3	3	9
67040000	2	3	2	6	3	2	8
67060000	2	4	2	6	3	2	10
67080000	3	4	2	6	3	2	9
67100000	2	4	2	5	3	2	8
67120000	2	4	2	6	3	2	8
67140000	3	4	3	6	3	2	8
67160000	2	4	2	6	3	2	8
67180000	3	4	2	9	3	2	9
67200000	2	4	2	6	3	2	8
67220000	2	4	2	5	3	2	9
67240000	2	4	2	6	3	2	9
67260000	2	4	2	6	3	4	9
67280000	2	4	2	6	3	2	8
67300000	3	4	2	6	3	2	9
67320000	2	4	2	6	3	2	11
67340000	2	3	2	6	3	2	9
67360000	2	3	2	6	3	2	9
67380000	2	4	2	6	3	2	9
67400000	2	4	2	6	4	2	12
67420000	2	4	3	5	3	2	14
67440000	2	5	3	6	3	2	12
67460000	2	4	2	6	3	2	12
67480000	2	5	2	5	3	3	8
67500000	2	4	2	6	3	2	8
67520000	3	4	2	5	3	2	11
67540000	2	4	2	5	3	2	11
67560000	2	5	2	6	3	2	13
67580000	2	4	2	6	3	2	12
67600000	2	6	2	6	3	2	13
67620000	2	4	2	6	3	2	12
67640000	2	4	2	6	3	2	12
67660000	2	4	2	6	3	2	11
67680000	2	4	2	7	4	2	10
67700000	2	4	2	4	3	2	10
67720000	3	4	2	6	3	2	14
67740000	2	4	2	6	3	2	11
67760000	2	4	2	6	3	2	12
67780000	2	4	2	6	3	2	10
67800000	2	4	2	6	3	2	12
67820000	2	5	2	6	3	2	11
67840000	3	4	2	6	3	2	14
67860000	2	4	2	7	3	2	9
67880000	2	4	2	6	4	2	12
67900000	3	4	2	5	3	2	8
67920000	2	4	2	6	3	2	10
67940000	2	4	2	5	3	2	8
67960000	2	4	2	7	3	2	8
67980000	2	4	3	6	3	2	8
68000000	3	4	2	6	3	2	8
68020000	2	4	2	5	3	2	8
68040000	2	4	2	7	3	2	8
68060000	2	4	2	6	3	2	8
68080000	2	4	2	5	3	2	11
68100000	2	6	2	7	4	2	8
68120000	3	5	2	6	3	2	9
68140000	2	4	2	6	3	2	9
68160000	2	4	2	6	3	2	8
68180000	2	4	3	5	3	2	9
68200000	3	3	2	7	3	2	8
68220000	3	4	2	5	3	2	8
68240000	3	4	2	6	3	2	8
68260000	2	4	2	5	3	2	8
68280000	3	4	2	6	3	2	8
68300000	2	4	2	6	3	2	8
68320000	2	4	2	6	3	2	9
68340000	2	4	2	6	3	2	8
68360000	2	4	2	5	3	2	10
68380000	3	7	2	6	3	3	9
68400000	2	4	2	6	3	2	8
68420000	2	4	2	6	3	2	8
68440000	4	4	2	5	3	2	8
68460000	2	4	2	6	3	2	8
68480000	3	4	2	6	3	2	10
68500000	2	4	2	6	3	2	8
68520000	2	3	2	5	3	2	10
68540000	2	5	2	6	3	2	8
68560000	2	3	2	7	4	2	9
68580000	3	4	2	6	3	2	8
68600000	2	4	2	6	3	2	8
68620000	3	4	3	6	3	2	9
68640000	2	7	2	6	3	2	9
68660000	3	4	2	6	3	2	8
68680000	2	3	2	6	3	2	9
68700000	2	4	2	5	4	2	11
68720000	2	4	2	6	3	2	9
68740000	2	4	2	5	3	2	10
68760000	2	4	2	5	3	2	8
68780000	2	5	2	7	3	2	10
68800000	3	4	2	6	4	2	8
68820000	2	4	3	7	3	3	9
68840000	2	4	2	7	3	2	8
68860000	2	4	2	6	3	4	8
68880000	3	4	3	5	3	2	9
68900000	2	3	2	5	3	2	10
68920000	2	4	3	5	5	2	8
68940000	2	3	2	6	3	2	9
68960000	3	4	2	6	3	2	8
68980000	2	4	2	6	3	2	9
69000000	2	4	2	6	3	2	9
69020000	3	3	2	6	3	2	9
69040000	2	4	2	5	3	2	9
69060000	2	4	3	6	3	2	8
69080000	3	4	2	5	3	2	8
69100000	2	4	2	6	3	2	8
69120000	2	4	2	6	3	2	10
69140000	2	4	2	6	3	2	10
69160000	2	4	2	6	3	2	8
69180000	3	4	2	5	3	3	10
69200000	3	4	2	6	3	2	8
69220000	2	4	2	6	3	2	10
69240000	3	4	2	7	3	2	9
69260000	2	4	2	8	3	2	10
69280000	2	4	2	6	3	2	9
69300000	2	5	2	5	3	2	8
69320000	2	4	2	6	3	2	8
69340000	3	4	2	6	3	2	8
69360000	2	5	2	6	3	2	9
69380000	3	4	2	6	3	2	8
69400000	3	4	2	6	3	2	8
69420000	2	4	2	6	3	2	8
69440000	2	4	4	6	3	2	10
69460000	3	3	2	6	3	2	10
69480000	2	4	2	5	3	2	10
69500000	2	4	2	7	3	2	9
69520000	2	4	2	6	3	2	8
69540000	2	4	2	7	3	2	11
69560000	2	4	2	7	3	2	10
69580000	3	4	2	6	3	2	10
69600000	2	4	2	6	3	2	8
69620000	2	4	2	6	3	2	8
69640000	3	4	2	6	3	2	11
69660000	2	4	2	5	3	2	11
69680000	2	4	2	5	3	2	8
69700000	3	3	2	5	3	2	12
69720000	2	3	2	6	3	2	8
69740000	2	3	2	5	3	2	8
69760000	2	4	2	5	3	2	12
69780000	2	3	3	6	3	2	11
69800000	2	4	2	6	3	2	10
69820000	3	4	2	6	3	2	10
69840000	3	6	3	6	3	2	10
69860000	2	5	2	6	3	2	10
69880000	2	4	2	5	3	2	10
69900000	2	5	2	6	3	2	9
69920000	3	4	2	5	3	2	8
69940000	3	4	2	6	3	2	9
69960000	3	4	3	7	3	2	8
69980000	2	4	2	6	3	2	8
70000000	2	4	2	6	3	2	8
70020000	2	4	2	5	3	2	11
70040000	2	4	2	6	3	2	8
70060000	2	3	2	5	3	2	8
70080000	2	4	2	5	3	2	11
70100000	2	4	2	4	3	2	8
70120000	3	7	2	6	3	2	8
70140000	2	4	2	6	3	2	9
70160000	2	5	2	6	3	2	10
70180000	2	4	2	6	3	2	11
70200000	2	4	2	8	3	2	10
70220000	2	3	3	6	3	2	8
70240000	2	4	2	6	3	2	8
70260000	2	4	2	6	3	2	11
70280000	3	4	2	7	3	2	11
70300000	2	4	2	7	3	2	12
70320000	3	4	2	6	3	2	8
70340000	3	4	2	7	3	2	12
70360000	2	4	2	5	3	2	10
70380000	2	5	2	6	3	2	11
70400000	2	4	2	5	3	2	10
70420000	2	4	2	5	4	2	10
70440000	2	4	2	6	3	2	11
70460000	2	4	3	6	4	2	12
70480000	2	4	2	6	3	2	13
70500000	2	3	2	6	3	2	11
70520000	2	4	2	6	3	2	12
70540000	2	3	2	5	3	2	11
70560000	2	4	2	6	3	2	10
70580000	2	4	2	6	3	2	10
70600000	2	3	2	6	3	2	8
70620000	3	4	2	5	3	2	10
70640000	3	4	2	6	3	2	12
70660000	2	4	3	6	3	2	9
70680000	2	4	2	6	4	2	10
70700000	2	5	2	6	3	2	12
70720000	2	4	2	6	3	2	11
70740000	3	4	3	6	4	2	10
70760000	2	4	2	8	3	2	10
70780000	2	4	2	8	3	2	11
70800000	3	4	2	5	3	2	9
70820000	3	4	2	6	3	2	8
70840000	3	3	2	5	3	4	10
70860000	2	4	2	6	3	2	9
70880000	2	3	2	5	3	2	12
70900000	2	5	2	6	3	2	11
70920000	2	4	2	6	3	2	8
70940000	2	4	2	6	3	2	10
70960000	3	6	2	5	3	2	10
70980000	2	3	2	6	3	2	10
71000000	3	4	2	6	3	3	9
71020000	2	4	2	6	3	2	10
71040000	3	4	2	6	4	2	12
71060000	2	4	2	6	3	2	10
71080000	3	4	2	6	3	2	12
71100000	2	3	2	6	3	2	8
71120000	2	4	2	5	3	2	10
71140000	2	4	2	6	3	2	11
71160000	3	5	2	6	3	2	8
71180000	2	4	2	6	3	2	11
71200000	2	4	2	5	3	2	10
71220000	2	4	2	6	3	2	12
71240000	2	4	2	6	3	2	11
71260000	2	3	2	6	3	2	9
71280000	2	4	2	6	3	2	12
71300000	2	3	2	6	3	2	8
71320000	2	4	2	6	3	2	10
71340000	2	4	2	5	3	2	11
71360000	2	4	2	6	3	2	10
71380000	2	4	2	5	3	2	10
71400000	2	3	2	6	3	2	10
71420000	2	4	2	6	3	2	11
71440000	2	4	2	6	3	3	11
71460000	3	3	2	6	3	2	10
71480000	2	4	2	6	3	2	10
71500000	2	3	2	6	3	2	11
71520000	2	4	2	6	3	2	10
71540000	3	4	2	6	3	2	9
71560000	2	4	2	5	3	2	10
71580000	2	3	2	6	3	2	9
71600000	2	4	2	5	3	2	11
71620000	2	4	2	5	3	2	9
71640000	2	4	2	6	3	2	11
71660000	2	3	2	5	3	2	10
71680000	2	4	2	6	3	2	11
71700000	2	3	2	5	4	2	9
71720000	2	4	2	5	3	2	10
71740000	2	5	2	5	3	2	10
71760000	2	4	2	6	3	2	10
71780000	2	4	2	6	3	2	10
71800000	2	4	2	5	3	2	10
71820000	3	4	2	5	3	2	10
71840000	2	3	2	5	3	2	10
71860000	2	3	2	6	3	2	12
71880000	2	3	2	5	3	2	9
71900000	2	4	2	6	3	2	10
71920000	2	3	2	6	3	2	11
71940000	2	3	2	6	3	2	11
71960000	2	4	2	5	3	2	11
71980000	2	4	2	7	3	2	11
72000000	2	4	3	6	3	2	10
72020000	3	3	2	6	3	2	11
72040000	2	5	5	6	3	2	11
72060000	2	4	2	6	3	2	8
72080000	2	4	2	6	3	2	8
72100000	2	4	2	6	4	2	10
72120000	3	3	2	5	3	2	9
72140000	3	4	2	6	3	2	9
72160000	3	4	3	7	3	2	12
72180000	2	4	2	6	3	2	9
72200000	3	4	2	5	3	2	9
72220000	2	5	2	5	3	3	12
72240000	3	6	2	5	3	2	13
72260000	2	4	2	9	3	2	10
72280000	2	4	2	7	3	2	8
72300000	2	4	2	5	3	2	9
72320000	2	7	2	6	3	2	10
72340000	1	4	2	5	2	2	11
72360000	2	4	2	5	3	2	10
72380000	2	4	2	6	3	2	9
72400000	2	4	2	6	3	2	10
72420000	2	3	2	7	3	2	9
72440000	2	4	2	5	3	2	8
72460000	3	4	2	5	3	2	11
72480000	2	4	2	6	3	2	8
72500000	2	4	2	6	3	2	8
72520000	2	4	2	6	3	2	8
72540000	3	4	2	5	3	2	8
72560000	3	4	2	6	3	2	9
72580000	2	3	2	6	3	2	9
72600000	2	5	2	7	4	2	9
72620000	2	3	2	5	3	2	9
72640000	2	4	2	5	3	2	10
72660000	2	3	2	6	3	2	10
72680000	2	3	2	5	3	2	8
72700000	2	4	2	5	3	2	8
72720000	2	10	2	5	3	2	8
72740000	3	4	2	5	3	2	8
72760000	2	3	2	6	3	2	11
72780000	2	4	2	6	3	2	8
72800000	2	4	2	5	3	2	11
72820000	2	4	2	5	3	2	15
72840000	2	4	2	7	3	2	11
72860000	3	4	2	6	3	2	15
72880000	2	4	2	5	3	2	9
72900000	2	4	2	5	4	2	11
72920000	2	4	2	5	3	2	12
72940000	2	5	2	6	3	2	10
72960000	2	4	2	5	3	2	9
72980000	3	4	2	6	3	2	9
73000000	2	4	2	5	3	2	12
73020000	2	4	2	7	3	2	13
73040000	2	3	2	6	3	2	11
73060000	2	3	2	5	3	2	11
73080000	3	4	2	6	3	2	10
73100000	2	3	2	6	3	2	10
73120000	3	5	2	6	3	2	10
73140000	2	5	2	6	3	2	13
73160000	2	4	2	7	3	2	11
73180000	2	4	2	6	3	2	9
73200000	2	4	2	7	3	2	11
73220000	2	3	2	6	3	2	9
73240000	2	4	2	6	3	2	9
73260000	2	4	2	6	3	2	12
73280000	2	4	2	6	3	2	14
73300000	2	4	2	6	3	2	14
73320000	2	3	2	6	3	2	12
73340000	2	3	2	6	3	2	14
73360000	2	4	2	6	3	2	11
73380000	2	4	2	7	3	2	12
73400000	3	4	2	6	3	2	11
73420000	2	3	2	6	3	2	10
73440000	2	4	2	7	3	2	12
73460000	2	4	2	5	3	2	13
73480000	2	4	2	6	3	2	11
73500000	2	4	2	6	3	2	11
73520000	2	4	2	5	3	2	10
73540000	2	4	2	6	3	2	9
73560000	2	4	4	5	3	2	10
73580000	2	3	2	6	3	2	11
73600000	2	3	2	5	3	2	10
73620000	2	4	2	6	3	2	10
73640000	2	4	2	6	3	2	9
73660000	3	4	2	6	3	2	10
73680000	2	4	3	6	3	2	12
73700000	2	4	2	5	3	2	11
73720000	3	4	2	5	3	2	9
73740000	2	3	2	7	3	2	10
73760000	2	4	2	5	4	2	11
73780000	2	4	2	6	3	2	9
73800000	2	3	2	6	3	2	9
73820000	2	4	2	6	3	2	10
73840000	3	4	2	6	3	2	11
73860000	2	4	2	6	3	2	9
73880000	2	4	2	6	4	2	9
73900000	2	3	2	6	3	2	13
73920000	2	4	2	6	3	2	12
73940000	2	3	2	5	3	2	9
73960000	2	3	2	6	3	2	9
73980000	2	4	2	7	3	2	9
74000000	2	4	2	6	4	2	13
74020000	2	6	2	7	3	2	11
74040000	3	4	2	5	3	2	10
74060000	2	4	2	6	3	2	10
74080000	2	6	2	5	3	2	11
74100000	2	5	2	6	3	2	10
74120000	2	4	2	7	4	2	10
74140000	2	4	3	6	3	2	9
74160000	2	4	2	6	3	2	10
74180000	2	3	2	7	3	2	12
74200000	3	6	2	5	4	2	11
74220000	2	4	2	6	3	2	11
74240000	3	4	3	6	3	2	9
74260000	2	4	2	5	3	2	9
74280000	2	4	2	7	3	2	10
74300000	2	5	2	6	3	2	10
74320000	2	4	2	6	3	2	8
74340000	3	5	2	6	3	2	8
74360000	2	4	2	6	3	2	8
74380000	2	5	2	5	4	2	8
74400000	2	4	2	6	3	2	9
74420000	3	4	2	5	3	2	8
74440000	3	4	2	6	3	2	9
74460000	2	3	2	5	3	2	8
74480000	3	3	2	6	3	2	8
74500000	2	3	2	6	3	2	8
74520000	2	4	3	6	4	2	12
74540000	2	5	2	6	3	2	9
74560000	3	4	2	6	3	2	9
74580000	2	4	2	6	3	2	10
74600000	2	4	2	6	3	2	8
74620000	2	4	2	6	3	2	8
74640000	2	4	2	6	3	2	9
74660000	2	4	2	6	3	2	12
74680000	2	4	2	6	3	2	11
74700000	3	4	2	6	6	2	12
74720000	2	4	2	6	3	2	11
74740000	2	4	2	6	3	2	9
74760000	2	4	2	5	3	2	8
74780000	2	4	2	7	3	2	8
74800000	2	5	2	6	3	2	8
74820000	2	4	2	5	3	2	8
74840000	2	4	2	4	3	2	8
74860000	2	4	2	5	3	2	8
74880000	2	3	2	6	3	2	9
74900000	2	3	2	6	3	2	8
74920000	2	4	2	7	3	2	8
74940000	3	4	2	5	3	2	12
74960000	3	4	2	6	3	2	10
74980000	2	4	2	6	3	2	8
75000000	2	4	2	6	3	2	8
75020000	2	4	2	6	3	2	8
75040000	2	4	2	6	3	2	11
75060000	2	4	2	6	3	2	11
75080000	2	3	3	6	3	2	10
75100000	2	4	2	5	3	2	8
75120000	2	4	2	6	3	2	10
75140000	2	4	2	6	3	2	8
75160000	2	4	2	8	3	2	10
75180000	2	4	2	5	3	2	10
75200000	2	4	2	8	3	2	10
75220000	2	4	2	6	3	2	10
75240000	2	3	2	6	3	2	10
75260000	3	4	2	6	3	2	8
75280000	2	4	2	5	3	2	9
75300000	2	4	2	5	3	2	8
75320000	2	4	2	5	3	2	8
75340000	3	4	2	5	3	2	9
75360000	2	3	2	6	4	2	9
75380000	2	4	2	6	4	2	10
75400000	2	5	2	6	3	2	11
75420000	2	4	2	7	3	2	10
75440000	2	4	2	6	3	2	10
75460000	3	4	3	6	3	2	10
75480000	2	4	2	5	3	2	9
75500000	2	4	2	5	4	2	8
75520000	2	4	2	7	3	2	13
75540000	2	4	2	6	3	2	9
75560000	2	4	2	7	3	2	11
75580000	3	5	2	6	3	2	11
75600000	2	4	2	6	3	2	10
75620000	2	4	2	8	3	2	8
75640000	2	4	2	5	3	2	10
75660000	2	3	2	6	3	2	8
75680000	3	4	2	5	3	2	9
75700000	2	4	2	5	3	2	8
75720000	2	3	2	6	4	2	8
75740000	2	7	2	5	3	2	10
75760000	2	4	2	6	3	2	9
75780000	2	4	2	6	3	2	8
75800000	2	5	2	5	3	2	9
75820000	2	7	2	6	3	2	8
75840000	2	5	2	5	3	2	8
75860000	3	4	2	7	3	2	8
75880000	2	4	2	6	5	2	11
75900000	2	4	2	6	3	2	9
75920000	2	4	2	6	3	2	9
75940000	2	4	2	5	3	2	9
75960000	3	4	2	7	3	2	8
75980000	2	4	2	4	3	2	8
76000000	2	3	2	5	3	2	8
76020000	3	4	2	6	3	2	8
76040000	3	5	2	6	3	2	10
76060000	2	4	2	6	3	2	9
76080000	2	3	3	6	3	2	8
76100000	2	4	2	5	3	2	9
76120000	3	8	2	6	3	2	9
76140000	2	4	2	6	3	2	10
76160000	2	4	2	6	3	2	10
76180000	2	3	2	6	3	2	10
76200000	2	3	2	6	3	2	12
76220000	2	3	2	5	3	2	8
76240000	2	4	2	5	3	2	8
76260000	2	4	2	6	3	2	8
76280000	3	3	3	8	3	2	8
76300000	2	4	2	6	3	2	13
76320000	2	4	2	5	3	2	13
76340000	3	5	2	6	3	2	9
76360000	2	4	2	6	3	2	11
76380000	3	3	2	7	3	2	9
76400000	3	5	2	6	3	2	9
76420000	3	4	2	5	3	2	8
76440000	2	4	2	6	3	2	8
76460000	2	4	2	5	3	2	8
76480000	2	4	3	6	3	2	9
76500000	2	4	2	7	3	2	8
76520000	2	4	2	6	3	2	8
76540000	2	5	2	5	3	2	10
76560000	2	4	2	5	3	2	9
76580000	2	4	2	5	4	2	10
76600000	3	14	2	6	5	2	8
76620000	2	4	2	5	3	2	10
76640000	2	4	2	6	3	2	8
76660000	2	5	2	6	3	2	9
76680000	2	4	2	6	3	2	8
76700000	2	4	2	5	3	2	9
76720000	2	4	2	6	3	2	9
76740000	2	4	2	5	4	2	8
76760000	3	4	2	6	3	2	8
76780000	2	4	2	6	3	2	10
76800000	2	5	2	6	3	2	10
76820000	2	4	2	5	3	2	8
76840000	2	4	2	6	4	2	8
76860000	2	3	2	6	3	2	8
76880000	2	4	2	6	3	2	8
76900000	2	6	2	5	3	2	12
76920000	2	4	2	6	3	2	8
76940000	2	3	2	6	3	2	8
76960000	2	4	2	6	3	2	8
76980000	2	4	2	5	3	2	8
77000000	2	4	3	6	3	2	11
77020000	2	4	2	6	3	2	9
77040000	2	4	2	6	3	2	8
77060000	2	4	2	6	3	2	10
77080000	2	4	2	6	3	2	8
77100000	2	7	2	6	3	2	8
77120000	2	3	2	6	3	2	8
77140000	2	4	2	4	3	2	10
77160000	2	4	2	5	4	2	12
77180000	2	4	2	6	3	2	12
77200000	3	7	2	5	3	2	8
77220000	2	4	3	7	3	2	9
77240000	2	4	2	6	3	2	10
77260000	2	4	2	5	3	2	8
77280000	2	3	3	6	3	2	9
77300000	2	4	2	6	3	2	8
77320000	2	5	2	7	3	2	8
77340000	2	4	2	5	4	2	8
77360000	2	5	3	6	3	2	8
77380000	3	4	2	6	5	2	10
77400000	2	4	3	7	3	2	9
77420000	2	5	2	6	3	2	8
77440000	2	4	2	6	3	2	14
77460000	2	4	2	5	3	3	12
77480000	2	4	2	5	3	2	9
77500000	2	3	2	6	3	2	8
77520000	2	4	2	6	3	2	8
77540000	2	4	2	6	3	2	8
77560000	3	4	2	6	3	2	9
77580000	2	3	2	6	3	2	8
77600000	2	4	2	5	3	2	8
77620000	2	4	2	5	3	2	8
77640000	2	4	2	5	3	2	8
77660000	2	5	2	5	3	2	8
77680000	2	3	2	6	3	2	11
77700000	2	3	2	6	3	2	11
77720000	2	3	2	6	5	2	10
77740000	2	4	2	6	3	2	10
77760000	2	4	2	7	3	2	8
77780000	3	4	2	5	3	2	8
77800000	2	4	2	6	3	2	12
77820000	3	4	2	6	3	2	8
77840000	2	6	2	6	3	2	11
77860000	3	4	2	6	3	2	8
