states	PB1	PA	HA	NP	NA	MP	NS
64080000	2	3	2	6	4	2	10
64100000	2	3	2	6	3	2	11
64120000	2	4	3	6	3	2	10
64140000	2	4	3	6	3	2	10
64160000	2	4	2	6	3	2	11
64180000	2	4	3	5	3	2	11
64200000	2	4	2	6	3	2	10
64220000	2	4	2	6	3	2	8
64240000	2	4	2	6	3	2	9
64260000	2	4	2	5	3	2	8
64280000	2	5	2	6	3	3	8
64300000	3	3	3	6	3	2	8
64320000	2	3	2	6	3	2	11
64340000	2	4	2	6	3	2	14
64360000	2	4	2	5	3	2	10
64380000	3	4	2	7	3	2	8
64400000	3	4	2	6	3	2	8
64420000	2	4	2	6	3	2	8
64440000	3	3	2	6	3	2	8
64460000	2	4	3	8	3	3	8
64480000	2	3	2	6	3	2	8
64500000	2	4	2	8	3	2	8
64520000	2	3	2	6	3	4	11
64540000	2	4	2	6	3	2	10
64560000	2	5	3	6	4	2	11
64580000	2	3	3	6	3	2	10
64600000	2	4	2	5	3	2	12
64620000	2	4	2	6	3	2	11
64640000	2	3	2	6	4	2	13
64660000	2	4	2	6	3	2	12
64680000	3	4	2	6	3	2	10
64700000	2	4	2	6	3	2	12
64720000	2	4	2	5	3	2	12
64740000	2	4	2	6	3	2	10
64760000	3	4	2	5	3	2	10
64780000	2	4	2	7	4	2	10
64800000	3	4	2	6	3	2	11
64820000	2	5	2	7	3	2	11
64840000	2	4	3	6	4	2	11
64860000	3	4	2	7	3	2	12
64880000	2	3	2	6	3	2	10
64900000	2	5	2	7	3	2	10
64920000	2	4	2	6	3	2	10
64940000	2	3	2	8	3	2	11
64960000	3	4	2	6	3	2	10
64980000	2	3	2	6	3	2	11
65000000	2	4	2	6	3	2	13
65020000	2	3	2	6	3	2	10
65040000	3	3	2	5	4	2	11
65060000	3	4	2	6	3	2	10
65080000	2	5	2	6	3	2	11
65100000	3	4	2	6	3	2	10
65120000	2	4	2	5	3	2	10
65140000	3	5	2	5	3	4	10
65160000	2	4	2	6	3	2	12
65180000	2	4	2	4	3	2	11
65200000	3	4	2	5	3	2	8
65220000	2	4	2	4	4	2	10
65240000	2	4	2	6	3	2	9
65260000	2	3	2	6	3	2	11
65280000	2	4	2	8	3	2	10
65300000	2	5	2	5	3	2	11
65320000	2	4	2	6	3	2	10
65340000	2	4	2	6	3	2	9
65360000	2	4	2	6	3	2	10
65380000	2	4	2	6	3	2	11
65400000	2	4	2	6	3	2	12
65420000	2	4	2	5	3	2	10
65440000	2	4	2	6	3	2	8
65460000	2	4	2	6	3	2	9
65480000	2	4	2	7	3	2	8
65500000	2	4	2	6	3	2	8
65520000	3	4	2	6	3	2	11
65540000	2	4	2	5	3	2	12
65560000	2	4	2	7	3	2	10
65580000	2	4	2	6	3	2	11
65600000	2	4	2	6	3	2	11
65620000	2	4	2	6	3	2	10
65640000	3	4	2	5	3	2	12
65660000	2	4	2	7	3	2	10
65680000	2	4	2	5	3	2	13
65700000	2	4	2	7	3	2	9
65720000	2	4	2	7	3	2	12
65740000	2	6	2	6	3	2	11
65760000	2	5	2	6	3	2	10
65780000	2	4	2	6	3	2	10
65800000	2	4	3	5	3	2	10
65820000	2	4	2	6	3	2	8
65840000	2	4	2	6	3	2	8
65860000	2	7	2	7	3	2	12
65880000	2	4	2	6	3	2	11
65900000	2	3	3	10	3	2	8
65920000	2	4	2	6	3	2	8
65940000	2	4	2	6	3	2	9
65960000	2	4	4	5	3	2	9
65980000	2	4	2	6	3	2	10
66000000	2	4	2	5	4	2	11
66020000	3	4	2	6	3	2	10
66040000	2	4	2	6	3	2	9
66060000	2	5	3	6	3	2	8
66080000	3	4	2	6	3	2	8
66100000	2	3	2	6	3	2	12
66120000	2	4	2	6	3	2	10
66140000	3	3	2	6	3	2	9
66160000	2	4	2	6	3	2	12
66180000	2	4	2	6	3	2	10
66200000	3	4	2	5	3	2	9
66220000	2	4	2	5	3	2	9
66240000	3	4	3	7	3	2	8
66260000	2	4	2	6	3	2	11
66280000	2	3	2	7	3	2	9
66300000	2	6	2	6	3	2	8
66320000	3	5	2	6	4	2	9
66340000	2	5	2	4	3	2	8
66360000	2	4	2	6	3	2	11
66380000	2	4	2	6	3	2	10
66400000	2	4	2	6	3	2	11
66420000	3	3	3	6	3	2	10
66440000	2	4	2	6	3	2	10
66460000	3	3	2	6	3	2	11
66480000	2	4	2	7	3	2	11
66500000	2	4	2	6	3	2	10
66520000	2	3	2	6	3	2	11
66540000	2	4	2	5	3	2	11
66560000	2	4	2	5	3	2	10
66580000	2	4	2	6	3	2	11
66600000	2	4	2	6	3	2	9
66620000	2	4	2	5	3	2	9
66640000	2	4	2	6	3	2	9
66660000	2	4	2	6	3	3	8
66680000	3	4	2	6	3	2	9
66700000	2	3	2	6	3	2	8
66720000	2	3	2	6	3	2	12
66740000	2	4	2	5	3	2	8
66760000	2	4	2	6	3	2	10
66780000	2	3	2	6	3	2	8
66800000	2	4	2	6	3	2	9
66820000	3	5	2	6	3	2	8
66840000	3	4	2	6	3	2	9
66860000	3	4	2	6	3	2	8
66880000	3	3	2	6	3	2	9
66900000	2	5	2	4	3	2	8
66920000	2	3	2	5	3	2	13
66940000	2	4	3	7	3	2	11
66960000	2	4	2	6	3	2	11
66980000	2	3	2	6	3	2	11
67000000	2	4	2	6	3	2	10
67020000	3	4	2	6	3	2	9
67040000	2	4	2	6	3	2	8
67060000	2	6	2	6	3	2	8
67080000	2	5	2	6	3	2	8
67100000	3	4	2	6	3	2	12
67120000	2	4	2	8	3	2	8
67140000	2	11	2	7	3	2	10
67160000	2	4	2	6	3	2	13
67180000	2	4	2	6	3	2	8
67200000	2	4	2	6	3	2	9
67220000	2	4	2	6	3	2	12
67240000	2	4	2	6	4	2	8
67260000	2	3	2	7	3	2	9
67280000	2	6	2	6	3	2	8
67300000	2	4	2	5	3	2	9
67320000	2	3	2	5	3	2	8
67340000	2	3	2	6	3	2	8
67360000	2	4	2	7	3	2	9
67380000	2	4	2	6	3	2	8
67400000	3	3	2	5	3	2	9
67420000	3	4	2	6	3	2	8
67440000	2	4	2	6	3	2	8
67460000	3	4	2	9	3	2	9
67480000	2	5	2	6	3	2	8
67500000	2	3	2	6	3	2	8
67520000	3	4	2	5	3	2	8
67540000	3	4	2	6	3	2	8
67560000	2	4	2	5	3	2	8
67580000	2	4	2	5	3	2	8
67600000	2	3	2	6	3	2	9
67620000	2	4	2	6	3	2	8
67640000	2	4	2	6	3	2	8
67660000	2	6	2	6	3	2	9
67680000	2	4	2	6	3	2	8
67700000	2	3	2	6	3	2	8
67720000	2	4	2	9	3	2	8
67740000	2	4	2	6	4	2	8
67760000	2	4	2	6	3	2	8
67780000	2	4	2	5	3	2	8
67800000	2	4	2	6	3	2	8
67820000	2	3	2	6	3	2	9
67840000	2	4	2	6	3	2	9
67860000	3	4	2	6	3	2	8
67880000	2	4	2	6	3	2	9
67900000	2	4	2	5	3	2	11
67920000	2	4	3	6	3	2	8
67940000	2	4	2	5	3	2	8
67960000	2	4	2	4	3	2	9
67980000	2	4	2	6	3	2	9
68000000	3	4	2	8	3	2	12
68020000	2	3	2	6	3	2	9
68040000	2	3	2	6	5	2	8
68060000	2	4	2	6	3	2	9
68080000	2	4	2	6	3	2	8
68100000	2	4	2	6	3	2	8
68120000	2	3	2	7	3	2	9
68140000	2	6	3	6	3	2	8
68160000	2	4	2	6	4	2	8
68180000	2	4	2	8	3	2	8
68200000	2	4	3	6	3	2	8
68220000	3	4	2	6	4	2	12
68240000	2	4	2	6	3	2	14
68260000	3	4	2	6	3	2	11
68280000	2	5	2	6	3	3	8
68300000	3	4	3	6	3	2	9
68320000	2	4	2	5	3	2	8
68340000	2	4	2	6	3	2	8
68360000	2	4	3	6	3	3	8
68380000	3	7	2	6	3	2	9
68400000	3	5	2	4	3	2	8
68420000	4	4	3	5	3	2	8
68440000	2	4	2	6	4	2	10
68460000	3	4	2	5	3	2	11
68480000	2	4	2	6	4	3	11
68500000	2	4	2	6	3	2	11
68520000	2	3	2	6	3	2	12
68540000	3	5	2	6	3	2	12
68560000	3	4	2	6	3	2	11
68580000	3	4	2	6	3	2	10
68600000	3	3	3	6	3	2	11
68620000	2	4	3	7	3	2	10
68640000	2	4	2	6	3	3	13
68660000	2	4	2	8	3	2	9
68680000	2	4	2	6	3	2	9
68700000	2	4	2	8	3	2	9
68720000	2	3	2	8	3	2	9
68740000	3	5	2	8	3	2	9
68760000	2	4	2	5	3	2	9
68780000	3	4	2	5	3	2	9
68800000	2	5	2	6	3	2	8
68820000	2	4	2	5	3	2	10
68840000	2	3	2	6	3	2	9
68860000	2	3	2	6	3	2	10
68880000	3	4	2	6	3	2	9
68900000	2	4	2	6	4	5	11
68920000	2	4	2	6	3	2	9
68940000	2	4	2	6	3	2	12
68960000	3	4	2	5	3	2	8
68980000	3	4	2	7	3	2	8
69000000	2	5	2	7	3	2	12
69020000	2	4	2	5	3	2	8
69040000	3	3	2	6	3	2	10
69060000	2	4	2	5	3	2	9
69080000	2	4	2	6	3	2	11
69100000	3	4	2	6	3	2	10
69120000	2	4	2	6	3	3	9
69140000	2	3	2	6	3	2	9
69160000	2	4	2	5	3	2	9
69180000	2	3	2	7	3	2	10
69200000	2	4	2	5	3	2	10
69220000	2	3	3	5	3	2	10
69240000	2	4	2	6	3	2	11
69260000	2	4	2	6	3	3	11
69280000	2	4	2	6	3	2	13
69300000	2	5	2	5	3	2	8
69320000	2	4	2	9	4	2	9
69340000	2	4	2	6	3	2	11
69360000	3	4	2	7	3	2	8
69380000	3	4	2	5	3	2	9
69400000	2	4	2	5	4	2	11
69420000	2	4	2	7	3	2	11
69440000	2	7	3	6	3	2	12
69460000	2	3	2	6	3	2	11
69480000	2	5	2	6	3	2	9
69500000	2	4	2	6	3	2	11
69520000	2	4	2	6	4	2	10
69540000	2	4	2	5	3	2	8
69560000	3	4	2	6	3	2	10
69580000	4	3	2	5	3	2	10
69600000	2	3	2	5	3	2	10
69620000	2	4	2	6	3	2	9
69640000	2	4	2	5	3	2	10
69660000	2	5	2	5	3	2	12
69680000	2	4	2	6	3	2	9
69700000	3	4	2	6	3	2	11
69720000	2	4	2	5	3	2	11
69740000	2	4	2	6	3	2	12
69760000	2	4	2	6	3	2	10
69780000	2	4	2	6	3	2	11
69800000	2	3	2	6	3	2	9
69820000	2	3	2	5	3	2	9
69840000	2	4	2	5	3	2	8
69860000	3	4	2	6	4	2	8
69880000	2	3	2	6	3	2	8
69900000	2	4	2	5	3	2	8
69920000	2	4	2	6	3	2	8
69940000	2	5	2	6	3	2	9
69960000	2	4	2	6	4	2	10
69980000	2	4	2	5	3	2	9
70000000	2	6	2	6	3	2	9
70020000	3	3	2	6	3	2	9
70040000	3	4	3	6	3	2	8
70060000	3	4	2	6	3	2	10
70080000	2	4	2	5	3	2	8
70100000	2	5	2	6	4	2	8
70120000	2	4	2	6	3	2	9
70140000	2	3	2	7	3	3	9
70160000	2	3	2	5	3	2	8
70180000	2	4	2	5	3	2	9
70200000	3	4	4	6	3	2	8
70220000	2	3	2	6	4	2	8
70240000	2	4	2	5	3	2	8
70260000	2	4	2	6	3	2	8
70280000	3	5	2	5	3	2	8
70300000	2	4	2	5	3	2	9
70320000	2	6	2	6	3	2	8
70340000	2	4	2	6	3	2	9
70360000	2	4	2	5	3	2	9
70380000	3	4	2	6	3	2	8
70400000	2	4	2	6	3	2	8
70420000	2	4	2	6	3	2	8
70440000	3	4	2	9	3	2	8
70460000	2	4	2	6	3	2	9
70480000	2	4	2	6	3	2	8
70500000	2	6	2	6	4	2	8
70520000	2	4	2	6	3	2	9
70540000	2	4	2	5	3	2	9
70560000	2	4	2	5	3	2	13
70580000	2	4	2	14	3	2	12
70600000	3	3	2	6	3	2	10
70620000	2	4	2	6	3	2	9
70640000	2	3	2	6	3	2	12
70660000	2	4	2	6	3	2	12
70680000	2	3	2	6	3	2	12
70700000	2	5	2	6	3	2	8
70720000	2	3	2	6	3	2	8
70740000	2	4	2	6	3	2	8
70760000	3	7	2	5	3	2	10
70780000	2	4	2	6	3	2	9
70800000	2	4	2	7	4	2	8
70820000	2	4	2	5	4	2	11
70840000	2	4	2	6	3	2	8
70860000	3	4	2	6	3	2	10
70880000	3	5	2	5	3	2	10
70900000	3	5	2	6	3	2	10
70920000	2	4	2	7	3	2	11
70940000	3	4	2	7	3	2	11
70960000	2	4	2	5	3	2	11
70980000	2	3	3	5	3	2	11
71000000	2	4	2	5	3	2	10
71020000	3	5	2	6	3	2	10
71040000	3	5	2	6	3	2	10
71060000	2	4	2	7	3	2	12
71080000	3	3	2	6	3	2	11
71100000	2	4	2	5	3	2	11
71120000	2	4	2	6	3	2	8
71140000	2	4	2	6	3	2	9
71160000	2	5	2	7	3	2	9
71180000	3	4	2	6	3	2	8
71200000	2	4	2	5	3	2	10
71220000	2	5	2	6	3	2	10
71240000	2	4	2	5	3	4	12
71260000	2	4	3	5	3	2	11
71280000	2	3	2	5	3	2	10
71300000	2	4	2	6	3	2	10
71320000	2	3	2	6	3	2	10
71340000	2	7	2	5	3	2	13
71360000	2	5	3	6	3	2	10
71380000	2	4	2	7	3	2	11
71400000	3	4	2	6	3	2	10
71420000	2	4	2	6	3	2	9
71440000	2	4	2	6	3	2	11
71460000	2	4	2	6	3	2	9
71480000	2	5	2	6	3	2	10
71500000	2	4	2	5	3	2	10
71520000	2	4	2	6	3	2	8
71540000	2	4	2	7	3	2	12
71560000	2	3	2	7	3	2	10
71580000	2	4	2	6	3	2	11
71600000	2	4	2	6	3	2	12
71620000	2	4	2	7	3	2	9
71640000	2	4	3	6	3	3	13
71660000	3	3	2	6	3	2	10
71680000	3	4	2	7	3	2	9
71700000	2	4	2	6	3	2	9
71720000	3	4	2	8	4	2	8
71740000	2	4	2	6	4	2	10
71760000	2	4	2	5	3	2	8
71780000	2	4	2	6	3	2	8
71800000	2	4	2	6	3	2	9
71820000	2	4	2	6	3	2	8
71840000	2	4	2	6	3	2	8
71860000	2	4	3	6	3	2	11
71880000	2	4	2	6	3	2	11
71900000	2	4	2	5	3	2	8
71920000	2	4	2	6	3	2	8
71940000	2	4	2	6	3	2	9
71960000	2	4	3	6	3	2	9
71980000	2	4	2	5	3	2	10
72000000	3	4	2	5	3	2	9
72020000	2	4	2	6	3	2	9
72040000	2	4	2	5	3	2	8
72060000	2	4	2	6	3	2	9
72080000	2	4	2	5	3	2	8
72100000	2	4	2	6	4	2	9
72120000	2	4	2	6	3	3	10
72140000	2	4	2	5	3	2	10
72160000	2	3	2	6	3	2	9
72180000	2	4	2	7	3	2	8
72200000	2	3	2	6	3	2	8
72220000	2	4	2	6	3	2	10
72240000	2	4	3	5	3	2	12
72260000	2	4	2	6	3	2	8
72280000	2	4	2	6	3	2	9
72300000	2	3	2	5	3	2	9
72320000	2	4	2	5	3	2	8
72340000	2	5	2	6	3	2	8
72360000	2	4	2	6	3	2	8
72380000	3	4	2	6	3	2	9
72400000	2	4	2	6	3	2	8
72420000	2	4	2	6	3	2	8
72440000	3	4	3	6	3	2	8
72460000	3	4	2	6	3	2	10
72480000	2	4	2	5	3	2	9
72500000	3	3	2	6	3	2	8
72520000	2	4	2	6	3	2	11
72540000	2	4	3	6	3	2	13
72560000	2	3	2	7	3	2	8
72580000	2	4	2	6	3	2	9
72600000	2	4	2	11	3	2	11
72620000	2	3	2	6	3	2	11
72640000	3	4	2	6	3	2	10
72660000	2	4	2	5	3	2	10
72680000	2	4	3	6	3	2	10
72700000	2	4	2	6	3	2	11
72720000	2	4	2	6	3	2	12
72740000	2	4	2	6	4	2	9
72760000	2	5	2	5	3	2	13
72780000	2	4	2	7	3	2	12
72800000	2	4	2	5	3	2	13
72820000	2	3	2	7	3	2	12
72840000	2	4	2	6	3	2	9
72860000	2	6	2	5	3	2	9
72880000	2	4	2	6	3	2	11
72900000	2	4	2	6	3	2	12
72920000	3	4	2	6	3	2	9
72940000	2	4	2	6	3	2	8
72960000	3	4	2	6	3	2	9
72980000	2	3	2	6	3	2	9
73000000	2	4	2	6	3	2	8
73020000	2	3	2	7	3	2	8
73040000	2	4	2	6	3	2	8
73060000	2	4	2	6	3	2	8
73080000	2	3	2	5	3	2	8
73100000	2	5	2	6	3	2	8
73120000	2	3	2	6	3	2	10
73140000	2	4	2	6	3	2	11
73160000	2	4	2	6	3	2	9
73180000	2	4	2	6	3	2	8
73200000	2	4	2	6	3	2	10
73220000	2	4	2	6	3	2	10
73240000	2	3	2	6	3	2	8
73260000	2	4	2	7	3	2	8
73280000	2	4	2	6	4	2	9
73300000	2	4	2	6	3	2	10
73320000	2	4	2	5	3	2	10
73340000	2	4	2	5	3	2	8
73360000	2	4	2	6	3	2	9
73380000	2	4	2	6	3	2	8
73400000	2	3	2	6	3	2	11
73420000	2	4	2	6	3	2	8
73440000	2	4	2	6	4	2	8
73460000	2	5	2	6	3	2	8
73480000	2	4	2	6	3	2	10
73500000	2	4	3	6	3	2	10
73520000	2	4	2	9	3	2	8
73540000	2	4	2	6	3	2	8
73560000	3	4	2	6	3	2	8
73580000	3	4	2	6	3	2	9
73600000	2	5	2	5	3	2	8
73620000	3	4	3	6	4	2	8
73640000	2	4	3	6	3	2	8
73660000	2	4	2	6	3	2	10
73680000	2	4	2	6	3	2	9
73700000	2	4	2	6	3	2	8
73720000	2	4	2	6	3	2	8
73740000	2	6	2	6	3	2	8
73760000	2	3	2	6	3	2	10
73780000	2	4	2	5	3	2	9
73800000	2	3	2	6	3	2	8
73820000	2	4	2	8	3	2	10
73840000	2	5	2	5	3	4	8
73860000	2	4	2	6	3	2	8
73880000	3	4	2	6	3	2	8
73900000	2	6	2	6	3	2	9
73920000	2	4	2	6	3	2	9
73940000	2	4	2	6	3	2	9
73960000	2	4	3	6	3	2	9
73980000	2	4	2	5	3	2	8
74000000	2	4	2	5	3	2	8
74020000	2	4	2	6	3	2	8
74040000	2	4	2	6	3	2	9
74060000	2	4	3	6	3	2	9
74080000	3	4	2	6	3	2	8
74100000	3	4	2	6	3	2	9
74120000	2	4	2	6	3	2	8
74140000	2	3	3	6	3	2	8
74160000	2	4	2	6	3	2	8
74180000	3	5	2	6	3	2	9
74200000	2	4	2	6	3	2	9
74220000	2	8	2	5	3	2	10
74240000	2	4	2	5	3	2	10
74260000	2	3	2	5	3	2	10
74280000	3	4	2	4	3	2	11
74300000	2	3	2	6	3	2	11
74320000	3	3	3	7	3	2	13
74340000	2	4	2	6	3	2	9
74360000	2	4	2	6	3	2	12
74380000	2	6	3	8	3	2	8
74400000	2	4	2	5	3	2	9
74420000	3	4	2	7	3	2	8
74440000	2	4	2	7	3	2	8
74460000	3	4	2	5	3	2	9
74480000	3	4	2	5	3	2	10
74500000	3	4	2	6	3	2	8
74520000	2	4	2	6	4	2	9
74540000	2	4	2	5	3	2	8
74560000	3	4	2	6	3	2	8
74580000	2	4	2	7	3	2	9
74600000	2	3	2	11	3	2	8
74620000	2	4	2	6	3	2	8
74640000	2	4	2	6	3	2	9
74660000	2	4	2	6	3	2	8
74680000	2	4	2	6	3	2	9
74700000	3	3	2	6	3	2	8
74720000	2	4	2	6	3	2	8
74740000	3	4	2	6	3	2	8
74760000	2	4	2	6	3	2	10
74780000	2	4	2	7	3	2	12
74800000	2	4	2	6	3	2	8
74820000	2	4	2	6	3	2	11
74840000	2	4	2	6	3	2	8
74860000	2	4	2	6	3	2	8
74880000	2	4	2	6	3	2	9
74900000	2	3	2	5	3	3	9
74920000	2	4	2	8	4	2	11
74940000	2	4	2	6	3	2	8
74960000	2	3	3	6	3	2	8
74980000	2	4	2	5	3	2	8
75000000	2	3	2	5	3	2	9
75020000	2	4	2	6	3	2	9
75040000	2	5	2	6	3	2	9
75060000	2	4	2	5	3	2	8
75080000	3	4	2	6	3	2	10
75100000	2	4	3	6	3	2	8
75120000	3	4	2	6	4	2	9
75140000	4	4	2	6	3	2	8
75160000	2	5	2	6	3	2	8
75180000	2	5	2	6	3	2	9
75200000	2	5	2	5	3	2	8
75220000	3	4	2	5	3	2	9
75240000	2	3	2	6	3	2	8
75260000	2	3	2	6	3	2	10
75280000	2	5	2	5	3	2	9
75300000	3	4	2	7	3	2	8
75320000	2	3	2	6	3	2	9
75340000	2	3	2	6	3	2	12
75360000	2	3	2	6	4	2	8
75380000	2	5	2	6	3	2	8
75400000	2	5	2	6	3	2	9
75420000	2	4	2	7	4	2	9
75440000	2	4	2	7	3	2	9
75460000	2	4	2	7	4	2	8
75480000	2	4	2	6	4	2	8
75500000	2	4	2	6	3	2	12
75520000	2	4	2	5	3	3	13
75540000	3	4	2	8	3	2	11
75560000	2	4	2	6	3	2	11
75580000	2	4	2	9	3	2	11
75600000	2	4	2	6	3	2	11
75620000	2	4	2	6	3	2	11
75640000	2	4	2	8	3	2	11
75660000	2	4	2	8	3	2	10
75680000	2	4	2	7	3	2	10
75700000	2	5	2	5	3	4	10
75720000	3	4	2	6	4	2	11
75740000	2	5	2	6	3	2	12
75760000	2	3	2	6	3	2	10
75780000	2	4	2	5	3	2	9
75800000	2	4	2	6	3	2	8
75820000	2	4	2	6	3	2	10
75840000	3	4	2	6	3	2	11
75860000	2	4	2	7	3	2	10
75880000	2	4	2	5	3	2	10
75900000	2	4	2	6	3	2	8
75920000	3	4	2	6	3	2	9
75940000	3	4	2	6	3	2	9
75960000	2	4	2	6	3	2	9
75980000	2	4	2	6	3	2	12
76000000	2	4	2	6	3	2	10
76020000	2	4	2	5	3	2	9
76040000	2	4	2	7	3	2	11
76060000	2	4	2	6	3	2	11
76080000	2	5	2	6	3	2	12
76100000	2	3	3	8	3	2	12
76120000	2	4	2	6	3	2	12
76140000	3	4	2	7	3	2	11
76160000	2	4	2	6	3	2	10
76180000	3	4	2	6	3	2	10
76200000	2	3	2	6	3	2	13
76220000	2	4	2	6	3	2	12
76240000	2	3	2	6	3	2	11
76260000	2	3	2	5	3	2	9
76280000	2	4	2	7	3	2	12
76300000	2	4	2	6	3	2	11
76320000	2	3	2	6	3	2	12
76340000	2	7	2	6	3	2	9
76360000	2	4	2	6	3	2	8
76380000	2	4	2	6	3	3	9
76400000	2	4	2	5	3	3	11
76420000	2	4	2	6	3	2	10
76440000	2	3	2	6	3	2	11
76460000	2	5	3	6	3	2	8
76480000	3	4	2	5	3	2	10
76500000	3	4	2	6	3	2	8
76520000	2	3	2	6	3	2	9
76540000	2	4	2	6	3	2	8
76560000	2	4	2	6	3	2	10
76580000	2	4	2	6	3	2	10
76600000	2	4	2	5	3	2	9
76620000	2	4	2	5	3	2	10
76640000	2	4	2	6	3	2	10
76660000	2	4	2	6	3	2	11
76680000	2	4	2	6	3	2	8
76700000	2	4	2	7	4	2	12
76720000	2	5	2	6	3	2	8
76740000	2	4	2	6	3	2	8
76760000	2	4	2	7	3	2	8
76780000	2	4	2	8	3	2	9
76800000	2	4	2	5	3	2	12
76820000	2	4	2	6	3	2	9
76840000	2	4	2	6	3	2	12
76860000	2	3	2	5	3	2	8
76880000	2	4	2	6	3	2	10
76900000	2	4	2	6	3	2	8
76920000	2	4	2	6	3	2	9
76940000	2	4	2	6	3	2	8
76960000	2	4	2	6	3	2	10
76980000	3	4	2	5	3	2	8
77000000	2	3	2	6	3	2	10
77020000	3	3	2	6	3	2	9
77040000	3	4	2	6	3	2	8
77060000	2	4	2	6	3	2	10
77080000	3	4	2	6	3	2	10
77100000	2	4	2	6	3	2	8
77120000	2	4	2	5	3	2	8
77140000	2	7	2	6	3	2	8
77160000	2	3	2	7	3	2	9
77180000	2	4	2	6	3	2	10
77200000	2	4	2	5	3	2	9
77220000	2	4	2	5	3	2	8
77240000	2	4	2	5	3	2	8
77260000	2	4	2	6	3	2	9
77280000	2	4	2	8	3	2	10
77300000	2	3	2	7	3	2	11
77320000	2	5	2	6	3	2	9
77340000	2	4	2	5	3	2	8
77360000	2	4	2	9	3	2	9
77380000	3	4	2	6	3	2	8
77400000	2	4	2	6	3	2	9
77420000	2	5	2	6	3	2	8
77440000	2	4	2	7	3	2	9
77460000	2	4	2	6	3	2	8
77480000	2	3	2	6	3	2	15
77500000	2	4	2	6	3	2	8
77520000	2	4	2	7	3	2	8
77540000	2	4	2	6	3	2	9
77560000	2	4	2	6	3	2	8
77580000	2	3	2	6	3	2	8
77600000	2	3	2	6	3	2	8
77620000	2	4	2	6	3	2	11
77640000	2	4	2	7	3	2	12
77660000	2	5	2	5	3	3	11
77680000	2	4	2	10	4	2	8
77700000	2	4	2	6	3	2	9
77720000	2	4	2	8	4	2	8
77740000	2	4	2	5	3	2	8
77760000	2	4	2	4	3	2	12
77780000	2	4	2	6	3	2	9
77800000	2	4	2	6	3	2	8
77820000	2	5	3	6	3	2	8
77840000	2	4	2	5	3	2	8
77860000	2	4	2	5	3	2	8
77880000	2	5	3	6	4	2	8
77900000	2	3	2	6	3	2	8
77920000	3	3	2	6	3	2	9
77940000	3	4	3	6	3	2	13
77960000	2	3	3	6	3	2	8
77980000	3	3	2	6	3	2	13
78000000	3	3	3	6	3	2	8
78020000	2	4	2	8	3	2	10
78040000	2	4	2	6	3	2	8
78060000	2	4	2	6	3	2	8
78080000	2	4	2	5	3	2	9
78100000	2	4	2	6	3	2	8
78120000	2	4	3	6	3	2	9
78140000	2	4	2	6	3	3	8
78160000	2	4	2	6	3	2	8
78180000	2	4	2	5	3	5	10
78200000	2	4	2	6	3	2	10
78220000	3	4	2	5	3	2	9
78240000	2	4	2	6	3	2	8
78260000	2	3	2	6	3	2	8
78280000	2	4	2	6	3	2	8
78300000	2	4	2	5	3	2	8
78320000	2	4	3	5	3	2	9
78340000	2	4	2	6	3	2	8
78360000	2	4	2	6	3	2	8
78380000	2	4	2	5	3	2	9
78400000	3	4	2	5	3	2	8
78420000	3	4	2	6	3	2	8
78440000	2	4	2	6	4	3	8
78460000	2	6	2	6	3	2	8
78480000	2	4	2	6	4	2	8
78500000	2	4	2	6	3	2	8
78520000	2	4	2	5	3	2	10
78540000	2	4	2	6	3	2	10
78560000	2	4	2	6	3	2	11
78580000	2	4	2	6	3	2	8
78600000	2	4	2	5	3	2	8
78620000	2	4	2	6	3	2	10
78640000	2	4	2	5	3	2	11
78660000	2	4	2	6	3	2	10
78680000	2	4	2	6	3	2	9
78700000	3	3	2	5	3	2	9
78720000	2	4	2	6	3	2	11
78740000	3	4	2	6	3	2	11
78760000	2	4	2	5	3	2	11
78780000	4	4	2	6	3	2	11
78800000	2	4	2	6	3	2	11
78820000	2	4	2	5	3	2	10
78840000	2	3	2	8	3	2	10
78860000	2	5	2	6	3	2	9
78880000	2	5	2	6	3	2	9
78900000	2	4	2	7	3	2	11
78920000	2	5	2	6	3	2	10
78940000	3	3	2	6	3	2	8
78960000	2	3	2	5	3	2	10
78980000	2	4	2	6	3	2	8
79000000	2	4	2	6	3	2	8
79020000	3	3	2	6	3	2	8
79040000	2	4	2	6	3	2	9
79060000	2	4	2	5	3	2	8
79080000	2	4	2	6	3	2	8
79100000	2	4	2	6	3	2	12
79120000	2	4	2	6	3	2	10
79140000	2	4	2	6	3	2	9
79160000	2	4	3	6	3	2	8
79180000	2	5	3	5	3	2	8
79200000	3	4	2	6	3	2	8
79220000	2	4	2	5	3	2	9
79240000	2	3	2	5	3	2	9
79260000	2	4	2	6	3	2	10
79280000	2	4	2	5	4	2	8
79300000	2	4	2	5	3	2	8
79320000	2	3	3	5	3	2	9
79340000	2	4	2	6	3	2	11
79360000	2	4	2	6	3	2	9
79380000	2	4	2	6	3	2	9
79400000	2	4	2	5	3	2	8
79420000	2	4	2	6	3	2	8
79440000	2	4	2	5	3	2	8
79460000	3	4	2	7	3	2	9
79480000	2	4	2	6	3	2	8
79500000	2	4	2	6	3	2	8
79520000	2	4	2	6	3	2	8
79540000	2	4	2	6	3	2	8
79560000	2	4	2	6	3	2	9
79580000	2	4	2	6	3	2	8
