states	PB2	PA	HA	NP	NA	MP	NS
60560000	2	5	3	6	2	2	5
60580000	2	5	3	5	2	2	5
60600000	2	5	3	5	2	2	4
60620000	2	4	3	5	2	2	5
60640000	2	5	4	5	2	2	3
60660000	3	5	3	5	2	2	4
60680000	2	10	3	5	3	2	4
60700000	2	5	4	5	2	2	4
60720000	2	5	4	5	2	2	5
60740000	3	5	3	5	2	2	5
60760000	3	5	3	5	3	2	4
60780000	2	5	3	5	2	2	3
60800000	2	5	3	7	2	2	5
60820000	2	5	3	5	2	2	4
60840000	2	5	4	5	2	2	4
60860000	2	9	4	5	2	2	4
60880000	2	5	3	5	2	2	6
60900000	2	5	3	5	2	2	4
60920000	2	5	5	5	2	2	6
60940000	2	6	3	5	2	2	4
60960000	2	6	3	5	2	2	3
60980000	2	6	3	5	2	2	4
61000000	2	5	3	5	2	2	4
61020000	2	5	3	5	2	2	4
61040000	3	5	4	5	2	2	5
61060000	3	5	4	5	2	2	4
61080000	2	5	4	5	2	2	6
61100000	2	5	3	6	2	2	6
61120000	3	5	4	5	2	2	4
61140000	2	5	4	5	3	2	4
61160000	2	5	3	6	3	2	4
61180000	2	6	3	5	2	2	6
61200000	2	5	3	5	2	2	5
61220000	3	5	3	6	2	2	4
61240000	2	5	3	5	3	2	4
61260000	2	5	3	5	2	2	4
61280000	2	5	5	5	2	2	6
61300000	2	6	3	5	2	2	4
61320000	2	5	3	5	2	2	3
61340000	2	5	4	5	2	2	6
61360000	3	5	4	5	2	2	5
61380000	2	6	4	5	2	2	4
61400000	3	5	3	6	2	2	5
61420000	3	5	3	5	2	2	4
61440000	2	5	3	5	2	3	5
61460000	2	5	4	5	2	2	5
61480000	2	5	3	5	3	2	5
61500000	2	5	4	5	2	2	4
61520000	2	5	3	6	2	2	5
61540000	2	6	3	5	2	2	5
61560000	2	5	3	5	2	2	3
61580000	2	5	3	8	2	2	3
61600000	2	5	4	5	2	2	3
61620000	2	5	3	5	2	2	4
61640000	2	5	3	5	2	2	4
61660000	3	4	3	5	2	2	4
61680000	2	6	3	7	2	2	4
61700000	2	6	3	6	3	2	5
61720000	2	5	3	6	2	2	3
61740000	2	5	3	6	2	2	4
61760000	2	5	3	6	2	2	4
61780000	2	5	3	5	2	5	4
61800000	2	5	4	7	2	2	5
61820000	3	5	3	5	2	2	5
61840000	2	5	3	5	2	2	4
61860000	2	5	3	5	2	2	3
61880000	2	5	3	5	2	2	6
61900000	2	6	4	5	2	2	6
61920000	2	4	3	7	2	2	5
61940000	2	4	3	5	2	2	4
61960000	2	5	4	5	2	2	4
61980000	2	5	3	5	2	2	4
62000000	2	5	4	5	2	2	6
62020000	2	5	4	5	2	2	5
62040000	2	5	3	6	2	2	5
62060000	2	5	3	5	2	2	4
62080000	2	6	3	5	2	2	4
62100000	2	5	3	5	2	2	4
62120000	2	5	4	7	2	2	4
62140000	2	6	3	5	2	4	5
62160000	2	5	4	6	2	2	3
62180000	2	5	3	5	2	4	3
62200000	2	5	3	7	2	2	6
62220000	2	5	3	5	4	3	4
62240000	2	6	3	6	2	2	5
62260000	2	5	3	6	2	3	5
62280000	2	5	4	5	2	2	4
62300000	2	6	3	5	2	2	5
62320000	2	6	3	5	2	3	4
62340000	2	6	4	5	2	2	4
62360000	2	5	4	6	2	3	4
62380000	2	5	3	5	3	2	3
62400000	2	5	3	5	2	2	5
62420000	2	5	3	5	2	2	5
62440000	2	5	4	5	2	2	4
62460000	2	4	3	5	2	2	4
62480000	2	5	3	5	2	2	4
62500000	3	5	3	5	2	2	4
62520000	2	7	3	6	2	2	3
62540000	2	5	3	5	2	2	5
62560000	2	5	4	7	2	2	4
62580000	2	4	3	5	2	2	7
62600000	2	5	4	6	3	2	4
62620000	2	4	3	5	2	2	5
62640000	2	6	3	5	2	2	5
62660000	2	6	3	5	2	2	4
62680000	2	4	3	5	2	2	4
62700000	2	5	3	5	2	2	4
62720000	2	5	4	5	2	2	4
62740000	2	5	3	5	2	2	4
62760000	3	5	4	5	2	2	7
62780000	2	5	3	5	2	2	5
62800000	2	5	4	5	2	2	5
62820000	2	5	3	5	2	2	4
62840000	2	4	4	5	2	2	7
62860000	2	6	3	5	2	3	4
62880000	3	6	4	5	2	2	4
62900000	2	5	4	5	2	2	3
62920000	3	6	3	5	2	2	5
62940000	2	6	3	5	2	2	4
62960000	2	5	3	6	2	2	5
62980000	2	7	4	5	2	2	5
63000000	2	5	3	5	2	2	4
63020000	2	5	3	8	2	2	4
63040000	3	5	4	5	2	2	4
63060000	2	6	3	5	2	2	5
63080000	2	4	3	5	2	2	5
63100000	2	5	4	5	2	2	8
63120000	2	5	3	5	2	2	4
63140000	2	5	3	5	2	2	4
63160000	2	6	3	5	2	2	4
63180000	2	5	4	5	2	2	6
63200000	2	4	3	6	2	2	4
63220000	2	5	4	5	2	2	3
63240000	2	6	3	5	2	2	5
63260000	2	5	4	5	2	2	4
63280000	3	5	5	5	2	2	4
63300000	2	5	3	5	2	2	5
63320000	2	4	3	5	2	2	4
63340000	2	5	4	5	2	2	4
63360000	2	5	3	5	2	2	5
63380000	2	5	3	6	2	2	3
63400000	2	6	4	5	2	2	4
63420000	2	5	3	5	2	2	3
63440000	2	5	3	5	2	2	4
63460000	2	9	3	7	2	2	3
63480000	2	5	3	6	2	2	6
63500000	2	5	3	5	2	2	5
63520000	2	9	4	5	2	2	5
63540000	2	5	3	6	2	2	5
63560000	2	5	3	7	2	2	4
63580000	2	5	3	5	2	2	5
63600000	2	5	3	6	3	2	4
63620000	2	5	3	7	2	2	5
63640000	2	5	3	7	2	2	4
63660000	2	5	3	5	2	2	5
63680000	2	5	3	5	2	2	7
63700000	2	6	3	6	2	2	5
63720000	2	5	3	5	2	2	5
63740000	2	5	3	5	2	2	8
63760000	2	4	3	5	2	2	4
63780000	2	5	3	7	2	2	4
63800000	2	5	3	5	2	2	4
63820000	2	6	3	7	2	2	4
63840000	2	5	3	6	2	2	4
63860000	2	5	3	5	2	2	6
63880000	3	6	3	5	2	2	4
63900000	2	5	3	5	2	2	6
63920000	3	5	4	7	2	2	3
63940000	2	5	3	7	2	2	4
63960000	2	5	3	5	2	2	4
63980000	2	4	3	8	2	4	4
64000000	2	6	3	5	2	2	5
64020000	3	5	3	5	2	2	6
64040000	2	5	3	5	3	2	3
64060000	2	7	4	5	2	2	4
64080000	2	5	3	5	2	2	5
64100000	2	5	3	5	2	2	4
64120000	2	5	3	5	2	2	4
64140000	3	5	3	5	2	2	4
64160000	2	7	3	5	2	2	5
64180000	2	5	3	5	2	2	4
64200000	2	5	3	5	2	2	5
64220000	3	7	4	5	2	2	4
64240000	2	6	4	5	2	2	4
64260000	2	5	3	5	2	2	5
64280000	2	5	3	5	2	2	5
64300000	2	6	3	5	2	2	4
64320000	2	5	4	5	2	2	5
64340000	2	5	3	5	2	2	4
64360000	3	5	3	5	2	2	4
64380000	2	4	4	5	2	2	3
64400000	3	5	4	7	2	2	5
64420000	2	5	3	6	2	2	4
64440000	2	4	3	5	2	2	5
64460000	2	6	3	6	2	2	6
64480000	3	4	3	5	2	2	4
64500000	2	5	3	5	2	2	4
64520000	3	5	4	7	2	2	4
64540000	2	5	3	5	2	2	4
64560000	2	6	3	5	2	2	3
64580000	2	5	3	5	2	2	4
64600000	2	5	4	8	2	2	4
64620000	2	4	4	5	2	2	5
64640000	3	5	4	5	2	2	4
64660000	2	5	4	5	2	2	6
64680000	3	5	4	5	2	2	4
64700000	2	5	3	5	2	2	4
64720000	2	5	3	5	2	2	4
64740000	2	5	3	5	2	2	6
64760000	2	5	3	5	2	2	5
64780000	2	5	3	5	2	2	7
64800000	2	5	3	6	2	2	4
64820000	2	5	3	6	2	2	7
64840000	2	7	3	5	2	2	4
64860000	2	5	3	5	2	2	5
64880000	2	4	3	5	2	2	8
64900000	2	6	3	5	2	2	4
64920000	2	6	3	5	2	2	3
64940000	2	5	3	5	2	3	4
64960000	2	5	3	5	2	2	4
64980000	2	8	3	5	4	2	6
65000000	2	4	3	5	2	2	3
65020000	2	5	4	7	2	2	5
65040000	2	5	4	5	2	2	4
65060000	2	5	3	5	2	2	4
65080000	3	5	4	7	2	2	4
65100000	2	5	3	5	2	2	4
65120000	2	4	3	5	2	2	4
65140000	2	5	3	5	2	2	3
65160000	2	5	4	6	2	2	4
65180000	2	6	3	5	2	2	4
65200000	2	6	3	5	2	2	4
65220000	3	5	4	5	2	2	5
65240000	3	5	4	5	2	2	5
65260000	2	5	3	5	2	2	4
65280000	2	5	3	5	2	2	4
65300000	2	5	4	7	2	2	3
65320000	3	4	4	5	2	2	4
65340000	3	5	3	6	2	2	4
65360000	2	5	4	6	2	2	3
65380000	2	6	3	7	3	2	4
65400000	3	5	3	7	3	2	5
65420000	2	5	4	7	2	2	3
65440000	2	5	3	5	2	3	5
65460000	2	6	3	5	3	2	5
65480000	2	9	3	7	2	2	3
65500000	2	5	3	5	2	2	5
65520000	3	5	4	5	2	2	4
65540000	2	5	3	5	2	2	4
65560000	2	5	3	5	2	2	5
65580000	2	5	3	5	2	2	4
65600000	2	4	4	5	2	4	4
65620000	2	5	3	5	2	2	4
65640000	2	5	4	5	2	2	4
65660000	2	5	3	6	2	3	6
65680000	3	5	3	5	2	3	4
65700000	2	5	3	7	2	2	4
65720000	2	5	4	7	2	2	3
65740000	2	5	3	6	2	2	5
65760000	2	5	3	5	2	4	6
65780000	2	6	3	5	2	2	4
65800000	2	5	4	5	2	2	4
65820000	2	6	3	5	2	2	5
65840000	2	5	4	5	2	2	5
65860000	2	5	3	9	2	2	6
65880000	2	5	3	5	2	2	4
65900000	2	5	3	5	2	2	4
65920000	2	5	3	5	2	2	4
65940000	2	5	3	5	2	2	5
65960000	3	6	3	5	2	2	4
65980000	2	5	4	5	2	2	4
66000000	2	6	3	6	2	2	4
66020000	2	5	4	5	2	2	4
66040000	2	5	4	7	2	2	5
66060000	2	5	3	5	2	2	4
66080000	2	5	3	5	2	2	6
66100000	2	5	3	5	3	2	5
66120000	2	4	3	5	2	2	5
66140000	2	5	3	5	2	2	4
66160000	2	5	3	5	2	2	5
66180000	2	5	5	5	2	2	3
66200000	2	5	3	7	2	2	4
66220000	2	5	3	5	2	2	4
66240000	2	5	3	5	2	2	4
66260000	2	5	3	5	2	2	4
66280000	2	5	3	5	2	2	4
66300000	2	5	3	5	2	2	4
66320000	3	5	3	5	3	2	5
66340000	2	6	3	5	2	2	5
66360000	2	5	3	5	2	2	5
66380000	2	5	3	5	3	2	5
66400000	2	5	4	5	2	2	6
66420000	2	5	3	5	2	2	5
66440000	2	5	4	5	2	2	5
66460000	2	5	3	5	2	2	4
66480000	2	6	4	5	2	2	5
66500000	3	4	3	5	2	2	5
66520000	2	5	3	5	2	2	6
66540000	2	5	4	5	2	2	4
66560000	2	6	3	5	2	2	5
66580000	3	5	4	5	2	2	4
66600000	2	5	4	5	2	2	3
66620000	2	5	4	5	2	2	5
66640000	2	6	3	5	2	2	6
66660000	2	5	3	5	2	2	6
66680000	2	5	3	5	2	2	4
66700000	2	5	3	5	2	2	3
66720000	2	4	3	5	2	2	6
66740000	3	4	4	5	2	2	6
66760000	2	4	3	6	2	4	3
66780000	3	5	3	5	2	2	6
66800000	2	5	3	5	2	2	5
66820000	2	5	3	5	2	2	5
66840000	2	5	3	5	2	2	3
66860000	2	5	3	5	2	2	5
66880000	2	5	3	5	2	2	4
66900000	2	4	3	5	2	2	4
66920000	3	5	4	5	2	2	4
66940000	3	5	4	5	2	2	3
66960000	2	5	3	5	2	2	3
66980000	2	5	4	5	2	3	3
67000000	2	5	3	5	2	2	4
67020000	3	5	4	5	2	2	4
67040000	2	5	3	6	2	2	4
67060000	2	5	3	5	2	2	5
67080000	3	5	3	6	2	2	3
67100000	2	5	3	5	2	2	4
67120000	2	6	3	5	2	2	4
67140000	2	7	3	5	2	2	4
67160000	3	5	4	5	3	2	4
67180000	3	5	3	5	2	2	4
67200000	2	5	3	5	2	2	3
67220000	2	5	3	5	2	2	4
67240000	2	5	3	5	2	2	5
67260000	2	6	4	5	2	2	6
67280000	2	6	3	5	2	2	4
67300000	2	5	4	5	2	2	4
67320000	2	6	3	6	2	2	4
67340000	2	4	3	5	2	2	5
67360000	2	6	4	7	2	2	4
67380000	2	5	3	6	2	2	4
67400000	2	4	4	5	2	2	5
67420000	3	5	4	5	2	2	5
67440000	2	5	3	6	2	2	4
67460000	2	5	3	5	2	2	5
67480000	3	5	4	5	2	2	4
67500000	2	5	4	5	2	2	5
67520000	2	5	3	5	2	2	4
67540000	2	5	4	5	2	2	4
67560000	2	5	3	5	2	2	5
67580000	2	5	3	5	2	2	4
67600000	2	5	5	5	2	2	5
67620000	3	6	3	5	2	2	4
67640000	2	5	4	5	2	2	3
67660000	2	5	3	5	2	2	4
67680000	2	5	3	5	2	2	5
67700000	2	5	3	5	2	3	3
67720000	2	4	4	7	2	2	3
67740000	2	5	3	5	2	2	4
67760000	2	5	3	7	2	2	5
67780000	2	5	4	7	3	2	4
67800000	2	6	3	6	3	2	4
67820000	2	5	3	5	2	2	4
67840000	2	5	3	5	2	2	5
67860000	2	5	4	5	2	2	4
67880000	2	5	4	5	3	2	4
67900000	2	6	3	5	2	2	4
67920000	3	5	3	5	2	2	4
67940000	2	5	3	6	3	2	4
67960000	2	5	3	7	2	2	4
67980000	2	5	4	5	2	4	5
68000000	2	6	3	5	2	2	4
68020000	2	5	3	5	2	2	4
68040000	2	5	4	5	2	2	4
68060000	2	5	3	5	2	2	5
68080000	2	5	3	5	2	2	5
68100000	3	5	3	5	2	2	5
68120000	2	6	3	5	2	2	5
68140000	2	5	3	5	2	2	4
68160000	2	5	3	5	2	2	5
68180000	2	5	3	5	2	2	3
68200000	3	5	3	5	2	2	3
68220000	3	5	3	7	2	2	4
68240000	3	5	3	5	2	3	4
68260000	2	5	3	5	2	2	4
68280000	2	5	3	5	2	2	5
68300000	2	5	4	5	2	2	5
68320000	2	5	3	6	2	2	5
68340000	2	5	3	5	2	2	6
68360000	3	5	3	5	2	2	5
68380000	2	5	3	5	2	3	3
68400000	2	5	3	5	2	2	4
68420000	2	5	4	5	2	2	5
68440000	3	5	3	5	2	3	3
68460000	2	5	3	5	2	2	4
68480000	2	5	3	5	2	2	7
68500000	2	4	3	5	2	4	4
68520000	3	6	3	5	2	2	5
68540000	3	5	3	5	2	2	5
68560000	2	4	3	6	2	2	4
68580000	2	5	3	5	2	2	6
68600000	2	5	3	8	2	2	4
68620000	2	5	3	5	2	2	4
68640000	2	5	3	5	3	2	5
68660000	2	5	3	5	2	2	5
68680000	2	5	4	5	2	2	4
68700000	2	6	3	5	3	2	3
68720000	2	5	3	5	3	2	5
68740000	3	6	4	5	2	2	4
68760000	2	5	3	5	2	2	5
68780000	3	5	4	5	2	2	4
68800000	2	6	3	5	2	2	5
68820000	2	5	3	5	2	2	4
68840000	3	6	3	8	2	2	3
68860000	2	5	3	5	2	2	6
68880000	2	4	3	5	2	2	4
68900000	2	5	3	6	2	2	6
68920000	2	5	4	5	2	2	4
68940000	2	5	3	5	2	2	4
68960000	3	7	3	8	2	2	4
68980000	2	5	3	5	2	2	3
69000000	2	5	3	6	2	3	4
69020000	2	7	3	6	2	2	5
69040000	2	5	3	5	2	2	4
69060000	2	5	3	5	2	2	3
69080000	2	5	3	5	2	2	6
69100000	3	5	3	5	2	2	3
69120000	3	5	4	5	2	2	5
69140000	3	5	3	5	2	3	3
69160000	2	5	3	5	2	2	3
69180000	2	5	4	5	2	2	4
69200000	2	4	3	5	2	2	4
69220000	2	5	3	5	2	2	5
69240000	2	6	3	5	2	2	5
69260000	2	5	3	5	2	2	4
69280000	3	6	4	5	2	2	4
69300000	2	5	3	5	2	2	4
69320000	2	6	3	5	2	2	6
69340000	2	5	3	5	2	2	3
69360000	2	6	4	5	2	2	6
69380000	2	5	3	5	2	2	7
69400000	2	5	3	5	2	3	4
69420000	2	6	3	5	2	2	5
69440000	2	6	3	5	2	2	5
69460000	2	5	3	6	2	2	4
69480000	2	5	3	5	2	2	7
69500000	2	6	3	5	2	2	4
69520000	3	6	3	5	2	2	4
69540000	3	5	4	6	2	2	6
69560000	2	4	3	5	2	2	6
69580000	2	5	3	5	2	2	5
69600000	3	5	3	5	2	2	3
69620000	2	5	4	5	2	2	4
69640000	2	5	4	5	2	2	3
69660000	2	5	3	5	2	2	6
69680000	2	5	3	5	2	2	5
69700000	2	5	3	5	2	2	4
69720000	2	5	3	5	3	2	4
69740000	3	4	3	5	2	2	4
69760000	2	6	3	5	2	2	4
69780000	2	5	3	5	2	2	4
69800000	2	5	3	5	2	2	4
69820000	2	5	4	7	2	2	4
69840000	2	5	3	7	2	4	3
69860000	2	5	3	5	2	2	6
69880000	2	6	4	5	2	2	4
69900000	2	5	3	5	2	2	4
69920000	2	5	3	5	2	2	6
69940000	2	5	3	5	2	2	4
69960000	2	5	4	6	3	2	6
69980000	2	5	3	5	2	2	4
70000000	4	5	3	5	2	2	5
70020000	2	5	3	7	2	2	4
70040000	2	5	3	6	3	2	4
70060000	2	6	4	5	2	2	4
70080000	2	5	3	8	2	2	4
70100000	2	5	3	5	2	2	4
70120000	2	6	3	5	2	2	4
70140000	2	5	3	5	2	2	4
70160000	2	7	3	7	2	2	5
70180000	2	5	3	5	2	2	4
70200000	2	5	3	5	2	2	4
70220000	2	5	3	5	2	2	4
70240000	2	5	4	6	2	2	5
70260000	2	5	3	5	2	2	4
70280000	2	5	4	5	2	2	4
70300000	2	5	3	5	2	2	4
70320000	2	5	4	5	2	2	4
70340000	2	4	3	5	2	4	4
70360000	2	7	4	7	2	2	4
70380000	3	5	4	5	2	2	3
70400000	3	5	3	5	2	2	4
70420000	2	5	3	6	2	2	5
70440000	2	7	3	5	2	2	4
70460000	3	5	3	5	2	2	4
70480000	2	5	3	7	2	2	5
70500000	2	4	3	7	2	2	4
70520000	2	5	3	5	2	2	4
70540000	2	6	3	5	2	2	6
70560000	2	7	4	6	2	2	5
70580000	3	6	4	8	2	2	5
70600000	2	5	3	5	2	2	4
70620000	2	5	3	5	2	2	6
70640000	2	5	4	7	2	2	5
70660000	3	5	4	5	3	2	7
70680000	2	5	3	7	2	2	3
70700000	2	5	4	5	2	2	3
70720000	3	5	3	5	2	2	3
70740000	2	5	4	6	2	2	4
70760000	2	5	3	5	2	2	5
70780000	2	5	3	5	2	2	4
70800000	2	5	3	5	2	2	4
70820000	2	5	3	5	3	2	5
70840000	2	5	3	5	2	2	5
70860000	2	6	4	5	2	2	6
70880000	2	5	3	5	2	2	6
70900000	2	5	3	6	2	2	4
70920000	2	5	3	5	2	2	4
70940000	2	5	4	5	2	2	5
70960000	2	5	3	5	2	2	4
70980000	2	5	3	7	2	2	5
71000000	3	4	3	5	2	2	5
71020000	2	5	3	6	2	2	3
71040000	2	4	3	6	2	2	3
71060000	2	5	3	5	2	3	5
71080000	2	5	3	5	2	2	5
71100000	2	4	3	5	2	2	5
71120000	2	5	4	5	2	2	5
71140000	2	5	3	5	2	2	4
71160000	2	5	4	5	2	2	3
71180000	2	5	3	5	2	2	4
71200000	2	8	3	5	2	2	4
71220000	2	4	4	5	2	2	5
71240000	2	5	3	5	2	2	3
71260000	3	5	4	5	2	2	4
71280000	2	5	3	6	2	2	5
71300000	2	5	4	5	2	2	5
71320000	2	5	4	5	3	2	5
71340000	2	8	3	6	2	2	5
71360000	2	5	3	5	2	2	5
71380000	2	4	3	5	2	2	4
71400000	2	5	3	5	2	2	7
71420000	2	5	4	6	2	2	3
71440000	2	6	3	5	2	2	6
71460000	2	5	3	5	4	2	3
71480000	2	5	3	5	3	2	4
71500000	2	4	3	5	2	2	4
71520000	2	4	3	5	2	2	4
71540000	2	4	3	5	2	2	4
71560000	3	5	4	5	2	2	4
71580000	2	6	4	5	2	2	5
71600000	2	5	3	5	2	2	4
71620000	3	6	4	5	2	2	4
71640000	2	6	3	5	2	2	4
71660000	3	5	4	5	2	2	4
71680000	2	5	4	5	2	2	5
71700000	2	6	3	5	2	2	4
71720000	2	5	3	5	2	2	4
71740000	2	4	3	7	2	2	6
71760000	2	5	3	5	2	2	4
71780000	2	6	4	6	2	2	5
71800000	2	7	3	6	2	2	4
71820000	2	5	3	5	2	2	6
71840000	2	5	3	5	2	2	5
71860000	3	5	4	5	2	2	5
71880000	2	5	3	5	2	2	4
71900000	2	4	3	5	2	2	4
71920000	2	5	3	5	2	2	5
71940000	2	5	3	5	2	2	4
71960000	3	6	4	5	2	2	3
71980000	2	5	3	7	2	2	4
72000000	2	5	4	5	2	4	4
72020000	2	5	4	8	2	2	5
72040000	2	6	4	5	3	2	6
72060000	2	5	3	5	2	2	4
72080000	2	5	3	5	2	3	5
72100000	2	5	3	5	2	2	5
72120000	3	5	4	5	2	2	5
72140000	2	5	3	7	2	2	4
72160000	2	9	3	5	2	2	4
72180000	2	5	5	5	2	3	4
72200000	2	5	3	7	2	2	5
72220000	2	5	3	5	2	2	4
72240000	2	5	3	5	2	2	5
72260000	2	5	4	5	2	2	4
72280000	2	6	5	5	2	3	4
72300000	2	5	4	5	2	2	4
72320000	2	6	3	5	2	2	4
72340000	2	6	3	5	2	2	4
72360000	2	5	3	5	2	2	4
72380000	2	5	4	6	2	2	5
72400000	2	6	3	5	2	3	4
72420000	2	5	4	5	2	2	6
72440000	2	6	3	5	2	2	4
72460000	2	5	3	6	2	2	4
72480000	2	4	3	5	2	2	5
72500000	2	8	3	7	2	3	5
72520000	2	4	4	5	2	2	4
72540000	2	5	3	7	2	2	5
72560000	3	5	4	5	2	2	4
72580000	2	5	3	5	2	2	4
72600000	3	5	4	5	2	2	4
72620000	2	5	5	5	2	2	3
72640000	2	5	3	5	2	2	4
72660000	2	6	3	5	2	3	4
72680000	2	7	4	5	2	3	6
72700000	2	8	4	5	2	2	5
72720000	2	5	4	5	2	2	4
72740000	2	5	3	5	2	2	4
72760000	2	6	3	5	2	2	5
72780000	2	6	3	6	2	2	4
72800000	2	5	4	6	2	2	6
72820000	2	5	3	5	2	2	4
72840000	3	5	3	5	2	2	4
72860000	2	7	3	5	2	2	5
72880000	2	5	3	5	2	2	4
72900000	2	5	3	5	2	2	5
72920000	2	5	3	8	2	2	6
72940000	2	5	4	5	2	2	3
72960000	2	7	4	5	2	2	5
72980000	2	5	3	6	2	2	5
73000000	2	5	4	5	2	2	5
73020000	2	5	3	5	2	2	4
73040000	2	5	5	5	2	2	4
73060000	2	5	3	6	2	2	4
73080000	2	5	3	5	2	2	6
73100000	3	5	4	5	2	2	4
73120000	2	5	3	5	2	2	4
73140000	2	6	3	5	2	2	4
73160000	2	5	3	9	2	2	5
73180000	2	5	4	5	3	2	4
73200000	2	5	4	6	2	2	5
73220000	2	5	3	5	3	2	4
73240000	2	5	4	6	2	3	4
73260000	2	5	3	7	2	2	5
73280000	2	5	3	7	2	3	6
73300000	2	5	3	5	2	2	3
73320000	2	5	4	7	2	2	4
73340000	2	5	3	5	3	2	3
73360000	2	4	4	5	2	2	5
73380000	2	5	3	5	2	2	4
73400000	2	5	3	5	2	2	3
73420000	2	6	4	5	2	2	5
73440000	2	5	3	5	2	2	5
73460000	2	5	4	5	2	2	8
73480000	2	5	3	5	2	2	4
73500000	2	5	4	5	2	2	4
73520000	2	5	4	5	2	2	4
73540000	3	5	4	5	2	2	5
73560000	2	5	3	5	2	2	4
73580000	2	5	4	5	2	2	3
73600000	2	5	3	5	2	2	4
73620000	2	5	3	5	2	2	6
73640000	2	5	5	5	2	2	3
73660000	2	4	3	5	2	2	3
73680000	2	6	3	5	2	2	4
73700000	2	5	4	5	2	2	3
73720000	2	6	3	5	2	2	6
73740000	3	5	3	5	2	2	6
73760000	3	6	4	5	2	2	5
73780000	2	6	4	5	2	2	4
73800000	3	5	3	6	2	2	4
73820000	2	5	3	7	2	2	4
73840000	2	5	3	5	2	2	4
73860000	2	5	3	5	2	2	6
73880000	2	5	3	5	2	2	4
73900000	2	5	3	5	2	2	5
73920000	2	5	3	7	2	2	4
73940000	2	5	3	5	2	2	3
73960000	3	5	3	5	2	2	3
73980000	2	6	3	5	2	2	4
74000000	3	4	4	5	2	2	6
74020000	2	5	4	5	3	2	4
74040000	2	6	4	5	2	2	3
74060000	2	5	3	5	2	2	4
74080000	2	6	4	5	2	2	5
74100000	2	6	3	5	2	3	3
74120000	3	5	3	5	2	2	4
74140000	3	6	4	5	2	4	4
74160000	3	5	4	5	2	2	4
74180000	2	5	4	5	2	2	4
74200000	2	5	4	5	2	2	4
74220000	2	5	3	5	3	2	6
74240000	2	5	4	5	2	2	5
74260000	3	5	4	6	2	2	3
74280000	2	5	3	5	2	2	4
74300000	2	5	3	5	3	2	3
74320000	2	5	3	5	2	2	4
74340000	2	4	3	7	2	2	4
74360000	2	6	3	5	2	2	4
74380000	2	6	3	5	2	2	3
74400000	2	6	4	5	2	2	5
74420000	2	5	3	7	2	2	5
74440000	2	5	3	5	2	2	6
74460000	2	5	3	5	2	2	5
74480000	2	4	3	5	2	2	4
74500000	2	5	4	7	2	2	5
74520000	2	5	3	5	2	2	4
74540000	3	4	4	5	2	2	4
74560000	2	5	3	5	2	2	4
74580000	2	5	3	5	2	2	4
74600000	3	5	4	7	2	2	3
74620000	3	5	4	7	2	2	4
74640000	2	5	3	5	2	2	4
74660000	2	5	3	7	2	2	4
74680000	3	5	3	5	2	2	4
74700000	2	5	3	5	2	2	6
74720000	2	8	3	5	2	2	5
74740000	2	5	4	5	3	2	4
74760000	2	5	3	7	2	2	6
74780000	2	5	4	7	2	2	6
74800000	2	5	4	5	2	2	5
74820000	2	5	3	5	2	2	5
74840000	2	6	4	5	2	2	4
74860000	2	5	4	5	2	2	3
74880000	2	5	4	5	2	2	4
74900000	2	5	3	5	2	2	4
74920000	2	6	4	5	2	2	4
74940000	2	6	3	6	2	2	4
74960000	2	5	3	5	3	2	5
74980000	2	5	4	5	2	2	4
75000000	2	5	4	7	2	2	5
75020000	2	5	3	5	2	2	4
75040000	2	5	4	5	2	2	3
75060000	2	5	3	5	2	2	4
75080000	2	5	5	7	2	2	5
75100000	3	6	3	5	2	2	6
75120000	2	5	3	8	2	2	4
75140000	2	6	4	5	2	3	3
75160000	2	6	5	5	2	2	5
75180000	2	4	3	5	2	2	4
75200000	2	5	3	5	2	2	4
75220000	2	4	4	5	2	2	5
75240000	2	5	3	5	2	2	5
75260000	2	5	3	5	3	4	5
75280000	2	6	3	5	2	2	5
75300000	2	5	3	7	2	2	4
75320000	2	5	3	5	2	2	4
75340000	2	5	3	5	2	2	4
75360000	2	4	3	5	2	2	4
75380000	2	5	4	5	2	2	4
75400000	2	5	4	8	2	2	5
75420000	2	4	3	5	2	2	5
75440000	2	5	4	8	2	2	4
75460000	3	5	3	5	2	2	5
75480000	2	5	3	5	2	2	4
75500000	2	5	3	5	2	2	3
75520000	2	5	4	6	2	2	4
75540000	2	5	3	5	2	2	3
75560000	2	5	3	5	2	2	4
75580000	2	4	3	6	2	2	4
75600000	2	5	3	5	3	2	4
75620000	2	5	4	5	2	2	4
75640000	2	5	3	5	2	2	5
75660000	2	4	3	5	2	2	4
75680000	2	5	3	5	2	2	7
75700000	3	5	3	5	2	2	4
75720000	2	5	4	5	2	2	3
75740000	2	5	4	5	2	2	3
75760000	2	6	3	6	2	2	4
75780000	2	5	4	5	2	2	7
75800000	2	5	3	5	2	2	4
75820000	2	5	3	5	2	2	4
75840000	2	4	3	5	3	3	5
75860000	2	6	4	7	2	2	5
75880000	2	4	4	5	2	2	5
75900000	3	5	3	7	2	2	6
75920000	2	6	3	5	3	2	4
75940000	3	6	4	5	2	2	4
75960000	3	6	3	5	2	4	4
75980000	2	5	3	5	2	2	5
76000000	2	6	3	8	2	2	4
76020000	2	5	3	7	2	2	4
76040000	2	6	3	6	3	3	4
76060000	3	5	3	7	2	2	4
