states	PB1	PB2	PA	HA	NP	NA	MP
115880000	5	3	7	6	5	2	2
115900000	7	3	9	6	7	2	2
115920000	5	3	7	8	5	2	2
115940000	5	3	5	6	5	3	2
115960000	6	3	5	6	5	3	2
115980000	5	3	6	7	5	3	2
116000000	5	3	7	6	6	2	2
116020000	8	3	6	7	5	2	2
116040000	5	3	5	6	5	2	2
116060000	5	3	5	6	4	2	2
116080000	6	3	4	5	4	2	2
116100000	5	3	5	6	5	2	2
116120000	5	3	6	6	6	2	2
116140000	6	3	5	6	6	2	2
116160000	5	3	4	7	8	2	2
116180000	5	3	6	6	6	2	2
116200000	6	3	4	7	4	2	2
116220000	6	3	6	6	4	2	1
116240000	5	3	4	7	4	2	1
116260000	5	3	6	7	5	2	1
116280000	6	3	7	9	4	2	2
116300000	5	3	6	6	4	2	1
116320000	5	3	6	7	5	2	1
116340000	5	3	6	7	5	2	1
116360000	5	3	6	6	4	2	1
116380000	6	3	6	7	6	2	1
116400000	7	3	7	7	4	2	1
116420000	5	3	6	7	4	2	1
116440000	7	3	4	7	6	2	1
116460000	7	3	5	7	5	2	1
116480000	6	3	5	8	4	2	1
116500000	6	3	5	7	5	2	2
116520000	7	3	6	8	5	2	1
116540000	6	3	5	6	5	2	2
116560000	5	3	5	6	5	2	2
116580000	5	3	4	6	5	2	2
116600000	5	3	6	6	5	2	2
116620000	5	3	4	7	7	2	2
116640000	5	3	5	6	5	2	2
116660000	6	3	5	5	5	2	2
116680000	6	3	4	7	5	2	2
116700000	5	3	5	6	5	2	2
116720000	5	3	5	6	5	2	2
116740000	5	3	5	6	5	2	2
116760000	5	3	5	6	5	2	2
116780000	5	3	6	7	5	2	2
116800000	5	3	5	6	5	2	2
116820000	5	3	5	6	6	2	2
116840000	6	3	6	7	5	2	2
116860000	6	3	5	6	5	2	2
116880000	5	3	7	7	6	2	2
116900000	5	3	5	7	4	2	2
116920000	6	3	5	6	5	2	2
116940000	5	3	8	6	5	2	2
116960000	5	3	5	6	4	2	1
116980000	7	3	5	7	4	2	1
117000000	5	3	5	7	4	2	1
117020000	5	3	6	6	4	2	1
117040000	5	3	5	7	5	2	1
117060000	5	3	4	6	4	2	2
117080000	5	3	5	6	5	2	1
117100000	5	3	4	6	4	2	1
117120000	5	3	4	7	4	2	1
117140000	5	3	4	6	4	2	1
117160000	6	3	4	6	4	2	1
117180000	5	3	3	7	3	2	1
117200000	5	3	4	6	3	2	1
117220000	5	3	3	7	5	2	1
117240000	6	3	6	6	4	2	1
117260000	6	4	4	6	5	2	1
117280000	8	3	6	7	4	2	1
117300000	7	3	6	8	4	2	1
117320000	5	3	4	6	4	2	1
117340000	6	3	4	7	4	2	1
117360000	5	3	6	7	4	2	1
117380000	7	3	7	8	4	2	1
117400000	6	3	6	8	4	2	1
117420000	7	3	6	6	6	2	1
117440000	7	3	6	6	4	2	1
117460000	7	3	4	7	4	2	1
117480000	6	3	4	7	4	2	1
117500000	6	3	4	9	4	2	1
117520000	5	3	4	6	4	2	1
117540000	6	3	6	6	5	2	1
117560000	5	3	4	7	4	2	2
117580000	6	3	5	6	5	2	1
117600000	5	3	7	6	5	2	2
117620000	6	3	4	6	5	2	2
117640000	6	3	7	7	5	2	2
117660000	7	3	6	5	5	2	2
117680000	6	3	5	6	6	2	1
117700000	7	3	5	7	4	2	1
117720000	5	3	6	6	4	2	1
117740000	6	3	7	8	4	2	1
117760000	5	3	6	7	4	2	2
117780000	6	3	7	8	4	2	1
117800000	5	3	4	6	7	2	2
117820000	5	3	4	6	5	2	2
117840000	5	3	5	6	5	2	2
117860000	5	3	5	5	5	2	2
117880000	5	3	5	5	5	2	2
117900000	5	3	6	7	5	2	2
117920000	6	3	4	6	4	2	1
117940000	5	3	6	6	4	2	1
117960000	5	3	6	7	5	2	1
117980000	6	4	6	7	4	2	1
118000000	5	3	7	7	3	2	1
118020000	5	3	7	7	3	2	1
118040000	5	3	4	6	4	2	1
118060000	6	3	6	6	4	2	1
118080000	7	3	5	6	5	2	1
118100000	5	3	8	7	4	2	1
118120000	5	3	6	8	4	2	1
118140000	7	3	4	8	4	2	1
118160000	5	3	6	6	4	2	1
118180000	5	3	5	7	5	2	2
118200000	7	3	4	8	5	2	2
118220000	5	3	4	7	5	2	2
118240000	6	3	4	6	6	2	2
118260000	5	3	3	5	4	2	2
118280000	5	3	4	5	5	2	2
118300000	5	3	5	7	4	2	1
118320000	5	3	6	6	4	3	1
118340000	5	3	6	7	5	2	1
118360000	5	3	6	6	6	2	2
118380000	5	4	7	6	5	2	2
118400000	5	3	6	7	5	2	2
118420000	7	3	5	7	6	2	2
118440000	5	3	4	7	5	2	2
118460000	5	3	6	6	5	2	2
118480000	6	3	4	5	4	2	2
118500000	7	3	4	6	4	2	2
118520000	6	3	5	7	5	2	2
118540000	5	3	4	8	5	2	1
118560000	5	3	5	8	4	2	2
118580000	5	3	4	7	4	2	1
118600000	5	3	4	6	4	2	1
118620000	6	3	6	7	4	2	1
118640000	5	3	4	7	4	2	1
118660000	5	3	7	8	5	2	2
118680000	6	3	4	7	5	2	1
118700000	6	3	4	7	5	2	1
118720000	6	3	6	6	4	2	1
118740000	6	3	4	7	4	2	1
118760000	5	3	5	9	4	2	1
118780000	6	3	4	7	6	2	1
118800000	7	3	5	6	4	2	1
118820000	6	3	5	6	4	2	1
118840000	5	3	4	7	4	2	1
118860000	5	3	4	7	4	2	1
118880000	5	3	9	8	4	3	3
118900000	5	3	4	9	5	2	2
118920000	5	3	5	7	4	2	1
118940000	5	3	4	6	4	2	1
118960000	5	3	4	6	3	2	1
118980000	7	3	3	7	3	2	1
119000000	5	3	4	7	4	2	1
119020000	6	3	5	7	4	2	1
119040000	6	3	4	7	4	2	1
119060000	5	3	5	6	4	2	1
119080000	5	3	4	7	5	2	1
119100000	5	3	4	7	5	2	1
119120000	5	3	5	6	4	2	1
119140000	6	3	6	7	4	2	1
119160000	7	3	6	6	5	3	1
119180000	6	3	8	7	5	2	1
119200000	8	3	7	7	4	2	1
119220000	6	3	8	6	4	2	1
119240000	7	3	7	7	4	2	1
119260000	7	3	5	7	4	2	1
119280000	6	4	5	8	4	2	1
119300000	7	3	5	6	4	2	1
119320000	6	3	5	7	5	2	2
119340000	5	3	4	7	3	2	1
119360000	5	3	5	7	5	2	1
119380000	5	3	6	6	4	2	1
119400000	5	3	4	7	4	3	1
119420000	5	3	5	7	5	2	2
119440000	6	3	5	6	5	2	2
119460000	5	3	5	5	7	2	2
119480000	5	3	5	7	5	2	2
119500000	5	3	5	6	5	2	2
119520000	5	3	6	7	4	2	1
119540000	6	3	6	8	4	2	1
119560000	8	3	5	6	6	2	1
119580000	5	3	5	7	4	2	1
119600000	5	3	4	6	4	2	1
119620000	6	3	3	6	4	2	1
119640000	5	3	5	7	4	2	1
119660000	5	3	4	7	4	2	1
119680000	5	3	5	7	5	2	1
119700000	5	3	4	6	6	2	1
119720000	5	3	4	6	5	6	1
119740000	5	3	4	6	5	2	1
119760000	5	3	4	7	5	2	1
119780000	9	3	6	6	4	2	2
119800000	8	3	7	7	4	2	1
119820000	7	3	5	8	4	2	1
119840000	6	3	6	7	5	2	2
119860000	5	3	5	5	5	2	2
119880000	5	3	5	5	5	2	2
119900000	5	3	5	6	5	2	2
119920000	5	3	5	5	5	2	3
119940000	5	3	5	6	5	2	2
119960000	5	3	8	5	6	2	2
119980000	7	3	4	5	5	2	2
120000000	5	3	7	6	4	2	1
120020000	5	3	5	6	5	2	2
120040000	6	3	6	6	7	2	2
120060000	5	3	5	7	5	2	3
120080000	5	3	5	5	7	2	2
120100000	5	3	5	6	5	2	2
120120000	5	3	4	6	5	2	2
120140000	5	3	4	7	5	2	2
120160000	8	3	5	6	5	2	1
120180000	5	3	5	7	4	2	1
120200000	5	3	5	7	5	3	2
120220000	5	4	6	6	5	2	2
120240000	5	3	7	7	5	2	1
120260000	5	3	5	6	4	2	1
120280000	5	3	5	6	4	2	1
120300000	5	3	4	6	4	2	1
120320000	6	3	4	8	4	2	1
120340000	7	3	4	8	5	2	1
120360000	8	3	5	9	4	2	1
120380000	5	3	6	6	6	2	1
120400000	6	3	7	6	4	2	1
120420000	5	3	5	8	4	2	1
120440000	5	3	6	8	4	2	1
120460000	5	3	6	6	4	2	1
120480000	6	3	8	6	4	2	1
120500000	7	3	5	6	4	2	1
120520000	5	3	5	6	4	2	1
120540000	11	3	4	8	4	2	1
120560000	5	3	4	6	5	2	1
120580000	5	3	6	6	4	2	1
120600000	7	3	4	6	4	2	1
120620000	7	3	4	6	4	3	1
120640000	6	3	4	6	4	2	1
120660000	8	3	3	6	4	2	1
120680000	6	3	6	6	4	2	1
120700000	5	3	4	6	4	2	1
120720000	5	3	5	7	5	2	2
120740000	5	3	5	7	5	2	2
120760000	5	3	5	8	6	2	2
120780000	5	3	5	7	6	3	2
120800000	5	3	5	6	6	2	2
120820000	5	3	6	6	5	2	4
120840000	5	3	5	6	7	2	2
120860000	5	3	5	6	5	2	2
120880000	6	3	6	6	5	2	2
120900000	5	3	5	6	5	2	2
120920000	5	3	7	6	5	2	2
120940000	7	3	5	7	5	2	2
120960000	5	3	6	5	5	2	2
120980000	5	3	3	5	4	2	2
121000000	6	3	5	5	4	2	2
121020000	6	3	5	6	6	2	2
121040000	5	3	5	6	4	2	2
121060000	5	3	6	7	4	2	1
121080000	5	3	5	7	6	2	1
121100000	7	3	4	7	4	2	1
121120000	8	3	5	8	4	2	1
121140000	5	3	8	6	5	2	1
121160000	7	3	4	7	4	2	1
121180000	5	3	4	6	4	2	1
121200000	6	3	4	6	4	2	1
121220000	7	3	4	7	4	2	1
121240000	5	3	4	8	4	2	1
121260000	5	3	4	7	6	2	2
121280000	9	3	4	8	4	2	1
121300000	5	3	6	7	4	2	1
121320000	7	3	6	6	4	2	1
121340000	5	3	4	6	5	2	1
121360000	5	3	4	7	4	2	1
121380000	5	3	6	6	5	2	2
121400000	6	3	4	7	5	2	2
121420000	5	3	4	6	4	2	1
121440000	6	3	4	7	5	2	2
121460000	5	3	4	7	4	3	1
121480000	5	3	4	7	4	2	1
121500000	5	3	7	7	4	2	1
121520000	6	3	4	6	4	2	1
121540000	5	3	6	6	4	2	1
121560000	5	3	4	8	4	2	1
121580000	5	3	4	7	6	2	1
121600000	5	3	4	7	4	2	1
121620000	6	3	4	7	4	2	1
121640000	5	3	6	7	6	2	1
121660000	5	3	4	6	5	2	1
121680000	5	3	6	6	4	2	1
121700000	5	3	4	6	4	2	1
121720000	5	3	4	6	5	2	1
121740000	5	3	5	8	4	2	1
121760000	5	3	7	6	3	2	1
121780000	5	3	4	6	5	2	1
121800000	5	3	3	7	4	2	1
121820000	5	3	4	6	5	2	2
121840000	5	3	5	6	5	2	2
121860000	6	3	6	6	6	2	2
121880000	6	3	7	5	5	2	3
121900000	5	3	6	6	7	2	2
121920000	6	3	6	6	5	2	2
121940000	5	3	5	6	5	2	2
121960000	6	3	6	7	5	2	1
121980000	6	3	5	7	4	2	1
122000000	5	3	6	6	4	3	1
122020000	5	3	4	7	5	2	2
122040000	5	3	4	6	4	2	1
122060000	6	3	4	7	4	2	1
122080000	8	3	5	6	3	2	1
122100000	5	3	5	6	3	3	1
122120000	5	3	7	7	4	2	2
122140000	5	3	5	7	4	2	1
122160000	5	3	3	7	5	2	2
122180000	5	3	4	6	4	2	1
122200000	7	3	6	8	4	2	1
122220000	5	3	4	7	5	2	1
122240000	5	3	4	6	4	3	2
122260000	6	3	4	6	5	2	2
122280000	5	3	5	5	6	2	2
122300000	5	3	5	6	8	2	2
122320000	5	3	4	6	5	2	2
122340000	6	3	4	7	5	2	2
122360000	5	3	5	6	5	2	2
122380000	6	3	8	7	6	2	2
122400000	5	4	6	6	6	2	2
122420000	6	3	4	6	6	2	2
122440000	6	3	5	7	5	2	2
122460000	5	3	5	8	5	2	2
122480000	6	3	5	5	8	2	2
122500000	5	3	4	6	5	2	2
122520000	6	3	5	7	6	2	1
122540000	7	3	6	6	4	2	2
122560000	5	3	3	6	5	2	2
122580000	6	3	4	6	5	2	2
122600000	7	3	5	6	4	2	1
122620000	5	3	9	7	5	2	1
122640000	6	3	5	6	4	2	2
122660000	5	3	8	8	5	2	2
122680000	5	3	7	7	5	2	2
122700000	5	3	8	6	4	2	1
122720000	7	3	4	7	4	2	1
122740000	8	3	7	8	4	2	1
122760000	6	3	4	7	4	3	1
122780000	6	3	4	7	4	2	1
122800000	6	3	5	6	4	2	1
122820000	6	3	5	8	4	2	1
122840000	6	3	7	6	4	2	1
122860000	6	3	6	6	5	2	1
122880000	6	3	5	6	4	2	1
122900000	7	3	6	7	5	2	1
122920000	7	3	6	7	4	2	1
122940000	8	3	5	6	4	2	1
122960000	7	3	4	6	5	2	1
122980000	8	3	5	6	5	2	1
123000000	6	3	4	6	5	2	1
123020000	8	3	4	7	4	2	1
123040000	9	3	4	7	4	2	1
123060000	5	3	7	7	4	2	1
123080000	6	3	7	7	5	2	2
123100000	5	3	8	7	5	2	2
123120000	5	3	8	7	5	2	2
123140000	8	3	7	6	5	2	1
123160000	8	3	4	7	5	2	1
123180000	5	3	6	6	4	2	1
123200000	7	3	4	8	4	2	2
123220000	5	4	4	8	6	2	1
123240000	5	3	4	7	4	2	1
123260000	5	3	6	7	4	2	1
123280000	6	3	5	7	4	2	1
123300000	5	3	5	7	4	2	1
123320000	7	3	6	6	4	2	1
123340000	5	3	6	6	4	2	4
123360000	6	3	6	6	6	2	1
123380000	5	3	6	6	4	2	1
123400000	6	3	7	6	4	2	1
123420000	7	3	7	7	5	2	2
123440000	6	3	6	8	5	2	2
123460000	6	3	6	7	4	2	1
123480000	5	3	6	7	5	2	1
123500000	6	3	5	7	4	2	1
123520000	6	3	7	7	4	2	1
123540000	5	4	6	6	4	3	1
123560000	5	3	8	7	4	2	1
123580000	8	3	6	6	8	2	2
123600000	6	3	6	5	5	2	2
123620000	5	3	4	6	5	2	2
123640000	5	3	7	6	5	2	2
123660000	5	3	6	6	5	2	2
123680000	5	3	5	7	5	2	2
123700000	6	3	5	7	5	2	2
123720000	5	3	5	5	5	2	2
123740000	5	3	5	5	7	2	2
123760000	6	3	5	5	6	2	2
123780000	5	3	5	6	7	2	2
123800000	5	3	5	6	5	2	2
123820000	6	3	6	5	6	2	2
123840000	5	3	6	6	6	2	2
123860000	5	3	6	6	6	2	2
123880000	6	3	5	6	5	3	2
123900000	5	3	6	6	5	2	2
123920000	5	3	6	6	5	2	1
123940000	6	3	6	7	5	2	3
123960000	5	3	5	8	5	2	3
123980000	5	3	5	6	5	2	2
124000000	5	3	4	9	5	2	1
124020000	5	3	4	6	4	2	1
124040000	7	3	7	8	4	2	1
124060000	5	3	5	6	6	2	1
124080000	5	3	4	7	4	2	1
124100000	5	3	4	10	4	2	2
124120000	5	3	4	6	6	2	1
124140000	6	3	5	6	4	2	1
124160000	5	3	7	7	3	2	1
124180000	5	3	5	7	4	2	1
124200000	7	3	4	7	4	2	1
124220000	6	3	5	6	4	2	1
124240000	7	3	7	7	6	2	2
124260000	6	3	5	8	4	2	1
124280000	5	3	6	6	5	2	1
124300000	5	3	6	6	4	2	1
124320000	6	3	7	6	5	2	2
124340000	5	3	9	7	5	2	2
124360000	5	3	4	6	4	2	1
124380000	5	3	5	7	4	2	1
124400000	6	3	8	6	5	2	3
124420000	6	3	5	6	5	3	2
124440000	5	3	4	5	5	2	2
124460000	7	3	6	5	7	2	2
124480000	5	3	5	5	5	2	2
124500000	6	3	5	5	6	2	2
124520000	5	3	5	7	5	2	2
124540000	7	3	5	6	5	2	2
124560000	6	3	6	6	6	2	2
124580000	6	3	6	6	4	2	1
124600000	5	3	7	8	5	2	2
124620000	6	3	5	6	5	2	2
124640000	5	3	4	6	5	2	2
124660000	6	3	4	6	4	2	2
124680000	5	3	5	6	5	2	2
124700000	6	3	5	6	5	2	2
124720000	5	3	5	6	5	2	2
124740000	5	3	7	7	5	3	2
124760000	5	3	6	6	5	2	2
124780000	5	3	3	6	5	2	2
124800000	6	3	5	6	5	2	3
124820000	5	3	5	7	5	2	2
124840000	5	3	5	5	5	2	2
124860000	5	3	4	7	5	2	2
124880000	5	3	6	6	5	2	2
124900000	8	3	5	5	6	2	3
124920000	6	3	5	7	5	2	3
124940000	5	3	7	6	5	3	2
124960000	6	3	4	5	5	3	2
124980000	6	3	5	6	6	2	2
125000000	6	3	4	5	8	2	2
125020000	6	3	6	6	7	2	2
125040000	5	3	6	6	5	2	2
125060000	6	3	6	7	6	2	2
125080000	5	3	5	6	6	2	2
125100000	7	3	6	6	5	2	2
125120000	5	3	5	6	6	2	2
125140000	5	3	5	6	5	2	2
125160000	5	3	5	5	5	2	2
125180000	5	3	5	5	5	3	2
125200000	8	3	5	6	5	4	2
125220000	5	3	5	6	6	2	2
125240000	6	3	5	6	5	2	2
125260000	8	3	6	6	4	2	2
125280000	8	3	5	6	4	2	1
125300000	7	3	4	8	4	2	1
125320000	6	3	5	7	4	2	1
125340000	6	3	7	7	4	5	1
125360000	5	3	6	6	4	2	1
125380000	7	3	5	8	4	2	1
125400000	6	3	5	7	4	2	1
125420000	6	3	5	8	4	2	1
125440000	5	3	4	7	5	2	2
125460000	5	3	5	8	5	2	2
125480000	5	3	5	7	5	2	3
125500000	7	3	5	8	5	2	2
125520000	5	3	5	7	5	2	2
125540000	6	3	5	7	6	2	2
125560000	5	3	5	6	5	2	2
125580000	5	3	5	6	7	2	2
125600000	5	3	6	6	5	2	2
125620000	5	3	5	6	5	2	2
125640000	7	3	5	6	5	2	2
125660000	5	3	6	5	7	2	2
125680000	5	3	5	8	5	2	2
125700000	5	3	5	8	5	3	2
125720000	5	4	6	7	5	2	2
125740000	5	3	6	7	6	2	2
125760000	5	3	7	7	5	2	2
125780000	5	3	6	7	5	2	2
125800000	5	3	8	6	6	4	2
125820000	5	3	6	6	5	2	2
125840000	6	3	5	7	6	2	2
125860000	5	3	5	6	5	2	2
125880000	6	3	4	7	6	2	2
125900000	7	3	8	7	5	2	2
125920000	7	4	4	7	5	2	2
125940000	5	3	4	8	5	2	1
125960000	5	3	7	6	4	2	1
125980000	5	3	3	6	4	2	1
126000000	5	4	5	6	5	2	1
126020000	5	3	4	6	5	2	1
126040000	5	3	4	6	3	2	1
126060000	5	3	4	7	5	2	1
126080000	5	3	4	6	5	2	1
126100000	5	3	4	6	4	2	1
126120000	6	3	4	6	4	2	1
126140000	8	3	4	7	4	2	1
126160000	6	3	5	7	4	2	1
126180000	8	3	5	8	4	2	1
126200000	7	3	5	7	4	2	1
126220000	6	3	4	6	4	2	1
126240000	7	3	4	8	4	2	1
126260000	7	3	5	8	4	2	1
126280000	6	3	4	8	4	2	1
126300000	7	3	4	7	5	2	1
126320000	6	3	4	6	4	2	1
126340000	7	3	4	7	4	2	1
126360000	8	4	6	6	4	2	1
126380000	5	3	5	8	4	2	1
126400000	6	3	7	7	4	2	1
126420000	7	3	7	6	4	2	1
126440000	5	3	7	7	4	2	1
126460000	6	3	6	7	4	2	1
126480000	6	3	5	6	5	2	1
126500000	7	3	8	6	5	2	1
126520000	6	3	5	6	4	2	1
126540000	7	3	9	8	5	2	1
126560000	5	3	6	6	5	2	1
126580000	8	4	4	6	5	2	1
126600000	5	3	5	7	6	2	3
126620000	5	3	5	7	4	2	2
126640000	5	3	6	6	5	2	2
126660000	5	3	6	6	5	2	2
126680000	5	3	6	6	6	2	2
126700000	5	3	5	6	7	2	2
126720000	5	3	4	5	5	3	2
126740000	5	3	5	7	5	2	2
126760000	5	3	4	6	6	2	2
126780000	6	3	5	6	7	2	2
126800000	5	3	5	5	5	2	2
126820000	5	3	6	5	7	2	2
126840000	5	4	6	7	5	2	2
126860000	5	3	7	7	5	2	2
126880000	6	3	6	6	5	2	2
126900000	6	3	6	6	6	2	2
126920000	7	3	5	7	5	2	2
126940000	5	3	5	6	5	2	2
126960000	5	3	6	6	5	2	2
126980000	6	3	4	7	5	2	2
127000000	5	3	4	5	5	2	2
127020000	5	3	5	6	5	2	2
127040000	6	3	4	7	5	2	2
127060000	5	3	5	5	5	2	2
127080000	6	3	4	6	5	2	2
127100000	6	3	5	7	5	2	2
127120000	5	3	6	7	6	2	3
127140000	5	3	5	5	7	2	2
127160000	5	3	6	6	6	2	2
127180000	7	3	6	8	3	2	1
127200000	6	3	4	6	4	2	1
127220000	6	3	5	6	4	2	1
127240000	8	3	6	6	5	2	1
127260000	6	3	6	6	4	2	1
127280000	7	3	6	7	4	3	1
127300000	7	3	5	8	4	3	1
127320000	7	3	4	8	4	2	1
127340000	6	3	6	6	6	2	1
127360000	5	3	6	6	4	2	1
127380000	5	3	6	7	4	2	1
127400000	6	3	6	7	4	2	1
127420000	6	3	6	6	4	2	1
127440000	6	3	4	8	5	2	2
127460000	6	3	5	6	5	2	2
127480000	5	3	4	6	4	2	1
127500000	6	3	4	6	5	2	1
127520000	5	3	4	7	4	3	1
127540000	5	3	4	6	4	3	1
127560000	6	3	4	7	4	2	1
127580000	5	3	4	6	4	2	1
127600000	8	3	4	7	4	2	1
127620000	5	3	4	6	5	2	2
127640000	5	3	5	6	5	2	1
127660000	5	3	7	7	4	2	1
127680000	6	4	6	6	4	2	1
127700000	5	3	4	6	4	2	1
127720000	5	3	4	7	4	2	1
127740000	7	3	4	8	4	2	1
127760000	6	3	5	6	4	2	1
127780000	7	3	5	7	4	2	1
127800000	6	3	5	6	4	2	1
127820000	7	3	4	8	4	2	1
127840000	7	3	4	8	4	2	1
127860000	7	3	7	8	4	3	1
127880000	5	3	4	6	5	3	1
127900000	5	3	6	7	4	2	1
127920000	8	3	5	7	5	2	1
127940000	5	3	6	7	4	2	1
127960000	6	3	4	6	6	2	1
127980000	5	3	4	7	4	2	1
128000000	7	3	4	7	5	2	2
128020000	5	3	4	8	5	2	2
128040000	5	3	5	6	6	2	2
128060000	7	3	5	6	5	2	2
128080000	6	3	5	6	5	2	2
128100000	6	3	5	5	7	2	2
128120000	6	3	5	6	5	3	2
128140000	5	3	5	5	5	2	2
128160000	5	3	6	8	5	2	2
128180000	5	3	5	6	5	2	4
128200000	6	3	5	6	6	2	2
128220000	6	3	9	8	5	2	2
128240000	5	3	5	6	5	2	2
128260000	5	3	4	6	5	2	1
128280000	6	3	4	6	5	2	2
128300000	6	3	4	6	4	2	1
128320000	5	3	6	6	6	2	2
128340000	5	3	5	6	5	2	2
128360000	6	3	5	5	5	2	2
128380000	5	3	6	6	6	2	2
128400000	6	3	4	6	5	2	2
128420000	5	3	6	6	5	2	1
128440000	7	3	6	5	6	2	2
128460000	5	3	5	6	5	2	2
128480000	5	3	5	6	5	2	2
128500000	5	3	6	6	4	2	1
128520000	7	3	5	8	5	2	2
128540000	6	3	6	7	4	2	1
128560000	8	3	7	7	4	2	1
128580000	7	3	7	6	4	2	1
128600000	5	3	4	9	5	2	1
128620000	7	3	5	6	4	3	1
128640000	6	3	5	8	4	2	1
128660000	5	3	6	8	5	2	1
128680000	5	3	5	7	4	2	1
128700000	5	3	6	7	4	2	1
128720000	5	3	5	7	5	2	2
128740000	5	3	4	8	5	2	2
128760000	6	3	4	7	5	2	2
128780000	5	3	4	8	6	2	2
128800000	6	3	7	7	6	2	2
128820000	5	3	4	7	4	2	1
128840000	6	3	5	7	4	2	1
128860000	6	3	5	6	3	2	1
128880000	5	3	5	6	5	2	1
128900000	5	3	5	7	4	2	1
128920000	5	3	4	6	4	2	1
128940000	5	3	7	7	4	2	1
128960000	5	3	4	7	5	2	2
128980000	6	3	5	7	4	2	1
129000000	5	4	4	7	4	2	1
129020000	6	3	5	7	4	2	1
129040000	5	3	4	7	4	2	1
129060000	5	3	4	8	6	2	2
129080000	5	3	4	7	5	2	2
129100000	5	3	3	7	4	3	2
129120000	5	3	5	6	5	2	2
129140000	5	3	4	6	6	2	3
129160000	5	3	4	8	4	2	1
129180000	5	3	5	6	5	3	2
129200000	5	3	4	6	4	2	1
129220000	5	3	4	7	4	2	1
129240000	6	3	7	6	5	2	1
129260000	6	3	6	7	4	2	1
129280000	5	3	4	7	4	3	1
129300000	7	3	5	7	4	2	1
129320000	7	3	6	8	5	2	1
129340000	6	3	6	8	4	2	1
129360000	6	3	6	9	4	2	1
129380000	5	3	9	9	5	3	1
129400000	5	3	6	8	6	2	2
129420000	5	3	5	6	5	2	2
129440000	5	3	5	6	5	2	2
129460000	5	3	5	6	5	2	2
129480000	5	3	6	6	5	2	2
129500000	5	3	5	5	5	2	2
129520000	7	3	8	7	5	2	1
129540000	5	3	5	7	5	2	2
129560000	5	3	5	6	5	2	2
129580000	6	3	4	6	5	2	2
129600000	5	3	6	7	5	2	2
129620000	5	3	5	6	6	2	2
129640000	5	3	5	6	5	2	2
129660000	6	3	4	8	5	2	2
129680000	7	3	5	5	5	2	2
129700000	5	3	6	7	6	2	1
129720000	6	3	6	9	4	2	1
129740000	5	3	7	6	4	3	2
129760000	5	3	4	6	5	2	2
129780000	6	4	5	7	7	3	2
129800000	6	3	4	7	5	2	2
129820000	5	3	4	7	4	2	1
129840000	5	3	4	6	5	2	1
129860000	6	4	8	7	6	3	1
129880000	6	3	4	7	5	2	1
129900000	6	3	4	8	4	2	1
129920000	5	3	4	7	4	2	1
129940000	5	3	5	9	6	2	3
129960000	5	3	4	6	4	2	1
129980000	5	3	4	7	4	2	1
130000000	5	3	5	7	7	2	1
130020000	5	3	5	6	5	2	1
130040000	6	3	6	6	4	2	1
130060000	6	3	6	6	5	2	1
130080000	6	3	6	6	5	2	1
130100000	7	3	6	7	4	2	2
130120000	5	3	7	6	6	2	2
130140000	5	3	6	7	5	2	2
130160000	5	3	7	7	5	2	2
130180000	5	3	4	7	4	2	1
130200000	6	3	5	7	4	2	1
130220000	5	3	8	7	5	2	4
130240000	5	3	4	6	4	2	2
130260000	5	3	6	7	7	2	2
130280000	5	3	4	7	5	2	2
130300000	5	3	4	7	6	2	2
130320000	5	3	5	5	5	2	2
130340000	6	3	6	6	5	2	2
130360000	5	3	6	6	5	2	2
130380000	5	3	6	5	5	2	2
130400000	5	3	6	7	6	2	4
130420000	5	3	6	6	6	2	2
130440000	5	3	8	7	7	2	2
130460000	5	3	7	6	6	3	2
130480000	6	3	6	6	5	2	1
130500000	7	5	7	7	4	2	1
130520000	7	3	5	6	4	2	1
130540000	8	3	6	6	7	2	1
130560000	7	3	7	9	4	2	1
130580000	5	3	6	6	4	2	1
130600000	5	3	5	6	4	2	1
130620000	5	3	4	6	4	2	1
130640000	7	3	4	6	4	3	1
130660000	7	3	4	7	4	2	1
130680000	7	3	7	7	4	2	1
130700000	7	3	5	7	4	2	1
130720000	6	3	6	6	6	2	2
130740000	6	3	9	7	4	2	1
130760000	6	3	7	6	4	2	1
130780000	6	3	9	7	4	2	2
130800000	7	3	6	6	4	2	1
130820000	6	3	5	7	4	2	1
130840000	7	3	5	6	6	2	1
130860000	5	3	5	6	4	2	1
130880000	7	3	6	6	4	2	2
130900000	7	3	6	6	4	2	1
130920000	5	3	6	6	5	2	2
130940000	6	3	6	6	5	2	2
130960000	5	3	6	5	7	2	2
130980000	6	3	6	6	5	2	3
131000000	6	3	5	6	5	2	2
131020000	6	3	8	6	5	2	2
131040000	6	3	6	7	5	2	3
131060000	5	3	6	6	6	2	2
131080000	6	3	7	7	4	2	1
131100000	5	3	5	6	5	2	2
131120000	5	3	5	8	7	2	2
131140000	5	3	4	5	4	2	2
131160000	5	3	5	6	6	2	2
131180000	5	3	5	6	5	2	3
131200000	7	3	6	9	6	2	2
131220000	6	3	5	6	6	2	2
131240000	5	3	5	7	5	2	2
131260000	5	3	6	6	6	2	2
131280000	6	3	5	7	5	2	2
131300000	5	3	5	6	6	2	2
131320000	6	3	5	6	7	2	2
131340000	5	3	4	6	5	2	2
131360000	6	3	4	7	5	2	2
131380000	5	3	5	7	5	2	2
