states	PB1	PB2	PA	HA	NP	NA	MP
114080000	5	3	4	5	6	2	2
114100000	5	3	5	6	6	2	2
114120000	5	3	5	6	5	2	2
114140000	5	3	5	7	5	2	2
114160000	5	3	6	7	5	2	2
114180000	5	3	4	5	6	2	2
114200000	5	3	5	5	5	2	2
114220000	6	3	4	6	5	2	2
114240000	5	3	5	7	5	2	2
114260000	5	3	7	6	5	2	2
114280000	5	3	5	7	5	2	2
114300000	5	3	6	7	6	2	2
114320000	7	3	6	6	5	2	2
114340000	6	3	5	6	5	2	2
114360000	6	3	5	6	5	2	2
114380000	5	3	6	6	5	2	2
114400000	5	3	5	6	5	2	2
114420000	5	3	5	7	6	2	2
114440000	5	3	5	7	5	2	2
114460000	6	3	5	5	6	2	2
114480000	6	3	4	6	5	2	2
114500000	5	3	5	5	5	2	2
114520000	6	3	5	6	5	2	2
114540000	5	3	5	6	5	2	3
114560000	5	3	5	6	5	2	2
114580000	5	3	5	6	5	2	2
114600000	5	3	5	6	5	2	2
114620000	5	3	5	5	6	2	2
114640000	5	3	5	6	5	2	2
114660000	5	3	7	6	5	2	3
114680000	5	3	4	7	4	2	1
114700000	5	3	4	7	4	2	1
114720000	7	3	7	6	4	2	1
114740000	7	3	6	6	7	2	1
114760000	5	3	6	6	4	2	1
114780000	6	3	5	6	5	2	2
114800000	6	3	5	7	5	2	2
114820000	5	3	4	7	4	2	2
114840000	5	3	5	7	4	5	1
114860000	5	3	7	7	6	2	1
114880000	8	3	4	9	4	2	1
114900000	5	3	5	6	4	2	1
114920000	5	3	4	6	4	2	1
114940000	5	3	4	6	5	2	2
114960000	5	3	4	6	4	2	2
114980000	5	3	6	6	5	2	2
115000000	5	3	6	6	5	2	2
115020000	5	3	5	6	5	2	2
115040000	5	3	4	6	5	2	2
115060000	5	3	6	6	4	2	1
115080000	5	3	4	6	4	2	1
115100000	5	3	4	7	4	2	1
115120000	5	3	4	6	4	2	1
115140000	6	3	6	7	5	2	1
115160000	5	3	4	7	5	2	1
115180000	5	3	6	8	3	2	1
115200000	7	3	4	9	4	2	1
115220000	6	3	5	6	5	2	1
115240000	7	3	4	8	4	3	1
115260000	6	3	4	7	4	2	1
115280000	8	3	5	6	4	2	1
115300000	6	3	4	7	4	2	1
115320000	6	3	4	8	4	2	1
115340000	9	3	4	7	4	2	1
115360000	5	3	4	8	4	2	1
115380000	5	3	4	7	5	2	1
115400000	5	3	4	7	4	2	1
115420000	5	3	7	7	5	2	2
115440000	5	3	4	6	4	2	1
115460000	5	3	4	8	4	3	1
115480000	5	3	4	8	5	2	1
115500000	6	3	4	9	4	2	2
115520000	6	3	4	7	7	2	1
115540000	6	3	4	6	4	2	1
115560000	5	3	6	7	4	2	1
115580000	5	3	3	7	4	2	2
115600000	6	3	4	6	5	2	2
115620000	5	3	5	6	5	2	2
115640000	5	3	4	6	5	2	2
115660000	5	3	6	6	5	2	2
115680000	5	3	5	6	5	2	2
115700000	6	3	5	6	5	2	3
115720000	5	3	5	7	5	2	2
115740000	5	3	4	6	5	3	2
115760000	6	3	4	6	6	2	2
115780000	5	3	7	8	4	2	1
115800000	5	3	6	7	4	2	1
115820000	5	3	6	7	4	2	1
115840000	5	3	6	6	5	2	1
115860000	5	3	4	6	5	2	1
115880000	5	3	4	7	4	2	1
115900000	6	3	4	6	5	2	3
115920000	6	3	5	6	5	2	2
115940000	6	3	4	7	5	2	2
115960000	7	3	4	6	5	2	2
115980000	6	3	4	8	4	2	1
116000000	6	3	8	6	5	2	2
116020000	5	3	5	7	5	3	1
116040000	5	3	4	6	4	2	1
116060000	5	3	4	6	5	2	1
116080000	6	3	4	6	4	2	1
116100000	6	3	9	7	4	2	1
116120000	6	3	6	6	4	2	1
116140000	9	3	3	7	3	3	1
116160000	7	3	4	6	5	2	1
116180000	5	3	4	6	4	2	1
116200000	7	3	4	9	4	2	1
116220000	5	3	4	7	4	2	1
116240000	5	3	6	6	4	2	1
116260000	5	3	5	7	3	2	1
116280000	6	3	6	6	4	2	1
116300000	7	3	6	6	4	2	1
116320000	7	3	5	6	4	2	1
116340000	5	3	5	6	5	2	2
116360000	5	3	5	6	5	3	2
116380000	5	3	5	6	5	2	2
116400000	5	3	5	6	5	2	2
116420000	5	3	5	6	5	3	2
116440000	5	3	5	7	5	2	2
116460000	5	3	5	5	5	2	2
116480000	5	3	7	8	5	2	2
116500000	5	3	6	6	6	2	2
116520000	5	3	5	6	5	2	2
116540000	5	3	4	5	7	2	2
116560000	5	3	5	6	5	2	2
116580000	5	3	5	5	5	2	2
116600000	5	3	4	5	7	2	2
116620000	5	3	5	6	6	2	2
116640000	5	3	6	7	7	2	2
116660000	5	3	5	5	4	2	2
116680000	5	3	5	6	6	2	2
116700000	6	3	5	6	5	2	2
116720000	5	3	5	7	5	2	2
116740000	6	3	5	6	5	2	2
116760000	5	3	5	6	5	2	2
116780000	5	3	5	6	8	2	2
116800000	5	3	6	5	4	2	2
116820000	5	3	5	6	5	2	2
116840000	5	3	8	7	5	2	2
116860000	5	3	4	6	5	2	2
116880000	5	3	5	6	4	2	1
116900000	5	3	6	7	5	2	1
116920000	5	3	5	6	6	2	2
116940000	5	3	5	6	5	2	2
116960000	6	3	5	6	5	2	2
116980000	5	3	5	6	6	2	2
117000000	5	3	4	8	5	2	2
117020000	5	3	6	7	5	2	2
117040000	5	3	5	6	5	2	2
117060000	7	3	5	6	6	2	2
117080000	5	3	6	6	5	2	2
117100000	5	3	4	6	7	2	2
117120000	6	3	6	6	7	3	3
117140000	5	3	5	6	5	2	2
117160000	5	3	6	6	5	2	2
117180000	5	3	5	6	6	2	2
117200000	5	3	5	6	5	3	2
117220000	5	3	5	6	10	2	2
117240000	6	3	5	5	5	3	2
117260000	5	3	5	6	5	2	2
117280000	5	3	5	6	5	2	2
117300000	5	3	5	6	7	2	2
117320000	5	3	5	6	5	2	2
117340000	5	3	6	7	6	2	2
117360000	5	3	6	7	5	2	2
117380000	5	3	5	6	5	2	2
117400000	5	3	5	6	5	2	2
117420000	5	3	5	6	5	2	2
117440000	5	3	5	7	6	2	2
117460000	6	3	5	6	7	2	2
117480000	5	3	5	6	5	2	2
117500000	5	3	4	6	5	2	2
117520000	5	3	5	6	6	3	2
117540000	6	3	5	5	5	2	2
117560000	6	3	4	7	4	2	1
117580000	5	3	4	8	4	2	1
117600000	5	3	4	7	5	2	1
117620000	6	3	4	8	4	2	1
117640000	5	3	4	7	4	2	1
117660000	5	3	4	8	4	2	1
117680000	5	3	4	7	5	2	1
117700000	5	3	4	6	4	2	1
117720000	5	3	5	7	3	2	1
117740000	6	3	4	6	6	2	2
117760000	6	3	4	6	5	2	2
117780000	5	3	4	7	5	2	2
117800000	6	3	3	7	3	2	1
117820000	5	3	7	6	4	2	1
117840000	5	3	6	7	4	2	1
117860000	5	3	4	6	4	2	1
117880000	5	3	5	6	5	2	1
117900000	5	3	6	7	4	2	1
117920000	6	3	4	7	4	2	1
117940000	5	3	8	7	5	3	1
117960000	5	3	8	6	4	2	1
117980000	6	3	6	6	4	2	1
118000000	5	3	3	6	5	2	2
118020000	5	3	7	6	5	2	2
118040000	5	3	5	5	5	2	2
118060000	6	3	5	5	5	2	2
118080000	6	3	4	6	4	2	1
118100000	6	3	6	7	4	2	1
118120000	6	3	6	6	4	2	1
118140000	5	3	6	7	4	2	1
118160000	5	3	6	6	4	2	1
118180000	5	3	6	6	5	2	4
118200000	5	3	5	6	6	2	2
118220000	6	3	5	5	5	2	2
118240000	5	3	4	6	8	2	2
118260000	5	3	4	6	5	2	2
118280000	6	3	6	7	6	3	2
118300000	5	3	4	5	4	2	2
118320000	6	3	4	6	5	3	3
118340000	5	3	5	6	5	2	2
118360000	6	3	5	7	5	2	2
118380000	5	3	4	5	4	2	2
118400000	5	3	5	5	5	2	2
118420000	6	3	6	5	5	2	2
118440000	5	3	5	6	5	2	2
118460000	6	3	8	6	4	2	1
118480000	6	3	6	6	5	2	2
118500000	5	3	6	7	5	2	2
118520000	5	3	5	7	5	3	2
118540000	5	3	6	6	5	2	2
118560000	5	3	5	6	5	2	2
118580000	7	3	5	6	5	2	2
118600000	5	3	5	6	6	2	2
118620000	5	3	5	6	7	2	2
118640000	5	4	5	7	5	2	2
118660000	5	3	5	6	5	2	2
118680000	5	3	5	6	6	2	2
118700000	5	3	6	6	4	2	1
118720000	5	3	5	6	4	2	1
118740000	5	3	5	6	5	2	2
118760000	6	3	6	7	5	2	2
118780000	5	3	6	8	5	2	2
118800000	5	3	5	6	5	2	2
118820000	5	3	4	6	5	2	2
118840000	6	3	5	9	5	3	2
118860000	6	3	6	7	8	3	3
118880000	6	3	6	7	7	2	3
118900000	6	3	5	7	6	2	3
118920000	8	3	5	6	5	2	2
118940000	6	3	6	7	5	2	2
118960000	6	3	4	6	5	2	2
118980000	5	3	7	6	4	2	1
119000000	5	3	4	6	3	2	1
119020000	6	3	4	7	4	2	1
119040000	6	3	4	7	5	2	2
119060000	5	3	4	6	5	2	2
119080000	5	3	4	6	5	2	2
119100000	6	3	4	6	5	2	2
119120000	5	3	5	7	5	2	2
119140000	5	3	5	8	4	2	2
119160000	5	3	5	5	4	2	3
119180000	5	3	4	5	5	2	2
119200000	5	3	4	6	4	2	1
119220000	5	3	6	6	7	2	2
119240000	5	3	4	7	5	2	2
119260000	5	3	6	7	5	2	2
119280000	5	3	5	6	5	2	2
119300000	5	3	5	6	5	2	2
119320000	6	3	5	6	5	3	2
119340000	5	3	6	6	5	2	2
119360000	5	3	6	6	5	2	2
119380000	5	3	5	6	5	2	2
119400000	5	3	5	6	5	2	2
119420000	5	3	4	5	5	2	2
119440000	5	3	6	6	5	2	3
119460000	5	3	4	5	5	2	2
119480000	5	3	5	5	5	2	2
119500000	5	3	5	7	5	2	2
119520000	5	3	5	6	5	2	2
119540000	5	3	10	6	6	2	2
119560000	5	3	5	6	5	2	2
119580000	5	3	8	7	5	2	1
119600000	6	3	5	6	4	2	1
119620000	5	3	8	7	4	2	1
119640000	5	3	4	7	6	2	2
119660000	5	3	6	7	5	2	2
119680000	5	3	4	6	5	2	3
119700000	5	3	7	6	5	2	2
119720000	6	3	7	7	7	2	2
119740000	5	3	7	6	5	2	2
119760000	5	3	7	5	5	2	2
119780000	5	3	5	6	5	2	2
119800000	7	3	7	7	5	2	2
119820000	5	3	6	6	8	2	2
119840000	5	4	7	8	5	2	2
119860000	5	3	6	5	5	2	2
119880000	5	3	6	6	5	3	3
119900000	5	3	6	6	6	2	2
119920000	5	3	5	6	5	2	2
119940000	5	3	5	5	5	2	2
119960000	5	3	5	7	5	2	2
119980000	6	3	5	7	5	2	2
120000000	6	3	5	6	7	2	2
120020000	5	3	5	5	7	2	2
120040000	6	3	6	7	5	2	2
120060000	5	3	5	6	5	2	2
120080000	5	3	5	6	5	3	2
120100000	5	3	4	6	5	2	2
120120000	5	3	4	7	5	2	2
120140000	5	3	5	6	5	2	2
120160000	5	3	5	6	5	2	2
120180000	5	3	4	6	5	2	2
120200000	5	3	5	7	5	2	2
120220000	5	3	5	6	5	3	2
120240000	5	3	6	7	4	2	1
120260000	5	3	7	6	4	2	1
120280000	7	3	5	7	4	2	2
120300000	5	3	5	6	6	2	2
120320000	5	3	5	6	5	2	2
120340000	5	3	5	6	7	2	2
120360000	6	3	6	8	5	2	2
120380000	5	3	5	6	5	2	2
120400000	5	3	4	6	5	2	2
120420000	5	3	7	6	5	2	2
120440000	5	3	6	7	4	2	1
120460000	5	3	6	7	4	2	1
120480000	5	3	7	7	4	3	1
120500000	5	3	4	6	5	2	1
120520000	5	3	5	6	5	2	1
120540000	5	3	4	7	5	2	1
120560000	5	3	4	8	6	2	1
120580000	5	3	4	8	4	2	2
120600000	5	3	3	6	4	2	1
120620000	7	3	4	6	4	2	1
120640000	6	3	5	6	4	2	1
120660000	7	3	4	6	5	2	1
120680000	6	3	3	6	3	2	1
120700000	5	3	4	7	4	2	1
120720000	5	3	4	8	4	2	1
120740000	5	3	7	6	4	2	1
120760000	5	3	5	7	5	2	2
120780000	7	3	5	6	5	2	2
120800000	5	3	5	6	5	2	2
120820000	5	3	5	6	5	2	2
120840000	5	3	5	6	5	2	2
120860000	6	3	5	6	5	2	2
120880000	5	3	5	7	6	2	2
120900000	5	3	4	6	5	2	2
120920000	6	3	9	7	5	2	2
120940000	5	3	7	6	5	2	2
120960000	6	3	5	6	5	2	2
120980000	5	3	5	6	5	3	3
121000000	5	3	5	6	5	2	2
121020000	5	3	4	6	6	2	2
121040000	5	3	5	6	6	2	2
121060000	5	3	5	6	5	2	2
121080000	5	3	6	6	5	2	2
121100000	6	3	5	6	5	2	2
121120000	6	3	5	6	5	2	2
121140000	5	3	5	7	5	2	2
121160000	5	3	5	6	7	2	2
121180000	5	3	5	8	8	2	2
121200000	5	3	6	7	5	2	2
121220000	5	3	5	6	5	2	2
121240000	5	3	5	6	5	2	2
121260000	6	3	5	7	5	2	2
121280000	5	3	6	6	5	2	3
121300000	5	3	5	7	5	2	2
121320000	5	3	4	7	6	3	2
121340000	5	3	5	6	5	2	2
121360000	5	3	4	6	6	2	2
121380000	6	3	4	6	6	2	2
121400000	5	3	8	6	4	2	1
121420000	8	3	7	6	4	2	1
121440000	6	3	6	8	5	2	1
121460000	5	3	6	7	4	2	1
121480000	5	3	5	6	5	2	2
121500000	5	3	5	6	5	2	2
121520000	6	3	5	6	5	2	2
121540000	5	3	5	6	7	2	2
121560000	5	3	5	6	6	2	2
121580000	5	3	5	8	6	2	2
121600000	6	3	4	7	5	2	2
121620000	5	3	6	6	5	2	2
121640000	5	3	5	6	5	2	2
121660000	5	3	6	7	4	2	1
121680000	5	3	8	7	5	2	2
121700000	5	3	5	7	5	2	2
121720000	5	3	5	6	5	3	2
121740000	6	3	6	6	5	2	2
121760000	6	3	6	6	5	2	2
121780000	5	3	5	5	5	2	2
121800000	5	3	3	5	5	2	2
121820000	6	3	4	6	5	2	2
121840000	5	3	9	6	4	2	2
121860000	7	3	6	6	5	2	2
121880000	5	3	6	6	4	2	1
121900000	5	3	5	7	5	3	2
121920000	5	3	5	6	7	3	2
121940000	5	3	5	6	5	2	2
121960000	5	3	4	6	5	3	2
121980000	5	3	8	6	5	2	1
122000000	5	3	3	7	6	2	2
122020000	5	3	3	7	4	2	2
122040000	5	3	6	6	5	2	2
122060000	5	3	4	6	5	2	2
122080000	5	3	6	8	4	2	1
122100000	5	3	6	7	4	2	1
122120000	5	3	5	6	5	2	2
122140000	5	3	5	6	5	2	2
122160000	5	3	5	5	5	2	2
122180000	5	3	5	6	7	2	2
122200000	6	3	6	6	6	2	2
122220000	5	3	5	6	5	2	2
122240000	5	3	5	6	5	3	2
122260000	5	3	5	6	5	2	2
122280000	5	3	5	7	5	2	2
122300000	5	3	6	6	5	2	2
122320000	5	3	5	6	5	2	2
122340000	5	3	5	6	5	2	2
122360000	5	3	5	6	5	2	2
122380000	7	3	4	6	5	2	2
122400000	6	3	5	6	5	2	2
122420000	5	3	5	7	5	2	2
122440000	5	3	5	6	5	2	2
122460000	7	3	5	6	5	2	2
122480000	7	3	7	6	5	2	2
122500000	5	3	5	6	5	2	2
122520000	7	3	6	5	7	2	2
122540000	5	3	4	7	4	2	1
122560000	5	3	5	7	6	2	2
122580000	6	3	4	6	4	2	1
122600000	6	3	4	6	4	2	1
122620000	6	3	5	6	4	2	1
122640000	5	3	4	6	8	2	1
122660000	5	3	4	8	4	2	1
122680000	5	3	4	7	3	2	1
122700000	6	3	5	7	4	2	1
122720000	5	3	4	7	4	2	1
122740000	6	3	4	7	5	2	1
122760000	7	3	4	7	4	2	1
122780000	5	3	6	7	4	2	1
122800000	6	3	5	7	4	2	1
122820000	7	3	5	7	7	3	2
122840000	5	3	5	6	5	2	2
122860000	5	3	7	7	4	2	1
122880000	5	3	4	6	4	2	1
122900000	6	3	4	6	4	2	1
122920000	5	3	4	7	4	2	1
122940000	7	3	4	7	4	2	1
122960000	6	3	4	7	4	2	1
122980000	5	3	4	7	4	2	2
123000000	5	3	6	7	9	2	1
123020000	8	3	6	6	6	2	1
123040000	5	3	5	6	4	2	2
123060000	5	3	6	7	5	2	2
123080000	5	3	5	6	4	2	1
123100000	5	3	5	6	5	2	2
123120000	5	3	5	6	5	2	2
123140000	5	3	6	6	5	2	2
123160000	5	3	4	6	5	2	2
123180000	5	3	4	6	5	2	2
123200000	6	3	5	6	7	2	4
123220000	7	3	5	6	5	3	3
123240000	5	3	5	7	5	2	2
123260000	5	3	5	7	5	2	2
123280000	6	3	5	5	5	2	2
123300000	5	3	5	6	6	2	2
123320000	5	3	5	6	6	2	2
123340000	5	3	6	6	5	2	2
123360000	5	3	5	6	5	2	2
123380000	5	3	5	5	5	2	2
123400000	5	3	7	6	5	3	2
123420000	5	3	5	9	6	2	2
123440000	5	3	6	6	5	2	2
123460000	5	3	5	6	6	2	2
123480000	6	3	5	6	5	2	2
123500000	5	3	5	5	6	2	2
123520000	5	3	7	6	5	2	3
123540000	5	3	5	6	6	3	2
123560000	6	3	5	6	5	2	2
123580000	5	3	5	7	5	2	2
123600000	5	3	4	7	5	2	2
123620000	5	3	4	6	5	2	2
123640000	5	3	4	6	5	2	2
123660000	5	3	4	6	6	2	2
123680000	5	3	4	6	5	2	2
123700000	5	3	5	6	5	2	2
123720000	6	3	5	6	5	2	2
123740000	5	3	5	7	7	2	2
123760000	5	6	5	6	5	3	2
123780000	5	3	6	6	7	2	2
123800000	5	3	6	6	5	2	2
123820000	6	3	5	6	5	2	2
123840000	5	3	5	6	5	3	2
123860000	6	3	9	6	5	2	2
123880000	5	3	5	5	5	2	2
123900000	5	3	6	6	6	2	2
123920000	5	3	4	6	5	2	5
123940000	5	3	4	6	5	2	2
123960000	5	3	4	6	6	3	2
123980000	5	3	4	7	7	2	1
124000000	5	3	5	5	5	2	2
124020000	5	3	4	7	4	2	2
124040000	6	3	7	6	4	2	2
124060000	5	4	5	6	6	2	2
124080000	5	3	6	6	6	2	2
124100000	5	3	5	6	5	2	2
124120000	6	3	5	7	5	2	3
124140000	6	3	5	6	5	2	2
124160000	5	4	4	6	7	2	2
124180000	5	3	5	6	6	2	2
124200000	5	3	6	8	6	2	2
124220000	6	3	4	7	6	2	2
124240000	5	3	5	6	5	2	2
124260000	5	3	5	7	5	2	2
124280000	5	3	5	6	5	2	2
124300000	5	3	5	6	5	2	2
124320000	5	3	4	6	8	2	2
124340000	5	3	6	6	5	2	2
124360000	5	3	5	6	5	2	2
124380000	5	3	5	6	5	2	2
124400000	6	3	7	6	7	2	2
124420000	5	3	7	7	7	2	2
124440000	5	3	5	5	6	2	2
124460000	5	3	6	8	6	2	6
124480000	5	3	6	6	6	2	2
124500000	5	3	4	7	6	2	2
124520000	6	3	6	7	5	2	1
124540000	5	3	7	8	5	2	2
124560000	5	3	7	7	5	2	2
124580000	5	3	6	7	7	2	2
124600000	5	3	6	7	6	2	2
124620000	6	3	5	7	6	2	2
124640000	7	3	6	7	6	2	4
124660000	6	3	5	7	6	2	2
124680000	5	3	5	6	6	2	2
124700000	5	3	6	7	4	2	1
124720000	5	3	6	6	5	2	1
124740000	5	3	4	6	4	2	1
124760000	5	3	4	7	4	2	1
124780000	5	3	6	6	4	2	1
124800000	5	3	4	8	4	2	1
124820000	7	3	5	7	5	2	1
124840000	7	3	4	6	4	2	1
124860000	5	3	7	8	6	2	1
124880000	6	3	6	6	5	2	2
124900000	6	3	5	6	5	3	2
124920000	5	3	5	5	6	2	2
124940000	5	3	5	6	6	2	2
124960000	5	3	4	7	5	2	2
124980000	6	3	4	5	7	2	2
125000000	5	3	6	5	5	2	2
125020000	6	3	5	6	5	2	2
125040000	7	3	6	6	4	2	1
125060000	5	3	7	7	5	2	1
125080000	5	3	6	7	4	2	1
125100000	6	3	4	7	5	2	1
125120000	5	3	4	8	4	2	1
125140000	5	3	4	6	4	2	1
125160000	5	3	5	6	4	2	1
125180000	5	3	4	6	4	2	1
125200000	5	4	4	6	5	2	2
125220000	5	3	6	7	6	2	1
125240000	5	3	4	7	4	2	1
125260000	7	3	4	6	4	2	1
125280000	7	3	4	6	4	2	1
125300000	5	3	6	7	5	2	1
125320000	6	3	5	6	5	2	2
125340000	5	3	4	5	5	2	2
125360000	5	3	4	6	5	2	2
125380000	5	3	4	5	6	2	2
125400000	5	3	4	6	6	2	2
125420000	5	3	4	5	5	2	2
125440000	6	3	5	6	5	2	2
125460000	5	3	6	8	6	2	2
125480000	5	3	9	7	5	2	2
125500000	5	3	8	6	5	2	2
125520000	5	3	4	7	4	3	1
125540000	5	3	7	7	4	2	1
125560000	6	3	5	8	4	2	1
125580000	5	3	6	9	4	2	1
125600000	5	3	7	6	4	2	2
125620000	6	3	5	8	6	2	1
125640000	6	3	6	7	4	2	1
125660000	5	3	4	6	5	2	1
125680000	5	3	6	7	4	2	1
125700000	6	3	6	8	4	2	1
125720000	6	3	5	7	4	2	1
125740000	6	3	4	6	6	2	1
125760000	5	3	6	7	5	2	2
125780000	6	3	6	5	7	2	2
125800000	6	3	5	7	5	2	2
125820000	5	3	6	6	7	2	2
125840000	5	3	7	7	4	2	1
125860000	7	3	6	8	4	2	1
125880000	5	3	6	6	4	2	1
125900000	7	3	5	7	4	2	2
125920000	5	3	6	6	6	2	2
125940000	5	3	6	5	7	2	2
125960000	6	3	5	6	5	2	2
125980000	7	4	7	5	5	2	2
126000000	5	3	5	7	5	2	2
126020000	6	3	5	6	5	2	2
126040000	5	3	5	6	6	2	2
126060000	6	3	4	6	5	2	2
126080000	6	3	4	6	6	2	2
126100000	8	3	5	7	6	2	2
126120000	6	3	7	6	5	2	2
126140000	6	3	6	7	5	2	2
126160000	5	3	7	6	4	3	1
126180000	5	3	6	7	5	2	1
126200000	5	3	8	8	4	2	1
126220000	6	3	6	7	4	2	1
126240000	6	3	4	6	4	2	1
126260000	5	3	5	7	5	2	2
126280000	5	3	6	6	7	2	2
126300000	5	3	5	6	5	2	2
126320000	5	3	5	6	4	2	1
126340000	6	3	4	6	4	2	1
126360000	5	3	4	7	8	2	1
126380000	7	3	4	6	4	4	1
126400000	6	3	4	6	4	2	1
126420000	5	3	4	6	6	2	2
126440000	7	3	4	7	4	2	1
126460000	5	3	4	8	4	2	1
126480000	5	3	4	7	5	2	1
126500000	7	3	5	8	5	3	2
126520000	6	3	4	7	4	2	1
126540000	7	3	4	8	4	2	1
126560000	5	3	4	7	4	2	1
126580000	5	3	4	7	4	2	1
126600000	7	3	4	8	4	2	1
126620000	7	3	4	7	4	2	1
126640000	5	3	5	7	4	2	1
126660000	5	3	4	6	4	2	1
126680000	5	3	4	6	4	2	1
126700000	5	3	4	7	4	2	1
126720000	5	3	4	7	4	2	1
126740000	5	3	4	6	4	2	1
126760000	5	3	4	6	6	2	1
126780000	7	3	5	6	4	2	1
126800000	7	3	4	6	4	2	1
126820000	7	3	4	8	4	2	1
126840000	5	3	7	7	4	2	1
126860000	5	3	7	7	5	2	1
126880000	5	3	3	6	5	3	2
126900000	6	3	6	7	4	3	2
126920000	5	3	6	7	7	2	1
126940000	5	3	6	6	5	2	1
126960000	5	3	4	6	5	2	1
126980000	5	3	5	7	4	2	1
127000000	6	3	5	8	4	2	1
127020000	6	3	4	6	5	2	1
127040000	6	3	4	6	4	2	1
127060000	7	3	4	6	4	2	1
127080000	6	3	9	6	4	2	1
127100000	7	3	8	8	4	2	1
127120000	6	4	8	6	4	3	1
127140000	5	4	8	6	5	3	1
127160000	6	3	7	6	4	2	1
127180000	7	3	7	8	4	2	1
127200000	6	3	9	7	4	2	1
127220000	6	3	8	7	4	2	1
127240000	8	3	6	6	5	2	1
127260000	7	3	4	8	3	2	1
127280000	6	3	5	6	7	2	2
127300000	7	3	5	6	5	2	2
127320000	6	3	4	6	5	3	2
127340000	6	3	4	6	5	2	2
127360000	5	3	4	7	5	2	2
127380000	5	3	5	7	5	2	2
127400000	6	3	5	7	6	2	2
127420000	5	3	5	7	5	3	2
127440000	6	3	7	6	5	2	2
127460000	6	3	5	7	6	2	2
127480000	5	3	6	5	5	2	2
127500000	6	3	5	6	5	2	2
127520000	5	3	5	7	6	2	2
127540000	5	3	5	6	6	2	2
127560000	5	3	5	7	5	2	2
127580000	5	3	4	6	5	2	2
127600000	5	3	5	7	4	3	1
127620000	6	3	5	8	4	2	1
127640000	5	3	4	7	4	2	1
127660000	5	3	5	7	4	2	1
127680000	5	3	4	6	5	2	2
127700000	5	3	4	6	4	2	1
127720000	5	3	4	6	5	2	2
127740000	5	4	6	6	4	2	1
127760000	7	3	4	6	4	2	1
127780000	7	3	4	6	4	2	1
127800000	5	3	4	8	4	2	1
127820000	7	3	4	7	4	3	1
127840000	5	3	4	6	4	2	1
127860000	5	3	4	7	5	2	1
127880000	5	3	7	6	5	2	1
127900000	5	3	6	6	5	2	1
127920000	6	3	6	6	4	2	1
127940000	7	3	6	9	4	2	1
127960000	5	3	5	7	4	2	1
127980000	6	3	4	8	4	2	1
128000000	7	3	6	8	4	2	1
128020000	6	3	6	7	4	2	1
128040000	6	3	5	8	4	2	1
128060000	6	3	6	7	4	2	1
128080000	5	3	5	6	4	2	1
128100000	5	3	7	6	5	2	2
128120000	5	3	6	6	5	2	2
128140000	5	3	7	7	5	2	2
128160000	6	3	6	7	4	2	1
128180000	6	3	8	7	4	2	1
128200000	7	3	6	7	4	2	1
128220000	6	3	5	6	4	2	1
128240000	5	3	7	6	4	2	1
128260000	6	3	5	8	5	2	2
128280000	6	3	5	7	5	2	2
128300000	5	3	4	5	6	2	2
128320000	5	3	6	7	5	2	2
128340000	5	3	6	6	5	2	2
128360000	5	3	5	8	5	2	2
128380000	6	4	5	7	5	2	2
128400000	7	3	5	7	5	2	2
128420000	5	3	5	6	5	3	2
128440000	5	3	5	6	6	2	2
128460000	5	3	5	6	5	2	2
128480000	6	3	5	6	5	2	2
128500000	5	3	8	7	5	2	2
128520000	5	3	5	6	6	2	2
128540000	5	3	7	6	5	2	2
128560000	5	3	4	7	5	2	3
128580000	5	3	6	9	5	2	2
128600000	5	3	7	7	5	3	2
128620000	5	3	6	6	5	2	2
128640000	5	3	5	6	5	2	2
128660000	5	3	4	5	4	2	2
128680000	5	3	5	6	6	2	2
128700000	5	3	5	5	5	2	2
128720000	5	3	4	5	5	3	2
128740000	6	3	6	6	4	2	1
128760000	7	3	4	6	4	2	1
128780000	5	3	6	6	4	2	1
128800000	8	3	7	6	4	2	1
128820000	10	3	4	6	4	2	1
128840000	5	3	8	6	4	2	1
128860000	6	3	4	6	4	2	1
128880000	5	3	4	6	4	2	1
128900000	5	3	4	6	4	2	1
128920000	7	3	4	6	5	2	1
128940000	7	3	4	6	4	2	1
128960000	7	3	4	7	4	2	1
128980000	5	3	4	6	5	2	1
129000000	6	3	5	6	4	2	1
129020000	9	3	4	6	4	2	1
129040000	5	3	5	7	4	2	1
129060000	5	3	6	6	6	2	2
129080000	5	3	5	5	5	2	2
129100000	5	3	4	8	5	2	2
129120000	5	3	5	6	4	2	1
129140000	6	3	6	7	4	2	1
129160000	6	3	4	8	4	2	1
129180000	7	3	4	6	4	2	1
129200000	6	3	4	6	4	2	1
129220000	7	3	5	7	4	2	1
129240000	5	3	5	6	4	2	1
129260000	6	3	5	6	4	2	1
129280000	5	3	4	6	5	3	1
129300000	5	3	4	7	5	2	2
129320000	8	3	7	8	4	2	1
129340000	6	3	5	6	4	2	1
129360000	6	3	5	7	4	2	1
129380000	6	3	6	6	4	2	1
129400000	5	3	5	6	4	2	1
129420000	7	3	6	7	5	2	1
129440000	6	3	3	6	5	2	1
129460000	5	3	6	6	4	2	1
129480000	5	3	4	7	4	2	2
129500000	6	4	4	6	4	2	1
129520000	5	3	4	7	5	2	1
129540000	5	3	5	6	3	2	1
129560000	5	3	4	7	4	2	1
129580000	6	3	4	8	4	2	1
