states	PB1	PB2	PA	HA	NP	NA	NS
109640000	4	4	3	5	3	3	11
109660000	4	4	4	5	3	3	10
109680000	4	4	7	5	3	2	9
109700000	4	4	3	5	6	3	8
109720000	5	4	3	4	3	3	9
109740000	6	5	2	4	5	3	9
109760000	5	4	2	5	4	3	9
109780000	4	4	3	5	4	3	9
109800000	4	4	3	5	4	2	9
109820000	4	4	6	5	5	3	10
109840000	6	4	6	5	5	3	9
109860000	4	4	2	4	4	2	9
109880000	4	4	2	4	5	2	8
109900000	4	5	2	5	5	2	8
109920000	4	3	3	5	3	2	9
109940000	4	3	2	5	5	2	9
109960000	4	4	3	7	4	2	8
109980000	5	4	5	5	5	2	10
110000000	5	4	2	4	5	2	9
110020000	4	4	3	5	4	2	10
110040000	5	3	2	5	5	2	10
110060000	4	4	3	5	6	2	10
110080000	4	3	2	4	4	2	8
110100000	4	4	2	4	3	2	9
110120000	4	4	8	6	3	3	10
110140000	4	4	4	5	3	3	10
110160000	4	4	4	5	3	2	9
110180000	4	4	2	5	3	2	8
110200000	4	3	2	4	3	2	8
110220000	5	4	2	4	4	2	9
110240000	4	4	4	5	4	2	9
110260000	4	4	4	4	3	2	10
110280000	4	4	2	5	6	3	8
110300000	4	3	4	5	3	2	8
110320000	4	3	4	6	3	2	10
110340000	4	4	5	5	3	2	11
110360000	4	3	5	5	6	2	11
110380000	4	4	6	5	3	2	10
110400000	4	4	2	5	5	3	8
110420000	4	3	2	5	4	2	10
110440000	4	3	2	4	5	2	9
110460000	4	4	6	5	4	3	8
110480000	4	4	3	5	4	3	8
110500000	4	3	5	5	4	2	9
110520000	4	4	3	5	5	3	8
110540000	4	4	3	5	4	2	8
110560000	4	4	2	5	4	2	8
110580000	4	3	4	6	3	2	8
110600000	4	4	4	5	4	2	8
110620000	4	4	4	6	4	2	10
110640000	4	3	4	5	3	2	10
110660000	5	4	4	6	3	2	10
110680000	4	4	3	5	3	2	9
110700000	4	4	3	6	5	2	8
110720000	4	4	6	5	3	3	9
110740000	4	3	4	5	3	3	10
110760000	5	4	3	5	3	4	10
110780000	5	3	4	4	4	2	10
110800000	5	3	3	4	3	3	10
110820000	4	4	3	6	3	2	12
110840000	4	4	4	6	5	2	10
110860000	4	4	2	5	4	2	8
110880000	4	4	3	5	3	2	10
110900000	4	4	3	5	4	2	10
110920000	6	4	2	5	5	4	9
110940000	5	4	3	5	4	3	10
110960000	4	4	3	5	5	2	12
110980000	4	5	2	5	4	3	9
111000000	5	4	2	5	4	3	9
111020000	5	5	4	5	4	3	8
111040000	4	4	3	4	4	3	8
111060000	4	4	5	5	5	2	10
111080000	4	4	2	4	5	2	12
111100000	5	4	3	7	4	3	10
111120000	6	5	3	6	4	3	9
111140000	4	4	3	6	4	3	10
111160000	4	4	2	5	4	4	9
111180000	4	4	3	5	3	3	10
111200000	4	4	3	5	4	3	11
111220000	4	4	4	5	3	3	12
111240000	4	4	2	4	4	3	10
111260000	4	4	6	5	3	3	10
111280000	4	4	4	5	4	3	10
111300000	4	4	3	6	4	4	9
111320000	5	3	4	5	3	2	9
111340000	4	4	5	5	3	2	10
111360000	5	5	2	5	3	3	11
111380000	4	4	2	5	4	3	10
111400000	4	4	3	5	4	2	9
111420000	4	4	4	5	5	2	8
111440000	4	3	4	5	5	2	9
111460000	4	5	2	5	6	2	10
111480000	5	5	3	5	4	2	11
111500000	4	4	3	5	4	2	9
111520000	6	4	5	5	4	2	8
111540000	4	4	3	5	4	2	10
111560000	5	4	2	4	5	2	10
111580000	5	4	4	5	3	3	9
111600000	4	4	6	5	3	2	8
111620000	4	4	7	5	3	3	9
111640000	4	4	6	5	3	4	10
111660000	4	5	5	5	3	2	10
111680000	4	4	4	5	4	3	10
111700000	4	3	3	5	3	2	11
111720000	4	4	3	5	4	4	9
111740000	4	4	3	5	4	2	10
111760000	5	4	3	5	4	2	9
111780000	4	4	3	5	3	3	9
111800000	4	4	3	5	5	4	9
111820000	6	4	3	5	3	3	8
111840000	4	4	4	5	3	4	8
111860000	4	4	6	5	3	3	9
111880000	4	4	3	5	3	2	8
111900000	4	4	4	5	3	2	8
111920000	4	4	5	7	3	4	8
111940000	4	4	4	5	3	3	8
111960000	4	5	4	5	4	3	9
111980000	5	4	3	5	4	2	9
112000000	4	4	3	5	4	3	9
112020000	5	4	3	5	5	3	9
112040000	5	4	2	5	4	3	9
112060000	4	4	5	5	4	3	10
112080000	4	5	2	5	4	2	10
112100000	4	4	4	5	5	2	12
112120000	4	4	2	5	4	3	9
112140000	4	4	4	5	4	2	11
112160000	4	3	4	5	4	2	10
112180000	4	4	4	4	4	2	9
112200000	4	3	3	5	3	2	8
112220000	5	4	5	5	4	2	9
112240000	5	3	4	5	4	2	8
112260000	4	4	4	5	5	2	8
112280000	5	4	3	5	5	2	9
112300000	5	4	3	5	3	3	12
112320000	5	4	2	5	3	3	10
112340000	4	4	3	5	3	3	10
112360000	4	4	3	5	3	3	10
112380000	5	4	4	5	4	3	10
112400000	4	4	4	6	3	3	10
112420000	6	4	4	5	7	3	10
112440000	4	4	5	5	4	4	10
112460000	5	4	4	5	3	3	9
112480000	4	5	5	5	3	3	8
112500000	4	5	3	7	3	2	10
112520000	5	4	3	5	3	3	9
112540000	4	4	4	5	3	3	10
112560000	5	4	2	5	3	2	10
112580000	5	4	2	5	3	3	9
112600000	4	4	2	5	3	3	11
112620000	4	4	3	5	4	3	9
112640000	4	5	2	5	4	3	8
112660000	5	4	3	6	4	4	8
112680000	6	4	2	5	4	3	9
112700000	5	4	2	6	5	3	9
112720000	4	5	4	5	3	3	10
112740000	5	5	4	5	3	3	10
112760000	4	4	6	5	4	2	10
112780000	4	4	4	5	3	4	10
112800000	5	4	5	5	4	4	8
112820000	5	4	2	5	3	4	9
112840000	5	4	4	5	5	2	8
112860000	4	4	6	5	4	2	9
112880000	4	4	5	5	3	2	10
112900000	4	4	5	5	4	2	8
112920000	4	4	4	5	5	2	10
112940000	6	4	3	5	3	4	10
112960000	4	4	2	5	4	3	10
112980000	5	4	4	6	4	2	11
113000000	5	4	3	5	4	2	8
113020000	5	4	3	6	3	3	11
113040000	4	5	3	5	4	3	10
113060000	6	4	2	6	4	3	10
113080000	4	4	2	5	4	3	11
113100000	5	4	2	5	4	3	10
113120000	5	4	3	5	3	3	9
113140000	5	3	3	5	4	2	9
113160000	4	3	4	5	3	4	11
113180000	4	3	3	5	3	3	13
113200000	4	4	2	5	3	2	10
113220000	4	3	3	5	3	2	11
113240000	4	4	4	5	3	2	12
113260000	5	4	3	5	2	2	9
113280000	4	4	3	5	3	2	10
113300000	4	4	4	5	3	3	12
113320000	4	4	3	5	3	4	10
113340000	5	4	4	5	3	2	9
113360000	4	3	4	5	3	3	10
113380000	4	4	3	5	3	2	11
113400000	6	4	4	6	3	3	9
113420000	4	4	4	4	3	2	10
113440000	4	4	2	5	3	3	9
113460000	4	4	4	5	3	2	9
113480000	4	4	3	4	3	3	8
113500000	4	4	4	5	3	3	9
113520000	4	4	2	4	3	3	9
113540000	4	4	3	5	3	2	11
113560000	4	4	2	5	3	3	12
113580000	4	5	2	4	5	4	9
113600000	4	4	2	4	3	3	8
113620000	4	6	2	4	3	3	9
113640000	4	5	4	5	3	2	10
113660000	4	4	5	5	3	3	10
113680000	4	4	3	5	3	4	9
113700000	4	3	4	5	3	2	8
113720000	5	4	3	5	3	2	9
113740000	4	4	4	5	3	2	9
113760000	4	3	8	5	3	2	9
113780000	5	4	3	5	3	2	9
113800000	4	3	3	5	3	2	9
113820000	4	3	3	5	4	2	8
113840000	4	4	4	5	3	2	9
113860000	4	3	4	5	3	2	8
113880000	5	4	4	5	3	2	9
113900000	5	4	4	5	5	2	9
113920000	5	3	4	5	3	2	9
113940000	4	4	3	5	3	3	11
113960000	4	3	7	5	4	2	11
113980000	4	4	4	5	6	2	10
114000000	5	4	4	5	5	2	10
114020000	4	4	3	5	3	2	10
114040000	4	4	4	5	3	3	10
114060000	4	4	4	5	3	3	10
114080000	4	4	2	5	4	3	9
114100000	4	5	3	5	3	2	9
114120000	5	3	3	5	4	3	10
114140000	5	4	2	5	4	2	9
114160000	5	4	2	5	5	2	8
114180000	4	4	5	5	4	2	9
114200000	4	4	2	5	3	2	9
114220000	4	3	4	5	3	2	10
114240000	4	4	4	5	3	2	9
114260000	5	3	5	5	3	2	10
114280000	4	4	3	5	3	4	9
114300000	5	3	4	6	3	3	10
114320000	4	4	8	5	3	2	8
114340000	4	4	5	5	3	3	9
114360000	4	5	4	5	3	3	8
114380000	4	4	4	6	3	3	9
114400000	4	4	3	5	3	2	10
114420000	4	4	4	5	3	3	11
114440000	5	3	4	6	3	2	8
114460000	4	4	4	5	4	2	10
114480000	5	4	7	5	3	3	9
114500000	4	4	3	5	3	3	9
114520000	5	4	3	5	3	2	11
114540000	4	3	7	5	3	2	11
114560000	4	4	4	5	5	2	9
114580000	4	3	3	5	4	2	8
114600000	4	4	4	5	4	3	9
114620000	5	4	4	5	3	2	11
114640000	4	4	7	5	3	2	10
114660000	4	4	4	5	3	2	11
114680000	5	5	4	5	3	2	11
114700000	4	4	3	5	4	4	10
114720000	4	4	6	5	3	4	9
114740000	5	3	4	5	4	3	11
114760000	4	4	4	5	4	2	9
114780000	4	3	3	5	3	2	10
114800000	4	4	3	5	3	2	9
114820000	4	3	4	5	3	2	9
114840000	5	4	5	5	3	2	11
114860000	4	4	6	6	3	3	11
114880000	4	4	5	5	4	3	10
114900000	4	4	3	6	3	3	9
114920000	4	3	3	5	3	3	10
114940000	4	4	4	5	3	3	10
114960000	5	4	4	6	3	2	9
114980000	4	3	4	5	3	2	10
115000000	4	3	3	5	4	3	11
115020000	5	4	2	5	3	2	9
115040000	5	4	3	5	4	2	9
115060000	5	4	2	6	4	3	9
115080000	4	4	3	4	4	3	11
115100000	5	5	2	6	6	3	9
115120000	4	4	3	5	3	4	10
115140000	4	4	2	5	4	2	9
115160000	6	4	5	5	6	3	10
115180000	4	3	2	5	4	2	8
115200000	5	3	3	5	3	2	8
115220000	4	4	3	5	5	3	11
115240000	5	5	3	4	5	3	9
115260000	4	4	4	5	4	2	9
115280000	4	3	4	5	4	4	9
115300000	4	6	3	5	4	2	9
115320000	4	4	2	5	4	2	9
115340000	4	4	6	5	5	2	10
115360000	4	4	2	4	4	3	9
115380000	4	3	3	5	9	2	9
115400000	6	5	4	5	4	2	9
115420000	6	4	2	4	4	3	10
115440000	4	4	2	4	4	3	10
115460000	4	4	2	4	4	4	11
115480000	4	4	3	5	3	3	9
115500000	4	5	2	5	4	3	8
115520000	4	3	7	5	4	2	9
115540000	4	4	4	5	3	3	9
115560000	5	4	3	4	4	3	11
115580000	5	4	2	4	4	3	10
115600000	6	5	3	5	5	2	10
115620000	6	3	3	5	6	3	9
115640000	7	5	3	5	4	2	9
115660000	4	4	5	5	4	2	11
115680000	5	4	4	5	3	2	10
115700000	4	4	4	5	4	2	11
115720000	4	5	3	6	5	2	9
115740000	4	4	2	6	4	2	10
115760000	4	4	3	5	7	3	10
115780000	4	4	2	5	4	2	9
115800000	4	5	4	4	3	3	12
115820000	4	4	2	4	3	2	9
115840000	4	4	3	5	3	3	8
115860000	4	4	3	6	3	2	9
115880000	4	4	2	4	3	2	9
115900000	4	4	2	5	5	3	9
115920000	4	3	2	4	5	3	9
115940000	4	4	2	5	4	2	9
115960000	4	4	3	6	4	2	10
115980000	4	4	3	4	5	3	9
116000000	4	4	2	5	5	4	8
116020000	4	4	6	5	4	3	8
116040000	4	4	3	5	4	2	8
116060000	4	4	3	5	4	2	9
116080000	4	4	2	5	4	3	10
116100000	4	3	3	6	3	2	9
116120000	4	3	3	5	3	2	9
116140000	4	4	7	5	3	3	9
116160000	4	4	5	5	4	2	9
116180000	4	4	4	5	6	2	10
116200000	4	4	4	5	4	3	10
116220000	4	4	5	5	3	3	9
116240000	5	4	4	5	4	2	9
116260000	4	4	3	8	3	3	10
116280000	5	4	7	5	3	3	9
116300000	5	4	3	5	3	3	11
116320000	4	4	3	5	3	3	10
116340000	4	4	2	6	3	3	8
116360000	4	4	3	4	4	2	9
116380000	4	4	3	4	5	4	8
116400000	4	4	2	5	4	3	9
116420000	4	4	2	4	3	3	11
116440000	4	4	2	5	3	4	9
116460000	4	4	2	4	3	3	8
116480000	4	4	2	5	5	2	9
116500000	4	4	2	5	4	2	10
116520000	4	5	3	5	4	2	10
116540000	4	5	2	4	4	3	10
116560000	4	3	2	6	4	2	10
116580000	4	4	3	4	4	2	8
116600000	4	4	2	4	3	3	12
116620000	4	4	3	5	3	3	9
116640000	5	4	3	5	3	4	10
116660000	4	3	3	6	3	2	9
116680000	4	3	3	5	3	2	10
116700000	5	3	6	5	3	2	8
116720000	5	3	4	5	4	2	10
116740000	4	4	3	5	3	3	8
116760000	4	3	3	5	3	2	8
116780000	4	3	3	5	3	2	9
116800000	5	2	5	6	3	1	8
116820000	5	2	4	5	4	2	8
116840000	5	7	3	6	4	3	9
116860000	4	5	2	5	4	4	8
116880000	4	4	3	5	3	4	8
116900000	5	4	3	4	4	2	8
116920000	4	5	3	5	3	3	8
116940000	4	4	2	4	4	3	11
116960000	5	4	2	4	5	3	9
116980000	5	4	4	5	4	3	10
117000000	4	4	2	5	4	3	10
117020000	4	4	3	5	4	4	9
117040000	4	4	3	5	4	3	10
117060000	5	4	5	5	5	3	11
117080000	4	4	2	5	4	3	9
117100000	4	3	2	6	4	2	9
117120000	4	4	3	5	4	2	8
117140000	5	4	4	6	6	2	9
117160000	4	4	4	5	6	3	8
117180000	4	4	2	4	6	3	10
117200000	4	4	2	5	4	3	9
117220000	4	4	4	5	4	3	10
117240000	4	4	4	5	3	3	8
117260000	4	4	3	5	3	2	9
117280000	4	4	3	5	3	2	8
117300000	4	5	4	5	3	3	9
117320000	4	4	3	5	4	2	9
117340000	4	4	2	4	3	3	9
117360000	4	4	3	5	4	2	8
117380000	4	4	4	6	3	3	9
117400000	5	4	3	5	3	2	8
117420000	5	4	5	5	3	3	9
117440000	4	4	3	5	3	3	9
117460000	5	4	7	5	3	3	9
117480000	4	5	4	5	3	3	8
117500000	4	4	3	5	3	2	8
117520000	5	4	3	5	4	2	9
117540000	4	4	5	5	3	2	8
117560000	4	4	7	5	3	2	9
117580000	4	3	4	7	3	2	8
117600000	4	4	4	6	3	2	9
117620000	4	4	3	5	3	2	9
117640000	5	4	3	5	3	2	9
117660000	4	4	5	5	3	3	9
117680000	5	4	5	5	3	3	10
117700000	5	4	4	5	3	2	10
117720000	4	3	3	5	3	2	10
117740000	4	4	3	5	3	2	12
117760000	4	4	7	5	3	2	11
117780000	4	5	2	4	6	2	10
117800000	4	4	2	5	5	3	11
117820000	6	4	2	5	4	3	10
117840000	4	4	6	4	4	3	9
117860000	5	4	4	5	3	3	9
117880000	4	4	6	5	3	4	11
117900000	4	3	4	5	3	2	11
117920000	4	4	6	5	4	2	9
117940000	4	4	4	5	4	3	9
117960000	4	3	3	5	3	2	9
117980000	5	4	4	5	4	3	10
118000000	4	4	4	5	3	3	9
118020000	4	4	3	5	4	2	11
118040000	4	4	4	5	3	2	10
118060000	5	4	3	5	3	3	12
118080000	4	4	3	5	3	3	9
118100000	5	4	4	5	3	2	11
118120000	5	3	4	5	3	2	11
118140000	4	3	7	6	4	3	11
118160000	5	3	7	5	3	2	10
118180000	5	4	5	5	3	2	10
118200000	4	4	5	5	3	2	10
118220000	4	4	4	5	3	2	9
118240000	4	4	8	6	3	2	9
118260000	4	3	4	5	3	3	9
118280000	4	5	4	5	3	3	9
118300000	4	5	5	5	3	3	9
118320000	4	5	3	5	3	3	9
118340000	4	4	3	5	3	3	10
118360000	4	4	3	6	3	2	11
118380000	4	3	3	5	3	2	9
118400000	5	4	4	5	3	3	9
118420000	5	5	3	5	3	2	9
118440000	5	4	3	5	3	2	9
118460000	4	4	4	5	3	2	9
118480000	5	4	6	5	3	3	10
118500000	5	4	6	5	3	3	10
118520000	4	4	3	5	4	3	10
118540000	6	4	3	5	3	3	9
118560000	6	4	3	5	4	3	11
118580000	4	4	4	5	3	2	9
118600000	4	4	2	5	4	2	8
118620000	4	4	2	4	4	2	8
118640000	4	4	2	4	4	2	10
118660000	5	4	2	4	4	2	11
118680000	4	5	6	5	4	2	9
118700000	4	4	3	5	6	2	10
118720000	4	4	3	5	4	2	10
118740000	4	4	3	5	3	2	10
118760000	4	3	2	5	5	2	11
118780000	4	4	3	4	3	3	11
118800000	4	4	6	6	3	2	11
118820000	4	5	2	4	3	3	11
118840000	4	4	2	4	3	3	10
118860000	4	4	3	5	3	2	12
118880000	4	4	3	5	4	2	8
118900000	4	4	3	4	5	3	9
118920000	4	4	2	5	4	3	9
118940000	5	4	3	5	4	2	9
118960000	4	4	3	5	4	2	10
118980000	5	4	3	5	4	3	10
119000000	4	4	2	4	8	3	9
119020000	4	4	4	6	4	3	9
119040000	4	4	4	4	4	2	10
119060000	4	4	3	5	4	2	10
119080000	6	3	3	5	5	2	9
119100000	5	4	4	5	4	3	10
119120000	4	4	3	5	4	3	9
119140000	5	4	3	5	5	2	9
119160000	4	4	2	5	4	4	9
119180000	4	5	2	6	4	2	9
119200000	4	5	3	5	4	2	9
119220000	4	4	4	5	3	2	10
119240000	4	4	2	4	5	3	9
119260000	4	4	5	4	3	3	10
119280000	4	4	2	6	3	3	9
119300000	4	4	2	5	3	4	8
119320000	4	4	3	4	4	3	9
119340000	4	5	3	5	3	3	9
119360000	5	4	3	5	4	3	9
119380000	5	4	4	5	3	3	8
119400000	4	3	4	7	4	2	8
119420000	5	3	3	5	3	2	9
119440000	4	3	3	4	4	2	9
119460000	4	4	3	5	4	2	10
119480000	4	4	3	5	6	2	10
119500000	5	4	3	5	4	2	10
119520000	4	4	2	4	5	2	11
119540000	4	4	3	6	3	3	14
119560000	4	4	2	5	4	3	11
119580000	4	4	2	5	4	3	10
119600000	4	4	3	5	4	3	10
119620000	5	4	4	5	4	3	11
119640000	4	3	3	6	5	2	11
119660000	4	4	3	5	4	2	11
119680000	4	4	3	5	4	2	11
119700000	4	4	2	5	5	2	10
119720000	4	4	2	4	4	2	10
119740000	4	4	3	6	4	2	9
119760000	4	4	2	5	4	3	9
119780000	4	4	2	5	4	4	9
119800000	4	5	3	4	5	3	9
119820000	4	4	3	4	4	2	9
119840000	4	4	2	5	5	2	9
119860000	4	4	2	5	4	2	9
119880000	5	5	4	5	3	3	12
119900000	5	4	3	5	4	3	11
119920000	5	4	3	5	4	3	9
119940000	4	4	4	5	3	2	9
119960000	4	4	4	5	5	3	11
119980000	4	4	2	4	4	3	10
120000000	4	4	3	4	4	3	11
120020000	4	4	3	5	4	3	8
120040000	4	3	7	5	4	4	8
120060000	4	4	2	5	5	3	8
120080000	5	4	2	5	4	2	8
120100000	4	3	3	5	4	5	9
120120000	7	3	3	6	4	2	8
120140000	4	4	2	5	4	3	8
120160000	4	4	4	5	4	2	10
120180000	4	5	2	5	4	2	9
120200000	4	5	3	6	5	2	9
120220000	4	4	5	5	3	2	10
120240000	4	4	3	5	3	2	10
120260000	4	4	6	5	3	3	8
120280000	5	3	6	5	3	3	9
120300000	4	4	2	5	4	3	8
120320000	4	4	4	5	3	2	8
120340000	4	5	4	5	3	2	9
120360000	4	4	2	4	3	3	9
120380000	4	4	2	4	3	3	9
120400000	4	4	2	4	3	4	9
120420000	4	4	2	4	4	3	9
120440000	4	5	4	4	5	3	11
120460000	4	4	4	5	3	3	11
120480000	4	5	3	5	4	3	8
120500000	5	5	2	4	4	2	11
120520000	4	4	2	5	3	3	11
120540000	5	4	2	4	3	3	11
120560000	4	4	2	4	4	3	10
120580000	5	4	3	5	3	2	9
120600000	5	4	7	5	4	2	9
120620000	5	3	3	4	4	2	10
120640000	6	4	2	5	3	2	9
120660000	5	3	3	5	4	2	11
120680000	6	4	2	5	3	4	10
120700000	5	4	2	5	4	2	10
120720000	6	4	3	5	3	2	9
120740000	5	4	7	5	3	2	10
120760000	5	4	6	6	3	3	8
120780000	5	4	7	5	3	3	9
120800000	5	4	4	5	3	2	12
120820000	5	5	3	5	3	2	9
120840000	4	4	5	6	4	2	9
120860000	4	4	4	5	4	2	10
120880000	4	3	5	5	3	2	10
120900000	4	4	3	5	3	2	10
120920000	4	4	3	5	3	2	8
120940000	4	4	2	5	3	2	10
120960000	4	4	3	4	3	2	9
120980000	6	3	4	5	4	4	9
121000000	5	3	2	5	4	2	9
121020000	5	4	3	6	4	3	9
121040000	5	4	4	5	4	2	9
121060000	4	4	3	5	3	3	9
121080000	4	3	2	4	6	2	10
121100000	4	4	2	5	4	2	8
121120000	4	4	3	4	3	2	10
121140000	7	4	2	5	4	2	11
121160000	5	4	5	5	6	2	9
121180000	5	6	3	6	3	2	8
121200000	5	4	7	5	4	2	11
121220000	4	3	3	5	4	2	10
121240000	4	4	3	5	3	3	11
121260000	5	6	3	5	3	2	10
121280000	4	4	3	5	5	2	12
121300000	4	4	4	5	4	3	10
121320000	4	4	4	5	3	2	10
121340000	4	4	7	5	4	2	9
121360000	4	4	2	7	4	2	9
121380000	4	4	2	4	3	3	9
121400000	4	5	2	4	3	2	10
121420000	4	4	3	5	3	2	9
121440000	4	4	8	5	3	3	10
121460000	4	3	4	5	3	2	10
121480000	8	4	5	5	3	2	8
121500000	4	3	3	5	3	3	11
121520000	4	4	5	4	5	2	10
121540000	4	4	2	5	5	3	9
121560000	4	3	3	6	4	2	8
121580000	4	4	3	5	4	3	9
121600000	5	4	3	5	4	3	8
121620000	4	4	2	5	4	3	9
121640000	4	4	3	5	4	3	10
121660000	4	5	5	5	4	2	8
121680000	5	4	3	5	4	2	9
121700000	4	6	3	5	4	2	11
121720000	4	4	5	4	4	3	10
121740000	4	3	3	5	4	2	10
121760000	4	4	2	5	4	2	9
121780000	4	4	3	5	3	2	8
121800000	4	4	3	5	4	3	8
121820000	5	4	3	5	4	3	10
121840000	4	4	3	5	5	4	10
121860000	4	4	5	5	4	3	9
121880000	4	3	3	5	5	2	10
121900000	4	4	3	5	4	2	8
121920000	5	4	2	4	4	4	9
121940000	4	4	3	5	4	2	10
121960000	4	4	4	5	4	3	9
121980000	4	4	5	5	4	3	9
122000000	4	4	2	5	4	2	8
122020000	4	4	3	5	5	3	10
122040000	4	4	3	5	7	4	8
122060000	4	4	7	5	4	3	8
122080000	5	4	3	6	3	3	9
122100000	4	4	2	5	3	3	8
122120000	4	4	5	5	5	3	8
122140000	5	4	2	5	6	3	8
122160000	4	4	3	5	4	3	10
122180000	4	4	3	5	4	3	11
122200000	4	4	3	6	6	2	9
122220000	4	3	4	5	3	2	9
122240000	4	4	3	5	4	2	9
122260000	4	5	2	4	4	3	8
122280000	5	3	6	5	4	2	8
122300000	4	5	7	6	3	3	10
122320000	4	4	3	5	5	3	8
122340000	4	4	4	4	5	2	8
122360000	4	4	3	5	4	2	8
122380000	4	5	5	5	6	2	8
122400000	6	4	2	5	6	3	8
122420000	4	4	2	5	5	2	10
122440000	4	4	4	7	6	2	8
122460000	4	4	2	5	4	2	9
122480000	7	5	2	5	4	3	10
122500000	4	6	2	4	4	3	9
122520000	4	4	2	5	5	3	8
122540000	5	4	3	5	6	4	9
122560000	4	4	4	5	4	3	10
122580000	4	4	4	4	4	2	10
122600000	5	4	2	6	3	3	10
122620000	5	3	2	4	3	2	9
122640000	4	3	2	4	5	2	8
122660000	4	3	4	6	5	2	8
122680000	5	4	3	5	4	2	9
122700000	4	5	2	4	4	2	9
122720000	6	4	4	4	4	3	10
122740000	4	4	2	4	5	3	9
122760000	4	5	2	5	5	4	9
122780000	4	5	2	4	7	4	11
122800000	4	4	5	5	4	4	9
122820000	4	4	3	5	3	3	9
122840000	4	4	3	5	4	2	10
122860000	5	4	3	5	5	2	13
122880000	4	3	2	5	4	2	9
122900000	4	4	5	5	4	3	9
122920000	5	4	3	5	3	4	10
122940000	5	4	2	5	4	2	10
122960000	4	4	3	5	6	3	10
122980000	4	6	5	5	5	4	9
123000000	6	4	2	5	4	2	9
123020000	5	4	2	5	4	2	10
123040000	4	4	2	5	4	2	10
123060000	4	4	2	5	3	2	10
123080000	5	3	3	5	3	2	9
123100000	5	3	2	5	4	2	9
123120000	4	4	2	4	4	2	9
123140000	4	4	3	4	4	2	9
123160000	4	4	3	5	3	2	9
123180000	4	4	4	5	3	2	9
123200000	4	5	3	5	7	4	9
123220000	5	4	2	5	4	2	8
123240000	4	4	2	5	5	3	8
123260000	4	4	3	5	3	4	10
123280000	4	4	3	5	4	3	10
123300000	4	5	3	5	4	3	9
123320000	4	4	2	5	4	3	9
123340000	5	4	2	4	4	3	11
123360000	4	5	6	5	4	2	9
123380000	4	3	3	6	4	2	9
123400000	4	6	3	4	4	2	10
123420000	4	4	2	4	4	3	10
123440000	4	4	2	6	4	2	11
123460000	4	3	2	4	6	2	11
123480000	6	4	4	5	4	2	11
123500000	4	4	3	5	5	3	11
123520000	4	4	3	5	4	2	9
123540000	6	4	2	5	6	3	11
123560000	4	4	3	5	4	3	10
123580000	4	4	2	5	5	3	8
123600000	4	3	3	6	4	2	10
123620000	4	4	3	5	4	4	9
123640000	4	4	2	5	4	2	9
123660000	4	4	2	5	4	2	8
123680000	4	5	2	4	6	3	10
123700000	6	4	3	6	5	3	9
123720000	4	4	4	5	6	3	10
123740000	5	4	3	4	4	2	11
123760000	4	4	2	4	4	2	10
123780000	4	4	2	5	5	4	10
123800000	4	3	6	5	3	2	10
123820000	4	4	3	5	4	3	10
123840000	4	5	3	5	3	2	12
123860000	4	3	2	5	3	3	11
123880000	4	3	2	5	5	2	9
123900000	4	4	4	4	3	3	11
123920000	4	4	2	4	4	2	10
123940000	4	4	2	4	4	3	9
123960000	4	4	4	4	3	3	9
123980000	4	4	2	4	3	4	11
124000000	4	5	3	5	3	2	8
124020000	4	5	2	4	5	2	10
124040000	4	4	2	6	3	2	9
124060000	4	4	3	5	3	2	8
124080000	5	4	2	5	3	2	9
124100000	4	4	4	5	3	2	9
124120000	4	4	2	4	3	3	8
124140000	4	3	2	5	3	2	11
124160000	4	4	3	5	5	3	10
124180000	4	4	6	6	4	3	9
124200000	4	4	3	5	4	3	9
124220000	4	4	4	4	3	3	9
124240000	4	4	3	4	5	2	9
124260000	5	4	4	5	6	3	13
124280000	5	4	4	5	4	3	9
124300000	4	5	4	5	4	3	9
124320000	5	4	4	5	3	2	13
124340000	5	4	2	5	4	2	10
124360000	4	3	4	6	3	2	10
124380000	4	4	5	5	3	2	10
124400000	4	5	3	5	3	3	11
124420000	4	4	3	5	3	4	12
124440000	4	4	4	5	3	3	11
124460000	4	3	5	5	3	3	11
124480000	4	4	4	5	4	3	10
124500000	5	3	4	5	3	2	10
124520000	5	4	5	5	3	2	11
124540000	5	3	5	5	4	2	9
124560000	4	4	3	5	3	2	10
124580000	4	3	4	6	3	2	9
124600000	4	4	5	6	3	3	9
124620000	5	4	6	5	3	3	9
124640000	4	4	5	5	3	3	8
124660000	5	4	5	5	3	3	9
124680000	5	3	4	5	3	2	10
124700000	4	4	4	5	3	3	9
124720000	4	3	4	5	3	2	10
124740000	4	4	4	5	3	2	10
124760000	4	3	6	5	5	2	10
124780000	4	4	5	5	3	3	10
124800000	5	4	3	7	3	2	10
124820000	4	4	6	5	3	2	9
124840000	5	3	4	5	3	2	9
124860000	4	3	5	5	3	2	9
124880000	5	3	3	5	3	4	9
124900000	4	4	3	6	4	4	10
124920000	4	5	4	5	3	3	8
124940000	6	4	4	5	3	2	10
124960000	4	4	6	6	3	2	9
124980000	4	4	5	5	3	3	9
125000000	4	4	4	5	3	4	10
125020000	4	4	2	5	4	3	9
125040000	4	4	3	5	6	4	13
125060000	5	4	2	5	4	2	9
125080000	4	4	3	6	4	2	10
125100000	4	4	3	6	4	2	9
125120000	5	4	3	5	4	2	8
125140000	4	3	3	5	4	3	9
