states	PB1	PB2	HA	NP	NA	MP	NS
107360000	7	3	3	8	2	2	6
107380000	5	2	3	6	2	2	6
107400000	7	2	3	6	4	2	6
107420000	5	3	2	8	2	2	7
107440000	7	2	3	5	3	2	9
107460000	5	2	2	5	2	2	6
107480000	6	3	3	7	4	2	6
107500000	5	5	2	6	2	2	9
107520000	5	2	3	5	2	2	5
107540000	5	3	3	5	2	2	6
107560000	5	3	2	5	2	2	5
107580000	5	2	2	5	2	2	5
107600000	5	4	2	5	2	2	5
107620000	5	2	2	5	2	3	7
107640000	5	2	2	5	2	2	6
107660000	5	4	3	5	3	2	7
107680000	6	2	3	5	3	2	6
107700000	6	2	4	5	2	2	6
107720000	5	3	3	5	2	2	5
107740000	5	2	3	5	2	2	5
107760000	5	2	3	6	2	2	7
107780000	5	3	2	8	3	2	7
107800000	6	3	3	7	2	3	7
107820000	6	2	2	5	2	2	7
107840000	5	3	2	6	2	2	5
107860000	6	2	3	6	3	3	7
107880000	5	3	3	8	2	2	6
107900000	5	3	2	6	2	2	9
107920000	5	2	3	6	3	2	8
107940000	5	3	3	6	2	2	5
107960000	5	2	3	5	3	2	6
107980000	6	3	3	5	2	3	7
108000000	5	4	3	5	2	2	5
108020000	5	2	2	6	3	2	5
108040000	6	2	3	9	3	2	8
108060000	7	2	4	6	2	2	9
108080000	6	2	4	5	2	2	6
108100000	5	3	2	6	3	2	7
108120000	7	2	3	5	3	2	6
108140000	5	2	2	7	2	2	6
108160000	5	2	2	6	2	2	7
108180000	6	3	4	6	2	2	8
108200000	6	2	2	5	2	2	9
108220000	6	2	4	6	3	2	7
108240000	7	2	2	6	2	2	9
108260000	5	2	3	6	2	2	7
108280000	7	3	2	6	3	2	7
108300000	7	2	2	6	2	2	6
108320000	5	3	4	5	2	2	7
108340000	6	4	2	6	2	2	7
108360000	5	2	2	6	2	2	5
108380000	6	3	2	6	2	2	5
108400000	5	3	3	5	2	2	6
108420000	6	2	2	6	2	2	5
108440000	5	4	2	5	2	2	7
108460000	5	3	2	5	2	2	6
108480000	5	2	2	7	3	2	5
108500000	5	3	2	7	2	2	6
108520000	5	3	3	5	2	3	5
108540000	5	2	2	6	2	2	5
108560000	5	3	2	6	3	2	5
108580000	5	4	2	5	2	2	6
108600000	5	2	2	6	3	2	6
108620000	5	2	4	9	2	2	5
108640000	6	2	3	5	2	2	7
108660000	6	2	3	8	2	2	7
108680000	6	2	2	6	2	2	6
108700000	5	2	2	6	2	2	8
108720000	5	2	2	5	2	2	7
108740000	5	2	2	6	2	2	7
108760000	5	3	2	7	3	2	6
108780000	6	2	3	5	2	2	6
108800000	5	3	2	5	2	2	7
108820000	5	3	2	6	2	2	9
108840000	6	2	2	5	2	2	8
108860000	5	3	2	6	3	3	8
108880000	7	2	3	6	3	2	5
108900000	5	2	3	7	2	2	5
108920000	5	2	4	6	3	2	6
108940000	5	3	3	6	2	2	5
108960000	5	2	2	5	2	2	6
108980000	5	2	3	6	2	2	6
109000000	5	2	2	5	3	2	5
109020000	5	2	3	5	2	2	6
109040000	6	3	2	6	2	2	7
109060000	6	2	3	5	3	2	6
109080000	6	2	2	6	2	2	6
109100000	5	3	2	7	2	2	5
109120000	6	2	4	6	2	2	6
109140000	6	2	3	5	2	2	7
109160000	5	2	3	5	3	2	6
109180000	6	3	2	6	3	2	6
109200000	5	3	3	5	2	2	8
109220000	6	3	4	6	2	2	7
109240000	6	2	3	7	2	2	8
109260000	7	4	3	6	3	3	7
109280000	7	4	3	6	2	2	9
109300000	6	2	3	5	2	2	6
109320000	5	2	3	6	2	2	5
109340000	6	2	2	6	2	2	6
109360000	6	4	2	5	3	2	6
109380000	6	3	2	5	2	2	6
109400000	5	2	2	6	2	2	5
109420000	6	3	3	5	3	2	5
109440000	5	2	2	5	2	2	7
109460000	6	2	2	6	3	3	5
109480000	5	3	3	6	2	2	6
109500000	5	3	2	5	2	2	6
109520000	5	2	3	5	2	2	5
109540000	6	3	2	5	2	2	7
109560000	5	3	2	7	2	2	5
109580000	5	3	4	6	3	2	7
109600000	5	2	2	5	2	2	6
109620000	5	3	2	5	2	2	6
109640000	5	3	2	5	2	2	7
109660000	5	2	2	5	3	2	9
109680000	5	3	2	5	3	2	10
109700000	5	4	2	5	2	2	7
109720000	6	3	3	7	2	3	9
109740000	6	2	4	5	2	3	7
109760000	6	2	3	5	2	2	8
109780000	5	3	2	5	3	2	6
109800000	5	3	3	6	2	2	7
109820000	6	2	2	6	3	3	8
109840000	5	3	2	7	2	2	5
109860000	6	2	3	5	2	2	5
109880000	5	3	2	6	3	2	6
109900000	5	3	2	5	3	2	8
109920000	5	4	4	6	2	2	7
109940000	7	2	3	5	2	2	7
109960000	5	2	2	5	2	2	9
109980000	5	4	3	5	2	2	6
110000000	6	2	3	7	3	2	6
110020000	5	4	3	6	3	2	7
110040000	5	2	3	8	2	2	6
110060000	5	2	2	6	2	2	10
110080000	6	3	2	9	2	2	5
110100000	5	2	2	5	3	2	7
110120000	5	3	2	6	2	2	8
110140000	5	2	3	5	2	2	5
110160000	5	3	2	5	2	2	5
110180000	5	2	3	5	2	2	5
110200000	8	2	2	8	2	2	5
110220000	5	2	2	5	2	2	5
110240000	5	2	2	5	2	2	6
110260000	6	2	2	7	2	2	7
110280000	5	3	2	5	2	3	6
110300000	5	3	3	6	3	2	7
110320000	5	2	2	7	3	2	6
110340000	5	2	2	7	3	2	6
110360000	6	3	4	5	3	2	7
110380000	6	3	3	5	3	3	7
110400000	6	2	3	5	2	2	7
110420000	6	3	2	6	2	3	9
110440000	6	3	2	6	4	3	7
110460000	6	2	2	5	2	2	6
110480000	5	3	3	6	2	2	6
110500000	5	2	3	8	2	2	8
110520000	7	2	2	7	2	3	7
110540000	5	3	4	5	2	2	8
110560000	6	2	2	7	2	2	8
110580000	6	3	3	6	3	3	6
110600000	6	3	4	6	2	2	7
110620000	5	2	3	7	2	2	7
110640000	5	3	2	5	4	2	5
110660000	5	2	2	5	3	2	6
110680000	5	2	2	5	2	2	6
110700000	5	2	2	5	2	2	7
110720000	6	2	2	5	4	2	6
110740000	6	2	2	6	2	2	6
110760000	5	2	2	6	3	2	7
110780000	5	2	3	6	4	2	6
110800000	5	2	2	5	3	2	8
110820000	5	2	2	7	2	2	6
110840000	5	2	2	5	2	2	10
110860000	5	2	2	5	2	2	7
110880000	7	4	2	5	2	2	7
110900000	5	2	2	7	3	2	5
110920000	5	3	2	6	2	2	6
110940000	5	2	2	8	2	2	6
110960000	5	2	2	6	2	3	5
110980000	8	2	2	5	3	3	8
111000000	5	2	3	7	2	2	6
111020000	5	3	2	6	2	2	6
111040000	5	2	2	6	2	2	6
111060000	5	2	2	7	2	2	6
111080000	5	2	3	5	2	2	6
111100000	5	2	2	7	3	2	5
111120000	5	2	3	6	3	2	6
111140000	5	3	2	6	3	2	5
111160000	5	2	2	5	2	3	5
111180000	5	2	2	5	2	3	6
111200000	6	3	3	5	3	2	6
111220000	5	3	2	11	2	2	6
111240000	6	2	3	7	2	2	7
111260000	5	2	2	8	2	2	6
111280000	5	2	3	7	2	3	7
111300000	6	2	3	6	2	2	6
111320000	5	2	3	7	2	2	6
111340000	5	4	2	5	2	2	6
111360000	5	3	2	5	3	3	6
111380000	5	2	3	5	4	2	8
111400000	6	2	2	5	3	2	9
111420000	6	3	3	6	3	2	9
111440000	5	2	3	6	2	2	9
111460000	6	2	4	5	2	2	6
111480000	5	2	3	6	3	2	7
111500000	5	4	2	6	4	2	7
111520000	6	2	3	6	2	2	5
111540000	5	3	2	5	5	2	9
111560000	7	2	2	5	2	2	5
111580000	5	3	3	5	2	2	8
111600000	6	3	4	7	4	3	7
111620000	5	2	2	6	2	2	7
111640000	6	2	4	7	2	2	8
111660000	5	2	2	6	2	2	7
111680000	5	2	3	5	2	2	7
111700000	6	2	4	5	3	2	9
111720000	6	3	2	5	2	2	7
111740000	6	2	4	5	3	2	9
111760000	5	3	2	5	2	3	7
111780000	5	3	3	6	3	2	6
111800000	5	2	3	8	2	2	6
111820000	5	2	2	5	5	2	7
111840000	5	2	3	6	2	2	6
111860000	6	3	2	5	4	2	8
111880000	5	2	2	5	2	2	6
111900000	6	2	3	6	2	2	8
111920000	5	2	3	5	3	2	5
111940000	7	3	3	5	2	2	6
111960000	5	2	4	5	4	2	6
111980000	5	3	3	6	2	2	6
112000000	5	2	2	6	2	2	6
112020000	5	2	2	8	3	2	8
112040000	6	2	2	6	2	2	6
112060000	5	2	2	6	2	2	6
112080000	5	2	2	5	3	2	7
112100000	5	2	3	5	2	2	6
112120000	5	2	3	7	2	2	9
112140000	5	2	2	5	2	2	9
112160000	5	2	3	5	3	2	6
112180000	5	3	2	7	2	2	6
112200000	5	3	3	5	2	2	6
112220000	5	2	3	6	2	2	5
112240000	6	2	3	8	2	2	5
112260000	5	2	3	5	2	2	6
112280000	6	2	3	7	2	2	6
112300000	6	2	3	9	2	2	7
112320000	5	2	2	6	2	2	8
112340000	5	2	3	6	2	2	8
112360000	5	3	2	6	2	2	7
112380000	5	3	2	7	2	2	8
112400000	5	2	3	5	3	2	6
112420000	5	2	4	6	2	2	6
112440000	5	3	3	6	3	3	6
112460000	5	3	2	6	2	2	6
112480000	6	2	2	7	2	2	5
112500000	7	3	3	5	2	2	5
112520000	5	2	2	5	2	3	8
112540000	6	2	2	8	2	2	6
112560000	5	2	3	8	3	2	7
112580000	7	4	5	6	2	2	8
112600000	6	3	3	5	2	2	7
112620000	6	3	3	5	3	2	6
112640000	5	2	2	5	2	2	8
112660000	5	4	3	6	3	2	6
112680000	6	2	3	6	2	2	6
112700000	5	3	3	5	2	2	8
112720000	5	3	3	5	2	2	9
112740000	6	2	3	6	2	2	8
112760000	5	2	3	6	2	2	7
112780000	5	2	2	5	2	2	8
112800000	7	3	2	5	3	2	7
112820000	5	4	2	5	2	2	7
112840000	5	2	2	5	2	2	6
112860000	6	2	2	7	2	2	7
112880000	6	2	2	5	2	2	6
112900000	7	2	3	5	2	2	7
112920000	5	3	2	8	2	2	5
112940000	5	2	3	6	2	2	6
112960000	5	3	2	8	2	2	6
112980000	5	3	2	7	2	2	6
113000000	6	3	3	6	3	2	8
113020000	7	3	3	6	2	2	6
113040000	5	2	2	10	2	2	5
113060000	5	2	4	5	2	2	5
113080000	6	3	3	5	2	2	5
113100000	7	2	3	6	2	2	5
113120000	5	2	2	6	2	2	6
113140000	5	2	2	5	2	2	8
113160000	5	3	3	5	3	3	7
113180000	5	2	3	6	2	2	8
113200000	5	2	3	5	2	2	6
113220000	5	2	3	6	2	2	6
113240000	7	2	3	5	3	3	6
113260000	7	2	4	5	2	2	9
113280000	5	2	3	5	4	2	7
113300000	6	2	3	8	3	2	8
113320000	6	2	2	5	2	3	7
113340000	5	2	2	5	3	2	7
113360000	5	2	2	6	2	2	8
113380000	5	3	3	7	2	2	7
113400000	6	2	2	6	2	2	7
113420000	5	2	2	6	2	2	8
113440000	6	2	2	6	2	2	8
113460000	6	2	2	5	2	2	7
113480000	5	2	2	6	2	2	7
113500000	6	2	3	5	2	2	7
113520000	6	2	2	6	2	2	7
113540000	6	3	2	6	2	2	5
113560000	5	2	2	5	2	2	6
113580000	5	2	2	7	2	2	6
113600000	5	2	3	5	2	3	6
113620000	5	2	2	5	2	2	7
113640000	6	2	2	5	3	3	6
113660000	5	4	2	5	2	2	6
113680000	5	2	2	5	2	2	5
113700000	6	2	2	6	2	2	6
113720000	5	2	3	6	2	2	6
113740000	6	3	3	5	2	2	5
113760000	7	2	2	7	2	2	5
113780000	5	2	2	5	2	2	6
113800000	6	2	2	6	3	2	8
113820000	5	2	2	6	3	2	7
113840000	6	2	2	6	2	2	6
113860000	5	2	3	5	2	2	6
113880000	5	2	2	5	2	2	6
113900000	6	2	2	5	3	2	8
113920000	5	3	2	5	2	2	7
113940000	5	2	2	7	2	2	8
113960000	5	2	3	7	2	2	8
113980000	5	2	3	5	2	2	5
114000000	5	2	3	6	2	3	7
114020000	6	2	3	6	3	2	6
114040000	5	2	2	5	2	3	5
114060000	5	2	2	9	2	2	5
114080000	5	2	2	6	2	2	7
114100000	5	2	3	6	3	2	5
114120000	6	2	3	5	2	2	6
114140000	5	2	3	7	3	2	6
114160000	5	2	2	7	2	2	7
114180000	5	2	2	5	2	3	6
114200000	6	2	3	5	3	2	6
114220000	5	2	3	8	2	2	6
114240000	6	3	2	6	2	2	6
114260000	6	2	2	6	2	3	7
114280000	5	2	3	5	2	2	5
114300000	6	3	3	6	2	3	7
114320000	6	3	3	7	2	2	7
114340000	6	4	3	5	3	3	9
114360000	5	2	2	5	3	2	6
114380000	6	3	2	6	3	2	6
114400000	6	4	2	6	2	2	8
114420000	5	3	2	6	2	2	8
114440000	5	2	2	6	2	2	8
114460000	5	2	2	7	2	2	7
114480000	5	2	2	5	3	2	8
114500000	6	2	2	5	3	2	9
114520000	5	3	2	6	3	2	7
114540000	6	2	2	6	2	2	5
114560000	5	2	2	5	2	2	5
114580000	6	2	2	7	2	2	5
114600000	5	2	2	5	2	2	7
114620000	5	3	3	8	2	2	7
114640000	6	2	3	5	2	3	6
114660000	6	2	3	5	2	2	7
114680000	5	3	3	5	2	2	5
114700000	5	2	3	5	2	2	6
114720000	5	2	2	6	2	2	6
114740000	5	2	3	5	2	2	5
114760000	5	2	2	7	2	2	5
114780000	5	3	2	5	2	2	5
114800000	6	2	2	5	4	2	8
114820000	5	2	2	6	2	2	5
114840000	6	2	3	5	3	2	8
114860000	6	2	2	6	2	2	5
114880000	5	3	3	5	2	2	6
114900000	5	2	2	6	2	2	5
114920000	6	3	2	5	3	3	6
114940000	5	2	3	7	2	2	5
114960000	6	2	2	5	2	2	5
114980000	6	3	2	6	2	2	6
115000000	7	2	2	6	2	2	6
115020000	7	2	3	5	2	2	5
115040000	5	2	3	6	2	2	9
115060000	5	2	2	7	2	2	5
115080000	6	3	2	7	2	2	7
115100000	5	2	4	7	2	2	7
115120000	5	2	3	5	3	2	7
115140000	5	2	2	6	2	2	6
115160000	5	3	2	7	2	2	7
115180000	5	2	2	6	2	2	6
115200000	6	3	2	5	4	2	5
115220000	6	4	2	5	2	2	5
115240000	6	2	3	6	2	2	6
115260000	5	2	2	5	2	2	6
115280000	5	2	3	6	2	2	8
115300000	6	2	3	5	2	2	8
115320000	5	2	3	5	3	2	5
115340000	5	4	2	5	2	2	6
115360000	7	2	3	6	3	2	6
115380000	6	2	2	6	2	2	7
115400000	5	2	3	6	2	2	6
115420000	6	3	3	6	2	2	6
115440000	5	2	4	5	3	2	6
115460000	5	2	2	5	3	2	6
115480000	5	4	4	6	2	2	6
115500000	5	2	3	7	3	2	8
115520000	5	2	3	5	3	3	6
115540000	6	3	2	6	2	2	8
115560000	6	2	2	7	2	2	7
115580000	5	3	2	5	2	2	7
115600000	6	2	3	8	2	2	8
115620000	6	3	2	6	3	2	7
115640000	5	2	2	5	2	2	6
115660000	5	2	2	5	2	2	6
115680000	6	2	2	6	3	2	7
115700000	5	3	2	6	4	2	6
115720000	5	2	3	5	4	2	8
115740000	5	2	2	5	2	2	6
115760000	5	2	2	6	3	2	7
115780000	5	2	2	5	4	2	7
115800000	6	3	2	8	2	3	9
115820000	6	3	2	6	2	2	6
115840000	7	2	3	6	2	2	6
115860000	5	2	2	8	2	2	6
115880000	6	2	2	6	3	2	6
115900000	5	2	2	8	3	2	5
115920000	5	2	2	7	2	2	5
115940000	5	2	3	7	5	2	7
115960000	5	2	2	6	3	2	5
115980000	5	4	4	5	3	2	6
116000000	5	2	3	7	2	2	7
116020000	5	2	3	6	2	2	7
116040000	5	5	2	7	2	2	7
116060000	5	2	3	6	2	2	6
116080000	6	3	3	5	3	2	7
116100000	5	2	3	6	2	2	6
116120000	6	2	2	5	2	2	6
116140000	5	2	2	6	2	2	7
116160000	5	2	2	5	2	2	5
116180000	7	2	2	6	3	2	7
116200000	6	2	4	5	2	2	6
116220000	5	2	2	6	2	2	8
116240000	5	2	2	6	3	2	8
116260000	6	2	2	5	2	2	6
116280000	5	2	2	5	2	2	6
116300000	5	2	2	5	2	2	6
116320000	6	2	3	6	2	2	7
116340000	5	2	2	7	3	2	8
116360000	6	2	3	6	3	2	8
116380000	5	2	2	6	2	3	7
116400000	6	2	2	7	3	2	6
116420000	5	2	3	6	2	2	7
116440000	5	2	3	5	2	2	6
116460000	5	2	2	6	2	2	7
116480000	5	2	3	5	2	2	6
116500000	5	2	4	5	2	2	8
116520000	6	2	3	5	3	2	9
116540000	7	2	2	5	3	2	7
116560000	6	3	2	5	3	2	6
116580000	6	3	2	6	2	2	6
116600000	5	3	2	7	2	2	6
116620000	5	2	2	7	3	2	7
116640000	5	2	2	5	2	2	6
116660000	5	2	3	5	2	2	6
116680000	5	2	3	8	2	2	6
116700000	5	4	3	5	2	2	9
116720000	6	2	3	5	2	2	8
116740000	5	2	2	5	3	2	8
116760000	7	4	2	6	2	2	6
116780000	6	3	3	5	2	2	7
116800000	6	2	2	6	2	2	7
116820000	5	3	3	5	2	2	7
116840000	5	2	2	5	2	2	8
116860000	6	2	2	5	2	2	8
116880000	6	3	2	5	3	2	10
116900000	5	2	2	5	3	2	8
116920000	6	2	2	5	3	2	7
116940000	5	2	3	5	2	2	5
116960000	6	2	3	5	2	3	6
116980000	5	2	2	6	2	2	6
117000000	6	2	2	6	2	2	6
117020000	7	2	2	7	2	2	8
117040000	5	2	2	5	2	2	5
117060000	5	2	2	8	2	3	5
117080000	5	2	2	5	3	2	5
117100000	5	2	2	7	3	2	8
117120000	5	2	3	5	3	3	5
117140000	6	3	2	5	2	2	5
117160000	5	2	3	5	2	2	6
117180000	6	2	3	6	2	2	5
117200000	5	2	3	5	2	2	6
117220000	5	3	2	6	2	2	5
117240000	5	2	2	7	2	2	6
117260000	5	2	2	7	2	3	5
117280000	6	2	3	5	2	2	6
117300000	5	3	3	7	2	2	7
117320000	5	3	3	7	3	3	5
117340000	5	3	3	5	2	2	7
117360000	6	3	3	6	2	2	7
117380000	5	2	4	5	2	2	6
117400000	6	2	2	5	2	2	5
117420000	8	3	2	6	2	2	7
117440000	5	2	2	6	2	2	5
117460000	6	2	3	6	2	2	6
117480000	6	3	2	6	3	2	6
117500000	6	2	3	5	2	2	7
117520000	5	2	3	6	2	2	6
117540000	7	2	3	7	2	3	6
117560000	5	2	4	5	2	2	6
117580000	5	2	2	5	3	2	5
117600000	5	3	3	6	3	3	6
117620000	5	4	4	5	2	2	6
117640000	7	4	2	5	3	3	7
117660000	5	2	3	6	2	2	5
117680000	5	2	3	5	2	3	10
117700000	5	2	3	5	2	2	6
117720000	6	2	2	7	2	2	5
117740000	6	2	2	5	2	2	6
117760000	5	2	3	5	4	3	6
117780000	6	2	3	5	2	2	6
117800000	5	2	3	6	3	2	6
117820000	5	3	2	5	2	2	5
117840000	5	2	2	6	2	2	5
117860000	5	2	3	5	2	2	6
117880000	6	2	4	5	3	3	6
117900000	6	2	3	5	2	2	6
117920000	6	3	2	5	2	2	8
117940000	5	2	4	5	2	2	8
117960000	5	2	2	6	2	2	7
117980000	5	2	2	5	2	2	7
118000000	5	3	2	6	2	2	6
118020000	5	3	3	5	2	5	6
118040000	6	3	3	5	2	2	6
118060000	6	2	2	6	2	2	6
118080000	6	2	3	6	2	2	7
118100000	7	2	3	5	2	2	6
118120000	5	3	3	5	2	2	7
118140000	5	3	2	5	2	2	5
118160000	5	2	2	6	3	3	6
118180000	6	2	2	6	2	3	6
118200000	5	2	2	6	2	2	6
118220000	7	2	2	5	3	2	5
118240000	5	2	2	6	2	2	6
118260000	6	2	2	5	3	2	6
118280000	5	2	3	6	3	2	7
118300000	6	3	2	6	2	2	5
118320000	5	2	2	5	2	3	5
118340000	5	3	2	6	2	2	7
118360000	6	2	3	5	3	3	7
118380000	7	3	2	9	2	2	6
118400000	6	2	2	6	2	2	6
118420000	5	2	2	5	2	2	7
118440000	5	3	2	6	2	2	7
118460000	6	2	3	6	2	2	8
118480000	5	3	2	6	2	2	6
118500000	5	2	2	5	3	2	6
118520000	5	2	2	8	2	2	5
118540000	5	2	3	5	3	2	6
118560000	5	2	2	5	2	2	6
118580000	5	2	2	6	2	3	7
118600000	5	2	2	5	4	3	6
118620000	6	2	3	5	2	2	7
118640000	5	2	2	6	3	2	8
118660000	5	2	3	5	3	2	9
118680000	7	3	3	7	2	2	8
118700000	5	2	2	5	2	3	7
118720000	6	3	4	5	3	2	8
118740000	5	2	2	5	3	3	6
118760000	5	2	2	7	2	2	6
118780000	6	2	2	8	2	2	7
118800000	6	2	2	5	2	2	6
118820000	6	2	2	5	2	2	6
118840000	7	3	3	6	3	2	6
118860000	5	3	2	5	2	2	5
118880000	5	3	3	7	3	2	10
118900000	6	3	2	6	2	2	8
118920000	6	3	3	5	2	2	8
118940000	6	2	3	5	2	2	8
118960000	6	2	3	5	3	2	8
118980000	6	2	2	5	3	3	7
119000000	5	2	2	5	2	2	5
119020000	7	2	2	5	2	2	5
119040000	5	2	3	9	2	2	6
119060000	6	2	3	6	3	2	6
119080000	6	2	2	5	2	2	8
119100000	5	3	2	5	2	2	9
119120000	5	4	3	6	2	2	9
119140000	7	2	3	6	2	2	6
119160000	6	2	2	7	2	2	5
119180000	5	3	2	6	3	2	5
119200000	5	2	3	7	2	2	5
119220000	5	2	3	5	2	3	6
119240000	6	2	3	5	2	2	6
119260000	6	3	3	5	2	2	5
119280000	6	2	3	6	2	3	5
119300000	5	2	2	5	2	2	5
119320000	5	3	2	5	2	2	5
119340000	7	2	3	6	2	2	5
119360000	5	2	3	5	2	2	6
119380000	5	2	2	6	3	2	5
119400000	5	2	2	5	2	2	5
119420000	6	3	2	6	2	3	5
119440000	5	2	3	5	4	2	5
119460000	6	2	3	6	2	2	5
119480000	6	3	2	6	3	2	5
119500000	5	4	2	5	3	3	7
119520000	5	2	2	5	2	2	6
119540000	5	2	3	7	2	3	6
119560000	6	2	4	6	3	2	5
119580000	6	2	3	5	2	2	8
119600000	5	3	2	5	2	2	7
119620000	5	2	3	6	3	2	7
119640000	5	2	2	5	2	2	7
119660000	7	3	3	5	3	2	7
119680000	5	2	2	6	3	2	6
119700000	5	2	2	5	3	2	7
119720000	6	2	3	6	3	2	5
119740000	6	3	3	6	2	2	6
119760000	6	2	3	6	3	3	6
119780000	6	2	4	5	2	2	7
119800000	5	4	2	5	3	2	6
119820000	5	2	3	7	2	2	6
119840000	5	2	2	5	3	2	6
119860000	5	2	3	5	2	2	6
119880000	5	2	3	8	3	2	7
119900000	7	3	3	5	2	2	9
119920000	7	2	4	5	2	2	7
119940000	5	2	2	6	3	2	9
119960000	5	2	2	6	2	3	9
119980000	5	2	3	5	3	2	7
120000000	5	3	2	5	3	2	7
120020000	5	2	3	8	2	2	6
120040000	7	2	3	5	2	2	10
120060000	5	2	2	7	2	2	7
120080000	5	2	2	5	2	2	6
120100000	7	3	2	5	2	2	7
120120000	5	2	2	7	2	3	8
120140000	5	2	2	5	2	2	6
120160000	5	2	2	7	2	2	7
120180000	6	3	3	5	3	2	6
120200000	6	2	2	6	2	2	5
120220000	5	3	2	5	2	2	6
120240000	5	2	2	6	2	2	6
120260000	5	2	2	6	4	2	5
120280000	5	2	2	6	2	2	5
120300000	5	3	2	5	2	2	6
120320000	5	2	2	7	3	2	5
120340000	5	2	2	5	2	3	5
120360000	7	2	3	5	2	2	6
120380000	5	2	3	6	2	2	5
120400000	6	2	2	5	2	2	6
120420000	5	2	2	8	3	2	7
120440000	6	2	4	5	2	2	5
120460000	7	2	3	5	2	2	5
120480000	5	2	2	6	2	2	6
120500000	5	2	3	6	2	2	10
120520000	5	2	2	5	3	2	5
120540000	5	3	2	6	2	2	6
120560000	5	3	2	7	4	2	6
120580000	5	2	2	7	2	3	6
120600000	5	3	2	6	2	3	6
120620000	5	2	3	5	4	2	7
120640000	6	2	2	5	2	2	7
120660000	5	2	2	6	3	2	6
120680000	5	2	2	6	2	3	6
120700000	5	2	3	5	2	2	6
120720000	5	3	3	5	2	2	5
120740000	5	2	2	6	3	2	6
120760000	5	2	2	5	2	2	6
120780000	5	4	3	5	3	2	6
120800000	5	3	2	5	2	2	9
120820000	5	2	2	5	2	2	6
120840000	5	3	3	6	2	2	6
120860000	5	2	3	5	2	2	5
120880000	7	3	2	5	3	5	7
120900000	5	3	3	6	3	2	5
120920000	7	3	2	6	3	2	6
120940000	6	3	2	5	4	2	5
120960000	6	2	2	6	4	2	6
120980000	5	2	2	5	2	2	8
121000000	7	2	2	5	2	2	6
121020000	5	2	2	5	2	2	7
121040000	5	2	2	6	2	2	8
121060000	5	2	2	5	2	2	8
121080000	5	2	2	5	2	2	6
121100000	6	2	2	6	2	2	8
121120000	6	2	3	7	2	2	7
121140000	5	2	2	5	4	2	7
121160000	5	2	2	5	2	2	7
121180000	5	3	2	5	2	2	6
121200000	5	2	2	5	2	2	9
121220000	6	2	3	6	4	2	7
121240000	5	2	2	5	2	2	8
121260000	5	2	2	5	2	2	8
121280000	5	3	2	5	2	2	8
121300000	5	2	3	7	2	2	7
121320000	5	2	3	5	2	2	6
121340000	5	2	3	6	2	2	6
121360000	6	2	2	5	2	2	6
121380000	6	2	3	8	2	2	8
121400000	6	3	3	8	2	2	7
121420000	5	2	3	5	2	2	8
121440000	6	2	3	5	3	2	7
121460000	5	2	2	5	3	2	7
121480000	7	3	2	5	2	2	7
121500000	6	2	2	5	2	2	6
121520000	6	2	2	8	2	2	7
121540000	6	2	3	7	2	2	6
121560000	6	2	2	9	2	2	6
121580000	7	2	2	5	2	2	6
121600000	5	2	3	6	2	2	7
121620000	5	2	2	5	2	2	7
121640000	5	2	3	5	2	2	6
121660000	5	3	3	5	2	2	8
121680000	6	2	2	5	2	2	6
121700000	6	2	2	5	2	2	6
121720000	5	3	3	5	2	3	8
121740000	5	3	2	5	3	2	5
121760000	5	2	2	7	3	2	7
121780000	6	2	2	5	2	2	5
121800000	6	2	2	6	2	2	5
121820000	5	3	2	5	2	2	5
121840000	5	2	3	6	2	2	6
121860000	5	2	2	5	2	2	5
121880000	5	2	3	6	2	3	8
121900000	6	2	2	5	3	2	6
121920000	5	2	3	9	2	2	6
121940000	5	4	2	7	2	2	6
121960000	5	2	3	7	2	2	5
121980000	5	2	2	6	2	2	5
122000000	6	2	2	5	2	2	5
122020000	7	2	3	5	2	2	5
122040000	5	2	3	5	3	2	6
122060000	5	2	4	5	3	2	9
122080000	6	2	4	7	2	2	6
122100000	5	2	3	5	2	2	8
122120000	7	2	3	5	2	2	8
122140000	5	3	3	5	3	2	6
122160000	5	3	2	5	2	2	8
122180000	5	2	2	6	3	2	5
122200000	6	2	2	9	2	2	5
122220000	5	2	3	6	3	2	6
122240000	7	2	3	6	2	2	10
122260000	5	2	3	5	2	3	7
122280000	6	3	2	5	2	3	9
122300000	7	3	2	6	2	2	5
122320000	6	3	3	7	3	3	6
122340000	5	2	4	7	3	2	6
122360000	6	3	2	6	2	2	6
122380000	6	2	3	8	4	2	6
122400000	6	2	2	7	2	2	5
122420000	5	3	2	6	2	2	5
122440000	6	3	2	5	3	2	7
122460000	6	2	2	7	2	2	7
122480000	5	2	3	6	2	3	6
122500000	5	3	4	8	2	2	9
122520000	7	2	3	7	2	3	9
122540000	5	3	3	6	2	2	8
122560000	5	2	3	6	4	2	5
122580000	5	2	3	6	2	2	6
122600000	6	3	4	6	2	3	6
122620000	6	2	3	5	2	2	7
122640000	6	2	4	6	3	2	7
122660000	5	2	2	5	2	2	6
122680000	5	3	2	5	2	2	5
122700000	5	3	2	7	3	2	6
122720000	5	2	2	8	4	2	7
122740000	6	2	2	5	2	2	7
122760000	5	2	3	6	2	2	7
122780000	6	6	3	5	2	2	5
122800000	6	2	2	6	3	2	5
122820000	6	3	3	6	2	2	7
122840000	7	3	2	6	2	2	7
122860000	5	3	2	5	2	2	7
