states	PB1	PB2	PA	HA	NA	MP	NS
64920000	7	4	3	6	4	0	7
64940000	6	4	4	8	5	0	7
64960000	6	7	3	7	4	0	6
64980000	7	4	4	7	5	0	6
65000000	7	4	4	7	4	0	7
65020000	6	4	4	7	4	0	6
65040000	6	4	3	6	4	0	7
65060000	6	4	5	7	4	0	6
65080000	6	4	5	6	4	0	7
65100000	6	4	4	7	4	0	7
65120000	6	4	4	7	4	0	7
65140000	6	4	4	8	4	0	7
65160000	6	4	4	7	3	0	6
65180000	5	4	4	7	4	0	6
65200000	6	4	3	7	4	0	8
65220000	6	4	3	7	4	0	7
65240000	6	4	3	7	4	0	6
65260000	7	4	5	7	5	0	7
65280000	6	4	4	7	4	0	7
65300000	6	4	6	7	4	0	7
65320000	6	4	3	7	4	0	7
65340000	6	4	4	7	4	0	7
65360000	6	4	4	6	5	0	6
65380000	5	4	4	7	4	0	7
65400000	6	4	4	7	4	0	7
65420000	6	4	5	7	4	0	7
65440000	6	5	5	6	4	0	7
65460000	6	4	6	7	4	0	7
65480000	7	4	4	7	5	0	6
65500000	6	4	4	7	5	0	7
65520000	6	4	4	7	5	0	7
65540000	7	4	4	7	6	0	7
65560000	6	7	4	7	7	0	8
65580000	6	4	4	7	4	0	6
65600000	9	4	4	8	4	0	7
65620000	6	5	4	8	4	0	8
65640000	6	4	3	7	5	0	6
65660000	6	4	4	8	4	0	7
65680000	6	4	4	7	4	0	6
65700000	6	4	4	7	4	0	7
65720000	6	4	3	7	4	0	6
65740000	7	4	4	7	4	0	7
65760000	6	4	4	7	4	2	6
65780000	6	4	4	7	5	0	7
65800000	7	5	3	7	5	0	7
65820000	6	4	4	9	4	0	7
65840000	6	4	4	6	4	0	6
65860000	6	4	4	8	4	0	7
65880000	5	4	3	6	4	0	8
65900000	6	4	6	6	4	0	6
65920000	6	4	3	7	4	0	7
65940000	6	4	4	7	4	0	6
65960000	6	4	4	7	4	0	6
65980000	6	4	3	7	8	0	7
66000000	6	4	3	7	4	0	9
66020000	6	5	6	7	5	0	7
66040000	6	5	4	7	5	0	6
66060000	6	4	4	7	5	0	7
66080000	6	4	8	7	4	0	7
66100000	6	4	5	7	4	0	6
66120000	6	4	4	7	4	0	7
66140000	6	4	6	7	4	0	8
66160000	6	4	4	7	4	0	7
66180000	6	4	3	7	4	0	8
66200000	5	4	5	7	3	0	7
66220000	6	4	4	7	4	0	7
66240000	7	4	3	7	4	0	7
66260000	7	4	4	7	5	0	7
66280000	6	4	4	7	4	0	7
66300000	6	4	5	7	4	0	7
66320000	5	4	4	7	4	0	7
66340000	5	4	3	7	4	0	7
66360000	6	4	4	8	4	0	8
66380000	6	4	4	7	7	0	8
66400000	6	4	4	8	5	0	7
66420000	6	4	3	7	4	0	7
66440000	6	4	4	7	4	0	8
66460000	6	4	4	7	4	0	7
66480000	6	4	4	7	4	0	8
66500000	6	4	4	8	6	0	7
66520000	6	4	5	7	4	0	7
66540000	7	4	5	7	4	0	6
66560000	6	4	6	8	4	0	9
66580000	6	4	4	7	4	0	6
66600000	6	4	4	7	4	0	7
66620000	7	4	4	7	5	0	7
66640000	6	4	5	8	4	0	7
66660000	7	4	4	8	4	0	7
66680000	6	5	3	7	5	0	7
66700000	6	4	3	7	4	0	7
66720000	6	4	4	6	4	0	6
66740000	6	4	5	7	5	0	6
66760000	6	4	4	7	4	0	7
66780000	7	4	3	7	4	0	7
66800000	6	4	4	7	4	0	6
66820000	5	4	4	7	5	0	6
66840000	6	4	4	7	4	0	8
66860000	6	4	4	7	4	0	7
66880000	6	4	3	7	4	0	7
66900000	7	4	4	7	4	0	7
66920000	6	4	4	7	5	0	7
66940000	6	4	5	8	5	0	7
66960000	6	4	4	7	4	0	7
66980000	6	4	4	7	5	0	9
67000000	6	4	6	7	5	0	7
67020000	6	4	4	7	5	0	7
67040000	6	4	4	7	4	0	7
67060000	6	4	4	7	6	0	7
67080000	7	5	4	7	6	0	8
67100000	6	4	4	7	4	0	7
67120000	7	7	5	7	4	0	7
67140000	6	4	4	8	5	0	7
67160000	6	4	5	7	4	0	8
67180000	7	4	4	7	4	0	6
67200000	6	4	6	7	5	0	7
67220000	5	4	3	6	4	0	6
67240000	6	4	6	8	5	0	7
67260000	6	4	4	7	4	0	7
67280000	6	4	4	7	4	0	7
67300000	6	4	8	7	4	0	7
67320000	6	4	3	8	4	0	8
67340000	6	4	4	7	4	0	7
67360000	6	4	6	7	4	0	7
67380000	6	4	4	7	4	0	8
67400000	6	4	5	8	5	0	6
67420000	6	4	7	7	5	0	7
67440000	6	4	5	7	5	0	6
67460000	7	4	3	7	5	0	6
67480000	7	4	5	7	4	0	6
67500000	7	4	4	7	4	0	6
67520000	6	4	3	6	4	0	6
67540000	6	4	4	7	4	0	7
67560000	6	4	4	8	4	0	7
67580000	6	4	5	7	4	0	7
67600000	5	4	5	8	4	0	7
67620000	5	4	4	8	4	0	8
67640000	7	4	5	7	5	0	8
67660000	6	3	4	7	4	0	7
67680000	7	4	4	7	5	0	7
67700000	6	4	4	7	5	0	7
67720000	8	4	3	6	4	0	7
67740000	6	4	4	7	5	0	7
67760000	5	4	4	7	4	0	7
67780000	6	4	5	7	4	0	7
67800000	6	4	4	8	4	0	7
67820000	6	4	3	7	4	0	8
67840000	6	4	6	7	5	0	7
67860000	5	4	4	7	4	0	7
67880000	6	4	3	7	5	0	6
67900000	8	7	3	7	5	0	6
67920000	5	3	3	7	3	0	7
67940000	6	4	4	6	5	0	6
67960000	6	4	4	9	4	0	7
67980000	6	4	4	7	4	0	7
68000000	6	4	3	7	4	0	6
68020000	6	4	6	6	5	0	6
68040000	6	4	5	7	4	0	7
68060000	6	4	4	7	5	0	8
68080000	6	4	5	7	5	0	6
68100000	6	4	3	7	5	0	7
68120000	6	4	6	7	4	0	7
68140000	6	4	4	7	4	0	8
68160000	5	5	4	7	5	0	6
68180000	6	4	3	7	5	0	6
68200000	6	4	7	7	5	0	8
68220000	5	4	5	7	4	0	7
68240000	6	5	4	7	4	0	7
68260000	6	4	4	7	4	0	7
68280000	5	4	6	7	6	0	6
68300000	6	4	6	6	4	0	8
68320000	6	4	4	6	4	0	7
68340000	5	4	6	7	4	0	7
68360000	6	4	3	6	5	0	7
68380000	6	4	4	8	4	0	8
68400000	6	4	7	8	3	0	6
68420000	5	4	3	6	3	0	7
68440000	6	3	5	7	3	0	8
68460000	7	4	7	8	3	0	6
68480000	7	4	4	7	5	0	7
68500000	6	4	4	7	4	0	7
68520000	6	4	3	7	4	0	6
68540000	6	4	6	6	5	1	7
68560000	6	4	5	7	5	0	6
68580000	6	4	4	7	5	0	8
68600000	6	4	4	6	4	0	10
68620000	6	4	4	7	4	0	8
68640000	6	5	4	8	4	0	7
68660000	6	4	4	7	4	0	8
68680000	6	4	4	7	4	0	8
68700000	6	4	4	7	4	0	8
68720000	5	4	4	7	4	0	7
68740000	6	4	3	7	4	0	8
68760000	6	4	3	7	4	0	8
68780000	6	4	4	7	4	0	8
68800000	6	4	5	7	4	0	9
68820000	5	4	4	7	4	0	7
68840000	6	4	4	8	4	0	7
68860000	6	4	3	7	4	0	8
68880000	6	4	4	7	4	0	8
68900000	6	5	4	7	5	0	8
68920000	8	4	4	7	5	0	7
68940000	6	3	4	7	3	0	8
68960000	6	3	7	7	3	0	7
68980000	6	3	5	7	3	1	8
69000000	7	3	7	7	3	1	9
69020000	6	3	6	7	3	1	6
69040000	6	3	8	7	3	1	7
69060000	6	4	5	6	4	0	7
69080000	5	4	4	7	5	0	7
69100000	6	4	4	7	4	0	8
69120000	7	4	4	7	6	0	7
69140000	6	4	7	7	4	0	7
69160000	6	4	5	7	4	0	7
69180000	6	4	4	7	4	0	7
69200000	6	4	4	7	3	0	7
69220000	6	4	3	7	3	0	7
69240000	6	3	5	7	3	1	7
69260000	6	4	4	7	3	1	7
69280000	6	3	3	7	3	1	7
69300000	6	4	4	6	3	0	8
69320000	5	4	4	7	4	0	8
69340000	6	4	4	7	4	0	7
69360000	6	4	5	7	5	0	7
69380000	5	4	4	6	6	0	7
69400000	6	5	4	7	4	0	8
69420000	6	4	4	7	4	0	7
69440000	6	4	4	8	4	0	9
69460000	7	4	5	7	5	0	7
69480000	6	4	4	7	3	0	8
69500000	6	4	6	7	5	0	7
69520000	6	4	4	7	4	0	7
69540000	6	4	4	7	5	0	6
69560000	6	4	6	7	4	0	8
69580000	7	4	5	7	5	0	7
69600000	6	4	6	7	4	0	6
69620000	8	4	7	8	4	0	6
69640000	6	4	5	7	5	0	8
69660000	6	4	4	7	4	0	7
69680000	6	3	4	7	3	0	7
69700000	6	3	8	7	3	1	8
69720000	6	3	5	7	3	1	6
69740000	6	3	4	8	3	0	7
69760000	6	3	5	7	3	0	7
69780000	6	4	4	6	5	0	7
69800000	5	4	3	7	4	0	8
69820000	6	4	4	7	4	0	7
69840000	6	4	6	7	5	0	6
69860000	6	4	4	7	5	0	9
69880000	6	4	3	6	4	0	8
69900000	6	4	3	7	4	0	8
69920000	6	4	4	8	5	0	6
69940000	6	4	4	6	6	0	7
69960000	6	4	3	7	4	0	8
69980000	5	4	6	7	4	0	6
70000000	5	4	5	7	5	0	6
70020000	5	4	5	7	4	0	7
70040000	6	4	3	7	4	0	7
70060000	6	4	5	7	5	0	7
70080000	5	4	4	7	5	0	8
70100000	6	4	4	7	4	0	7
70120000	6	4	4	7	5	0	8
70140000	6	4	5	7	4	0	7
70160000	6	4	10	7	4	0	7
70180000	6	3	4	7	3	0	8
70200000	5	4	5	7	5	0	7
70220000	5	4	4	7	4	0	7
70240000	6	4	3	6	6	0	6
70260000	6	4	4	7	4	0	6
70280000	6	4	6	7	5	0	6
70300000	6	4	3	7	5	0	6
70320000	6	4	4	7	5	0	7
70340000	6	4	4	7	5	0	7
70360000	6	4	4	7	5	0	8
70380000	5	4	7	7	4	0	7
70400000	6	4	8	7	4	0	7
70420000	6	7	4	7	5	0	7
70440000	6	4	4	6	4	0	8
70460000	8	4	3	7	6	0	7
70480000	7	4	6	7	4	0	7
70500000	6	5	6	7	4	0	7
70520000	6	4	5	7	4	0	9
70540000	6	5	3	7	5	0	7
70560000	5	4	4	7	6	0	8
70580000	5	4	4	7	5	0	6
70600000	6	4	4	7	4	0	7
70620000	6	4	4	7	5	0	7
70640000	6	4	4	7	4	0	7
70660000	6	4	4	7	4	0	7
70680000	6	4	5	7	5	0	7
70700000	6	4	4	6	4	0	8
70720000	6	4	4	7	5	0	7
70740000	6	5	4	7	4	0	7
70760000	6	4	4	8	4	1	7
70780000	6	4	4	7	4	0	9
70800000	8	4	5	8	4	0	8
70820000	6	4	4	8	6	0	8
70840000	9	4	6	6	5	0	6
70860000	6	4	4	7	5	0	8
70880000	6	4	4	8	4	0	8
70900000	7	3	4	7	3	0	7
70920000	7	4	4	7	5	0	9
70940000	6	4	4	7	4	0	8
70960000	6	4	4	7	3	0	8
70980000	6	4	5	6	4	0	8
71000000	6	5	4	7	4	0	7
71020000	7	4	3	7	4	0	9
71040000	6	4	4	8	5	0	8
71060000	6	4	3	6	4	0	7
71080000	5	4	5	7	4	0	7
71100000	6	4	6	7	4	0	7
71120000	6	4	3	7	4	0	7
71140000	6	4	4	8	5	0	9
71160000	5	4	6	7	4	0	8
71180000	6	4	6	6	4	0	7
71200000	6	4	4	7	4	0	9
71220000	6	4	4	7	4	0	7
71240000	6	4	4	6	4	0	7
71260000	6	4	3	7	4	0	8
71280000	5	4	7	7	4	0	7
71300000	6	4	3	7	4	0	7
71320000	6	4	3	6	5	0	7
71340000	7	4	4	7	6	0	7
71360000	6	4	5	7	4	0	8
71380000	6	4	4	7	4	0	7
71400000	6	4	4	7	4	0	7
71420000	6	3	6	7	3	0	7
71440000	6	3	4	6	3	0	8
71460000	5	3	4	8	3	0	7
71480000	5	3	5	9	3	0	5
71500000	6	3	6	7	3	0	6
71520000	6	4	4	7	4	0	7
71540000	6	4	4	8	4	0	8
71560000	6	4	4	8	4	0	9
71580000	6	4	4	7	5	0	8
71600000	6	4	4	7	4	0	6
71620000	6	3	4	7	3	0	7
71640000	6	3	6	7	3	0	8
71660000	6	4	4	7	4	0	8
71680000	5	4	6	7	4	0	7
71700000	6	4	4	7	4	0	6
71720000	6	4	4	7	4	0	8
71740000	6	4	4	7	5	0	9
71760000	6	4	4	7	4	0	7
71780000	5	4	5	7	4	0	7
71800000	6	4	3	7	4	0	8
71820000	5	4	4	8	5	0	7
71840000	6	4	6	7	4	0	7
71860000	6	4	5	7	5	0	8
71880000	6	6	3	8	4	0	8
71900000	6	4	4	7	5	0	8
71920000	5	5	4	8	4	0	9
71940000	5	4	4	7	4	0	9
71960000	6	5	4	7	4	0	7
71980000	5	4	4	7	4	0	7
72000000	6	4	4	7	4	0	8
72020000	6	4	4	8	5	0	8
72040000	6	4	4	7	4	0	8
72060000	6	4	3	6	4	0	8
72080000	6	4	4	6	4	0	8
72100000	6	4	4	7	5	0	7
72120000	6	4	5	7	4	0	7
72140000	6	4	3	7	4	0	8
72160000	9	4	4	7	4	0	7
72180000	6	3	3	7	3	0	6
72200000	8	3	6	7	3	0	6
72220000	6	3	4	7	4	0	6
72240000	6	4	4	7	5	0	6
72260000	6	4	4	7	6	0	8
72280000	6	4	4	8	4	0	7
72300000	6	4	4	8	4	0	7
72320000	6	4	4	8	5	0	7
72340000	6	4	4	7	5	0	6
72360000	5	4	4	7	4	0	6
72380000	5	6	4	7	5	0	7
72400000	7	4	4	8	5	0	7
72420000	6	4	3	7	4	0	7
72440000	6	4	4	7	4	0	6
72460000	6	4	6	7	5	0	7
72480000	6	4	6	7	4	0	6
72500000	6	5	4	7	5	0	6
72520000	6	4	5	7	5	0	7
72540000	6	4	6	8	4	0	6
72560000	6	4	4	7	4	0	7
72580000	6	4	3	7	6	0	6
72600000	6	4	5	7	4	0	6
72620000	5	4	4	7	4	0	7
72640000	7	4	4	7	3	0	7
72660000	7	4	4	9	4	0	7
72680000	6	4	4	8	5	0	6
72700000	6	4	4	8	4	0	7
72720000	6	4	6	8	6	0	7
72740000	6	4	4	7	4	0	10
72760000	5	4	3	7	4	0	9
72780000	6	4	3	6	4	0	7
72800000	6	4	4	8	4	0	8
72820000	6	4	4	6	4	0	7
72840000	5	4	4	7	5	0	6
72860000	6	4	5	7	4	0	7
72880000	5	4	4	8	5	0	7
72900000	6	3	3	6	3	0	8
72920000	6	4	4	7	5	0	7
72940000	6	4	4	7	5	0	7
72960000	6	4	5	7	5	0	7
72980000	6	4	3	7	4	0	8
73000000	6	4	3	7	5	0	7
73020000	6	4	6	7	4	0	8
73040000	7	4	6	7	4	0	6
73060000	6	4	5	7	4	0	6
73080000	5	5	3	7	4	0	6
73100000	6	5	4	8	4	1	7
73120000	5	4	4	7	4	0	6
73140000	6	4	4	7	4	0	6
73160000	7	4	4	7	4	0	9
73180000	6	5	4	7	4	0	7
73200000	6	4	4	9	4	0	7
73220000	7	4	4	8	4	0	8
73240000	6	4	6	7	4	0	7
73260000	7	7	3	7	5	0	8
73280000	6	4	3	7	4	0	8
73300000	5	4	5	7	4	0	6
73320000	6	4	4	6	4	0	7
73340000	6	4	4	7	4	0	6
73360000	6	4	5	7	5	0	7
73380000	6	4	4	8	4	0	6
73400000	6	4	3	7	4	0	6
73420000	6	5	4	7	4	0	9
73440000	6	4	3	7	4	0	8
73460000	7	5	4	9	4	0	6
73480000	6	4	3	7	4	0	7
73500000	6	4	3	7	4	0	7
73520000	6	4	3	7	4	0	7
73540000	6	4	6	7	4	0	8
73560000	6	5	4	7	4	0	9
73580000	5	4	4	7	4	0	7
73600000	6	4	4	6	4	0	7
73620000	5	7	4	8	5	0	7
73640000	7	4	4	7	5	0	7
73660000	6	4	4	7	4	0	7
73680000	5	4	6	7	4	0	6
73700000	6	3	7	7	3	0	6
73720000	7	4	4	7	4	0	7
73740000	6	4	3	6	5	0	7
73760000	6	4	4	6	5	0	8
73780000	6	4	3	6	5	0	7
73800000	6	4	3	6	5	0	7
73820000	7	4	3	7	5	0	7
73840000	7	4	6	7	5	0	7
73860000	6	5	5	7	5	0	7
73880000	6	4	4	7	5	0	6
73900000	6	4	3	6	4	0	6
73920000	5	4	3	7	4	0	7
73940000	6	4	6	7	5	0	7
73960000	6	4	4	7	4	0	7
73980000	5	4	4	7	4	0	8
74000000	6	4	4	7	4	0	7
74020000	6	4	3	6	4	0	7
74040000	6	4	4	8	4	0	8
74060000	6	4	4	7	5	0	7
74080000	6	4	5	7	4	0	8
74100000	6	4	3	7	6	0	7
74120000	6	4	6	7	5	0	7
74140000	5	4	4	7	5	0	7
74160000	5	4	4	7	4	0	8
74180000	5	4	4	7	4	0	7
74200000	6	4	6	7	4	0	8
74220000	5	4	5	7	5	0	8
74240000	7	5	5	6	4	0	8
74260000	6	4	4	7	4	0	8
74280000	6	7	4	7	4	0	7
74300000	6	4	3	8	5	0	7
74320000	6	4	3	6	4	0	6
74340000	6	4	3	6	4	0	6
74360000	8	4	5	6	5	0	7
74380000	6	4	3	6	4	0	8
74400000	7	4	4	7	4	0	7
74420000	6	4	4	7	4	0	6
74440000	6	4	3	7	3	0	7
74460000	6	4	4	7	5	0	7
74480000	6	4	3	6	3	0	8
74500000	6	4	4	8	3	0	7
74520000	6	4	3	7	5	0	7
74540000	6	4	4	7	4	1	6
74560000	6	4	4	7	4	0	8
74580000	6	4	6	7	5	0	7
74600000	6	4	3	7	6	0	7
74620000	6	4	4	7	4	0	7
74640000	6	4	4	7	4	0	9
74660000	5	4	5	7	4	0	7
74680000	7	4	4	7	4	0	6
74700000	6	4	3	8	4	0	7
74720000	6	4	4	7	5	0	9
74740000	6	4	5	7	7	0	7
74760000	6	4	4	7	4	0	7
74780000	7	4	3	9	5	0	7
74800000	6	4	3	7	4	0	7
74820000	6	4	4	7	4	0	7
74840000	6	4	3	7	5	0	9
74860000	6	4	3	6	5	0	8
74880000	6	4	4	7	4	0	7
74900000	6	7	4	7	4	0	7
74920000	6	4	3	6	4	0	9
74940000	6	4	4	7	4	0	7
74960000	7	5	4	7	4	0	7
74980000	7	4	4	7	4	0	7
75000000	7	4	4	7	4	0	6
75020000	6	4	4	7	5	0	6
75040000	7	4	6	7	4	0	6
75060000	5	5	4	6	5	0	8
75080000	6	4	6	7	4	0	8
75100000	6	5	4	7	4	0	6
75120000	6	4	4	7	4	0	9
75140000	5	4	5	7	5	0	8
75160000	6	4	7	7	4	0	7
75180000	6	4	4	8	4	0	8
75200000	6	4	5	7	4	0	9
75220000	5	4	6	7	4	0	7
75240000	7	4	6	7	4	0	7
75260000	7	7	3	6	4	0	7
75280000	6	5	4	7	4	0	8
75300000	5	4	4	7	5	0	7
75320000	6	4	4	7	4	0	7
75340000	6	3	4	7	3	0	7
75360000	6	4	4	7	4	0	7
75380000	6	4	5	7	4	0	8
75400000	6	4	4	7	4	0	6
75420000	6	4	4	7	4	0	6
75440000	6	4	4	7	4	0	8
75460000	6	4	4	7	4	0	8
75480000	6	5	5	7	3	1	7
75500000	6	4	4	8	4	0	7
75520000	5	4	4	7	8	0	6
75540000	6	4	4	6	4	0	8
75560000	6	4	4	7	4	0	7
75580000	6	4	4	7	4	0	9
75600000	5	4	4	7	4	0	8
75620000	6	4	4	8	6	0	7
75640000	6	5	6	7	5	0	8
75660000	6	4	4	7	4	0	8
75680000	7	4	3	7	4	0	7
75700000	5	4	4	7	4	0	8
75720000	5	4	3	7	4	0	7
75740000	7	4	5	8	4	0	6
75760000	6	4	4	7	4	0	7
75780000	6	4	4	7	4	0	7
75800000	6	4	4	7	4	0	7
75820000	6	4	3	8	4	0	7
75840000	6	4	5	8	4	0	8
75860000	6	4	4	8	4	0	7
75880000	6	4	4	7	5	0	9
75900000	6	4	4	7	5	0	8
75920000	6	4	4	7	4	0	8
75940000	6	4	3	7	4	0	8
75960000	7	4	4	8	4	0	6
75980000	6	4	4	7	4	0	8
76000000	6	3	3	6	3	0	7
76020000	6	4	7	7	5	0	7
76040000	6	4	4	7	5	0	7
76060000	7	4	4	6	5	0	7
76080000	6	5	6	7	4	0	6
76100000	7	4	4	8	4	0	7
76120000	6	4	3	6	5	0	8
76140000	8	4	6	8	4	0	8
76160000	6	4	4	7	4	0	7
76180000	6	4	6	7	4	0	7
76200000	6	4	4	7	7	1	8
76220000	6	4	4	7	4	0	7
76240000	6	4	4	8	4	0	7
76260000	6	4	4	7	4	0	6
76280000	6	3	7	8	4	0	6
76300000	6	4	3	8	4	0	6
76320000	6	4	4	7	4	0	7
76340000	6	4	4	8	5	0	6
76360000	6	4	5	7	5	0	7
76380000	6	4	5	8	4	0	6
76400000	6	4	5	8	4	0	6
76420000	6	4	6	7	4	0	6
76440000	6	4	4	7	3	0	7
76460000	6	4	4	7	5	0	7
76480000	6	4	3	6	4	0	8
76500000	6	4	3	6	4	0	8
76520000	5	4	4	7	6	0	6
76540000	6	4	4	7	4	0	7
76560000	6	4	5	6	4	0	6
76580000	6	4	4	7	4	1	6
76600000	8	4	4	7	5	0	7
76620000	7	4	4	8	5	0	6
76640000	9	5	4	7	4	0	7
76660000	6	4	4	7	5	0	6
76680000	7	4	4	7	4	0	6
76700000	6	4	3	6	5	0	8
76720000	6	5	4	9	5	0	8
76740000	6	4	5	7	4	0	6
76760000	5	4	4	7	5	0	7
76780000	6	4	4	7	5	0	6
76800000	7	4	4	7	4	0	9
76820000	6	4	3	6	5	0	7
76840000	6	4	4	7	5	1	6
76860000	6	4	4	7	4	0	7
76880000	6	4	5	6	5	0	8
76900000	6	4	6	7	5	0	8
76920000	6	4	3	6	4	0	7
76940000	7	4	3	7	5	0	8
76960000	5	4	3	6	4	0	7
76980000	6	4	3	6	4	0	8
77000000	6	4	4	7	4	0	6
77020000	9	4	4	6	4	0	6
77040000	7	6	3	7	5	0	6
77060000	8	4	4	7	4	0	7
77080000	6	4	3	7	4	0	7
77100000	6	4	4	7	4	0	8
77120000	6	4	3	7	5	0	7
77140000	6	4	5	8	4	0	8
77160000	6	4	4	7	5	0	7
77180000	6	4	4	7	4	0	7
77200000	6	4	6	7	4	0	7
77220000	6	4	4	7	4	0	7
77240000	6	4	5	8	5	0	7
77260000	6	5	6	7	4	0	9
77280000	6	4	4	7	4	0	7
77300000	6	4	4	8	4	0	7
77320000	6	5	4	6	4	0	7
77340000	6	5	4	7	4	0	8
77360000	6	4	3	7	4	0	8
77380000	6	3	3	7	3	0	8
77400000	6	4	4	8	4	0	6
77420000	6	4	6	7	5	0	9
77440000	5	4	4	10	4	0	7
77460000	5	4	4	7	4	0	7
77480000	6	4	5	8	5	0	6
77500000	6	5	4	7	4	0	6
77520000	7	7	4	7	4	0	7
77540000	6	4	4	7	6	0	7
77560000	10	4	3	7	6	0	7
77580000	6	4	4	7	4	0	8
77600000	6	4	4	8	5	0	8
77620000	6	4	4	7	5	0	7
77640000	6	4	3	6	4	0	7
77660000	6	4	3	6	4	0	8
77680000	6	5	3	7	4	0	7
77700000	6	4	3	7	5	0	7
77720000	6	4	3	6	4	0	8
77740000	7	4	4	6	4	0	8
77760000	5	4	3	6	4	0	7
77780000	6	4	3	6	4	0	8
77800000	6	5	5	8	4	0	7
77820000	6	4	5	6	4	0	6
77840000	6	4	4	7	4	0	7
77860000	6	4	3	7	4	0	7
77880000	6	4	4	7	4	0	8
77900000	6	4	3	7	5	0	7
77920000	6	5	4	7	4	0	7
77940000	5	4	3	6	4	0	8
77960000	6	4	3	6	3	0	7
77980000	6	4	4	8	5	0	7
78000000	6	4	5	7	4	0	7
78020000	6	4	4	7	4	0	7
78040000	6	4	4	7	4	0	7
78060000	6	4	3	7	4	0	8
78080000	6	4	5	8	4	0	7
78100000	6	4	3	6	5	0	8
78120000	6	4	4	8	4	0	6
78140000	5	4	4	7	4	0	7
78160000	7	4	4	7	4	0	7
78180000	6	4	5	8	4	0	7
78200000	6	5	4	7	4	0	8
78220000	6	6	4	7	4	0	7
78240000	5	4	6	6	4	0	7
78260000	5	4	4	7	4	1	6
78280000	5	4	4	9	4	0	6
78300000	5	4	4	7	4	0	7
78320000	5	4	4	9	5	0	6
78340000	6	4	4	8	4	0	7
78360000	6	4	4	7	4	0	8
78380000	6	4	5	7	4	0	7
78400000	6	4	4	7	4	0	6
78420000	6	6	5	7	3	0	7
78440000	6	4	4	7	4	0	6
78460000	7	4	3	7	5	0	7
78480000	6	4	4	7	4	0	8
78500000	6	4	4	6	4	0	6
78520000	6	4	4	7	5	0	7
78540000	5	4	6	7	4	0	8
78560000	6	4	4	7	5	0	6
78580000	6	4	4	7	4	0	8
78600000	5	4	4	7	5	0	8
78620000	6	4	4	7	4	0	7
78640000	6	4	4	8	4	0	6
78660000	7	4	5	8	4	0	8
78680000	6	4	3	7	4	0	6
78700000	6	4	5	7	4	0	8
78720000	6	4	5	7	6	0	9
78740000	6	7	5	7	5	0	6
78760000	6	4	7	7	4	0	7
78780000	6	4	4	7	4	0	6
78800000	7	4	6	8	4	0	7
78820000	6	4	4	7	4	0	8
78840000	6	4	4	9	4	0	6
78860000	6	4	4	7	4	0	6
78880000	6	3	4	7	3	0	6
78900000	6	3	4	8	3	0	7
78920000	6	4	4	7	3	0	6
78940000	5	3	3	6	3	0	7
78960000	6	3	9	7	3	0	6
78980000	6	3	4	7	5	0	7
79000000	6	4	7	7	3	0	5
79020000	6	3	4	8	3	0	5
79040000	5	4	5	7	3	0	6
79060000	6	3	4	6	3	0	8
79080000	6	3	3	6	3	0	7
79100000	6	3	3	7	3	0	7
79120000	5	4	3	6	5	0	8
79140000	5	4	4	7	5	0	6
79160000	5	4	4	8	4	0	7
79180000	6	4	3	7	4	0	8
79200000	6	4	5	8	6	0	8
79220000	6	4	4	7	6	0	8
79240000	6	4	3	6	4	0	8
79260000	7	4	4	8	5	0	7
79280000	6	4	5	7	4	0	7
79300000	6	5	3	7	4	0	7
79320000	7	4	4	7	4	0	8
79340000	6	4	4	8	4	0	9
79360000	6	4	4	6	5	0	8
79380000	7	4	3	7	4	0	6
79400000	6	4	4	7	5	0	7
79420000	6	5	4	7	4	0	8
79440000	7	4	4	7	4	0	6
79460000	7	4	3	7	5	0	6
79480000	6	4	4	8	4	0	6
79500000	7	4	6	8	4	0	6
79520000	6	4	4	9	4	0	7
79540000	6	4	4	7	4	0	7
79560000	6	4	5	7	6	0	7
79580000	6	4	4	8	4	0	7
79600000	6	4	4	7	4	0	9
79620000	6	4	4	8	4	0	7
79640000	7	4	5	7	7	0	7
79660000	7	4	4	7	5	0	7
79680000	7	4	4	7	4	0	9
79700000	6	4	4	7	4	0	7
79720000	5	4	3	7	4	1	8
79740000	8	4	3	6	4	0	7
79760000	6	4	3	7	4	0	7
79780000	6	4	3	6	5	0	6
79800000	6	4	3	8	4	1	6
79820000	6	5	7	7	5	0	6
79840000	6	4	4	7	4	0	7
79860000	5	4	4	7	4	0	6
79880000	6	4	4	7	4	0	6
79900000	7	4	4	7	4	0	8
79920000	5	4	6	8	4	0	8
79940000	6	4	4	7	4	0	7
79960000	6	4	4	9	4	0	7
79980000	7	4	4	6	4	0	8
80000000	5	4	4	7	4	0	7
80020000	6	4	3	6	4	0	7
80040000	6	4	4	6	4	0	8
80060000	6	5	4	7	4	0	8
80080000	5	4	4	7	4	0	7
80100000	6	4	6	9	4	0	7
80120000	7	4	5	8	4	0	8
80140000	7	4	3	7	4	0	6
80160000	6	4	5	7	4	0	7
80180000	6	4	4	7	4	0	7
80200000	6	4	4	7	4	0	8
80220000	6	4	6	7	4	0	7
80240000	6	4	6	8	4	0	7
80260000	6	4	3	7	4	0	7
80280000	6	4	4	8	5	0	6
80300000	6	4	3	6	4	0	6
80320000	6	4	6	7	5	0	7
80340000	6	4	4	9	5	0	8
80360000	6	4	3	6	4	0	7
80380000	6	4	3	7	5	0	7
80400000	6	4	5	6	4	0	8
80420000	6	4	3	7	4	0	9
