states	PB1	PB2	PA	HA	NP	NA	NS
109440000	5	3	5	5	4	2	10
109460000	4	4	4	5	3	2	13
109480000	4	5	4	5	3	2	9
109500000	5	4	3	5	3	3	9
109520000	4	4	5	5	3	2	9
109540000	5	4	4	5	3	2	8
109560000	4	4	4	5	3	3	9
109580000	4	4	3	5	5	2	9
109600000	4	3	5	5	3	2	11
109620000	4	3	3	5	3	2	11
109640000	4	5	4	5	3	3	10
109660000	5	4	4	5	3	3	10
109680000	5	4	3	5	3	2	10
109700000	4	4	4	5	4	2	11
109720000	4	4	3	5	3	3	10
109740000	4	4	4	6	3	2	8
109760000	4	3	3	6	3	2	9
109780000	4	4	3	5	3	2	9
109800000	5	4	6	5	3	2	9
109820000	5	3	6	5	3	2	8
109840000	4	4	4	5	4	2	8
109860000	4	3	4	5	3	2	9
109880000	4	4	5	6	4	2	9
109900000	4	4	4	5	3	2	9
109920000	4	3	2	5	3	2	10
109940000	4	3	3	5	5	2	10
109960000	4	3	4	5	4	3	11
109980000	4	4	3	6	3	3	9
110000000	4	5	2	4	6	2	9
110020000	4	4	2	5	3	2	8
110040000	6	4	2	5	4	2	8
110060000	4	3	2	5	4	2	10
110080000	4	3	2	5	4	2	9
110100000	4	4	2	4	3	2	8
110120000	4	4	2	5	5	2	11
110140000	4	4	2	5	4	3	11
110160000	4	4	2	6	4	3	9
110180000	4	4	2	4	5	2	12
110200000	4	4	2	4	4	3	9
110220000	4	6	3	5	3	2	9
110240000	4	4	5	6	4	3	9
110260000	5	4	3	5	4	2	8
110280000	6	4	2	5	4	2	9
110300000	4	5	2	4	5	2	9
110320000	4	4	3	5	3	3	8
110340000	5	4	2	5	4	2	10
110360000	5	4	3	5	4	3	8
110380000	5	6	3	5	3	4	9
110400000	4	4	4	5	3	3	10
110420000	4	4	3	6	3	3	9
110440000	4	3	2	5	5	2	10
110460000	4	4	7	4	5	2	8
110480000	4	3	3	6	4	2	7
110500000	4	4	3	5	4	2	8
110520000	5	3	2	5	6	3	9
110540000	4	3	3	5	6	2	7
110560000	5	3	3	5	3	2	8
110580000	4	3	2	5	3	2	13
110600000	4	5	4	5	8	3	10
110620000	5	5	2	4	4	3	9
110640000	4	5	3	5	4	2	9
110660000	4	5	3	5	4	3	9
110680000	4	5	2	5	4	2	9
110700000	6	3	3	5	3	4	10
110720000	4	4	3	5	4	3	9
110740000	4	4	3	4	7	3	10
110760000	4	4	3	5	4	3	10
110780000	4	4	3	5	5	3	10
110800000	4	4	6	5	4	2	10
110820000	4	4	3	5	3	2	10
110840000	4	4	3	5	4	2	11
110860000	4	5	3	5	4	3	10
110880000	4	4	2	5	4	3	10
110900000	4	5	6	5	5	3	9
110920000	4	5	3	5	5	2	8
110940000	4	4	5	5	4	2	9
110960000	4	4	3	5	4	2	10
110980000	4	4	3	5	3	3	8
111000000	4	4	3	5	5	3	9
111020000	4	4	3	5	3	2	10
111040000	4	4	2	5	3	2	9
111060000	4	4	6	5	4	3	9
111080000	4	4	2	5	4	5	10
111100000	4	4	3	4	6	3	9
111120000	4	4	3	5	6	4	8
111140000	5	4	3	5	4	4	8
111160000	4	3	3	5	4	2	8
111180000	4	3	3	5	3	2	10
111200000	4	5	4	4	4	2	9
111220000	4	4	3	5	3	2	9
111240000	5	4	2	5	4	3	10
111260000	6	4	5	5	5	2	10
111280000	6	4	2	5	4	3	9
111300000	5	4	2	5	4	4	9
111320000	5	4	2	5	5	3	8
111340000	4	4	3	5	4	3	8
111360000	4	4	3	4	4	3	10
111380000	4	3	3	5	3	2	8
111400000	4	3	3	5	4	2	9
111420000	4	4	4	5	4	2	14
111440000	5	5	5	5	4	3	10
111460000	4	4	2	5	4	3	11
111480000	5	4	2	5	4	2	10
111500000	4	4	3	5	4	2	9
111520000	4	4	2	5	4	3	10
111540000	4	4	3	5	5	3	11
111560000	4	3	5	5	3	2	8
111580000	5	4	4	5	3	3	8
111600000	5	4	3	5	4	3	8
111620000	4	4	4	5	3	3	9
111640000	4	5	4	6	3	3	8
111660000	4	3	6	5	3	2	11
111680000	4	4	5	5	3	2	9
111700000	5	5	7	5	3	2	8
111720000	5	4	4	5	4	2	10
111740000	4	4	3	5	4	3	10
111760000	5	4	3	5	3	3	9
111780000	5	4	3	5	3	4	9
111800000	4	4	3	6	3	3	11
111820000	5	4	2	5	3	3	8
111840000	4	4	3	5	3	2	10
111860000	4	5	2	5	3	2	10
111880000	4	4	2	4	3	3	10
111900000	4	3	2	5	6	2	10
111920000	4	4	2	4	4	2	10
111940000	5	4	4	4	4	2	8
111960000	4	4	3	5	3	2	10
111980000	4	4	2	5	3	2	9
112000000	4	4	2	5	3	3	9
112020000	5	4	2	5	3	2	11
112040000	4	4	2	5	3	2	11
112060000	4	4	2	5	3	2	9
112080000	4	4	5	5	3	2	10
112100000	4	4	5	5	3	3	9
112120000	4	4	3	5	3	3	9
112140000	4	4	3	5	4	3	9
112160000	5	4	3	5	4	2	9
112180000	5	5	3	5	4	2	9
112200000	4	4	4	5	3	3	8
112220000	5	3	7	6	4	2	9
112240000	4	4	5	5	3	4	9
112260000	6	5	3	7	3	3	13
112280000	4	4	4	5	3	2	10
112300000	4	5	3	5	4	2	10
112320000	5	4	3	6	4	2	9
112340000	4	3	2	4	5	3	10
112360000	6	3	2	5	4	3	8
112380000	4	4	3	6	3	2	9
112400000	4	4	4	5	4	3	9
112420000	4	4	3	5	4	3	9
112440000	4	6	3	5	4	2	8
112460000	5	4	4	5	4	3	8
112480000	5	4	3	5	4	2	9
112500000	5	4	4	5	3	2	8
112520000	4	4	3	5	4	3	9
112540000	4	4	3	5	5	3	9
112560000	4	4	4	5	3	3	10
112580000	6	5	3	5	4	3	11
112600000	4	4	2	4	4	2	9
112620000	5	4	4	3	4	3	9
112640000	4	4	3	4	3	3	11
112660000	4	5	2	5	3	2	8
112680000	4	4	3	5	4	2	9
112700000	4	4	4	5	3	2	9
112720000	5	4	3	5	4	3	10
112740000	6	4	2	5	4	3	11
112760000	4	4	3	5	3	3	9
112780000	4	4	2	4	3	2	10
112800000	5	3	3	5	3	2	9
112820000	5	3	3	5	4	2	9
112840000	4	4	3	5	5	3	8
112860000	4	5	3	5	3	2	9
112880000	4	4	3	5	4	3	8
112900000	4	4	3	5	4	3	9
112920000	4	3	2	4	4	2	9
112940000	4	4	4	4	5	3	8
112960000	4	4	3	5	4	2	8
112980000	4	4	3	5	6	3	8
113000000	4	4	2	5	4	4	9
113020000	5	5	3	5	3	2	9
113040000	4	4	6	6	3	3	9
113060000	4	4	2	4	4	3	9
113080000	5	3	5	5	3	2	9
113100000	4	4	4	5	3	2	9
113120000	4	3	4	5	3	3	12
113140000	4	4	4	5	5	2	9
113160000	5	4	4	5	3	3	9
113180000	4	4	5	5	4	2	9
113200000	6	4	2	5	3	2	8
113220000	4	5	3	5	3	2	9
113240000	5	4	3	5	4	3	10
113260000	5	4	3	5	3	3	11
113280000	4	4	4	5	3	3	9
113300000	4	3	3	5	3	2	10
113320000	5	3	3	5	3	2	10
113340000	5	6	2	5	4	3	10
113360000	4	4	3	5	6	2	9
113380000	4	4	3	5	6	3	9
113400000	4	5	3	5	4	3	9
113420000	4	5	4	5	6	3	10
113440000	4	5	5	6	4	3	9
113460000	5	3	5	5	3	2	8
113480000	4	4	3	5	3	3	9
113500000	4	3	3	5	3	2	10
113520000	4	4	6	5	3	2	10
113540000	4	3	3	5	4	2	11
113560000	4	4	4	5	3	2	9
113580000	4	4	5	5	3	3	8
113600000	4	3	4	5	3	2	8
113620000	5	4	3	5	3	3	10
113640000	4	4	3	5	4	2	8
113660000	4	5	6	5	4	4	9
113680000	4	4	4	5	3	3	8
113700000	4	4	3	5	3	3	8
113720000	4	5	3	5	3	3	9
113740000	4	4	3	6	3	3	9
113760000	4	4	3	5	3	2	8
113780000	5	4	7	5	3	2	9
113800000	5	4	5	5	3	2	10
113820000	4	3	5	5	3	3	10
113840000	4	3	4	5	3	2	9
113860000	4	4	3	5	6	2	9
113880000	5	3	2	5	4	2	10
113900000	4	3	2	4	4	2	10
113920000	5	4	3	5	4	3	9
113940000	4	4	3	5	5	2	8
113960000	4	4	2	5	4	2	8
113980000	4	4	4	6	3	2	10
114000000	4	5	3	5	3	2	8
114020000	4	4	5	4	3	2	8
114040000	5	4	3	5	4	3	9
114060000	5	4	3	6	4	3	8
114080000	4	3	3	5	4	2	8
114100000	4	4	2	5	3	2	9
114120000	4	4	3	6	4	3	8
114140000	4	4	4	4	4	3	8
114160000	5	4	2	6	4	4	8
114180000	4	4	2	5	4	2	8
114200000	4	6	4	5	4	3	9
114220000	6	4	5	5	4	2	9
114240000	4	4	3	5	4	3	10
114260000	5	4	2	4	4	3	9
114280000	4	5	3	4	4	3	9
114300000	5	5	3	5	3	3	10
114320000	4	5	3	5	3	2	11
114340000	4	4	3	5	3	2	13
114360000	4	4	3	5	4	3	10
114380000	4	4	5	5	4	3	10
114400000	4	4	3	5	5	3	9
114420000	4	4	2	5	4	4	13
114440000	4	4	4	5	5	2	8
114460000	4	4	2	5	5	3	9
114480000	4	5	3	5	5	2	9
114500000	4	4	2	5	3	2	12
114520000	4	4	2	5	3	2	11
114540000	4	3	3	5	4	2	11
114560000	4	4	3	5	3	2	10
114580000	4	4	3	5	3	2	8
114600000	5	4	4	5	3	2	9
114620000	5	6	4	6	3	3	8
114640000	4	4	4	5	3	3	9
114660000	4	4	3	6	3	2	8
114680000	4	4	7	5	4	3	8
114700000	4	4	4	5	3	3	9
114720000	4	4	6	5	3	2	9
114740000	4	5	4	5	3	3	9
114760000	4	4	3	5	3	2	9
114780000	4	4	5	5	3	2	10
114800000	4	4	5	5	3	3	11
114820000	4	4	4	5	3	3	9
114840000	5	4	4	5	3	2	9
114860000	4	3	3	5	3	2	8
114880000	4	3	4	7	5	3	8
114900000	4	3	5	5	3	2	8
114920000	5	3	6	6	4	2	8
114940000	4	3	4	5	3	2	11
114960000	4	3	5	5	4	2	7
114980000	4	3	7	5	5	5	10
115000000	4	4	4	5	5	2	8
115020000	4	3	4	5	3	3	7
115040000	4	3	5	5	3	2	9
115060000	4	3	6	5	3	2	9
115080000	4	3	4	6	3	3	8
115100000	4	3	3	4	3	3	14
115120000	4	3	4	5	5	2	8
115140000	5	3	3	5	3	2	9
115160000	4	3	2	4	4	2	9
115180000	4	4	3	5	3	2	10
115200000	4	4	3	5	4	2	8
115220000	4	3	3	5	4	2	10
115240000	4	3	4	7	5	2	8
115260000	4	3	3	5	4	2	9
115280000	4	3	2	4	4	2	11
115300000	4	3	5	5	4	2	11
115320000	4	3	2	5	4	2	9
115340000	4	3	2	5	4	2	9
115360000	4	3	3	4	9	2	9
115380000	4	4	4	5	4	3	8
115400000	4	3	3	5	4	2	8
115420000	4	4	3	5	4	2	10
115440000	4	4	3	6	6	3	9
115460000	4	4	3	5	4	2	9
115480000	4	4	5	4	5	3	10
115500000	4	4	3	5	3	3	9
115520000	5	4	2	5	3	3	9
115540000	5	4	3	5	3	2	8
115560000	6	3	6	5	3	2	9
115580000	6	3	5	5	3	2	10
115600000	5	4	5	5	5	3	9
115620000	4	4	2	5	4	4	10
115640000	5	4	5	5	4	4	11
115660000	5	4	3	6	3	3	11
115680000	4	4	2	5	3	3	10
115700000	4	6	2	5	4	2	10
115720000	4	4	3	5	4	3	9
115740000	4	4	2	5	3	3	8
115760000	4	3	2	5	3	3	10
115780000	4	5	2	4	3	2	11
115800000	5	4	2	5	4	3	12
115820000	4	4	3	5	4	3	9
115840000	4	5	4	5	3	2	9
115860000	5	4	4	6	4	2	9
115880000	4	4	7	5	3	2	11
115900000	4	3	3	5	7	2	8
115920000	5	4	3	6	3	2	8
115940000	4	5	2	4	4	2	10
115960000	4	5	4	4	4	2	9
115980000	4	3	2	4	5	2	10
116000000	4	5	3	5	3	4	9
116020000	5	4	2	5	4	2	11
116040000	4	4	4	5	3	3	10
116060000	4	4	2	4	4	3	10
116080000	4	4	3	5	3	3	12
116100000	6	3	2	4	6	2	11
116120000	5	4	3	5	4	3	11
116140000	4	3	2	4	3	3	11
116160000	4	3	6	5	2	2	11
116180000	4	4	5	5	3	2	8
116200000	4	4	2	4	4	2	9
116220000	4	4	2	5	4	2	10
116240000	4	4	3	4	4	2	10
116260000	5	4	3	5	3	2	10
116280000	4	4	3	5	4	4	12
116300000	4	3	2	4	4	2	10
116320000	4	4	3	5	3	2	10
116340000	4	4	3	5	3	2	9
116360000	4	4	2	4	4	3	10
116380000	4	5	3	5	7	2	9
116400000	4	4	3	5	4	2	9
116420000	4	4	3	5	3	4	9
116440000	4	5	3	5	4	3	9
116460000	4	5	2	5	4	3	9
116480000	5	4	2	5	4	2	9
116500000	4	4	3	5	3	3	9
116520000	4	3	4	5	3	2	9
116540000	4	5	2	4	3	2	9
116560000	4	4	2	5	3	3	9
116580000	4	3	2	5	4	3	9
116600000	4	4	3	5	3	2	9
116620000	4	4	3	5	3	2	9
116640000	4	4	4	5	3	2	9
116660000	4	5	4	5	5	3	9
116680000	4	4	3	5	3	2	11
116700000	5	5	3	6	8	3	10
116720000	7	4	3	5	4	2	8
116740000	4	4	4	5	4	3	8
116760000	4	4	4	5	4	3	8
116780000	4	5	2	5	4	2	9
116800000	4	4	2	5	3	3	8
116820000	5	5	2	4	4	3	9
116840000	5	4	2	5	4	2	10
116860000	4	4	2	5	3	3	11
116880000	4	4	4	5	6	3	9
116900000	5	4	3	5	4	4	10
116920000	4	4	2	5	4	3	8
116940000	4	4	3	5	3	3	10
116960000	6	4	2	4	4	4	10
116980000	4	4	4	4	4	3	10
117000000	5	4	2	4	4	3	9
117020000	5	4	3	5	4	3	9
117040000	4	4	2	5	3	3	9
117060000	4	4	3	5	4	3	10
117080000	4	4	3	6	4	3	10
117100000	4	4	4	5	5	2	9
117120000	4	5	3	5	4	3	11
117140000	5	4	2	5	4	4	10
117160000	4	4	4	5	4	2	10
117180000	5	4	2	5	4	3	8
117200000	5	4	3	4	5	2	9
117220000	4	4	3	4	3	2	9
117240000	4	4	5	5	4	2	9
117260000	4	4	2	6	4	4	9
117280000	4	4	2	4	3	2	13
117300000	4	4	3	5	4	2	11
117320000	4	3	3	6	6	2	11
117340000	4	4	4	5	3	3	12
117360000	4	4	2	6	3	3	10
117380000	4	4	2	5	4	3	10
117400000	5	4	3	5	4	3	10
117420000	6	4	3	5	7	3	11
117440000	4	4	3	5	4	2	12
117460000	4	6	4	6	4	3	9
117480000	4	4	3	5	4	2	9
117500000	4	4	4	5	5	2	8
117520000	5	3	2	5	4	3	9
117540000	5	4	4	5	3	2	9
117560000	4	4	2	5	4	2	9
117580000	4	4	4	5	4	3	8
117600000	4	4	2	4	4	4	9
117620000	5	4	2	5	4	3	10
117640000	5	4	4	5	4	3	10
117660000	5	4	3	5	4	3	9
117680000	5	4	2	4	4	2	9
117700000	4	4	5	5	3	2	9
117720000	5	3	3	5	5	2	9
117740000	5	4	3	5	4	3	10
117760000	4	4	6	6	3	2	9
117780000	5	5	9	5	3	2	10
117800000	4	4	3	5	3	2	10
117820000	4	4	4	5	3	3	10
117840000	4	4	4	5	3	3	10
117860000	4	4	3	6	3	2	10
117880000	4	3	3	5	3	2	8
117900000	4	4	3	5	3	2	9
117920000	4	4	5	5	3	2	11
117940000	4	4	4	5	3	3	10
117960000	4	5	3	5	3	2	10
117980000	4	3	4	5	4	2	10
118000000	4	4	2	4	4	3	9
118020000	4	3	2	4	5	3	10
118040000	4	4	2	5	6	2	9
118060000	5	4	3	5	5	2	10
118080000	4	4	2	4	4	3	11
118100000	4	5	3	4	6	3	9
118120000	4	4	3	5	4	3	9
118140000	4	4	3	5	4	3	9
118160000	5	3	2	5	3	3	9
118180000	4	4	3	5	3	2	8
118200000	4	4	3	6	3	2	9
118220000	4	3	2	5	3	2	9
118240000	4	6	4	5	3	3	8
118260000	5	4	4	6	3	2	9
118280000	5	4	5	5	3	3	10
118300000	4	4	2	5	4	3	9
118320000	4	4	2	5	3	2	9
118340000	4	4	3	5	5	2	10
118360000	5	5	2	5	4	2	10
118380000	5	4	2	5	4	3	9
118400000	5	5	3	6	3	3	10
118420000	5	3	3	5	4	2	9
118440000	6	4	2	5	4	3	9
118460000	5	4	3	5	8	3	8
118480000	5	4	3	5	3	2	10
118500000	4	4	3	5	4	2	10
118520000	5	5	2	5	4	3	10
118540000	5	4	2	5	4	3	10
118560000	5	4	2	5	3	3	10
118580000	4	4	3	5	6	2	9
118600000	6	3	2	5	4	2	8
118620000	4	4	3	5	4	2	8
118640000	4	5	3	4	4	3	9
118660000	5	4	3	5	4	3	9
118680000	5	4	3	5	5	4	9
118700000	4	5	2	5	4	3	9
118720000	4	4	5	5	4	3	8
118740000	4	4	3	5	4	3	9
118760000	4	4	2	5	4	3	10
118780000	4	4	4	5	4	3	9
118800000	4	4	2	4	3	3	10
118820000	4	4	3	5	4	2	11
118840000	5	4	4	6	4	2	9
118860000	4	5	4	6	3	2	10
118880000	4	4	2	4	4	4	11
118900000	4	4	2	4	3	4	11
118920000	4	4	2	4	4	3	10
118940000	5	4	4	4	3	3	12
118960000	4	4	2	4	3	4	9
118980000	4	5	5	5	3	3	9
119000000	4	5	4	5	3	3	10
119020000	4	4	4	6	3	3	9
119040000	4	3	3	5	3	3	9
119060000	4	4	7	5	4	3	10
119080000	4	3	5	5	3	2	8
119100000	4	5	4	5	3	2	9
119120000	4	4	3	5	3	3	10
119140000	5	4	3	6	3	2	9
119160000	4	4	4	5	3	3	10
119180000	4	3	2	5	3	2	9
119200000	4	5	5	5	3	3	8
119220000	4	4	4	5	3	2	9
119240000	5	4	3	5	3	3	9
119260000	4	4	3	5	3	3	11
119280000	4	4	3	5	3	3	11
119300000	4	5	6	5	3	2	9
119320000	4	4	3	5	3	3	9
119340000	4	4	4	5	3	3	8
119360000	4	4	3	5	3	2	10
119380000	4	4	4	5	3	2	8
119400000	4	4	4	5	3	3	9
119420000	5	6	3	5	3	2	9
119440000	5	4	3	5	3	2	9
119460000	4	3	4	5	3	2	9
119480000	4	4	3	5	3	2	9
119500000	4	4	7	5	3	2	11
119520000	4	4	3	5	3	2	10
119540000	5	4	3	5	4	3	9
119560000	4	4	2	5	4	4	8
119580000	4	4	3	5	3	4	8
119600000	4	3	3	5	4	3	9
119620000	4	3	3	5	4	2	9
119640000	4	5	2	4	3	3	8
119660000	5	4	2	6	5	2	8
119680000	4	4	3	4	5	4	9
119700000	4	4	2	5	4	2	9
119720000	5	4	5	5	4	3	10
119740000	5	4	6	6	5	2	12
119760000	4	4	4	6	3	3	11
119780000	4	4	3	5	3	4	10
119800000	4	4	3	5	3	3	11
119820000	4	4	2	6	3	2	11
119840000	6	3	2	5	4	3	12
119860000	4	4	2	4	4	3	10
119880000	4	3	3	5	4	2	10
119900000	4	4	2	5	4	2	9
119920000	4	3	3	5	4	2	8
119940000	4	5	3	5	3	2	8
119960000	4	4	3	5	4	3	9
119980000	4	3	5	5	3	2	10
120000000	5	4	3	5	3	3	9
120020000	4	4	4	5	3	2	9
120040000	4	4	3	6	3	2	9
120060000	5	4	5	5	5	3	8
120080000	4	5	4	5	3	2	10
120100000	5	4	4	5	4	3	11
120120000	5	4	3	5	3	2	10
120140000	5	4	4	5	3	3	10
120160000	4	4	2	5	3	4	13
120180000	4	4	4	5	3	2	10
120200000	4	4	2	5	5	2	10
120220000	6	4	3	5	3	3	9
120240000	5	3	2	6	4	3	10
120260000	4	4	3	5	4	2	10
120280000	4	4	3	5	4	2	9
120300000	4	4	3	5	4	2	10
120320000	4	4	2	4	3	2	11
120340000	4	5	3	4	3	2	9
120360000	4	4	3	5	3	2	10
120380000	4	4	2	5	4	2	9
120400000	4	4	5	5	4	2	9
120420000	4	4	2	5	4	3	9
120440000	4	5	3	5	3	3	11
120460000	4	5	3	5	4	3	10
120480000	4	3	3	5	4	3	10
120500000	4	3	3	6	4	2	8
120520000	4	4	4	5	4	2	9
120540000	5	4	2	5	5	2	8
120560000	4	3	4	5	5	2	9
120580000	4	4	3	5	3	2	9
120600000	4	4	2	5	5	2	9
120620000	4	4	2	6	4	2	8
120640000	4	4	2	4	5	2	9
120660000	5	4	3	6	3	2	8
120680000	5	3	6	5	4	2	9
120700000	5	3	6	5	3	2	9
120720000	6	4	2	4	4	3	8
120740000	4	5	2	5	4	2	11
120760000	5	4	3	5	4	2	11
120780000	4	4	4	5	3	2	8
120800000	4	4	3	5	2	4	9
120820000	4	4	2	5	3	3	8
120840000	4	4	3	5	3	3	8
120860000	4	4	5	5	3	3	9
120880000	4	4	2	5	7	3	9
120900000	4	4	2	5	4	2	9
120920000	4	4	2	5	4	3	8
120940000	4	4	3	5	5	2	9
120960000	4	4	4	5	3	2	9
120980000	4	5	2	5	3	2	12
121000000	4	4	7	5	4	3	12
121020000	4	3	6	6	3	2	9
121040000	4	4	4	5	3	3	9
121060000	4	4	6	5	3	2	10
121080000	4	4	5	6	5	2	8
121100000	4	3	4	5	4	2	10
121120000	4	4	3	5	4	2	11
121140000	4	3	6	5	4	2	11
121160000	4	4	3	4	4	2	13
121180000	6	4	4	4	4	3	9
121200000	4	4	3	5	3	3	8
121220000	4	4	2	5	4	3	9
121240000	4	4	3	5	4	2	9
121260000	4	5	3	5	4	3	12
121280000	4	4	3	5	4	3	11
121300000	6	4	2	5	4	3	11
121320000	5	4	3	5	3	3	10
121340000	4	4	3	4	3	3	9
121360000	4	4	3	5	4	2	9
121380000	4	4	3	4	4	2	9
121400000	4	3	3	5	3	3	8
121420000	5	3	2	5	4	2	11
121440000	4	5	3	5	3	2	9
121460000	4	3	2	5	4	2	8
121480000	4	4	2	5	3	2	9
121500000	4	5	3	5	6	2	9
121520000	4	5	4	5	3	2	9
121540000	4	4	8	5	4	2	9
121560000	4	4	5	5	3	3	9
121580000	4	4	6	5	4	2	8
121600000	4	4	3	5	3	2	9
121620000	4	5	6	5	3	3	9
121640000	4	5	3	5	3	3	9
121660000	4	4	3	5	4	4	8
121680000	5	4	3	6	3	3	10
121700000	5	4	5	5	4	4	9
121720000	4	4	3	5	4	3	11
121740000	5	4	5	5	4	2	9
121760000	5	3	4	5	4	2	9
121780000	5	3	8	5	4	3	9
121800000	4	4	8	5	3	3	11
121820000	5	4	3	5	3	3	8
121840000	5	4	3	5	3	2	9
121860000	4	4	3	5	4	2	10
121880000	4	4	3	5	3	3	11
121900000	4	4	4	5	3	3	12
121920000	4	4	3	5	3	2	9
121940000	4	4	4	5	3	3	8
121960000	5	4	3	5	3	2	8
121980000	7	4	7	5	3	2	9
122000000	4	3	3	5	4	2	10
122020000	4	5	2	5	3	3	9
122040000	4	4	4	6	4	2	10
122060000	4	4	3	5	3	2	9
122080000	4	4	3	5	3	2	10
122100000	4	3	3	5	5	3	8
122120000	4	5	6	5	6	2	10
122140000	4	3	3	5	4	2	9
122160000	4	4	2	5	4	3	10
122180000	5	4	2	5	6	2	10
122200000	4	3	4	5	6	2	11
122220000	4	3	4	5	4	2	8
122240000	4	4	3	5	4	2	8
122260000	9	3	3	5	4	2	11
122280000	5	4	2	5	4	2	8
122300000	4	4	8	5	3	3	8
122320000	4	4	2	5	4	2	9
122340000	4	3	4	5	3	2	9
122360000	4	5	2	5	3	2	9
122380000	4	4	3	5	4	3	10
122400000	4	4	2	5	5	2	9
122420000	4	4	3	5	4	2	10
122440000	4	4	2	5	4	3	10
122460000	4	4	2	4	4	4	10
122480000	4	3	5	4	4	2	10
122500000	4	4	2	5	4	3	8
122520000	4	4	3	5	4	3	8
122540000	4	3	3	5	6	2	8
122560000	4	3	2	5	5	2	9
122580000	4	5	2	5	5	2	10
122600000	5	3	2	6	4	2	12
122620000	5	4	4	5	3	2	8
122640000	4	4	2	5	5	2	10
122660000	4	4	2	4	5	2	10
122680000	5	4	3	7	5	2	9
122700000	4	3	2	4	3	2	9
122720000	4	4	6	5	3	2	11
122740000	4	4	4	5	3	3	8
122760000	4	5	5	5	3	4	9
122780000	4	4	3	5	3	3	9
122800000	4	4	4	5	3	3	9
122820000	4	4	3	5	3	3	8
122840000	4	4	3	5	3	3	10
122860000	4	5	4	5	3	3	8
122880000	4	3	6	5	3	2	9
122900000	5	5	3	5	4	2	8
122920000	5	3	3	5	3	2	8
122940000	4	4	6	5	3	2	8
122960000	4	4	3	5	4	2	8
122980000	4	3	3	6	3	2	9
123000000	6	4	2	5	3	3	9
123020000	4	4	3	6	5	3	10
123040000	5	3	3	5	3	2	10
123060000	4	4	5	5	3	3	10
123080000	4	3	5	6	5	3	9
123100000	4	3	4	5	3	2	12
123120000	4	4	4	5	3	2	9
123140000	5	4	4	5	3	3	10
123160000	4	4	3	7	3	2	11
123180000	4	4	4	5	3	3	9
123200000	4	4	4	5	4	2	11
123220000	4	4	6	5	5	4	10
123240000	5	4	3	5	3	2	8
123260000	4	3	3	5	6	2	8
123280000	4	4	4	5	3	2	8
123300000	4	4	4	6	4	2	11
123320000	4	4	3	6	3	3	9
123340000	4	4	3	5	3	2	8
123360000	5	3	3	5	3	2	8
123380000	5	4	4	5	3	2	9
123400000	4	5	3	5	3	3	10
123420000	5	4	6	5	3	3	8
123440000	4	4	4	5	4	3	8
123460000	4	4	3	5	3	2	9
123480000	5	3	3	5	3	2	9
123500000	4	3	3	5	3	3	10
123520000	4	4	6	5	3	3	10
123540000	5	4	4	5	3	3	9
123560000	4	4	4	6	3	3	8
123580000	5	4	3	5	5	3	8
123600000	4	4	4	5	4	3	9
123620000	5	4	3	5	3	3	9
123640000	4	4	4	5	3	2	8
123660000	4	4	3	5	4	3	9
123680000	4	4	3	6	4	4	8
123700000	5	4	5	5	3	3	9
123720000	5	4	4	5	5	3	8
123740000	5	4	4	5	3	3	8
123760000	5	4	3	5	3	3	9
123780000	5	4	3	5	5	3	10
123800000	4	4	2	5	5	2	8
123820000	4	4	3	4	4	3	8
123840000	4	4	2	5	4	3	9
123860000	5	4	2	5	3	3	9
123880000	4	4	2	4	4	3	10
123900000	4	4	2	4	5	3	9
123920000	4	4	4	5	4	2	10
123940000	5	4	4	5	4	2	9
123960000	4	4	3	5	4	3	9
123980000	4	3	2	5	4	2	9
124000000	4	4	4	6	4	2	9
124020000	4	4	3	5	3	2	8
124040000	4	4	4	5	4	3	9
124060000	4	4	3	5	4	3	10
124080000	4	5	3	5	3	2	9
124100000	4	4	6	5	5	2	8
124120000	4	4	3	6	3	2	8
124140000	5	4	3	5	3	2	9
124160000	5	4	3	6	3	3	9
124180000	4	4	3	6	3	2	9
124200000	4	4	4	6	3	2	10
124220000	4	3	3	6	4	2	8
124240000	4	4	3	5	3	2	9
124260000	4	4	4	5	3	2	10
124280000	4	4	3	5	3	2	9
124300000	4	3	4	5	3	2	10
124320000	5	3	5	5	3	3	11
124340000	6	3	4	5	3	2	10
124360000	4	3	7	5	3	2	11
124380000	4	4	3	5	3	2	10
124400000	4	4	3	5	3	2	9
124420000	4	4	4	5	3	2	12
124440000	4	4	4	5	4	2	9
124460000	4	4	4	5	4	2	9
124480000	5	4	5	5	4	2	9
124500000	4	4	2	4	4	2	9
124520000	4	4	5	5	4	3	10
124540000	5	4	5	5	4	2	12
124560000	4	4	3	6	4	2	12
124580000	4	5	2	5	5	2	11
124600000	4	4	3	5	6	2	10
124620000	4	4	2	4	5	3	12
124640000	4	4	2	4	4	3	9
124660000	4	4	2	5	4	2	9
124680000	4	4	3	5	4	3	10
124700000	5	5	3	5	5	3	10
124720000	5	4	2	5	4	3	9
124740000	4	4	3	4	4	3	11
124760000	4	4	3	5	4	3	10
124780000	4	4	5	5	4	3	9
124800000	4	4	3	4	4	3	9
124820000	6	4	3	5	4	2	11
124840000	5	5	2	5	4	3	12
124860000	5	4	3	5	4	2	11
124880000	4	4	4	5	4	2	12
124900000	4	4	3	5	4	2	10
124920000	4	5	6	4	4	2	10
124940000	4	3	5	5	4	2	10
