states	PB1	PB2	PA	HA	NA	MP	NS
62740000	7	4	7	7	4	0	6
62760000	6	4	4	8	4	0	7
62780000	5	4	4	7	4	0	8
62800000	6	4	5	7	4	0	7
62820000	6	5	6	7	5	0	7
62840000	6	4	4	7	4	0	8
62860000	6	4	6	7	4	0	6
62880000	6	3	6	7	3	0	7
62900000	6	4	6	8	4	0	7
62920000	6	3	7	6	3	1	7
62940000	6	4	4	7	4	0	7
62960000	5	4	5	7	4	0	7
62980000	6	4	7	7	4	0	7
63000000	6	5	3	6	5	0	7
63020000	6	4	6	7	4	0	8
63040000	6	4	4	7	4	0	7
63060000	6	4	5	8	5	0	9
63080000	6	4	4	8	4	0	6
63100000	5	4	5	7	4	0	6
63120000	7	4	4	7	5	0	7
63140000	6	4	5	7	4	0	8
63160000	5	4	4	7	6	0	7
63180000	7	4	4	7	4	0	8
63200000	6	4	4	7	4	0	7
63220000	6	6	4	7	5	0	9
63240000	6	4	5	7	4	0	7
63260000	6	4	5	6	4	0	8
63280000	6	4	5	7	4	0	8
63300000	5	4	3	7	5	0	7
63320000	7	4	5	8	4	0	6
63340000	6	4	4	6	4	0	6
63360000	6	4	5	7	4	0	7
63380000	7	4	3	6	5	0	8
63400000	5	4	4	7	5	0	8
63420000	6	4	6	7	4	0	7
63440000	6	4	4	7	4	0	8
63460000	6	4	4	7	5	0	7
63480000	6	6	3	7	4	0	8
63500000	6	4	3	6	4	0	7
63520000	6	4	4	7	4	0	7
63540000	6	4	4	7	4	0	7
63560000	6	4	4	7	4	0	8
63580000	6	4	6	7	4	0	6
63600000	6	4	4	7	4	0	8
63620000	6	6	3	7	4	0	7
63640000	5	3	4	7	4	0	6
63660000	6	4	5	7	4	0	7
63680000	6	4	4	6	4	0	7
63700000	6	4	4	7	5	0	7
63720000	6	4	4	7	4	0	7
63740000	6	4	5	7	4	0	7
63760000	6	4	3	6	4	0	7
63780000	6	4	3	6	4	0	8
63800000	6	4	4	7	4	0	7
63820000	6	4	4	7	4	0	7
63840000	5	4	5	7	4	0	9
63860000	6	6	4	9	4	0	6
63880000	5	4	4	8	4	0	7
63900000	7	4	4	7	4	0	6
63920000	6	4	5	7	5	0	8
63940000	6	4	4	7	4	0	8
63960000	5	4	4	7	4	0	8
63980000	6	4	4	7	4	0	6
64000000	7	5	4	7	4	0	7
64020000	6	4	4	7	4	0	8
64040000	6	4	4	7	4	0	7
64060000	5	4	4	7	4	0	6
64080000	6	4	4	7	4	0	8
64100000	6	7	3	8	4	0	7
64120000	7	5	3	7	4	0	7
64140000	6	4	3	6	4	0	7
64160000	5	5	4	8	4	0	7
64180000	6	4	5	8	4	0	6
64200000	6	8	3	7	5	0	7
64220000	6	4	4	7	4	0	7
64240000	6	5	5	7	4	0	7
64260000	5	4	7	7	5	0	6
64280000	6	4	9	8	5	0	6
64300000	6	4	6	7	4	0	7
64320000	6	4	4	10	4	0	7
64340000	6	4	5	8	5	0	6
64360000	7	4	3	8	4	0	8
64380000	6	4	5	7	5	0	8
64400000	6	4	4	7	4	0	7
64420000	7	4	3	7	4	0	9
64440000	6	4	4	9	5	0	6
64460000	6	4	4	7	5	0	6
64480000	6	4	4	7	5	0	8
64500000	5	4	3	7	4	0	7
64520000	6	4	4	7	4	0	7
64540000	7	4	4	7	4	0	7
64560000	6	4	7	8	4	0	7
64580000	6	4	5	7	6	0	7
64600000	6	4	4	7	4	0	7
64620000	6	4	6	7	5	0	9
64640000	6	4	4	7	4	0	7
64660000	6	4	4	7	4	0	7
64680000	6	4	6	7	4	0	7
64700000	6	6	4	7	4	0	7
64720000	6	4	4	7	6	0	6
64740000	6	4	6	7	4	0	7
64760000	6	4	3	8	4	0	7
64780000	6	4	7	9	4	0	8
64800000	5	4	4	7	4	0	7
64820000	6	4	4	7	4	0	7
64840000	6	4	3	8	5	0	6
64860000	6	4	4	7	4	0	7
64880000	6	4	4	7	4	0	6
64900000	5	4	4	7	4	0	7
64920000	6	4	3	7	5	1	8
64940000	6	4	3	6	3	0	7
64960000	6	4	4	8	5	0	7
64980000	6	4	7	7	4	0	8
65000000	6	5	5	8	4	0	6
65020000	7	3	6	7	3	0	7
65040000	6	4	4	7	4	0	7
65060000	6	4	4	7	4	0	7
65080000	5	4	4	9	5	0	7
65100000	7	4	3	8	4	0	6
65120000	6	4	5	7	5	0	6
65140000	6	4	3	7	4	0	7
65160000	6	7	5	7	4	0	8
65180000	6	4	6	7	4	0	7
65200000	6	4	4	7	4	0	7
65220000	7	4	4	7	4	0	8
65240000	6	4	3	7	5	0	7
65260000	6	4	4	7	4	0	7
65280000	7	4	4	7	4	0	7
65300000	5	4	5	7	5	0	7
65320000	7	4	5	7	5	0	7
65340000	7	3	4	7	3	1	7
65360000	6	3	3	7	4	0	7
65380000	6	4	4	7	4	0	7
65400000	5	4	5	7	4	0	7
65420000	6	4	4	7	5	0	6
65440000	6	4	3	8	4	0	6
65460000	7	4	4	7	4	0	7
65480000	6	4	5	7	4	0	7
65500000	7	4	3	8	4	0	8
65520000	5	4	3	6	5	0	7
65540000	6	4	4	7	4	0	8
65560000	6	5	5	7	4	0	7
65580000	6	4	3	6	5	0	7
65600000	7	4	3	7	4	0	7
65620000	6	4	8	7	4	0	7
65640000	7	4	6	8	4	0	9
65660000	5	4	6	7	5	0	6
65680000	6	4	4	7	4	0	6
65700000	6	5	4	7	4	0	6
65720000	6	4	6	7	5	0	8
65740000	6	5	4	7	4	0	7
65760000	6	4	3	7	4	0	7
65780000	6	6	4	7	4	0	6
65800000	6	4	4	7	4	0	7
65820000	5	4	4	7	4	0	7
65840000	5	4	4	7	4	0	7
65860000	6	4	4	7	4	0	7
65880000	6	3	4	7	3	0	6
65900000	6	3	4	7	3	1	8
65920000	6	3	6	8	3	1	8
65940000	6	3	8	7	3	1	6
65960000	6	4	4	7	3	1	8
65980000	7	3	4	8	3	0	7
66000000	6	4	5	7	4	0	8
66020000	6	3	9	7	3	1	7
66040000	5	3	6	8	3	1	7
66060000	6	3	8	7	3	1	7
66080000	6	4	4	7	3	0	8
66100000	7	4	3	7	4	0	6
66120000	6	4	6	7	3	0	6
66140000	5	4	6	7	4	0	7
66160000	5	4	3	7	4	0	6
66180000	6	6	5	6	4	0	6
66200000	6	4	4	7	4	0	7
66220000	6	4	4	7	4	0	8
66240000	6	4	4	7	3	0	7
66260000	5	4	5	8	5	0	7
66280000	6	4	6	7	4	0	9
66300000	7	4	6	7	4	0	6
66320000	7	4	4	6	4	0	7
66340000	5	4	7	7	4	0	8
66360000	6	6	3	8	4	0	6
66380000	6	4	6	8	4	0	7
66400000	6	4	4	8	5	0	7
66420000	6	4	4	7	4	0	7
66440000	6	4	4	8	4	0	7
66460000	6	4	3	8	4	0	7
66480000	6	4	5	7	4	0	8
66500000	6	4	5	7	4	0	6
66520000	8	4	4	7	4	0	8
66540000	6	4	4	8	4	0	7
66560000	7	4	4	7	5	0	8
66580000	6	4	4	7	5	0	7
66600000	7	4	4	7	4	0	7
66620000	6	4	4	7	4	0	8
66640000	6	4	5	6	4	0	7
66660000	6	4	4	8	4	0	7
66680000	6	4	4	7	5	0	9
66700000	6	4	3	7	4	0	8
66720000	6	4	4	7	4	0	6
66740000	7	4	4	7	4	0	7
66760000	6	4	4	8	4	0	7
66780000	6	4	6	7	4	0	6
66800000	5	4	4	7	4	0	6
66820000	6	4	4	6	5	0	8
66840000	8	4	3	7	5	0	6
66860000	6	4	3	7	4	0	7
66880000	6	4	3	7	4	0	7
66900000	6	4	4	8	5	0	7
66920000	6	4	5	7	4	0	6
66940000	6	4	4	7	5	0	7
66960000	7	4	4	7	4	0	7
66980000	5	4	4	8	4	0	7
67000000	5	4	5	9	4	0	6
67020000	6	4	3	7	4	0	6
67040000	6	4	5	6	5	0	6
67060000	6	4	6	7	4	1	6
67080000	6	4	3	7	5	0	7
67100000	6	4	3	7	4	0	6
67120000	6	4	3	6	5	0	8
67140000	6	4	4	7	5	0	7
67160000	6	4	5	7	4	0	6
67180000	6	7	3	7	5	0	6
67200000	6	7	4	8	4	0	7
67220000	5	4	4	7	4	0	8
67240000	6	4	4	8	4	0	7
67260000	6	4	4	6	4	0	6
67280000	6	5	4	7	4	0	6
67300000	6	4	3	7	5	0	8
67320000	5	4	4	7	4	0	6
67340000	6	4	3	7	4	0	7
67360000	6	4	4	7	4	0	7
67380000	6	4	4	7	4	0	7
67400000	6	4	4	7	4	0	6
67420000	5	4	4	7	5	0	7
67440000	7	4	4	7	4	0	8
67460000	6	4	4	7	4	0	8
67480000	7	4	4	7	4	0	7
67500000	6	4	5	6	4	0	7
67520000	6	4	3	6	4	0	7
67540000	6	4	6	7	4	0	7
67560000	6	4	4	7	4	0	7
67580000	6	4	3	7	4	0	7
67600000	6	4	4	7	4	0	6
67620000	5	4	4	6	4	0	8
67640000	6	6	6	7	4	0	7
67660000	6	4	4	7	4	0	7
67680000	6	4	8	7	4	0	7
67700000	6	4	3	7	4	0	7
67720000	6	4	4	7	5	0	8
67740000	6	4	3	7	5	0	6
67760000	6	6	4	7	4	0	8
67780000	6	4	4	7	5	0	7
67800000	6	4	3	6	4	0	6
67820000	7	4	5	7	4	0	7
67840000	6	4	4	6	5	0	7
67860000	6	5	3	7	5	0	6
67880000	6	4	4	7	4	0	7
67900000	8	4	4	7	4	0	8
67920000	5	4	4	7	4	0	8
67940000	6	4	4	7	4	0	7
67960000	6	4	4	7	5	0	7
67980000	6	4	3	8	4	0	8
68000000	6	4	4	8	4	1	8
68020000	6	4	4	7	4	0	6
68040000	6	4	4	7	4	0	8
68060000	6	4	4	7	4	0	6
68080000	6	4	5	8	4	0	7
68100000	6	4	3	7	4	0	6
68120000	6	5	3	6	5	0	7
68140000	6	4	5	6	4	0	7
68160000	5	4	4	7	4	0	8
68180000	6	3	4	7	3	1	6
68200000	6	3	7	7	3	1	8
68220000	6	3	7	7	3	1	8
68240000	6	5	5	6	5	0	6
68260000	6	4	3	7	4	0	6
68280000	5	4	5	6	5	0	6
68300000	6	4	3	6	4	0	7
68320000	6	4	3	7	4	0	8
68340000	6	4	3	6	4	0	7
68360000	6	4	3	6	4	0	7
68380000	6	4	4	7	4	0	7
68400000	5	4	3	6	4	0	7
68420000	7	4	4	7	4	0	8
68440000	6	4	4	8	4	0	7
68460000	7	4	5	6	4	0	7
68480000	6	4	4	7	4	0	7
68500000	6	4	5	8	4	0	6
68520000	6	4	6	7	4	0	7
68540000	6	4	4	7	4	0	6
68560000	6	4	4	7	6	0	6
68580000	7	6	4	7	4	0	7
68600000	6	4	4	7	4	0	7
68620000	7	4	4	7	4	0	6
68640000	6	4	6	7	4	0	9
68660000	6	4	4	7	4	0	7
68680000	6	4	4	7	4	0	7
68700000	6	4	4	7	4	0	7
68720000	6	4	6	7	5	0	6
68740000	6	4	4	8	4	0	6
68760000	5	4	4	7	4	0	7
68780000	6	4	5	7	4	0	6
68800000	6	4	4	7	4	0	6
68820000	5	4	4	7	5	0	7
68840000	6	4	5	6	4	0	7
68860000	5	4	5	7	5	0	7
68880000	6	4	6	7	4	0	6
68900000	6	6	4	7	4	0	6
68920000	6	4	4	8	4	0	6
68940000	6	4	6	7	4	0	7
68960000	6	4	5	7	4	0	7
68980000	6	4	4	7	4	0	7
69000000	8	5	3	6	5	0	7
69020000	7	6	3	6	5	0	7
69040000	6	4	4	7	4	0	7
69060000	6	4	4	7	4	0	8
69080000	6	5	5	7	4	0	9
69100000	6	4	4	8	4	0	8
69120000	6	4	4	7	5	0	8
69140000	6	4	4	6	5	0	8
69160000	6	4	3	7	5	0	7
69180000	6	4	4	7	4	0	7
69200000	6	4	3	7	4	0	7
69220000	6	4	5	7	5	0	7
69240000	6	4	3	7	4	0	8
69260000	6	4	6	7	4	0	8
69280000	6	4	4	7	4	0	7
69300000	6	4	5	9	4	0	7
69320000	6	4	4	7	4	0	8
69340000	7	4	3	6	4	0	7
69360000	5	4	6	6	5	0	7
69380000	5	4	3	7	4	0	7
69400000	5	4	6	7	4	0	6
69420000	6	4	4	7	4	0	6
69440000	6	4	4	6	4	0	7
69460000	6	4	3	6	4	0	7
69480000	6	4	4	7	4	0	9
69500000	6	4	4	7	4	0	8
69520000	6	4	4	7	4	0	6
69540000	6	4	4	7	5	0	7
69560000	6	4	4	7	4	0	7
69580000	6	4	5	6	4	0	6
69600000	6	4	4	7	4	0	7
69620000	6	5	6	7	4	0	6
69640000	6	4	3	7	4	0	7
69660000	6	4	4	6	4	0	7
69680000	6	4	7	7	4	0	7
69700000	6	7	3	7	5	0	7
69720000	6	4	3	7	4	0	7
69740000	6	5	3	6	4	0	8
69760000	5	4	6	7	5	0	7
69780000	6	4	4	7	4	0	7
69800000	6	4	3	8	5	0	9
69820000	6	4	4	8	5	0	8
69840000	6	4	4	8	5	0	9
69860000	6	4	7	7	5	0	8
69880000	6	4	4	7	4	0	6
69900000	6	4	4	7	4	0	8
69920000	6	4	4	7	4	0	7
69940000	6	4	5	7	4	0	7
69960000	6	4	4	8	4	0	8
69980000	5	5	8	7	6	0	7
70000000	5	4	4	7	4	0	6
70020000	6	4	6	7	4	0	6
70040000	6	4	5	7	4	0	7
70060000	6	5	6	7	4	0	9
70080000	6	4	5	7	4	0	7
70100000	6	4	4	7	4	0	7
70120000	6	4	4	7	4	0	7
70140000	6	4	4	8	4	0	8
70160000	7	4	4	8	5	0	7
70180000	6	4	9	7	4	0	7
70200000	6	4	4	7	5	0	7
70220000	6	4	5	7	4	0	6
70240000	6	4	3	7	5	0	7
70260000	6	4	4	7	4	0	6
70280000	8	4	4	8	6	0	8
70300000	6	5	3	6	5	0	7
70320000	6	4	3	7	4	0	7
70340000	6	4	7	6	5	0	7
70360000	6	4	6	7	4	0	6
70380000	6	4	7	7	4	0	8
70400000	6	3	8	7	3	0	7
70420000	6	4	4	8	4	0	7
70440000	6	4	4	7	4	0	6
70460000	6	4	4	6	4	0	7
70480000	7	4	4	7	4	0	6
70500000	6	4	5	8	5	0	9
70520000	6	4	5	8	4	0	6
70540000	8	4	4	7	4	0	6
70560000	5	4	4	7	4	0	7
70580000	6	4	4	7	4	0	7
70600000	6	5	3	6	5	0	7
70620000	6	5	6	7	4	0	8
70640000	6	4	4	7	5	0	6
70660000	6	4	5	7	5	0	7
70680000	6	4	3	6	6	0	7
70700000	6	4	4	8	4	0	7
70720000	6	4	3	9	6	0	7
70740000	6	4	6	7	4	0	7
70760000	6	4	4	7	4	0	8
70780000	5	4	6	9	4	0	7
70800000	6	4	5	6	5	0	8
70820000	5	4	3	6	4	0	7
70840000	7	4	4	7	4	0	7
70860000	6	4	5	6	6	0	7
70880000	5	4	4	7	4	0	6
70900000	6	4	5	6	4	0	7
70920000	6	4	6	7	5	0	7
70940000	6	4	4	7	4	0	7
70960000	5	4	4	7	4	0	7
70980000	8	5	4	7	4	0	8
71000000	6	4	4	7	4	0	8
71020000	6	4	4	7	4	0	7
71040000	6	4	4	7	4	0	6
71060000	6	4	5	7	4	0	7
71080000	6	4	4	8	4	0	7
71100000	6	4	3	7	4	0	7
71120000	6	4	6	6	5	0	7
71140000	6	4	5	7	4	0	7
71160000	6	4	5	7	4	0	6
71180000	6	4	3	6	4	0	6
71200000	6	4	4	7	4	0	8
71220000	6	5	4	7	5	0	7
71240000	6	4	3	7	4	0	8
71260000	6	4	6	6	4	0	7
71280000	6	4	3	6	4	0	8
71300000	7	4	4	7	7	0	7
71320000	7	4	4	7	5	0	7
71340000	6	4	4	7	4	0	7
71360000	6	4	4	7	4	0	8
71380000	6	4	4	7	4	0	7
71400000	6	4	4	7	4	0	7
71420000	6	4	4	7	4	0	7
71440000	7	4	5	8	4	0	8
71460000	6	7	3	7	5	0	6
71480000	7	4	4	7	4	0	7
71500000	6	4	4	8	5	0	6
71520000	6	5	4	6	4	0	7
71540000	8	4	6	7	4	0	6
71560000	6	4	4	6	4	0	8
71580000	6	4	3	7	6	0	6
71600000	8	4	4	7	5	0	9
71620000	6	4	4	8	4	0	7
71640000	6	4	4	7	4	0	7
71660000	7	4	3	6	4	0	7
71680000	6	4	5	6	5	0	7
71700000	6	4	3	6	4	0	7
71720000	6	4	4	7	4	0	8
71740000	8	4	4	7	4	0	7
71760000	6	4	4	8	4	0	7
71780000	6	4	5	7	5	0	7
71800000	6	5	5	7	4	0	7
71820000	6	4	6	7	4	0	7
71840000	6	4	4	8	4	0	6
71860000	6	4	4	7	4	0	6
71880000	6	4	3	7	5	0	7
71900000	6	4	4	7	5	0	6
71920000	5	4	4	7	5	0	8
71940000	6	3	4	7	3	0	9
71960000	6	3	6	7	3	0	8
71980000	6	3	4	7	3	0	5
72000000	6	3	4	7	3	0	5
72020000	6	6	3	7	3	0	6
72040000	6	3	3	7	4	0	6
72060000	6	4	4	7	3	0	7
72080000	6	3	3	6	4	0	7
72100000	6	3	4	8	3	0	5
72120000	8	3	4	7	3	0	5
72140000	6	3	4	7	3	0	7
72160000	6	3	10	8	3	0	6
72180000	6	3	4	8	3	0	6
72200000	5	3	4	8	3	0	7
72220000	6	4	4	7	4	0	9
72240000	5	4	4	7	4	0	8
72260000	6	4	3	7	4	0	9
72280000	7	4	4	8	4	0	7
72300000	6	4	3	8	4	0	8
72320000	7	4	4	7	5	0	8
72340000	6	5	4	8	4	0	9
72360000	6	4	3	7	4	0	7
72380000	6	4	3	6	4	0	7
72400000	6	5	4	6	4	0	8
72420000	6	4	4	7	5	0	6
72440000	6	5	6	7	6	0	8
72460000	6	4	6	7	4	0	7
72480000	6	4	4	8	4	0	7
72500000	6	7	4	7	5	0	7
72520000	6	4	4	7	5	0	7
72540000	6	4	4	8	5	0	7
72560000	7	4	8	7	7	0	7
72580000	6	4	4	7	4	0	6
72600000	6	4	6	7	3	0	5
72620000	7	4	4	7	4	0	7
72640000	6	4	3	6	4	0	9
72660000	6	4	3	7	5	0	8
72680000	6	4	3	7	3	0	7
72700000	6	4	3	6	3	2	7
72720000	6	4	4	6	4	0	6
72740000	5	4	4	7	4	0	7
72760000	6	4	6	7	4	0	7
72780000	6	4	4	7	5	0	6
72800000	6	4	4	7	4	0	7
72820000	6	4	6	7	4	0	6
72840000	6	4	5	7	5	0	6
72860000	6	4	4	6	4	0	6
72880000	6	4	4	6	4	0	6
72900000	6	7	7	9	5	0	6
72920000	6	6	4	7	4	1	7
72940000	5	4	4	7	4	0	7
72960000	6	4	4	7	5	0	8
72980000	6	4	4	7	4	0	8
73000000	6	4	6	8	4	0	6
73020000	6	4	4	7	4	0	8
73040000	5	4	4	7	4	0	7
73060000	6	4	4	7	6	0	7
73080000	6	4	4	7	4	0	6
73100000	6	4	4	7	4	0	8
73120000	6	4	5	6	4	0	6
73140000	6	4	6	7	6	0	6
73160000	6	4	4	8	5	0	6
73180000	6	4	3	7	4	0	8
73200000	6	4	4	7	4	0	6
73220000	6	4	4	7	4	0	6
73240000	6	4	5	7	4	0	8
73260000	6	4	4	7	4	0	7
73280000	7	5	5	8	4	0	7
73300000	6	4	3	7	5	0	9
73320000	7	4	4	7	4	0	9
73340000	6	4	4	7	4	0	9
73360000	6	4	4	7	4	0	7
73380000	6	4	3	7	4	0	8
73400000	6	4	4	8	5	0	7
73420000	6	4	5	7	4	0	9
73440000	6	4	4	6	5	0	8
73460000	6	5	5	7	4	0	8
73480000	5	4	3	7	4	0	7
73500000	5	4	3	6	4	0	7
73520000	7	4	4	9	4	0	7
73540000	6	4	4	8	4	0	7
73560000	6	4	4	7	4	0	7
73580000	6	4	4	7	4	0	8
73600000	6	4	4	7	4	0	7
73620000	6	4	3	6	4	0	7
73640000	6	4	3	7	4	0	7
73660000	6	4	4	7	4	0	7
73680000	5	4	3	6	4	0	8
73700000	5	4	3	7	4	0	7
73720000	5	4	4	7	3	0	6
73740000	6	4	4	7	5	0	7
73760000	6	4	3	7	4	0	8
73780000	6	4	3	7	5	0	7
73800000	6	4	3	7	4	0	7
73820000	6	4	4	7	5	0	8
73840000	6	4	3	6	5	0	7
73860000	6	4	5	6	5	0	8
73880000	6	4	5	7	4	0	7
73900000	5	4	3	6	4	0	7
73920000	6	4	4	8	4	0	6
73940000	6	4	3	7	4	0	8
73960000	6	4	3	6	6	0	7
73980000	6	4	4	7	4	0	7
74000000	6	4	3	7	4	0	7
74020000	7	4	4	6	4	0	7
74040000	6	4	5	7	5	0	7
74060000	6	4	6	8	4	0	6
74080000	6	4	5	8	4	0	6
74100000	5	4	4	7	4	0	7
74120000	6	4	4	6	4	0	7
74140000	8	5	5	7	4	0	7
74160000	6	4	5	6	4	0	7
74180000	6	4	6	7	5	0	6
74200000	6	4	5	7	5	0	7
74220000	7	5	6	9	4	0	7
74240000	6	4	6	7	4	0	6
74260000	6	4	5	6	4	0	6
74280000	6	3	6	7	3	1	6
74300000	6	5	4	7	4	0	8
74320000	6	4	4	7	4	0	6
74340000	6	4	5	6	4	0	6
74360000	6	6	3	6	4	0	6
74380000	6	4	4	7	4	0	7
74400000	6	4	4	7	4	0	6
74420000	6	4	5	8	4	0	7
74440000	6	4	4	7	4	0	7
74460000	6	4	3	7	4	0	7
74480000	5	3	4	8	4	0	7
74500000	7	4	4	7	4	0	8
74520000	6	4	4	7	4	0	8
74540000	5	4	3	7	4	0	7
74560000	5	4	3	7	4	0	7
74580000	6	4	3	9	5	0	6
74600000	6	4	7	9	4	0	6
74620000	7	4	3	6	5	0	7
74640000	6	8	4	7	4	0	7
74660000	5	4	3	7	4	0	8
74680000	6	4	3	7	4	0	8
74700000	6	4	3	8	4	0	8
74720000	6	4	4	8	4	0	7
74740000	6	4	3	6	5	0	7
74760000	6	4	4	6	4	0	7
74780000	6	4	4	7	4	0	7
74800000	6	4	4	7	5	0	7
74820000	6	4	3	6	4	0	7
74840000	6	4	4	7	4	0	8
74860000	7	7	4	8	4	0	6
74880000	6	4	4	7	4	0	7
74900000	6	5	4	7	7	0	6
74920000	6	4	7	7	5	0	7
74940000	6	5	6	7	4	0	6
74960000	6	4	4	7	4	0	7
74980000	6	4	4	8	4	0	7
75000000	6	4	5	7	4	0	6
75020000	6	4	4	7	4	0	8
75040000	7	4	3	6	4	0	7
75060000	6	4	3	6	4	0	7
75080000	6	4	3	7	4	0	8
75100000	7	4	3	7	5	0	8
75120000	5	4	3	7	4	0	6
75140000	6	4	5	8	4	0	6
75160000	6	4	5	7	6	0	7
75180000	6	6	4	7	4	1	8
75200000	6	4	3	7	5	0	7
75220000	6	4	5	6	5	0	6
75240000	6	4	3	7	4	0	7
75260000	6	4	3	7	5	0	9
75280000	6	4	7	7	4	0	9
75300000	6	4	4	7	5	0	7
75320000	6	4	4	7	6	0	8
75340000	5	4	4	7	4	0	7
75360000	6	4	4	7	4	0	8
75380000	6	4	5	7	5	0	8
75400000	6	4	3	6	4	0	9
75420000	6	4	5	8	4	0	7
75440000	6	4	3	8	4	0	8
75460000	7	4	5	7	6	0	8
75480000	6	4	4	7	4	0	7
75500000	6	4	3	6	5	0	8
75520000	7	4	4	7	4	0	8
75540000	6	4	4	7	4	0	6
75560000	6	4	4	7	5	0	6
75580000	7	4	4	8	6	0	7
75600000	6	4	6	7	4	0	7
75620000	6	4	6	7	4	0	6
75640000	6	7	3	7	4	0	7
75660000	6	4	4	8	4	0	6
75680000	6	4	4	7	4	0	8
75700000	6	4	4	7	4	0	6
75720000	6	7	5	7	5	0	6
75740000	6	4	4	7	4	0	7
75760000	6	4	7	7	4	0	6
75780000	6	4	4	7	4	0	8
75800000	5	4	6	7	4	0	7
75820000	6	4	5	7	4	0	6
75840000	6	4	3	7	5	0	6
75860000	6	4	3	7	4	0	7
75880000	6	4	4	8	4	0	7
75900000	6	4	4	6	5	0	7
75920000	5	4	7	7	4	0	8
75940000	6	4	6	7	5	0	8
75960000	6	3	4	7	4	0	7
75980000	6	4	4	7	4	0	7
76000000	8	4	4	8	5	0	7
76020000	6	4	4	7	4	0	8
76040000	6	4	3	6	4	0	8
76060000	5	4	4	8	5	0	7
76080000	7	4	6	7	4	0	7
76100000	7	5	4	8	5	0	6
76120000	6	4	3	8	6	0	7
76140000	5	4	4	8	4	0	7
76160000	5	4	4	7	4	0	6
76180000	6	6	6	7	5	0	7
76200000	6	4	4	7	4	0	7
76220000	6	4	4	7	4	0	6
76240000	6	4	5	7	5	0	6
76260000	7	4	4	7	4	0	6
76280000	7	5	4	6	5	0	7
76300000	7	4	6	8	5	0	8
76320000	6	4	4	7	4	0	7
76340000	6	4	3	6	5	0	7
76360000	6	5	4	7	4	0	7
76380000	7	4	4	7	4	0	7
76400000	7	4	4	8	3	0	7
76420000	6	4	4	7	5	0	7
76440000	8	3	7	7	3	0	6
76460000	7	4	6	7	3	0	7
76480000	6	4	4	7	4	0	7
76500000	6	4	8	7	4	0	6
76520000	6	4	4	7	6	0	6
76540000	6	4	4	8	4	0	7
76560000	6	4	4	7	4	0	7
76580000	6	4	3	7	4	0	7
76600000	6	6	3	6	4	0	9
76620000	6	4	4	7	4	0	7
76640000	6	4	3	8	5	0	7
76660000	5	4	4	7	5	0	7
76680000	5	4	4	7	4	0	6
76700000	7	3	5	8	4	0	8
76720000	5	4	4	7	4	0	9
76740000	6	5	4	7	5	0	7
76760000	6	4	4	7	4	0	7
76780000	5	4	4	7	4	0	7
76800000	6	4	5	7	5	0	7
76820000	5	4	3	6	4	0	7
76840000	6	4	4	6	4	1	7
76860000	6	4	5	7	5	0	8
76880000	6	4	4	7	6	0	8
76900000	6	4	3	6	4	0	8
76920000	6	3	4	7	4	0	6
76940000	6	3	5	7	4	0	7
76960000	6	3	4	7	3	0	6
76980000	6	4	8	7	5	0	7
77000000	7	3	4	8	3	0	7
77020000	7	3	9	8	3	1	7
77040000	6	5	7	7	4	0	7
77060000	6	6	6	7	4	0	7
77080000	6	4	3	7	4	0	7
77100000	6	4	5	7	5	0	8
77120000	6	4	4	7	4	0	9
77140000	6	4	3	7	5	0	7
77160000	6	4	4	7	4	0	6
77180000	5	4	4	8	5	0	7
77200000	7	4	3	7	4	0	8
77220000	7	4	4	7	4	0	6
77240000	5	4	4	7	5	0	7
77260000	6	4	4	7	4	0	7
77280000	6	8	6	7	3	2	7
77300000	5	4	4	7	5	0	8
77320000	6	4	4	7	4	0	8
77340000	7	5	3	6	4	0	7
77360000	6	4	3	6	4	0	7
77380000	6	4	4	7	4	0	7
77400000	6	4	3	7	4	0	8
77420000	6	4	4	7	4	0	8
77440000	6	4	5	8	5	0	7
77460000	6	4	3	6	4	0	6
77480000	6	4	3	8	4	0	8
77500000	7	6	4	8	4	0	8
77520000	6	4	4	8	4	0	7
77540000	8	4	4	7	4	0	7
77560000	7	4	4	7	4	0	7
77580000	6	4	4	7	4	0	7
77600000	7	4	3	7	4	0	7
77620000	6	4	4	7	4	0	8
77640000	6	5	4	6	7	0	7
77660000	5	4	4	7	4	0	7
77680000	6	4	5	7	4	0	7
77700000	7	4	7	7	4	0	6
77720000	6	4	4	7	4	0	7
77740000	6	4	3	6	4	0	7
77760000	6	5	3	6	7	0	8
77780000	6	4	4	7	5	0	7
77800000	6	4	4	7	4	0	8
77820000	6	4	4	7	4	0	7
77840000	6	4	3	7	4	0	7
77860000	6	4	4	7	4	0	7
77880000	6	4	5	7	5	0	8
77900000	7	4	4	7	4	0	6
77920000	5	4	5	7	4	0	8
77940000	5	4	5	9	4	0	7
77960000	6	4	6	6	4	0	7
77980000	7	4	5	7	4	0	7
78000000	6	4	5	7	4	0	7
78020000	6	4	4	7	5	0	7
78040000	6	4	4	8	5	0	7
78060000	5	4	4	7	4	0	7
78080000	6	4	5	7	4	0	7
78100000	6	4	4	7	5	0	8
78120000	6	4	4	7	4	0	6
78140000	6	4	3	7	5	0	8
78160000	6	4	3	7	4	0	7
78180000	6	4	4	8	4	0	7
78200000	6	4	5	7	4	0	8
78220000	5	4	4	7	4	0	8
78240000	6	3	6	8	4	0	7
