states	PB1	PB2	HA	NP	NA	MP	NS
59440000	5	2	2	6	2	2	6
59460000	5	2	3	5	2	2	6
59480000	5	2	2	5	2	2	8
59500000	5	2	2	8	2	2	6
59520000	5	2	2	6	2	2	6
59540000	5	4	3	5	3	2	7
59560000	6	2	2	5	3	2	6
59580000	5	2	2	6	2	2	7
59600000	5	3	2	7	3	2	8
59620000	7	2	2	6	2	2	6
59640000	5	2	2	6	2	2	5
59660000	6	2	2	5	3	3	7
59680000	6	4	2	5	2	2	6
59700000	5	2	2	5	2	2	5
59720000	5	3	3	5	2	2	6
59740000	5	3	2	6	2	2	5
59760000	5	2	2	5	2	3	7
59780000	5	2	2	6	2	2	6
59800000	6	2	3	6	3	2	7
59820000	5	2	3	7	2	2	6
59840000	5	2	3	5	2	2	6
59860000	7	3	3	6	3	2	7
59880000	5	3	2	5	3	2	7
59900000	7	2	2	5	2	3	7
59920000	5	2	2	9	2	2	7
59940000	5	2	2	6	2	2	7
59960000	5	2	3	5	2	2	8
59980000	5	3	3	8	3	3	6
60000000	5	2	3	5	2	2	6
60020000	5	2	3	7	2	2	5
60040000	7	3	3	6	3	2	7
60060000	5	3	2	5	4	2	6
60080000	5	3	2	5	2	3	10
60100000	6	2	2	6	2	2	6
60120000	6	2	3	5	2	2	6
60140000	6	2	2	5	3	2	6
60160000	5	2	3	6	2	2	5
60180000	5	3	2	6	2	2	7
60200000	6	2	2	5	2	2	5
60220000	6	3	4	5	3	2	7
60240000	5	3	2	5	3	2	5
60260000	5	3	3	6	3	2	9
60280000	5	2	3	5	3	2	9
60300000	5	3	2	5	3	2	6
60320000	5	3	2	5	3	2	7
60340000	5	5	3	5	2	2	8
60360000	5	2	3	5	2	2	7
60380000	6	4	3	6	3	2	7
60400000	6	2	2	5	4	2	6
60420000	5	2	4	5	2	3	6
60440000	5	2	3	5	4	2	6
60460000	6	3	3	5	2	2	6
60480000	5	2	3	5	2	2	6
60500000	5	2	3	6	2	2	6
60520000	5	2	2	5	3	2	7
60540000	5	2	3	7	2	2	5
60560000	5	3	2	5	2	2	7
60580000	6	2	2	6	2	2	5
60600000	5	2	2	7	2	2	8
60620000	5	2	2	5	2	2	6
60640000	6	2	2	5	2	2	7
60660000	5	3	4	5	2	2	9
60680000	6	3	3	7	4	2	5
60700000	7	2	3	5	2	2	5
60720000	6	2	3	5	2	2	8
60740000	6	3	3	6	2	2	9
60760000	5	2	2	6	2	2	6
60780000	6	2	2	5	3	2	8
60800000	5	2	2	6	3	2	6
60820000	5	2	3	9	2	2	7
60840000	5	3	2	7	2	2	8
60860000	5	3	2	5	2	2	6
60880000	5	2	3	5	4	2	6
60900000	5	3	2	5	2	2	7
60920000	6	2	2	7	2	2	6
60940000	5	2	2	7	2	2	12
60960000	5	2	2	5	2	2	7
60980000	6	2	2	8	3	2	7
61000000	6	2	2	7	3	2	6
61020000	5	2	2	6	2	2	6
61040000	5	2	4	5	2	2	7
61060000	7	2	3	7	3	3	7
61080000	8	2	3	7	4	2	6
61100000	5	2	3	5	2	2	7
61120000	5	2	3	5	2	2	6
61140000	6	2	3	7	4	2	11
61160000	5	2	3	5	3	3	6
61180000	6	2	3	6	2	2	8
61200000	6	3	2	5	2	3	10
61220000	6	2	4	6	3	2	8
61240000	5	4	2	5	2	2	6
61260000	9	3	3	6	4	2	6
61280000	5	3	2	6	2	2	8
61300000	5	2	2	6	2	2	5
61320000	5	3	2	6	3	2	6
61340000	5	2	3	5	2	2	7
61360000	6	4	4	5	4	2	6
61380000	5	2	2	5	2	3	6
61400000	5	2	2	5	4	2	6
61420000	6	3	4	6	2	2	7
61440000	5	2	2	6	2	2	6
61460000	5	2	2	7	3	2	6
61480000	5	2	2	5	2	2	8
61500000	6	2	2	5	2	2	7
61520000	5	2	3	5	2	2	6
61540000	5	2	4	7	3	2	7
61560000	5	2	3	5	2	2	6
61580000	7	3	3	6	2	2	9
61600000	5	2	4	5	2	2	6
61620000	5	4	3	6	2	2	7
61640000	6	4	3	6	3	2	7
61660000	5	2	3	7	3	2	6
61680000	5	2	3	7	3	2	6
61700000	6	2	2	6	2	2	6
61720000	5	2	2	5	3	2	6
61740000	6	2	3	6	2	2	6
61760000	6	2	3	5	2	2	8
61780000	5	2	3	6	2	2	6
61800000	6	2	3	9	2	2	5
61820000	5	3	2	5	2	3	5
61840000	5	2	2	5	2	3	5
61860000	5	3	3	5	2	2	5
61880000	5	2	3	8	2	2	7
61900000	5	4	2	6	2	2	5
61920000	6	2	3	5	3	2	8
61940000	6	3	2	5	2	2	9
61960000	6	2	3	6	3	2	6
61980000	6	3	2	6	2	2	6
62000000	5	3	3	6	2	2	6
62020000	5	2	2	5	3	2	9
62040000	5	2	2	7	3	2	6
62060000	5	2	2	5	2	2	6
62080000	6	3	2	5	2	3	8
62100000	6	2	3	6	2	2	7
62120000	6	5	2	5	2	2	7
62140000	6	3	3	6	3	2	7
62160000	6	2	4	5	2	3	6
62180000	7	2	2	5	2	2	6
62200000	5	2	2	8	2	2	8
62220000	5	3	2	5	3	2	6
62240000	5	3	4	5	3	2	7
62260000	6	2	3	6	2	2	8
62280000	6	2	3	5	3	2	6
62300000	5	2	2	6	2	2	8
62320000	5	2	3	5	2	2	6
62340000	5	2	3	5	3	2	8
62360000	5	2	3	6	2	2	5
62380000	5	2	2	5	2	2	6
62400000	7	3	3	5	2	2	7
62420000	5	2	2	6	3	2	8
62440000	6	3	3	6	2	2	6
62460000	5	2	3	5	2	2	8
62480000	6	2	3	6	2	2	5
62500000	5	3	3	5	3	2	5
62520000	6	2	3	7	2	2	7
62540000	5	2	2	5	3	2	6
62560000	5	2	3	5	2	2	8
62580000	5	3	2	6	2	2	6
62600000	5	2	2	7	2	2	7
62620000	5	2	2	7	2	2	8
62640000	5	2	2	7	2	2	7
62660000	5	2	2	5	2	2	8
62680000	5	2	2	6	2	2	6
62700000	7	2	2	8	3	2	8
62720000	6	2	2	6	2	2	7
62740000	5	2	2	7	2	2	6
62760000	6	2	3	7	2	2	6
62780000	5	2	3	6	2	2	6
62800000	5	2	2	6	2	2	6
62820000	5	2	2	6	2	2	5
62840000	6	2	3	5	3	3	7
62860000	6	2	3	5	3	2	6
62880000	5	2	2	5	2	2	5
62900000	5	2	2	5	2	2	6
62920000	7	3	4	5	4	2	6
62940000	6	2	2	5	2	2	6
62960000	5	3	3	5	2	2	6
62980000	5	2	2	5	2	2	6
63000000	6	3	4	5	4	2	9
63020000	5	2	3	5	4	2	8
63040000	6	4	3	6	2	2	8
63060000	5	2	2	5	2	2	7
63080000	5	2	2	5	3	2	7
63100000	5	2	2	5	2	2	7
63120000	6	2	2	5	3	3	11
63140000	5	3	2	5	2	2	7
63160000	5	2	2	6	2	3	6
63180000	6	2	3	7	3	3	9
63200000	5	4	2	5	2	3	7
63220000	5	2	3	9	2	2	9
63240000	5	2	3	6	3	2	6
63260000	5	2	2	5	2	2	6
63280000	6	2	3	5	2	2	8
63300000	6	2	3	6	2	2	9
63320000	5	4	2	5	2	2	10
63340000	6	2	2	5	2	2	7
63360000	5	2	2	5	2	2	6
63380000	7	2	3	5	2	2	6
63400000	5	2	2	6	2	2	8
63420000	5	2	3	7	2	3	7
63440000	5	3	3	5	3	2	8
63460000	5	2	3	5	3	2	8
63480000	6	2	2	5	2	2	7
63500000	5	3	2	5	2	2	6
63520000	5	3	2	6	2	3	8
63540000	5	3	4	7	2	2	5
63560000	5	2	2	5	2	2	5
63580000	6	3	3	5	3	2	6
63600000	5	2	2	6	2	2	9
63620000	5	2	2	6	3	2	6
63640000	5	2	2	6	2	2	6
63660000	5	2	3	6	2	2	6
63680000	5	2	3	7	2	2	9
63700000	5	2	4	6	2	2	7
63720000	5	2	4	5	3	2	5
63740000	5	2	3	6	2	2	5
63760000	5	2	2	5	2	2	5
63780000	5	3	2	5	2	2	5
63800000	5	2	2	7	2	2	6
63820000	6	3	2	7	2	3	9
63840000	5	2	3	5	2	2	6
63860000	5	2	2	5	3	3	9
63880000	5	2	2	7	2	2	7
63900000	5	4	2	7	3	3	7
63920000	5	2	2	5	2	2	7
63940000	5	2	2	7	2	2	6
63960000	6	2	3	6	2	2	8
63980000	5	3	2	7	2	2	9
64000000	5	2	2	6	2	2	8
64020000	6	2	2	6	2	2	10
64040000	6	2	3	5	2	2	8
64060000	6	3	2	6	2	2	6
64080000	5	2	3	7	3	2	6
64100000	5	2	2	6	3	2	7
64120000	5	3	2	6	3	2	7
64140000	6	2	2	6	2	2	7
64160000	5	2	3	5	3	2	8
64180000	5	3	2	5	2	3	8
64200000	6	2	3	5	2	2	9
64220000	5	2	2	5	2	2	6
64240000	5	2	2	7	2	2	6
64260000	5	2	3	5	2	2	6
64280000	6	2	3	5	2	2	5
64300000	6	2	2	5	2	2	6
64320000	5	2	3	6	4	2	8
64340000	7	2	2	8	2	2	6
64360000	5	2	2	6	2	2	8
64380000	5	2	2	6	2	2	6
64400000	5	3	2	5	2	2	8
64420000	5	3	2	7	2	2	8
64440000	5	2	2	7	2	2	9
64460000	5	2	2	5	2	3	7
64480000	5	3	2	5	2	2	5
64500000	5	2	2	5	2	2	7
64520000	5	2	2	5	2	2	6
64540000	5	2	3	7	2	2	6
64560000	6	2	3	7	2	2	9
64580000	5	2	3	6	2	2	6
64600000	5	3	2	7	2	2	7
64620000	5	2	2	5	3	3	5
64640000	6	2	2	8	2	2	6
64660000	5	3	2	5	2	2	5
64680000	5	3	2	5	2	2	8
64700000	5	2	2	6	3	2	8
64720000	5	2	2	6	2	2	7
64740000	6	2	3	6	3	2	6
64760000	5	2	2	5	2	3	8
64780000	5	3	2	6	2	3	8
64800000	5	2	3	5	2	2	7
64820000	5	2	2	7	2	2	7
64840000	9	2	3	5	2	2	8
64860000	5	2	3	9	2	2	9
64880000	7	2	4	6	2	2	8
64900000	5	2	3	7	2	2	6
64920000	6	2	2	5	3	2	6
64940000	5	2	2	6	2	2	10
64960000	6	2	2	6	2	2	8
64980000	5	2	3	5	3	2	8
65000000	5	2	2	7	2	2	9
65020000	5	3	2	5	3	2	7
65040000	5	2	3	7	3	2	6
65060000	6	2	3	5	2	2	6
65080000	6	4	3	5	2	2	8
65100000	5	4	3	5	2	2	7
65120000	5	4	3	5	3	2	6
65140000	5	2	3	5	2	2	6
65160000	6	2	3	5	2	2	6
65180000	5	2	2	5	2	2	8
65200000	6	2	4	5	2	2	7
65220000	5	2	2	6	2	2	6
65240000	5	4	2	5	2	3	6
65260000	6	3	3	5	4	2	7
65280000	5	2	2	5	2	2	5
65300000	5	2	2	6	3	2	6
65320000	5	3	3	5	2	2	6
65340000	5	2	2	6	2	2	8
65360000	6	2	2	5	2	2	6
65380000	5	3	3	5	2	2	5
65400000	5	3	3	5	2	2	5
65420000	5	3	2	5	2	2	5
65440000	6	2	2	5	2	2	6
65460000	6	4	3	5	3	2	7
65480000	5	3	2	6	3	2	8
65500000	6	3	3	6	2	2	7
65520000	5	2	3	12	2	2	7
65540000	5	2	4	5	3	2	7
65560000	5	2	3	5	2	2	6
65580000	5	2	2	7	2	2	9
65600000	5	2	2	6	3	2	6
65620000	5	2	2	5	3	2	5
65640000	6	2	2	5	2	2	6
65660000	5	2	2	5	2	2	10
65680000	5	3	2	5	2	2	5
65700000	6	3	3	5	2	2	7
65720000	5	2	3	6	2	2	6
65740000	5	2	3	5	2	2	6
65760000	5	3	2	5	2	2	6
65780000	6	2	2	5	2	2	9
65800000	6	3	3	5	2	2	7
65820000	5	3	3	5	2	2	5
65840000	6	3	3	5	2	2	10
65860000	5	3	3	5	2	2	7
65880000	5	2	2	6	2	2	6
65900000	6	2	3	5	2	2	8
65920000	6	2	2	6	2	2	6
65940000	5	2	3	8	2	2	9
65960000	5	3	2	7	3	2	6
65980000	5	2	3	7	3	3	8
66000000	5	2	2	6	2	3	6
66020000	6	2	2	6	2	2	8
66040000	6	4	2	5	2	2	6
66060000	5	3	2	5	2	2	6
66080000	5	2	2	5	2	2	7
66100000	5	2	2	6	2	2	6
66120000	5	2	3	5	2	2	6
66140000	5	2	3	6	2	3	7
66160000	6	2	2	5	3	2	6
66180000	5	2	2	5	2	2	6
66200000	6	3	2	6	2	2	9
66220000	5	2	4	5	2	2	6
66240000	5	2	3	5	2	2	6
66260000	6	3	3	5	2	2	7
66280000	5	2	3	5	2	2	7
66300000	5	2	3	6	2	2	7
66320000	6	3	4	5	2	2	8
66340000	5	2	2	6	2	2	7
66360000	5	2	2	7	2	2	6
66380000	5	3	2	6	2	2	7
66400000	6	2	2	6	2	2	7
66420000	6	3	2	6	2	2	7
66440000	5	4	2	5	2	2	7
66460000	5	2	2	5	2	2	6
66480000	5	2	2	6	2	2	5
66500000	5	2	2	6	3	2	5
66520000	5	2	2	9	3	2	5
66540000	5	2	3	7	2	2	5
66560000	5	2	3	6	2	2	6
66580000	6	3	2	9	4	2	8
66600000	5	2	2	5	2	2	6
66620000	5	2	2	7	2	2	5
66640000	6	2	4	6	2	2	6
66660000	6	2	2	5	2	2	5
66680000	5	2	2	5	2	2	5
66700000	5	2	3	6	2	3	7
66720000	5	2	2	5	2	6	5
66740000	5	2	2	5	2	2	7
66760000	6	2	2	5	3	2	6
66780000	5	3	3	5	2	2	7
66800000	7	3	3	6	2	2	6
66820000	6	2	2	6	2	2	5
66840000	5	2	2	5	3	2	5
66860000	7	2	2	7	3	2	6
66880000	5	2	2	5	2	2	7
66900000	6	3	4	7	2	2	6
66920000	5	3	2	6	2	2	7
66940000	5	3	2	6	2	2	8
66960000	5	2	4	8	2	2	7
66980000	6	2	2	5	4	2	9
67000000	5	2	2	6	2	2	7
67020000	6	3	4	6	2	2	7
67040000	6	3	2	5	2	2	7
67060000	5	2	2	5	3	2	9
67080000	6	3	3	5	4	2	8
67100000	5	2	2	6	3	2	7
67120000	6	2	3	5	2	2	9
67140000	5	2	3	6	2	2	8
67160000	5	2	2	5	2	2	6
67180000	6	2	2	5	2	2	8
67200000	5	2	2	6	2	2	6
67220000	5	2	3	5	2	2	10
67240000	5	3	2	5	2	2	6
67260000	6	3	2	5	2	2	7
67280000	5	2	2	5	2	2	7
67300000	5	2	2	6	2	2	7
67320000	6	3	2	5	2	2	7
67340000	6	2	2	5	2	2	7
67360000	6	3	2	6	3	2	6
67380000	5	2	2	5	2	2	6
67400000	5	2	3	5	3	2	8
67420000	5	2	2	5	3	2	8
67440000	6	4	2	6	2	2	6
67460000	5	2	2	5	2	2	6
67480000	5	3	2	6	2	2	8
67500000	5	2	2	5	2	3	8
67520000	6	3	3	5	3	2	8
67540000	6	2	2	5	2	2	8
67560000	5	2	2	5	2	4	8
67580000	6	4	3	5	3	2	8
67600000	7	3	3	5	3	2	7
67620000	5	2	3	6	2	2	11
67640000	6	3	3	5	2	2	6
67660000	6	2	3	5	2	2	5
67680000	5	3	3	5	3	2	5
67700000	6	3	3	6	3	2	7
67720000	7	3	2	6	3	2	5
67740000	5	2	2	7	3	2	6
67760000	5	3	2	6	2	2	7
67780000	5	2	2	6	2	2	5
67800000	6	2	3	7	2	2	7
67820000	5	2	2	7	2	2	8
67840000	6	3	3	7	3	2	6
67860000	6	3	2	6	2	2	6
67880000	5	2	2	8	2	3	6
67900000	5	2	2	6	2	2	6
67920000	5	2	2	6	2	2	6
67940000	5	3	2	5	2	2	6
67960000	6	2	3	7	2	2	5
67980000	5	3	2	5	2	2	5
68000000	6	3	2	7	2	3	7
68020000	5	3	3	5	2	2	6
68040000	5	3	2	6	2	2	6
68060000	5	2	2	5	3	2	6
68080000	5	2	3	6	3	2	5
68100000	6	3	3	5	2	2	11
68120000	5	2	3	5	2	3	6
68140000	6	2	3	5	2	2	8
68160000	5	3	2	5	2	3	6
68180000	5	3	2	6	2	2	7
68200000	5	3	2	5	2	2	7
68220000	5	3	3	6	2	2	8
68240000	5	3	2	5	2	2	10
68260000	7	3	3	6	2	2	7
68280000	6	3	2	5	2	2	6
68300000	6	2	3	5	2	2	7
68320000	6	2	3	5	2	2	7
68340000	5	3	3	6	3	2	7
68360000	5	3	2	6	2	3	7
68380000	5	4	2	8	2	2	5
68400000	5	3	3	5	2	2	5
68420000	5	2	2	5	2	2	5
68440000	5	3	2	5	2	2	7
68460000	5	2	3	6	3	2	5
68480000	6	2	2	6	2	2	7
68500000	5	2	2	5	3	2	7
68520000	5	2	2	5	3	2	8
68540000	5	3	2	6	3	2	6
68560000	5	2	4	6	2	2	7
68580000	5	2	2	6	3	2	5
68600000	7	2	3	5	2	2	6
68620000	6	3	2	6	2	2	10
68640000	6	2	2	6	2	2	8
68660000	5	4	3	5	3	3	9
68680000	6	3	2	6	2	3	7
68700000	6	2	2	5	3	2	8
68720000	5	4	3	6	2	2	7
68740000	5	3	3	6	3	2	7
68760000	6	2	2	5	3	2	7
68780000	5	2	3	5	2	2	6
68800000	6	3	3	6	2	2	8
68820000	6	3	2	6	2	3	8
68840000	5	2	3	7	2	2	7
68860000	6	3	3	6	3	2	7
68880000	5	2	2	6	2	2	7
68900000	5	4	3	5	4	2	7
68920000	6	2	2	5	2	2	7
68940000	7	4	4	5	3	2	11
68960000	6	3	3	5	3	2	6
68980000	5	2	3	5	2	2	7
69000000	5	4	2	9	2	2	5
69020000	5	4	2	5	2	2	7
69040000	5	3	2	5	2	2	7
69060000	5	2	2	5	2	2	7
69080000	5	2	2	7	3	2	9
69100000	5	2	2	5	2	2	7
69120000	6	2	3	5	3	2	7
69140000	5	2	2	5	2	2	6
69160000	5	2	2	5	2	2	7
69180000	5	2	2	5	3	2	7
69200000	5	3	2	5	2	2	7
69220000	5	3	2	5	2	2	7
69240000	6	2	3	7	3	2	6
69260000	5	2	2	5	3	2	7
69280000	5	2	3	6	2	2	6
69300000	5	2	3	6	2	3	8
69320000	5	2	2	5	2	2	6
69340000	5	3	2	5	5	2	10
69360000	5	2	2	6	2	3	5
69380000	5	2	2	5	2	2	8
69400000	5	2	2	5	2	2	9
69420000	5	3	3	5	3	2	8
69440000	6	2	3	7	2	2	8
69460000	5	2	3	5	3	2	6
69480000	5	2	4	5	2	2	8
69500000	5	2	3	5	2	2	7
69520000	5	2	3	5	2	2	6
69540000	5	2	2	5	3	2	6
69560000	6	2	3	5	3	2	7
69580000	5	3	2	5	2	2	6
69600000	5	2	2	5	3	2	5
69620000	5	2	2	5	2	2	5
69640000	5	2	3	6	2	3	7
69660000	5	3	2	5	2	2	8
69680000	5	3	4	6	2	2	7
69700000	7	2	3	6	2	2	6
69720000	5	2	3	6	2	2	6
69740000	5	2	2	7	2	2	10
69760000	5	3	2	5	2	2	10
69780000	6	2	2	5	2	2	7
69800000	6	2	3	7	3	2	7
69820000	5	2	2	6	2	2	6
69840000	7	4	3	5	3	2	6
69860000	5	3	2	5	2	2	6
69880000	5	3	3	5	2	2	9
69900000	5	2	3	5	2	2	7
69920000	5	3	2	5	2	2	6
69940000	6	3	3	5	2	2	6
69960000	5	2	2	8	2	2	7
69980000	5	3	2	7	3	3	10
70000000	7	2	3	6	2	2	7
70020000	5	2	2	5	3	2	6
70040000	5	2	2	5	2	2	5
70060000	5	2	3	5	2	2	7
70080000	6	2	2	7	2	2	5
70100000	5	3	3	6	2	2	6
70120000	5	2	2	7	2	2	5
70140000	6	2	2	6	2	3	6
70160000	5	2	3	5	2	2	5
70180000	5	2	3	6	3	2	7
70200000	6	2	2	6	2	2	5
70220000	5	2	2	6	2	2	5
70240000	6	2	2	5	2	2	6
70260000	5	3	2	5	3	2	5
70280000	6	2	2	5	3	3	5
70300000	5	4	2	7	2	2	6
70320000	7	2	2	6	2	2	6
70340000	5	2	2	5	2	2	5
70360000	7	2	2	6	3	2	6
70380000	5	2	3	5	2	2	8
70400000	5	2	3	5	2	2	7
70420000	5	2	2	5	3	3	8
70440000	7	2	3	6	2	2	7
70460000	5	2	4	5	2	2	6
70480000	6	2	2	5	2	2	8
70500000	5	2	2	5	2	2	6
70520000	5	2	3	6	2	2	8
70540000	5	2	3	5	2	2	8
70560000	5	4	3	5	3	2	7
70580000	7	2	3	6	2	2	6
70600000	5	2	2	5	3	2	5
70620000	5	3	2	5	2	2	5
70640000	7	2	2	5	3	2	6
70660000	5	2	2	6	2	2	9
70680000	6	2	3	5	2	2	6
70700000	5	3	2	7	2	2	5
70720000	7	2	3	5	2	2	5
70740000	5	2	3	6	2	2	5
70760000	5	2	3	5	2	2	5
70780000	6	2	2	5	2	2	6
70800000	6	2	2	6	2	2	6
70820000	5	2	2	6	2	2	5
70840000	5	2	4	6	3	2	8
70860000	5	2	3	7	3	2	5
70880000	5	2	3	8	2	2	6
70900000	5	3	3	5	2	2	6
70920000	5	3	2	5	2	2	6
70940000	5	2	2	5	2	2	7
70960000	5	2	2	5	2	2	6
70980000	5	4	2	6	2	2	6
71000000	5	2	3	6	2	2	6
71020000	5	2	2	6	2	2	5
71040000	5	4	2	6	2	2	7
71060000	5	2	3	7	3	2	7
71080000	6	2	2	6	2	3	7
71100000	5	2	2	5	2	2	7
71120000	6	3	2	7	2	2	7
71140000	5	2	2	5	2	2	6
71160000	5	2	2	5	2	2	6
71180000	7	4	2	7	2	2	7
71200000	5	2	3	5	2	2	7
71220000	5	2	2	6	3	2	6
71240000	5	3	2	6	2	2	5
71260000	5	2	2	6	2	2	7
71280000	5	3	3	5	3	2	8
71300000	5	3	2	5	2	3	10
71320000	5	2	2	5	2	2	7
71340000	5	2	2	5	2	2	6
71360000	6	2	2	6	2	2	7
71380000	5	2	3	6	2	2	6
71400000	5	3	2	5	4	2	6
71420000	5	2	2	5	2	2	6
71440000	5	2	2	6	2	3	6
71460000	5	3	2	5	2	3	6
71480000	5	3	2	6	2	2	6
71500000	5	3	2	6	3	3	5
71520000	6	3	3	7	2	2	5
71540000	5	2	3	6	2	2	7
71560000	6	2	2	6	2	2	7
71580000	5	3	3	9	2	2	6
71600000	5	2	2	5	2	2	5
71620000	5	2	2	5	2	2	8
71640000	5	2	2	5	3	2	5
71660000	6	3	3	6	2	2	6
71680000	6	2	2	6	2	2	5
71700000	5	2	2	8	2	2	5
71720000	5	2	3	6	2	2	6
71740000	5	2	2	6	2	2	6
71760000	6	2	2	6	3	4	8
71780000	6	2	3	7	2	2	6
71800000	6	2	2	6	2	2	8
71820000	5	2	2	5	5	3	6
71840000	6	3	2	6	3	2	5
71860000	5	3	2	5	2	3	7
71880000	6	3	2	7	3	2	6
71900000	5	2	2	6	3	2	9
71920000	5	2	3	5	2	2	7
71940000	5	2	3	5	2	2	6
71960000	6	2	3	5	2	2	6
71980000	5	2	3	6	2	2	7
72000000	5	2	3	5	2	2	5
72020000	6	2	3	7	2	2	8
72040000	5	3	3	6	2	2	6
72060000	6	4	3	5	2	2	5
72080000	5	2	3	7	2	2	5
72100000	5	2	2	6	2	2	6
72120000	5	2	2	5	2	2	5
72140000	5	2	2	5	3	2	6
72160000	5	2	3	5	3	2	6
72180000	5	2	3	6	2	2	7
72200000	6	2	2	6	2	2	6
72220000	5	2	2	7	2	2	5
72240000	5	3	2	6	2	2	7
72260000	7	3	4	5	2	3	7
72280000	5	3	3	5	3	2	7
72300000	5	2	3	6	2	2	7
72320000	5	3	2	5	2	2	7
72340000	6	2	2	7	2	2	6
72360000	6	3	2	5	2	2	5
72380000	5	2	4	7	3	2	7
72400000	6	2	4	5	2	2	5
72420000	5	3	2	5	2	2	5
72440000	5	4	2	5	2	2	7
72460000	5	3	2	6	5	2	6
72480000	5	2	2	5	3	2	5
72500000	5	2	3	5	2	2	6
72520000	6	3	2	6	3	2	5
72540000	5	4	2	6	2	3	5
72560000	5	2	2	5	2	2	6
72580000	5	3	3	7	2	3	6
72600000	5	2	2	5	3	2	6
72620000	6	3	3	5	2	2	5
72640000	5	3	2	6	2	3	9
72660000	5	2	3	5	2	2	6
72680000	5	2	2	6	3	2	7
72700000	5	2	2	5	2	2	7
72720000	5	2	2	5	2	2	9
72740000	6	2	3	5	2	2	9
72760000	5	2	3	5	2	2	9
72780000	5	3	2	5	3	2	9
72800000	5	2	3	7	2	2	7
72820000	5	3	3	5	3	2	8
72840000	5	3	3	5	2	2	7
72860000	5	3	2	6	2	2	7
72880000	6	2	2	5	2	2	7
72900000	6	2	2	7	3	2	6
72920000	7	3	3	6	3	2	8
72940000	6	4	2	5	2	2	8
72960000	6	2	2	5	2	3	10
72980000	5	3	3	6	2	2	10
73000000	7	2	3	5	2	2	8
73020000	5	2	3	5	3	3	7
73040000	6	2	3	5	2	2	6
73060000	6	3	3	5	3	3	6
73080000	5	2	2	5	3	2	6
73100000	5	2	2	5	2	2	7
73120000	5	2	3	5	2	2	7
73140000	5	3	2	5	2	2	6
73160000	6	3	2	5	2	2	8
73180000	6	2	3	6	2	2	7
73200000	6	3	2	6	3	3	6
73220000	6	2	2	5	2	2	7
73240000	5	2	3	7	2	2	6
73260000	6	2	4	5	2	2	6
73280000	5	2	2	5	2	2	6
73300000	5	2	2	8	4	2	6
73320000	6	2	2	10	3	2	7
73340000	5	2	2	6	3	2	6
73360000	5	3	3	6	2	2	6
73380000	5	2	3	7	3	2	6
73400000	5	2	2	5	2	2	6
73420000	6	2	2	5	2	2	6
73440000	5	2	2	6	2	2	9
73460000	5	2	3	6	3	2	7
73480000	5	2	2	5	4	3	5
73500000	5	2	2	5	2	2	9
73520000	5	2	3	5	2	2	6
73540000	5	2	3	5	2	2	6
73560000	5	3	2	5	2	2	6
73580000	7	2	2	6	2	2	5
73600000	5	2	2	6	2	2	5
73620000	5	2	2	5	2	2	6
73640000	5	2	4	5	3	3	6
73660000	5	2	3	7	2	2	6
73680000	5	3	2	7	3	3	6
73700000	7	3	3	6	2	2	6
73720000	5	2	2	7	2	2	5
73740000	6	2	2	7	2	3	6
73760000	5	2	2	7	2	2	7
73780000	5	2	2	6	2	2	9
73800000	6	3	3	5	3	2	5
73820000	5	2	2	10	3	2	6
73840000	5	2	2	5	2	2	6
73860000	5	2	4	9	2	2	6
73880000	6	2	2	6	3	2	7
73900000	5	2	2	7	3	2	7
73920000	5	2	2	5	2	2	6
73940000	6	2	2	6	2	2	6
73960000	6	2	3	6	2	2	5
73980000	5	2	3	5	2	2	5
74000000	6	4	4	6	3	2	6
74020000	5	2	2	5	2	2	5
74040000	5	2	2	5	2	2	6
74060000	6	2	3	5	4	2	5
74080000	5	2	3	5	2	3	6
74100000	5	2	2	5	2	2	6
74120000	5	3	2	5	2	2	5
74140000	5	2	2	5	3	2	5
74160000	5	2	2	5	2	2	6
74180000	5	3	2	6	2	2	5
74200000	5	3	2	5	2	2	7
74220000	6	2	2	5	2	2	7
74240000	5	3	3	5	2	2	8
74260000	5	3	2	6	2	2	7
74280000	5	3	4	5	2	2	8
74300000	5	2	2	5	2	2	10
74320000	6	3	2	8	2	2	5
74340000	6	2	3	5	2	2	6
74360000	7	2	2	5	2	2	6
74380000	6	2	2	5	2	2	7
74400000	6	2	2	5	2	2	5
74420000	5	2	3	5	2	2	5
74440000	6	3	3	5	2	2	5
74460000	5	2	2	5	3	2	8
74480000	5	3	2	5	2	2	6
74500000	5	3	3	6	3	2	7
74520000	6	2	2	8	2	2	6
74540000	6	2	2	5	2	2	7
74560000	5	4	2	6	4	2	8
74580000	5	2	3	6	2	2	5
74600000	5	3	2	8	2	2	5
74620000	6	2	2	5	2	2	8
74640000	5	3	3	5	3	2	5
74660000	6	4	3	5	3	2	7
74680000	6	2	3	6	3	2	7
74700000	5	2	4	6	3	2	7
74720000	6	2	2	6	2	2	7
74740000	6	2	3	5	4	2	7
74760000	5	2	2	6	2	2	9
74780000	5	2	2	5	2	2	7
74800000	5	2	2	6	2	2	9
74820000	5	2	2	6	2	4	6
74840000	6	2	2	8	2	2	6
74860000	6	2	3	5	2	2	7
74880000	5	2	3	6	2	2	7
74900000	6	2	3	6	3	3	5
74920000	5	2	3	8	2	2	6
74940000	5	4	3	5	3	2	8
