states	PB1	PB2	PA	NP	NA	MP	NS
161580000	3	1	2	5	4	1	5
161600000	2	1	2	5	3	1	6
161620000	2	1	2	5	3	1	6
161640000	2	2	2	5	3	1	5
161660000	2	1	2	7	3	1	6
161680000	2	1	2	5	3	2	5
161700000	2	1	2	4	5	1	5
161720000	2	1	1	5	3	1	6
161740000	2	1	3	5	3	1	5
161760000	2	1	2	6	3	1	5
161780000	2	1	2	5	3	1	6
161800000	2	1	2	5	3	1	7
161820000	2	2	2	5	3	1	5
161840000	2	2	2	5	5	1	5
161860000	2	3	2	5	3	1	6
161880000	2	1	1	4	4	1	5
161900000	2	1	2	5	4	1	5
161920000	2	2	2	4	3	1	5
161940000	2	1	2	5	5	1	5
161960000	2	1	2	4	4	1	6
161980000	2	1	2	6	3	1	6
162000000	2	1	2	5	3	1	5
162020000	2	1	2	5	3	1	6
162040000	2	1	2	4	3	1	5
162060000	2	1	2	7	4	1	5
162080000	2	1	2	6	3	1	6
162100000	2	1	1	6	3	1	6
162120000	2	2	2	5	3	2	5
162140000	2	1	2	5	3	1	5
162160000	2	1	2	4	3	2	5
162180000	2	1	2	5	4	1	6
162200000	2	3	2	7	3	1	5
162220000	2	1	2	5	3	1	5
162240000	2	1	1	5	4	1	5
162260000	2	1	2	7	3	1	5
162280000	2	1	2	6	4	1	5
162300000	2	2	2	5	4	1	5
162320000	2	1	2	5	3	1	5
162340000	3	1	2	5	3	1	6
162360000	2	1	1	4	3	1	5
162380000	2	1	2	5	3	1	5
162400000	2	2	2	6	4	1	6
162420000	2	1	2	4	3	1	5
162440000	2	1	3	5	3	1	5
162460000	2	1	1	5	3	1	7
162480000	2	1	3	5	3	1	5
162500000	2	1	2	5	4	1	6
162520000	2	1	3	9	3	1	5
162540000	2	3	1	5	4	1	5
162560000	2	1	2	4	3	1	5
162580000	2	1	3	6	3	2	8
162600000	2	1	2	4	3	1	8
162620000	2	1	2	5	3	1	5
162640000	2	1	1	4	4	1	6
162660000	2	1	2	5	4	2	7
162680000	2	1	1	5	3	1	7
162700000	2	1	2	5	3	1	6
162720000	2	1	2	5	4	1	5
162740000	2	1	2	4	3	1	5
162760000	2	1	2	4	3	1	5
162780000	2	1	2	5	4	1	6
162800000	2	1	3	5	5	1	5
162820000	2	1	2	5	3	1	5
162840000	2	2	2	4	3	1	5
162860000	2	1	2	4	3	1	6
162880000	2	1	1	6	3	1	6
162900000	2	1	2	5	3	1	5
162920000	2	1	3	6	3	1	5
162940000	2	1	2	6	4	1	6
162960000	2	1	2	5	3	1	5
162980000	2	2	2	5	3	1	7
163000000	2	1	2	4	4	3	5
163020000	3	1	2	5	3	1	6
163040000	2	1	2	4	4	1	7
163060000	2	1	2	5	3	2	5
163080000	2	2	2	6	5	1	6
163100000	2	1	2	4	3	1	5
163120000	2	1	2	5	3	1	5
163140000	3	1	2	4	5	1	6
163160000	2	1	2	5	3	1	6
163180000	2	1	2	5	3	1	6
163200000	2	1	2	6	3	2	6
163220000	2	2	2	5	3	1	5
163240000	2	1	1	5	4	1	5
163260000	2	1	1	5	3	1	5
163280000	2	1	2	6	4	1	5
163300000	2	1	2	7	3	1	5
163320000	2	1	1	5	3	1	5
163340000	2	1	1	5	4	1	5
163360000	2	1	2	5	3	1	7
163380000	2	1	2	5	3	1	6
163400000	2	1	2	5	4	1	7
163420000	2	1	3	6	4	1	6
163440000	2	1	2	5	3	1	5
163460000	2	1	2	5	4	1	5
163480000	2	1	2	5	3	1	5
163500000	3	2	2	5	4	2	6
163520000	2	1	2	6	3	1	5
163540000	2	1	2	5	3	1	6
163560000	2	1	1	6	3	1	6
163580000	2	1	2	5	3	1	5
163600000	2	1	1	5	3	1	5
163620000	2	2	2	5	3	1	5
163640000	2	1	1	5	3	1	5
163660000	2	3	2	5	3	1	5
163680000	2	1	2	5	3	1	5
163700000	2	1	2	7	3	1	6
163720000	2	1	2	4	5	2	9
163740000	2	1	1	5	4	1	6
163760000	2	1	2	6	3	1	5
163780000	2	2	5	5	4	1	6
163800000	2	1	1	8	4	1	5
163820000	2	1	2	5	4	1	6
163840000	2	1	2	5	3	1	5
163860000	2	1	3	5	3	1	5
163880000	2	3	2	4	4	2	5
163900000	2	1	2	6	4	3	5
163920000	2	1	1	10	4	1	6
163940000	2	1	2	5	4	1	5
163960000	2	1	2	6	4	1	5
163980000	2	1	2	5	3	1	5
164000000	2	1	1	5	4	1	5
164020000	2	2	2	5	4	2	5
164040000	2	2	4	5	4	2	6
164060000	2	1	2	6	3	1	6
164080000	2	2	2	4	4	1	6
164100000	2	1	4	5	3	1	5
164120000	2	2	1	5	3	1	6
164140000	2	1	3	5	3	1	5
164160000	3	1	2	7	4	2	5
164180000	2	1	1	5	3	2	5
164200000	2	1	2	7	5	1	5
164220000	2	1	2	5	5	1	5
164240000	2	1	2	5	4	1	6
164260000	2	1	6	6	3	1	5
164280000	2	1	1	5	3	1	5
164300000	2	3	2	4	3	1	5
164320000	2	1	2	5	4	1	6
164340000	2	1	1	5	5	4	5
164360000	2	1	2	6	3	1	6
164380000	2	1	1	5	3	1	5
164400000	2	1	1	6	3	1	5
164420000	2	1	2	5	4	1	5
164440000	2	1	2	9	3	1	5
164460000	2	1	2	6	3	2	5
164480000	2	1	2	4	3	1	5
164500000	2	1	1	6	3	1	5
164520000	2	1	2	4	3	1	5
164540000	2	1	1	4	3	1	5
164560000	2	1	2	4	3	1	5
164580000	2	2	1	8	3	1	5
164600000	2	1	1	4	3	1	5
164620000	2	2	2	5	3	1	5
164640000	2	1	2	5	3	1	5
164660000	2	1	1	5	3	1	7
164680000	2	1	2	4	3	1	5
164700000	2	1	2	7	4	1	5
164720000	2	1	2	4	3	1	5
164740000	2	3	2	4	3	1	6
164760000	2	1	2	4	4	1	5
164780000	2	1	1	4	4	1	5
164800000	3	2	2	4	3	1	5
164820000	2	1	2	6	3	1	7
164840000	3	1	2	5	3	1	5
164860000	2	2	2	4	4	1	5
164880000	2	1	2	5	3	1	6
164900000	2	1	2	5	3	1	6
164920000	2	1	2	7	3	1	5
164940000	2	1	1	5	3	1	5
164960000	2	3	2	6	3	1	5
164980000	2	1	2	5	5	1	6
165000000	2	1	1	6	4	1	6
165020000	2	1	1	6	3	1	5
165040000	2	1	1	4	4	1	5
165060000	2	1	2	5	3	1	6
165080000	2	1	1	5	3	3	5
165100000	2	1	2	5	4	1	5
165120000	2	1	1	6	3	1	6
165140000	2	1	2	6	3	1	5
165160000	2	1	2	5	3	1	6
165180000	2	1	2	4	4	1	7
165200000	2	1	2	6	3	1	5
165220000	2	1	2	5	3	1	5
165240000	2	1	2	5	3	1	5
165260000	2	1	1	5	3	1	5
165280000	2	1	2	8	4	2	6
165300000	2	2	2	5	5	2	5
165320000	2	3	2	5	3	1	7
165340000	2	2	2	8	4	1	5
165360000	2	2	1	6	4	2	5
165380000	2	1	1	6	4	1	5
165400000	2	1	2	5	3	1	6
165420000	2	1	2	6	4	1	6
165440000	2	2	2	7	4	1	6
165460000	2	1	2	6	3	1	6
165480000	2	1	2	5	3	1	5
165500000	2	2	2	5	3	1	5
165520000	2	1	3	4	3	1	6
165540000	2	1	2	5	3	1	5
165560000	2	1	2	5	3	1	6
165580000	2	1	2	5	3	1	5
165600000	2	1	2	5	4	1	5
165620000	2	1	1	5	4	1	5
165640000	2	2	2	4	3	1	5
165660000	2	1	4	4	5	3	7
165680000	2	1	2	5	3	1	6
165700000	2	1	2	5	3	2	5
165720000	2	1	2	5	3	1	6
165740000	2	3	2	5	4	2	6
165760000	2	1	2	6	4	1	5
165780000	2	2	2	4	3	1	6
165800000	2	1	1	4	3	1	5
165820000	2	1	1	5	3	1	6
165840000	2	1	3	5	4	1	5
165860000	2	1	2	5	3	1	5
165880000	2	1	2	5	3	1	5
165900000	2	1	3	5	4	1	5
165920000	2	1	4	5	3	1	5
165940000	2	2	4	5	3	5	5
165960000	2	1	2	6	3	2	5
165980000	2	1	2	6	3	2	5
166000000	2	1	2	5	5	1	5
166020000	2	3	2	7	3	1	5
166040000	3	1	2	5	4	1	5
166060000	3	1	1	4	3	1	6
166080000	2	1	2	5	3	1	5
166100000	2	1	2	5	3	1	8
166120000	2	1	2	5	3	1	5
166140000	2	1	2	5	3	2	7
166160000	2	1	2	5	3	1	5
166180000	2	1	1	6	4	1	5
166200000	2	1	1	4	4	1	5
166220000	2	1	2	5	3	2	5
166240000	2	2	2	5	3	2	7
166260000	2	1	1	5	3	1	7
166280000	2	2	2	5	3	1	6
166300000	2	1	2	5	3	2	5
166320000	2	1	2	5	3	1	6
166340000	2	1	2	5	3	1	5
166360000	2	3	2	5	3	1	5
166380000	2	1	2	5	3	1	6
166400000	2	3	1	5	3	1	6
166420000	2	1	2	9	3	1	7
166440000	2	1	2	5	3	1	6
166460000	2	1	2	4	3	1	5
166480000	3	2	1	4	3	1	5
166500000	2	1	1	5	4	2	5
166520000	2	1	2	7	4	1	8
166540000	2	2	2	5	3	1	5
166560000	3	2	2	4	4	2	6
166580000	2	1	2	7	4	1	6
166600000	2	1	1	6	3	1	6
166620000	2	1	2	5	4	1	6
166640000	2	1	2	5	4	1	5
166660000	2	1	2	5	3	1	6
166680000	2	1	1	6	3	1	5
166700000	2	1	2	5	3	1	6
166720000	2	1	2	5	4	1	5
166740000	2	2	2	5	4	1	5
166760000	2	1	2	4	3	1	6
166780000	2	1	2	5	3	1	5
166800000	2	1	1	5	3	1	5
166820000	2	1	2	5	3	1	5
166840000	2	1	2	6	3	1	5
166860000	2	1	2	5	3	1	6
166880000	2	1	1	5	3	1	5
166900000	2	1	1	4	4	1	8
166920000	2	1	2	4	3	2	5
166940000	2	1	2	4	3	1	6
166960000	2	1	2	5	3	1	5
166980000	2	1	2	8	3	1	6
167000000	2	2	2	8	3	2	6
167020000	2	1	2	5	4	1	5
167040000	3	3	2	8	4	2	5
167060000	2	1	2	5	4	1	5
167080000	2	1	2	7	3	1	6
167100000	2	1	2	5	3	1	5
167120000	2	1	2	5	3	1	5
167140000	2	1	3	7	4	1	5
167160000	2	1	2	5	3	1	5
167180000	2	1	2	6	3	1	5
167200000	2	1	2	5	3	1	5
167220000	2	1	2	6	3	1	6
167240000	2	1	2	5	3	1	6
167260000	2	1	1	4	3	1	5
167280000	3	1	2	5	4	1	5
167300000	2	1	2	4	3	1	5
167320000	2	1	2	5	3	1	5
167340000	2	1	1	6	3	1	7
167360000	2	1	2	6	3	1	6
167380000	2	1	1	5	3	1	5
167400000	2	1	2	6	4	1	6
167420000	2	1	2	5	4	1	6
167440000	3	1	2	5	3	1	5
167460000	2	1	2	5	4	2	5
167480000	2	2	2	6	4	2	5
167500000	2	2	2	5	3	1	5
167520000	2	1	1	5	3	1	5
167540000	2	1	2	8	4	1	5
167560000	2	1	2	5	3	1	5
167580000	2	1	2	4	4	1	5
167600000	2	1	2	5	4	1	6
167620000	2	1	1	4	3	1	6
167640000	2	1	2	5	4	1	6
167660000	2	1	1	5	4	1	5
167680000	2	1	2	6	3	1	6
167700000	2	1	2	5	3	1	5
167720000	2	1	2	7	3	1	8
167740000	2	2	2	5	4	1	6
167760000	2	1	2	6	3	1	5
167780000	2	2	2	5	4	2	6
167800000	2	3	1	4	4	1	5
167820000	2	2	2	6	4	2	5
167840000	2	1	2	5	3	1	5
167860000	2	1	1	5	3	1	6
167880000	2	1	2	6	3	1	5
167900000	2	2	1	4	3	1	5
167920000	2	1	2	4	3	1	5
167940000	2	1	1	4	3	1	7
167960000	2	1	2	5	6	1	5
167980000	2	1	2	7	3	2	5
168000000	2	1	2	4	4	1	5
168020000	2	1	2	5	4	1	5
168040000	2	2	1	5	3	1	6
168060000	2	1	2	6	3	1	5
168080000	2	2	2	4	4	2	5
168100000	2	1	1	6	3	1	6
168120000	2	1	3	5	3	1	5
168140000	2	1	2	5	3	1	5
168160000	2	1	1	4	3	1	5
168180000	2	1	1	4	3	1	6
168200000	3	1	1	6	3	1	5
168220000	2	1	2	5	3	1	5
168240000	2	1	2	6	3	1	5
168260000	2	1	1	5	3	1	8
168280000	2	1	2	5	3	1	5
168300000	2	2	2	5	3	1	5
168320000	2	1	2	5	3	2	5
168340000	2	1	1	5	3	1	5
168360000	2	2	2	5	4	2	6
168380000	2	1	2	5	3	1	5
168400000	2	1	2	5	4	1	6
168420000	2	1	2	4	4	1	5
168440000	2	1	2	5	3	1	5
168460000	2	1	3	5	3	1	5
168480000	2	1	2	4	3	1	6
168500000	2	1	2	9	3	1	5
168520000	2	1	2	9	3	1	5
168540000	2	2	2	5	3	1	5
168560000	2	1	2	5	4	1	6
168580000	2	2	2	5	4	3	5
168600000	2	1	1	5	3	1	6
168620000	2	1	2	4	3	1	6
168640000	2	3	2	4	4	1	5
168660000	2	1	2	4	3	1	5
168680000	3	1	2	5	3	1	6
168700000	2	2	2	4	5	2	6
168720000	2	1	2	4	4	1	7
168740000	2	1	1	5	4	1	6
168760000	2	2	1	4	3	1	5
168780000	2	1	2	5	4	1	6
168800000	3	1	2	4	4	1	7
168820000	2	2	2	8	3	1	6
168840000	3	3	1	5	4	1	6
168860000	2	1	2	7	3	1	8
168880000	2	2	2	5	4	1	6
168900000	2	1	2	5	3	1	6
168920000	2	1	2	5	3	1	5
168940000	2	1	2	5	3	1	5
168960000	2	1	2	4	3	1	6
168980000	2	1	2	5	3	1	5
169000000	2	1	2	5	3	1	5
169020000	2	1	1	6	3	1	5
169040000	2	1	1	5	3	1	5
169060000	2	2	2	5	3	1	5
169080000	2	1	2	4	3	1	6
169100000	2	1	2	5	3	1	6
169120000	3	1	3	4	4	1	5
169140000	2	1	2	5	3	1	5
169160000	2	1	2	4	3	2	5
169180000	2	1	2	5	3	1	7
169200000	2	2	2	5	3	1	5
169220000	2	1	1	5	3	1	5
169240000	2	1	2	4	3	1	5
169260000	2	1	2	4	3	1	6
169280000	2	1	2	4	3	1	5
169300000	2	2	2	4	4	1	5
169320000	2	2	2	10	3	1	5
169340000	2	1	2	4	3	1	5
169360000	2	1	2	4	3	1	6
169380000	2	1	2	5	4	1	5
169400000	2	1	2	5	3	1	6
169420000	3	1	3	5	3	1	5
169440000	2	1	1	6	5	1	6
169460000	2	1	2	5	3	1	5
169480000	2	1	2	6	4	2	5
169500000	2	1	1	5	4	1	5
169520000	2	1	2	5	4	2	5
169540000	2	1	2	8	3	1	6
169560000	2	2	2	5	3	1	5
169580000	2	1	2	5	5	1	6
169600000	2	1	1	5	3	1	6
169620000	2	1	2	6	4	1	5
169640000	2	1	2	5	4	1	5
169660000	2	1	2	5	3	1	5
169680000	2	1	2	5	3	1	5
169700000	2	1	1	5	3	1	6
169720000	2	1	2	4	3	1	5
169740000	2	1	2	5	3	1	5
169760000	2	1	2	5	4	1	5
169780000	2	1	2	4	3	1	6
169800000	2	1	1	5	4	1	5
169820000	2	1	2	5	3	1	5
169840000	2	1	2	5	3	1	5
169860000	2	1	2	5	3	1	9
169880000	2	1	2	6	3	1	6
169900000	2	1	2	5	3	1	6
169920000	2	1	2	4	3	1	7
169940000	2	1	2	6	3	1	5
169960000	2	1	2	5	3	1	6
169980000	2	1	2	6	3	1	6
170000000	2	1	2	4	4	1	5
170020000	2	1	2	5	4	1	5
170040000	2	1	2	5	3	1	6
170060000	2	1	1	4	3	1	5
170080000	2	1	2	5	3	1	6
170100000	2	1	1	7	3	1	5
170120000	2	1	2	4	3	1	7
170140000	2	1	2	5	3	1	6
170160000	2	1	2	7	3	1	5
170180000	2	1	3	4	5	1	5
170200000	2	1	2	4	4	1	6
170220000	2	2	2	4	4	2	5
170240000	2	2	1	5	4	2	5
170260000	2	1	1	11	3	1	5
170280000	2	1	2	4	3	1	5
170300000	2	1	1	4	3	1	7
170320000	2	1	1	4	4	1	5
170340000	2	1	2	4	5	1	6
170360000	3	1	2	5	3	2	7
170380000	2	1	2	5	3	1	5
170400000	2	1	2	4	3	1	6
170420000	2	3	2	5	4	2	5
170440000	2	2	2	4	4	1	5
170460000	2	1	2	5	3	1	7
170480000	2	2	2	4	4	1	5
170500000	2	2	1	5	3	1	5
170520000	2	1	2	6	3	1	6
170540000	2	2	2	5	3	1	6
170560000	2	1	2	4	3	1	6
170580000	2	1	2	4	3	1	5
170600000	2	1	1	5	3	1	6
170620000	2	1	2	4	3	1	6
170640000	2	1	2	6	3	1	6
170660000	2	1	2	5	4	1	5
170680000	3	1	2	5	4	1	5
170700000	2	2	2	4	3	2	5
170720000	2	1	2	4	4	1	5
170740000	2	3	2	8	5	1	5
170760000	2	1	2	5	4	1	6
170780000	2	1	2	6	4	1	5
170800000	2	1	2	5	4	1	5
170820000	2	1	2	5	3	2	5
170840000	3	1	2	5	4	2	5
170860000	2	1	2	4	3	1	5
170880000	2	1	2	4	4	1	5
170900000	2	3	2	5	3	1	5
170920000	2	1	2	5	3	1	5
170940000	2	2	1	5	4	1	5
170960000	2	1	2	5	3	4	5
170980000	2	1	2	5	4	1	5
171000000	2	2	2	4	4	2	5
171020000	2	2	2	5	4	2	5
171040000	2	2	2	5	4	1	5
171060000	2	2	1	4	3	2	5
171080000	2	2	2	7	3	1	6
171100000	2	1	2	5	3	1	6
171120000	2	3	2	5	4	1	5
171140000	2	1	2	4	3	1	6
171160000	2	1	1	5	3	2	6
171180000	2	1	2	4	3	1	6
171200000	2	1	2	4	3	1	5
171220000	2	1	2	5	4	1	5
171240000	2	2	2	4	3	1	6
171260000	2	2	2	4	3	1	5
171280000	2	3	2	5	4	1	5
171300000	2	1	2	5	3	1	5
171320000	2	2	2	8	4	2	5
171340000	2	2	2	4	4	2	6
171360000	2	1	1	4	3	1	6
171380000	2	1	2	4	3	1	6
171400000	2	1	3	5	3	1	5
171420000	2	1	3	5	5	1	5
171440000	2	1	1	5	3	1	5
171460000	2	2	2	6	3	2	5
171480000	3	1	1	5	3	1	6
171500000	2	1	2	5	5	1	6
171520000	2	1	2	6	3	1	5
171540000	2	2	2	5	3	1	6
171560000	2	1	2	4	5	1	6
171580000	2	1	2	4	5	1	5
171600000	2	1	1	5	3	1	5
171620000	2	1	2	4	3	1	6
171640000	3	1	1	5	5	1	5
171660000	2	2	2	4	4	1	5
171680000	2	1	1	5	4	1	5
171700000	2	2	2	5	4	1	5
171720000	2	1	1	4	3	1	5
171740000	3	1	2	4	3	1	5
171760000	2	1	2	4	3	1	6
171780000	2	1	1	4	4	1	6
171800000	2	1	1	4	4	1	7
171820000	2	3	1	4	4	1	5
171840000	2	1	1	5	4	1	5
171860000	2	1	2	8	3	1	5
171880000	2	1	2	5	3	1	5
171900000	2	1	3	5	4	1	5
171920000	2	1	1	4	3	1	5
171940000	2	1	2	6	3	2	5
171960000	2	1	2	5	3	1	6
171980000	2	1	2	5	3	1	6
172000000	2	2	2	4	3	1	6
172020000	2	3	2	4	3	1	6
172040000	2	3	2	7	4	2	7
172060000	2	1	5	5	4	1	6
172080000	2	1	4	6	4	1	5
172100000	2	1	1	5	4	1	5
172120000	2	1	1	5	3	1	6
172140000	2	1	2	5	3	1	6
172160000	2	1	2	5	3	1	5
172180000	2	1	2	5	3	1	6
172200000	2	1	1	5	3	1	5
172220000	2	1	1	5	3	1	5
172240000	2	2	2	4	5	2	7
172260000	2	1	2	4	3	1	6
172280000	2	1	2	4	3	1	7
172300000	2	2	2	5	4	1	6
172320000	2	1	2	5	3	1	6
172340000	2	1	2	4	3	1	5
172360000	2	2	2	9	5	2	5
172380000	2	1	1	5	5	1	5
172400000	2	1	1	5	3	1	5
172420000	2	1	2	6	3	1	5
172440000	2	1	1	5	4	1	5
172460000	2	1	1	5	3	1	5
172480000	2	1	2	5	3	1	5
172500000	2	1	3	5	3	1	5
172520000	2	1	2	6	5	2	5
172540000	2	1	2	4	3	1	5
172560000	2	1	2	5	4	1	5
172580000	2	3	2	5	3	1	5
172600000	2	2	2	5	3	1	6
172620000	2	3	6	5	4	3	5
172640000	2	1	3	6	3	1	5
172660000	2	1	2	5	3	1	5
172680000	2	1	2	5	3	1	5
172700000	2	1	2	5	3	1	5
172720000	2	1	2	4	3	1	5
172740000	2	1	2	5	3	1	5
172760000	3	2	3	5	3	1	6
172780000	2	1	2	6	3	2	6
172800000	2	1	2	5	4	3	5
172820000	2	1	2	5	4	1	5
172840000	3	1	2	5	3	1	6
172860000	2	1	2	5	3	1	5
172880000	2	1	2	4	3	1	6
172900000	2	1	2	5	5	1	5
172920000	2	1	2	4	4	1	5
172940000	2	2	1	4	4	2	6
172960000	3	1	2	4	3	1	5
172980000	2	1	2	4	4	2	5
173000000	2	2	3	6	4	1	6
173020000	2	1	2	4	3	1	5
173040000	2	2	2	5	3	1	6
173060000	2	1	2	5	4	1	8
173080000	2	1	2	7	4	1	5
173100000	2	2	2	5	3	1	7
173120000	2	1	2	5	4	1	5
173140000	2	2	2	4	4	2	5
173160000	3	1	1	4	4	1	5
173180000	2	1	4	5	3	1	5
173200000	2	2	2	5	4	2	5
173220000	2	2	1	5	4	2	5
173240000	2	2	1	8	4	2	6
173260000	2	1	1	5	4	1	6
173280000	2	1	2	5	3	1	5
173300000	2	3	1	4	4	1	6
173320000	2	2	2	6	4	2	5
173340000	2	2	1	4	5	1	5
173360000	2	1	1	5	3	2	5
173380000	2	1	1	5	4	2	7
173400000	2	1	1	5	4	2	7
173420000	2	2	1	6	4	2	7
173440000	2	2	2	4	3	1	6
173460000	2	1	2	4	3	1	5
173480000	2	1	2	5	4	1	6
173500000	2	1	2	5	4	1	5
173520000	2	1	2	5	4	1	5
173540000	2	1	2	5	4	2	6
173560000	2	1	2	5	3	1	5
173580000	2	1	2	5	3	1	6
173600000	2	2	3	6	3	1	5
173620000	2	1	1	5	3	1	5
173640000	2	1	2	5	3	1	5
173660000	2	1	1	5	3	1	5
173680000	2	1	2	5	4	1	5
173700000	2	1	2	4	3	1	5
173720000	3	2	2	5	4	2	5
173740000	2	2	2	4	4	2	5
173760000	2	3	2	4	4	1	6
173780000	2	1	1	5	4	1	5
173800000	2	2	1	5	4	4	6
173820000	2	1	2	6	4	1	6
173840000	2	1	1	5	4	1	6
173860000	2	1	2	4	3	1	5
173880000	2	1	1	4	3	1	5
173900000	2	1	1	5	4	1	5
173920000	2	1	2	5	4	1	5
173940000	2	1	2	4	5	1	5
173960000	2	1	1	5	4	1	6
173980000	2	2	1	5	4	1	5
174000000	2	1	1	5	3	1	5
174020000	2	1	2	5	3	1	5
174040000	2	2	2	8	4	1	5
174060000	2	1	1	4	4	1	6
174080000	2	1	1	7	3	1	6
174100000	2	1	3	5	3	1	5
174120000	2	1	2	6	4	1	6
174140000	2	1	1	5	4	1	5
174160000	3	1	2	7	3	1	5
174180000	2	1	2	5	3	1	5
174200000	2	1	2	5	3	1	7
174220000	2	1	1	5	4	1	5
174240000	2	1	2	4	4	1	5
174260000	2	1	1	4	4	1	5
174280000	2	3	2	4	3	1	5
174300000	2	1	1	4	3	1	5
174320000	2	1	2	5	4	1	5
174340000	2	1	2	5	3	1	6
174360000	2	1	2	5	4	1	6
174380000	2	1	2	5	4	1	5
174400000	2	1	2	5	5	1	6
174420000	2	1	2	6	4	2	5
174440000	2	1	2	6	3	1	5
174460000	2	1	2	5	4	1	8
174480000	2	1	2	5	3	1	6
174500000	2	1	2	4	3	1	5
174520000	2	1	2	5	3	1	5
174540000	2	3	2	5	4	1	5
174560000	2	3	2	5	3	2	5
174580000	2	1	2	5	3	1	6
174600000	2	1	2	5	3	1	7
174620000	2	3	2	6	4	1	6
174640000	2	1	2	4	4	1	5
174660000	2	1	1	6	4	1	5
174680000	2	1	2	6	3	1	6
174700000	2	2	3	6	4	1	6
174720000	2	1	2	6	3	1	6
174740000	2	1	2	5	3	1	5
174760000	2	1	1	5	3	1	6
174780000	2	1	2	5	3	1	6
174800000	2	1	2	10	4	1	5
174820000	2	1	2	6	4	1	5
174840000	2	1	2	5	3	1	5
174860000	2	1	1	4	3	1	5
174880000	2	1	2	6	3	1	6
174900000	2	1	2	7	3	1	5
174920000	2	2	2	6	3	1	5
174940000	2	1	2	5	3	1	7
174960000	2	1	2	6	4	1	5
174980000	2	1	2	4	4	2	5
175000000	3	1	2	7	4	2	6
175020000	2	1	2	6	3	1	5
175040000	2	1	2	5	6	1	5
175060000	2	2	1	5	4	2	6
175080000	3	3	2	5	3	1	7
175100000	2	1	2	9	4	1	6
175120000	2	2	2	5	3	1	6
175140000	2	1	2	5	3	1	5
175160000	2	1	2	5	4	1	5
175180000	2	2	2	5	4	1	5
175200000	2	1	2	6	5	1	5
175220000	2	1	2	6	4	1	7
175240000	2	1	2	5	4	1	6
175260000	2	1	2	5	3	1	6
175280000	2	1	2	5	3	1	5
175300000	2	1	2	4	5	1	6
175320000	2	2	2	4	3	1	6
175340000	2	1	2	5	3	1	5
175360000	2	2	2	5	4	2	6
175380000	2	2	2	5	4	2	5
175400000	2	3	2	5	4	2	5
175420000	2	2	1	7	4	2	5
175440000	2	1	2	4	3	1	5
175460000	2	2	2	4	3	1	5
175480000	2	1	1	4	4	1	6
175500000	2	3	2	4	3	1	5
175520000	2	3	2	7	4	2	5
175540000	2	1	2	5	3	1	6
175560000	2	2	2	4	3	2	5
175580000	2	1	2	5	3	1	5
175600000	2	1	2	5	4	1	5
175620000	2	1	1	5	3	1	5
175640000	2	1	2	5	3	1	5
175660000	2	1	1	5	3	1	6
175680000	2	1	2	6	3	1	7
175700000	2	3	2	4	3	1	5
175720000	2	1	2	4	3	1	5
175740000	2	1	2	4	3	1	6
175760000	2	1	1	4	3	1	6
175780000	2	1	2	5	3	1	6
175800000	2	1	3	5	4	2	5
175820000	2	1	2	5	3	1	6
175840000	2	2	2	5	3	1	7
175860000	2	1	1	5	4	1	6
175880000	2	1	2	5	3	1	5
175900000	2	2	1	6	3	1	6
175920000	2	1	2	6	4	1	6
175940000	2	2	2	5	3	1	5
175960000	2	2	2	8	3	3	5
175980000	2	1	1	5	3	1	5
176000000	2	1	2	5	4	1	8
176020000	2	1	2	5	4	1	6
176040000	2	1	2	5	3	1	5
176060000	2	1	1	5	3	1	6
176080000	2	1	2	5	4	1	5
176100000	2	1	2	5	4	1	5
176120000	2	1	2	5	4	1	5
176140000	2	1	2	5	3	1	5
176160000	2	1	2	5	4	1	5
176180000	2	1	2	6	3	1	5
176200000	2	1	2	4	3	1	5
176220000	2	1	2	4	4	1	5
176240000	2	2	2	5	4	1	6
176260000	2	1	2	5	3	1	5
176280000	2	2	3	5	4	2	5
176300000	2	1	2	4	3	1	5
176320000	2	1	2	9	3	1	5
176340000	2	1	2	6	4	1	6
176360000	2	1	2	6	4	1	6
176380000	2	2	2	5	3	1	5
176400000	2	1	1	5	3	1	5
176420000	2	2	2	6	3	1	6
176440000	2	3	2	5	3	1	6
176460000	2	3	2	4	4	2	5
176480000	2	1	2	4	4	2	7
176500000	2	2	2	7	4	3	5
176520000	2	1	2	5	3	1	5
176540000	2	1	1	7	3	1	5
176560000	2	1	2	7	3	2	5
176580000	2	1	2	4	4	1	6
176600000	2	1	1	4	5	1	7
176620000	2	1	2	6	3	1	6
176640000	2	1	3	6	3	1	6
176660000	2	1	2	6	4	1	5
176680000	3	1	2	6	3	1	5
176700000	2	2	1	5	3	1	6
176720000	2	1	2	5	3	1	6
176740000	2	2	2	5	3	1	5
176760000	2	1	2	4	3	1	5
176780000	2	1	1	5	4	1	5
176800000	2	1	2	6	3	1	5
176820000	2	3	1	6	3	1	5
176840000	2	3	1	5	3	1	5
176860000	2	1	2	5	4	1	6
176880000	2	1	2	5	3	1	5
176900000	2	1	1	5	3	2	5
176920000	2	3	2	4	3	2	6
176940000	2	1	2	7	3	1	6
176960000	2	2	2	5	4	1	5
176980000	2	1	2	4	4	1	5
177000000	2	1	2	4	3	1	6
177020000	2	1	2	4	3	1	8
177040000	2	2	2	4	3	1	5
177060000	2	1	2	6	5	1	5
177080000	2	1	2	5	4	1	5
