states	PB1	PB2	PA	HA	NP	NA	MP
110860000	5	3	5	6	5	2	2
110880000	5	3	5	6	5	2	2
110900000	5	3	5	6	6	2	3
110920000	6	3	5	6	6	2	2
110940000	5	3	5	5	7	2	2
110960000	5	3	5	6	5	2	2
110980000	5	3	5	7	5	2	2
111000000	5	3	6	6	6	2	2
111020000	5	3	3	6	5	3	2
111040000	5	3	5	6	5	2	2
111060000	5	3	5	6	5	2	2
111080000	6	3	4	7	6	2	2
111100000	5	3	5	6	5	2	2
111120000	5	3	5	7	5	2	2
111140000	5	3	4	6	5	2	4
111160000	5	4	5	6	5	2	2
111180000	6	3	5	6	6	2	2
111200000	5	3	6	7	5	2	2
111220000	5	3	6	6	6	3	2
111240000	5	3	5	6	5	2	3
111260000	5	3	4	6	5	3	3
111280000	5	3	4	6	5	2	3
111300000	6	3	5	6	5	2	2
111320000	5	3	4	5	5	2	2
111340000	5	3	5	6	5	2	2
111360000	5	3	5	7	7	2	2
111380000	7	3	5	6	6	2	2
111400000	6	3	5	6	5	2	2
111420000	5	3	4	5	5	2	2
111440000	5	3	4	8	5	2	2
111460000	5	3	4	8	5	2	2
111480000	5	3	5	6	5	2	2
111500000	5	3	5	6	5	2	2
111520000	5	3	5	7	6	2	2
111540000	5	3	5	6	5	2	3
111560000	5	3	7	6	7	2	3
111580000	5	3	5	8	5	2	2
111600000	6	3	5	5	6	2	2
111620000	6	3	6	5	5	2	2
111640000	5	3	6	8	5	2	3
111660000	5	3	6	8	4	2	1
111680000	5	3	6	7	5	2	2
111700000	5	4	6	7	5	2	1
111720000	7	3	5	6	4	2	1
111740000	6	3	5	8	4	2	1
111760000	7	3	4	7	4	2	1
111780000	5	3	4	6	4	4	1
111800000	5	3	7	7	5	2	1
111820000	5	3	4	6	5	2	2
111840000	5	3	4	7	5	2	1
111860000	5	3	4	7	4	2	1
111880000	5	3	4	6	4	2	1
111900000	7	3	5	7	4	2	1
111920000	6	3	4	8	5	2	1
111940000	5	3	4	6	4	2	1
111960000	5	3	3	6	4	2	1
111980000	5	3	4	6	4	2	1
112000000	5	3	4	6	4	2	1
112020000	5	3	8	6	4	2	1
112040000	5	3	5	6	4	2	1
112060000	5	3	5	6	7	2	1
112080000	7	3	5	7	6	2	1
112100000	6	3	7	7	5	2	1
112120000	5	3	6	7	4	2	1
112140000	6	3	7	9	5	2	1
112160000	5	3	8	8	4	2	2
112180000	6	3	7	7	4	2	1
112200000	6	3	5	7	5	2	1
112220000	5	3	4	7	4	2	1
112240000	5	3	6	7	4	2	1
112260000	5	3	6	6	5	3	2
112280000	6	3	5	6	5	2	2
112300000	5	3	5	6	5	2	2
112320000	5	3	5	6	5	2	2
112340000	5	3	4	7	4	2	1
112360000	5	3	5	6	5	2	2
112380000	5	4	5	5	5	2	2
112400000	5	3	6	7	6	2	2
112420000	5	3	5	7	5	2	2
112440000	5	3	6	5	7	2	2
112460000	5	3	6	6	5	2	2
112480000	6	3	5	6	8	2	2
112500000	5	3	5	6	5	2	3
112520000	5	3	5	6	5	2	2
112540000	6	3	7	5	5	2	2
112560000	5	3	7	6	5	2	2
112580000	5	3	6	6	6	2	2
112600000	5	3	7	7	5	2	2
112620000	6	3	6	6	5	2	2
112640000	5	3	7	7	7	2	2
112660000	5	3	5	6	6	2	2
112680000	5	3	8	6	5	2	2
112700000	6	3	5	6	6	2	2
112720000	6	3	5	6	5	2	3
112740000	5	3	5	6	5	2	2
112760000	6	3	5	7	5	2	2
112780000	5	3	5	6	5	2	2
112800000	5	3	5	6	5	2	2
112820000	6	3	5	6	5	3	3
112840000	5	3	6	6	6	2	2
112860000	5	3	4	6	4	2	1
112880000	6	3	4	8	4	2	1
112900000	5	3	3	6	3	2	1
112920000	5	3	6	8	5	2	2
112940000	5	3	4	7	5	2	1
112960000	6	3	5	9	4	2	1
112980000	5	3	4	7	4	2	1
113000000	5	3	5	6	5	2	2
113020000	6	3	5	5	6	2	2
113040000	5	3	4	7	4	2	1
113060000	5	3	6	6	4	2	1
113080000	5	4	4	7	5	2	1
113100000	5	3	4	6	3	2	1
113120000	5	3	8	7	4	2	1
113140000	5	3	6	6	4	2	2
113160000	5	3	7	7	5	2	2
113180000	5	4	6	7	5	2	2
113200000	5	3	7	7	5	2	2
113220000	5	3	6	5	5	2	2
113240000	5	3	5	6	6	2	2
113260000	5	3	5	5	9	2	2
113280000	5	3	7	6	5	2	2
113300000	6	3	5	6	4	2	1
113320000	7	3	4	6	4	2	1
113340000	5	3	4	9	4	2	1
113360000	6	3	7	6	4	2	1
113380000	5	3	6	6	4	2	1
113400000	5	3	5	6	4	3	1
113420000	5	3	5	7	7	2	2
113440000	5	3	4	7	5	2	2
113460000	5	3	5	5	6	2	2
113480000	5	3	5	6	5	2	2
113500000	5	3	5	6	5	2	2
113520000	5	3	6	6	5	2	2
113540000	5	3	7	7	5	2	2
113560000	5	3	4	6	5	3	2
113580000	5	3	4	6	5	2	2
113600000	5	3	5	6	5	2	2
113620000	6	3	5	6	5	2	2
113640000	5	3	5	6	5	3	4
113660000	5	3	5	6	5	2	2
113680000	5	3	5	6	5	2	2
113700000	5	3	6	7	5	2	2
113720000	5	3	5	6	5	2	2
113740000	5	3	5	6	5	2	5
113760000	5	3	5	6	6	3	2
113780000	5	3	5	6	6	3	2
113800000	5	3	3	7	5	2	2
113820000	5	3	5	7	7	2	2
113840000	5	3	9	8	4	2	1
113860000	5	3	5	6	4	2	2
113880000	5	3	6	7	4	2	1
113900000	5	3	6	6	5	2	1
113920000	5	3	4	6	4	2	1
113940000	6	3	8	6	7	2	2
113960000	5	3	5	7	5	2	2
113980000	5	3	7	5	6	3	2
114000000	5	3	6	5	6	2	2
114020000	5	3	5	6	7	2	2
114040000	5	3	5	5	5	2	2
114060000	5	3	7	7	9	2	2
114080000	5	3	5	7	5	2	2
114100000	5	3	4	5	5	2	2
114120000	5	3	5	5	5	2	2
114140000	5	3	5	5	6	2	2
114160000	5	3	4	5	4	2	3
114180000	5	3	5	6	5	2	2
114200000	5	3	6	6	6	2	1
114220000	6	3	5	6	6	2	2
114240000	5	3	3	5	5	2	2
114260000	5	3	5	5	4	3	2
114280000	5	3	5	6	5	2	2
114300000	5	3	5	6	5	2	2
114320000	5	3	5	6	5	2	2
114340000	6	3	5	5	7	2	2
114360000	5	3	7	5	5	2	2
114380000	7	3	4	7	7	2	2
114400000	5	3	5	5	7	2	2
114420000	6	3	4	6	4	2	2
114440000	5	3	4	6	5	2	1
114460000	5	3	6	6	4	2	1
114480000	5	3	4	7	4	2	1
114500000	5	3	4	7	3	2	1
114520000	5	3	4	6	4	2	1
114540000	5	3	4	6	5	2	1
114560000	5	3	3	6	4	2	1
114580000	5	3	6	6	5	2	1
114600000	5	3	5	6	4	2	1
114620000	6	3	5	9	4	3	1
114640000	7	3	5	7	4	2	1
114660000	6	3	4	7	6	2	1
114680000	5	3	6	6	4	2	1
114700000	6	3	8	7	4	2	1
114720000	5	3	5	7	5	2	2
114740000	5	3	6	6	5	2	1
114760000	5	3	3	6	3	2	1
114780000	5	3	5	6	5	2	2
114800000	5	4	6	6	4	2	2
114820000	5	3	5	6	4	2	2
114840000	5	3	4	5	7	2	2
114860000	5	3	5	5	4	2	2
114880000	6	3	5	6	6	2	2
114900000	5	3	5	6	5	2	2
114920000	6	3	5	5	5	2	2
114940000	5	3	5	5	5	2	2
114960000	5	3	3	6	4	2	2
114980000	5	3	5	8	4	2	2
115000000	5	3	4	7	5	2	2
115020000	6	3	4	6	4	3	2
115040000	6	3	4	8	5	2	3
115060000	6	3	4	7	4	2	1
115080000	6	3	5	6	4	2	1
115100000	6	3	8	6	4	2	1
115120000	5	3	4	6	5	2	2
115140000	5	3	5	6	5	2	2
115160000	5	3	10	7	4	2	1
115180000	5	3	6	7	4	2	1
115200000	5	3	5	7	5	2	1
115220000	5	3	6	6	5	2	2
115240000	5	3	8	6	5	2	2
115260000	5	3	6	6	7	2	2
115280000	5	3	5	5	5	2	2
115300000	5	3	4	6	6	2	2
115320000	5	3	5	5	5	2	2
115340000	7	3	5	7	5	2	2
115360000	5	3	5	6	5	2	2
115380000	5	4	5	6	6	2	2
115400000	5	3	5	6	6	2	2
115420000	5	3	5	5	5	2	2
115440000	5	3	6	5	6	2	2
115460000	5	3	5	5	5	2	2
115480000	6	3	4	7	5	2	2
115500000	5	3	4	7	5	2	2
115520000	6	3	5	7	5	2	2
115540000	5	3	4	5	5	3	2
115560000	5	3	4	6	5	2	2
115580000	6	3	5	6	5	2	2
115600000	5	3	5	6	5	2	2
115620000	5	3	5	6	5	2	2
115640000	5	3	5	6	5	2	2
115660000	5	3	4	7	5	2	2
115680000	6	3	5	6	5	2	2
115700000	6	3	5	7	6	2	2
115720000	5	3	6	6	5	2	2
115740000	5	3	6	7	6	2	2
115760000	6	3	6	7	6	2	2
115780000	6	3	6	6	5	2	3
115800000	5	3	4	6	5	2	2
115820000	5	3	5	6	5	2	2
115840000	5	3	6	8	5	2	2
115860000	5	3	4	6	5	2	2
115880000	6	3	4	6	4	2	1
115900000	6	3	4	6	4	2	1
115920000	5	3	5	6	3	2	1
115940000	5	3	3	9	3	2	1
115960000	6	3	4	8	4	2	1
115980000	5	3	4	7	3	2	1
116000000	5	3	4	8	5	2	1
116020000	5	3	4	7	4	2	1
116040000	5	3	5	7	4	2	1
116060000	5	3	4	7	3	2	1
116080000	7	3	3	6	3	2	1
116100000	7	3	4	7	4	2	1
116120000	8	3	4	6	4	2	1
116140000	7	3	4	7	4	2	1
116160000	6	3	5	7	4	2	1
116180000	6	3	4	7	5	2	1
116200000	5	3	6	7	4	2	1
116220000	6	3	4	6	4	2	1
116240000	6	3	4	7	5	2	2
116260000	5	3	5	6	6	2	2
116280000	5	3	4	5	6	2	2
116300000	5	3	5	5	6	2	2
116320000	5	3	5	6	6	2	2
116340000	5	3	4	8	5	2	2
116360000	5	3	4	7	4	2	2
116380000	5	3	7	6	5	2	1
116400000	6	3	4	6	4	2	1
116420000	5	3	9	6	4	2	1
116440000	6	3	5	7	5	2	1
116460000	7	3	3	7	5	2	2
116480000	6	3	9	7	5	2	2
116500000	5	3	6	7	5	2	1
116520000	6	3	7	7	4	2	1
116540000	7	3	7	7	4	2	1
116560000	6	3	6	8	4	2	1
116580000	7	3	5	6	4	2	2
116600000	5	3	5	5	6	2	2
116620000	6	3	5	7	5	2	2
116640000	6	3	5	5	5	2	2
116660000	5	3	5	7	5	2	1
116680000	5	3	4	6	4	2	2
116700000	6	3	5	5	5	2	2
116720000	5	3	5	7	7	2	2
116740000	7	3	5	7	7	2	2
116760000	5	3	5	6	9	2	2
116780000	6	3	6	6	5	2	2
116800000	5	3	6	6	5	2	2
116820000	5	3	4	6	6	2	2
116840000	6	3	6	5	6	2	2
116860000	5	3	5	6	6	2	2
116880000	5	3	6	6	4	2	1
116900000	5	3	4	6	3	2	1
116920000	5	3	5	6	4	2	1
116940000	5	3	5	7	4	2	1
116960000	6	3	6	7	5	3	2
116980000	5	3	4	6	5	2	1
117000000	6	3	4	6	5	2	2
117020000	5	3	5	6	5	2	2
117040000	5	3	4	6	5	2	2
117060000	5	3	4	6	4	2	2
117080000	6	3	5	6	5	2	2
117100000	5	3	5	7	5	2	2
117120000	5	3	5	6	5	3	2
117140000	5	3	4	6	8	2	1
117160000	5	3	6	6	4	2	1
117180000	5	3	4	6	4	2	1
117200000	5	3	4	8	4	2	1
117220000	5	3	6	8	5	2	2
117240000	5	3	4	7	7	2	2
117260000	5	3	4	8	5	2	2
117280000	5	3	5	7	6	2	4
117300000	5	3	7	6	6	2	1
117320000	5	3	7	6	5	2	5
117340000	6	3	5	6	5	2	3
117360000	6	3	5	6	6	2	2
117380000	6	3	4	5	4	2	2
117400000	6	3	4	7	5	2	2
117420000	5	3	5	5	7	2	2
117440000	5	3	5	5	5	2	2
117460000	5	3	4	6	5	2	2
117480000	5	3	4	5	5	2	2
117500000	5	3	4	5	5	2	2
117520000	5	3	5	5	6	2	2
117540000	6	3	5	6	5	2	2
117560000	5	3	6	6	5	2	2
117580000	5	3	5	6	5	2	2
117600000	5	3	5	6	5	2	2
117620000	5	3	5	6	5	2	2
117640000	5	3	5	6	5	2	2
117660000	5	3	4	5	6	2	2
117680000	5	3	5	5	4	2	2
117700000	5	3	5	8	6	2	2
117720000	5	3	6	8	7	2	2
117740000	5	3	5	6	8	2	1
117760000	6	3	6	6	5	2	1
117780000	5	3	6	6	4	2	1
117800000	6	3	6	6	3	3	1
117820000	6	3	7	6	4	2	1
117840000	5	3	7	6	4	2	1
117860000	7	3	5	6	4	2	1
117880000	7	3	7	7	4	2	1
117900000	5	3	6	6	4	2	1
117920000	5	3	4	7	4	2	1
117940000	5	3	4	7	4	2	2
117960000	5	3	4	6	6	2	1
117980000	6	3	6	7	4	2	1
118000000	8	3	6	7	4	2	2
118020000	7	3	5	6	4	2	1
118040000	5	3	6	7	5	2	1
118060000	7	3	6	7	7	2	2
118080000	5	3	7	7	6	2	1
118100000	5	3	4	7	5	2	1
118120000	5	3	6	6	5	2	1
118140000	5	3	4	8	4	2	1
118160000	5	3	4	7	4	2	1
118180000	5	3	4	6	5	2	1
118200000	5	3	4	6	4	2	1
118220000	7	3	4	8	6	2	1
118240000	6	3	6	7	4	2	1
118260000	6	3	4	6	4	2	1
118280000	6	3	5	6	4	3	1
118300000	5	3	6	6	4	2	1
118320000	5	3	5	6	6	2	2
118340000	5	3	6	5	5	2	2
118360000	5	3	5	6	5	2	2
118380000	6	3	5	6	5	2	2
118400000	5	3	7	6	6	2	4
118420000	5	3	5	6	6	2	2
118440000	6	3	5	5	5	2	2
118460000	6	3	4	5	5	2	2
118480000	5	3	7	6	5	2	2
118500000	6	3	6	6	6	2	2
118520000	5	3	5	8	7	2	2
118540000	5	3	5	6	5	2	2
118560000	5	3	5	6	5	2	2
118580000	5	3	5	6	5	2	2
118600000	5	3	4	6	5	2	3
118620000	5	3	4	6	4	2	1
118640000	5	3	5	7	5	2	2
118660000	6	3	7	6	5	2	2
118680000	5	3	5	5	5	2	2
118700000	5	3	7	7	5	2	2
118720000	5	4	5	7	5	3	2
118740000	5	4	12	6	6	3	2
118760000	5	3	6	8	6	2	2
118780000	6	3	8	7	6	2	2
118800000	5	3	6	7	4	2	1
118820000	5	3	5	6	5	2	2
118840000	5	3	7	7	4	2	2
118860000	5	3	6	7	5	2	1
118880000	5	3	6	6	4	2	1
118900000	5	3	5	6	5	3	2
118920000	5	3	7	7	5	2	2
118940000	5	3	4	7	4	2	1
118960000	6	3	5	8	4	2	1
118980000	5	3	4	7	5	2	1
119000000	5	3	5	7	5	2	1
119020000	6	3	4	8	5	2	2
119040000	5	3	6	6	5	2	2
119060000	5	3	4	7	4	2	1
119080000	6	4	4	6	3	2	1
119100000	6	3	3	7	4	2	1
119120000	6	3	4	7	4	2	1
119140000	6	3	5	7	4	2	1
119160000	5	3	4	7	4	2	1
119180000	5	3	4	7	4	2	1
119200000	5	3	4	6	7	2	1
119220000	6	3	5	7	4	2	1
119240000	6	3	4	7	4	2	1
119260000	6	3	6	7	5	2	1
119280000	5	3	3	8	4	2	1
119300000	5	3	4	7	4	2	1
119320000	5	3	4	7	5	2	1
119340000	5	3	4	7	4	2	1
119360000	5	3	5	7	4	2	2
119380000	5	3	6	6	4	2	1
119400000	8	3	4	7	6	2	1
119420000	5	3	7	8	6	2	2
119440000	6	3	4	7	5	2	2
119460000	5	3	5	8	4	2	1
119480000	6	3	7	8	7	2	1
119500000	5	3	6	7	5	2	1
119520000	6	3	6	7	4	2	1
119540000	5	3	8	7	4	2	1
119560000	5	3	4	7	4	2	1
119580000	5	3	3	6	5	2	2
119600000	6	3	3	6	3	2	1
119620000	5	3	6	10	4	2	1
119640000	6	3	4	7	4	2	1
119660000	6	3	4	8	4	2	1
119680000	6	3	4	6	5	2	1
119700000	6	3	5	6	4	2	1
119720000	5	3	4	7	7	2	1
119740000	5	3	5	6	5	2	1
119760000	5	3	6	6	6	2	2
119780000	5	3	5	6	5	3	2
119800000	5	3	4	7	4	2	1
119820000	6	3	5	6	4	2	1
119840000	5	3	6	7	4	2	1
119860000	5	3	7	7	4	2	1
119880000	5	3	7	9	4	2	1
119900000	5	3	4	7	4	2	2
119920000	5	3	5	8	4	2	1
119940000	5	3	4	8	4	2	1
119960000	6	3	4	7	4	2	1
119980000	5	3	4	7	4	2	1
120000000	5	3	6	8	4	3	1
120020000	5	3	5	8	4	2	1
120040000	5	3	5	5	6	2	2
120060000	5	3	5	6	5	2	2
120080000	5	3	4	5	4	2	2
120100000	5	3	5	6	5	2	2
120120000	5	3	3	5	5	2	2
120140000	5	3	5	5	4	2	3
120160000	5	3	5	6	5	2	2
120180000	6	4	5	6	5	2	2
120200000	5	3	4	7	5	2	2
120220000	5	3	5	6	5	2	4
120240000	6	3	4	5	4	2	2
120260000	5	4	3	5	4	2	2
120280000	5	3	7	7	4	2	1
120300000	6	3	4	6	3	3	1
120320000	6	3	5	6	4	2	1
120340000	8	3	4	8	4	2	1
120360000	7	3	4	7	4	2	1
120380000	5	4	4	7	6	2	1
120400000	7	3	4	7	4	2	1
120420000	8	4	8	6	4	2	1
120440000	5	3	7	6	4	2	1
120460000	5	3	4	7	3	2	1
120480000	5	3	6	6	5	2	2
120500000	6	4	5	6	5	2	2
120520000	5	3	6	6	5	3	2
120540000	7	3	6	7	6	2	2
120560000	6	3	5	8	5	2	1
120580000	7	3	8	6	4	3	1
120600000	5	3	6	6	5	2	2
120620000	5	3	4	7	5	2	2
120640000	6	3	4	6	7	2	2
120660000	6	3	7	6	5	2	2
120680000	6	3	6	5	5	2	2
120700000	6	3	5	5	8	2	2
120720000	5	3	6	6	8	2	2
120740000	6	3	7	5	7	2	2
120760000	5	3	6	6	6	2	2
120780000	6	3	5	6	5	2	2
120800000	6	3	6	6	5	2	2
120820000	6	4	5	7	5	2	2
120840000	5	3	3	6	4	2	2
120860000	6	3	5	5	5	2	3
120880000	5	3	7	5	5	2	2
120900000	6	3	5	6	5	2	2
120920000	7	3	4	7	6	2	1
120940000	7	3	4	6	4	2	1
120960000	5	3	5	6	5	2	1
120980000	5	3	6	8	4	2	1
121000000	6	3	3	6	5	2	1
121020000	7	3	4	7	5	2	1
121040000	8	3	5	6	5	2	1
121060000	6	3	6	7	4	3	1
121080000	6	3	4	6	4	2	1
121100000	5	3	7	7	6	2	1
121120000	6	3	4	6	4	2	1
121140000	5	3	4	7	7	2	1
121160000	5	3	8	8	4	2	1
121180000	6	3	8	6	4	2	1
121200000	6	3	5	8	5	2	1
121220000	5	3	7	7	5	2	1
121240000	5	3	4	6	4	2	1
121260000	5	3	7	7	5	2	1
121280000	5	3	8	7	6	2	1
121300000	5	4	8	6	6	2	1
121320000	5	3	6	7	5	2	1
121340000	5	3	6	8	4	2	1
121360000	6	3	7	6	4	2	1
121380000	6	3	7	7	4	2	1
121400000	6	3	5	8	4	2	1
121420000	7	3	4	6	4	2	1
121440000	5	5	7	5	5	3	2
121460000	5	3	6	5	5	2	2
121480000	5	3	5	7	5	2	2
121500000	6	3	6	6	5	2	2
121520000	5	3	6	6	4	2	3
121540000	5	3	5	6	4	2	2
121560000	6	3	5	7	5	2	2
121580000	5	3	7	6	5	2	2
121600000	5	3	7	7	5	2	1
121620000	5	3	5	6	6	2	1
121640000	7	3	4	7	5	2	1
121660000	6	3	8	6	4	2	1
121680000	5	3	4	7	4	2	1
121700000	5	3	4	7	4	3	1
121720000	6	3	5	7	4	2	1
121740000	7	3	7	7	5	2	1
121760000	6	3	6	7	4	2	1
121780000	6	3	9	7	4	2	1
121800000	6	3	5	7	4	2	1
121820000	6	4	5	7	4	2	1
121840000	6	3	5	8	4	2	1
121860000	5	3	5	6	5	2	2
121880000	7	3	6	8	4	2	1
121900000	5	3	4	8	5	2	1
121920000	6	3	4	6	4	2	1
121940000	6	3	4	7	5	2	1
121960000	5	3	4	7	5	2	1
121980000	5	3	4	8	4	2	1
122000000	8	3	7	8	4	2	1
122020000	6	3	4	8	3	2	1
122040000	5	3	4	8	4	2	1
122060000	7	3	4	6	4	2	1
122080000	6	3	4	6	4	2	1
122100000	7	3	4	6	5	2	1
122120000	7	3	5	8	4	2	1
122140000	8	3	4	8	4	2	1
122160000	6	3	6	7	5	2	1
122180000	6	3	4	7	4	2	1
122200000	7	3	4	7	4	2	1
122220000	6	4	5	8	5	2	1
122240000	6	3	4	6	4	3	1
122260000	5	3	4	7	5	2	1
122280000	6	3	4	9	4	2	1
122300000	5	3	4	7	4	2	1
122320000	5	3	4	7	4	2	1
122340000	6	3	5	8	4	2	1
122360000	5	3	5	7	4	2	1
122380000	6	3	5	6	5	2	1
122400000	5	3	5	6	4	2	1
122420000	6	3	5	6	5	3	2
122440000	6	3	4	8	5	2	2
122460000	5	3	6	5	5	2	2
122480000	5	3	4	7	5	2	2
122500000	6	3	4	8	5	2	2
122520000	6	3	5	7	5	2	3
122540000	6	3	4	8	5	2	2
122560000	6	3	4	7	5	2	2
122580000	6	3	6	6	6	2	2
122600000	6	3	5	6	5	2	2
122620000	5	3	6	8	5	2	2
122640000	7	3	5	6	4	2	1
122660000	7	3	6	7	4	2	1
122680000	6	3	5	6	5	2	1
122700000	5	3	6	6	6	2	1
122720000	5	3	4	6	4	2	1
122740000	5	3	4	6	4	2	1
122760000	6	3	4	6	4	2	1
122780000	6	3	7	7	4	3	1
122800000	5	3	5	7	5	3	4
122820000	5	3	7	6	5	2	2
122840000	5	3	5	6	5	2	2
122860000	5	3	6	5	5	2	2
122880000	5	3	6	7	6	2	2
122900000	5	3	5	6	5	2	2
122920000	5	3	5	5	6	2	2
122940000	5	3	5	7	5	2	2
122960000	6	3	5	6	5	2	2
122980000	6	3	5	6	5	2	2
123000000	5	3	5	6	6	2	2
123020000	5	3	6	7	5	2	2
123040000	5	3	5	6	5	2	2
123060000	5	3	5	6	5	2	2
123080000	6	3	6	6	5	2	2
123100000	5	3	5	5	5	3	2
123120000	5	3	5	5	5	2	2
123140000	5	3	5	6	5	2	2
123160000	8	3	4	6	5	2	2
123180000	6	3	5	6	5	2	2
123200000	5	3	5	7	7	2	2
123220000	5	3	5	6	5	2	2
123240000	5	3	4	8	5	2	2
123260000	5	3	5	5	6	2	4
123280000	7	3	5	6	5	2	2
123300000	5	3	5	7	5	2	2
123320000	6	4	5	5	5	2	4
123340000	5	3	4	5	5	2	2
123360000	5	3	5	5	5	2	2
123380000	5	3	5	6	5	2	2
123400000	5	3	3	7	4	2	1
123420000	5	3	4	7	4	3	1
123440000	7	3	4	8	4	2	1
123460000	6	3	5	8	5	2	1
123480000	6	3	6	6	4	2	1
123500000	5	3	5	7	5	2	2
123520000	5	3	6	6	5	2	2
123540000	5	3	5	6	8	2	2
123560000	5	3	3	5	4	2	2
123580000	5	3	7	6	5	2	2
123600000	6	3	6	7	5	2	2
123620000	5	3	5	6	6	2	2
123640000	6	3	5	6	4	2	1
123660000	5	3	6	7	3	3	1
123680000	5	3	3	7	4	2	1
123700000	6	3	4	8	4	2	1
123720000	6	3	4	7	4	2	1
123740000	7	3	4	8	4	2	1
123760000	6	3	4	7	6	2	1
123780000	5	3	4	7	4	2	1
123800000	6	3	4	9	4	2	1
123820000	5	3	4	7	4	3	1
123840000	9	3	6	6	4	2	1
123860000	7	3	4	6	5	2	1
123880000	5	3	4	6	4	2	1
123900000	6	3	4	7	5	2	1
123920000	5	3	5	6	4	2	1
123940000	5	3	7	7	4	2	1
123960000	6	3	7	9	5	2	1
123980000	5	3	6	7	4	2	1
124000000	6	3	4	8	6	3	1
124020000	6	3	5	6	4	2	1
124040000	8	3	5	6	4	2	1
124060000	6	3	5	6	4	2	1
124080000	6	3	5	7	4	2	2
124100000	8	3	6	8	4	2	1
124120000	7	3	5	7	4	2	1
124140000	8	3	4	9	4	2	1
124160000	5	3	4	6	4	2	1
124180000	5	3	6	6	4	2	1
124200000	6	3	5	7	4	2	1
124220000	5	3	6	7	4	2	1
124240000	7	3	4	6	4	2	1
124260000	6	4	7	7	4	2	1
124280000	8	3	4	6	4	2	1
124300000	5	3	4	7	4	2	1
124320000	7	3	4	6	4	2	1
124340000	6	3	4	8	4	2	1
124360000	6	3	4	7	4	3	1
124380000	6	3	4	7	4	2	1
124400000	7	3	4	7	4	2	1
124420000	8	3	4	6	4	2	1
124440000	7	3	4	6	4	2	1
124460000	5	3	6	6	3	2	1
124480000	6	3	4	7	5	2	1
124500000	6	3	4	6	3	2	1
124520000	7	3	7	7	7	2	1
124540000	6	3	5	6	5	2	1
124560000	6	3	4	6	6	2	1
124580000	6	3	9	7	3	2	1
124600000	5	3	3	7	3	2	1
124620000	5	3	6	6	5	2	1
124640000	6	3	4	6	4	2	1
124660000	6	3	6	7	5	2	1
124680000	5	3	4	8	4	2	1
124700000	5	3	4	6	4	2	1
124720000	5	3	7	6	4	2	1
124740000	6	3	4	7	4	2	1
124760000	5	3	4	7	5	2	1
124780000	5	3	4	7	5	2	1
124800000	8	3	4	7	4	2	1
124820000	6	3	4	8	4	2	1
124840000	5	3	3	6	3	2	1
124860000	6	3	4	7	4	2	1
124880000	5	3	4	6	4	2	1
124900000	6	3	3	7	3	2	1
124920000	6	3	6	10	4	2	1
124940000	5	3	7	6	4	2	1
124960000	5	3	7	8	4	2	1
124980000	5	3	8	6	5	2	1
125000000	6	3	7	6	3	2	1
125020000	6	3	5	6	4	2	1
125040000	5	3	4	7	4	2	1
125060000	5	3	7	7	4	2	1
125080000	6	3	4	6	4	2	1
125100000	6	3	7	6	5	2	2
125120000	6	3	4	6	4	2	1
125140000	7	3	4	6	4	2	1
125160000	5	3	4	7	7	2	1
125180000	5	3	4	8	4	2	1
125200000	5	3	4	6	5	2	1
125220000	5	3	4	6	4	2	1
125240000	6	3	4	7	4	2	1
125260000	6	3	7	8	4	2	1
125280000	7	3	4	8	4	2	1
125300000	7	3	4	8	4	3	1
125320000	5	3	8	9	5	2	1
125340000	5	3	4	7	4	2	1
125360000	6	3	6	7	4	2	1
125380000	5	3	5	6	4	2	1
125400000	6	3	4	7	4	2	1
125420000	5	3	5	7	4	2	1
125440000	6	3	4	8	4	2	1
125460000	7	3	4	7	4	2	1
125480000	5	3	5	6	4	2	1
125500000	7	3	4	6	4	2	1
125520000	8	3	8	6	4	2	1
125540000	5	3	4	7	4	2	1
125560000	5	3	5	7	4	2	1
125580000	6	3	6	6	4	2	1
125600000	5	3	4	6	4	2	1
125620000	7	3	5	6	4	2	1
125640000	5	3	4	7	5	2	1
125660000	6	3	4	6	5	2	1
125680000	5	3	4	6	5	2	1
125700000	5	3	4	6	5	2	1
125720000	6	3	4	7	4	2	1
125740000	5	3	3	6	3	2	1
125760000	5	3	4	7	4	2	1
125780000	7	3	5	7	4	2	1
125800000	6	3	6	9	5	2	1
125820000	5	3	4	7	4	2	1
125840000	6	3	5	7	5	2	1
125860000	8	3	4	7	4	2	1
125880000	7	3	8	7	5	2	1
125900000	8	3	6	8	4	2	1
125920000	5	3	8	7	5	2	1
125940000	6	3	6	7	4	2	1
125960000	5	3	5	8	5	2	2
125980000	7	3	5	5	7	2	2
126000000	5	3	6	8	5	2	2
126020000	5	3	5	6	6	2	2
126040000	5	3	5	6	5	2	2
126060000	6	3	5	6	5	2	2
126080000	6	3	5	5	6	2	2
126100000	5	3	5	5	6	2	2
126120000	5	3	6	6	5	2	2
126140000	5	3	8	7	4	2	2
126160000	5	3	4	6	4	2	1
126180000	5	3	5	6	5	2	2
126200000	6	3	4	6	5	2	1
126220000	6	3	4	7	4	2	1
126240000	5	3	7	8	4	2	1
126260000	6	3	6	7	3	2	1
126280000	8	3	5	6	5	2	1
126300000	7	3	4	6	5	3	2
126320000	7	3	5	6	5	2	2
126340000	7	3	5	6	4	2	4
126360000	5	3	4	7	4	2	1
