states	PB1	PB2	PA	HA	NP	MP	NS
110100000	5	2	5	5	6	3	5
110120000	4	2	5	5	6	3	5
110140000	4	2	5	6	5	3	5
110160000	4	2	8	6	5	3	6
110180000	4	2	5	5	6	3	5
110200000	4	2	5	5	6	3	5
110220000	4	2	4	5	6	3	5
110240000	4	2	5	6	7	3	5
110260000	4	2	5	5	7	3	5
110280000	4	2	5	5	6	3	5
110300000	4	2	6	5	6	3	6
110320000	4	2	6	4	7	3	5
110340000	4	2	5	5	7	3	5
110360000	4	2	5	5	7	3	5
110380000	4	2	5	5	6	3	6
110400000	4	2	7	5	6	3	5
110420000	4	2	8	5	7	3	5
110440000	4	2	5	6	6	3	5
110460000	4	2	5	6	7	3	5
110480000	4	2	4	6	6	3	5
110500000	5	2	5	4	7	3	6
110520000	4	2	8	6	7	3	5
110540000	4	2	5	6	7	3	5
110560000	4	2	5	6	6	3	6
110580000	4	2	4	5	7	3	5
110600000	4	2	5	7	7	4	6
110620000	4	2	5	5	6	3	5
110640000	4	2	5	5	6	3	5
110660000	4	2	5	5	6	3	5
110680000	4	2	5	4	7	3	5
110700000	5	2	5	5	9	3	6
110720000	4	2	5	5	6	3	6
110740000	4	2	5	5	6	3	5
110760000	4	2	4	5	8	3	5
110780000	4	2	5	6	8	3	5
110800000	4	2	5	5	5	3	5
110820000	4	2	4	5	5	3	5
110840000	4	2	5	6	7	3	5
110860000	4	2	6	5	5	3	5
110880000	4	2	5	5	5	3	5
110900000	4	2	5	6	6	3	5
110920000	4	3	5	6	6	3	5
110940000	4	2	4	5	6	3	6
110960000	4	2	5	6	7	3	5
110980000	4	2	5	5	6	3	5
111000000	4	2	5	5	7	3	6
111020000	4	2	5	7	6	3	6
111040000	4	2	5	5	7	3	5
111060000	4	2	5	6	6	3	5
111080000	4	2	5	6	6	3	5
111100000	4	2	5	6	6	4	5
111120000	4	2	5	6	7	3	5
111140000	4	2	5	5	6	3	6
111160000	5	2	5	6	7	3	5
111180000	4	2	5	6	7	3	5
111200000	4	2	5	5	7	3	7
111220000	4	2	5	5	6	3	6
111240000	4	2	5	5	6	3	5
111260000	4	2	5	6	6	3	5
111280000	4	2	6	5	6	3	5
111300000	4	3	5	5	6	3	5
111320000	4	2	8	5	10	4	6
111340000	4	2	5	5	6	3	5
111360000	4	2	5	5	5	3	5
111380000	4	2	5	6	5	3	5
111400000	4	2	5	5	6	3	6
111420000	4	2	5	6	5	3	6
111440000	4	2	5	6	7	3	5
111460000	4	2	5	7	6	3	5
111480000	4	2	5	5	6	3	5
111500000	5	2	6	5	6	3	5
111520000	4	2	5	6	5	3	5
111540000	4	2	5	5	7	3	5
111560000	4	2	5	5	5	3	5
111580000	4	2	5	6	7	3	5
111600000	4	2	5	6	6	3	6
111620000	4	2	5	5	7	3	5
111640000	4	2	5	6	6	3	6
111660000	4	4	4	4	6	3	6
111680000	4	2	4	5	7	5	5
111700000	4	2	5	5	9	3	5
111720000	4	3	5	6	10	3	5
111740000	4	2	5	5	7	3	5
111760000	4	2	7	5	7	3	5
111780000	4	2	5	5	7	3	5
111800000	4	2	5	5	8	5	6
111820000	4	2	5	5	5	3	5
111840000	4	2	5	6	6	4	6
111860000	5	2	5	6	10	3	6
111880000	4	2	5	5	7	3	5
111900000	4	2	5	5	8	7	6
111920000	4	2	4	4	7	3	6
111940000	4	2	5	6	8	3	5
111960000	4	2	5	5	7	3	4
111980000	4	2	6	6	7	3	5
112000000	5	2	5	6	7	3	6
112020000	4	2	5	6	8	3	5
112040000	4	2	5	6	9	3	5
112060000	4	2	4	5	7	3	6
112080000	4	2	4	4	7	4	7
112100000	4	2	6	5	8	3	5
112120000	4	2	8	7	7	3	5
112140000	4	2	6	5	7	7	6
112160000	4	2	5	5	7	4	5
112180000	4	2	5	5	8	3	6
112200000	5	2	5	6	8	3	6
112220000	4	2	4	4	7	3	6
112240000	4	2	5	6	10	3	5
112260000	5	2	5	6	8	3	5
112280000	4	2	5	5	6	3	7
112300000	4	2	6	6	7	3	8
112320000	4	2	7	5	7	3	5
112340000	4	2	5	6	7	3	5
112360000	4	2	5	5	6	3	5
112380000	4	2	5	6	6	3	5
112400000	5	2	5	5	9	3	5
112420000	4	2	5	6	9	3	5
112440000	4	2	5	5	7	3	5
112460000	4	2	4	5	7	4	5
112480000	5	2	5	5	6	3	5
112500000	4	2	5	6	7	3	6
112520000	4	3	5	6	9	3	5
112540000	4	2	5	5	6	3	5
112560000	4	2	4	5	7	5	5
112580000	4	2	5	5	6	3	6
112600000	4	2	5	6	7	3	5
112620000	4	2	5	6	6	3	5
112640000	4	2	5	4	7	3	7
112660000	4	2	5	6	7	3	5
112680000	4	2	5	5	7	3	5
112700000	4	2	4	4	7	3	6
112720000	4	2	4	5	6	3	5
112740000	4	2	7	6	6	5	5
112760000	4	2	5	5	7	3	6
112780000	4	2	5	5	6	3	5
112800000	4	2	5	5	7	3	5
112820000	4	2	5	6	6	4	5
112840000	4	3	4	5	7	3	6
112860000	4	2	6	6	7	3	4
112880000	4	2	5	5	7	3	6
112900000	4	2	5	6	7	3	5
112920000	4	3	5	5	9	3	5
112940000	4	2	5	6	7	7	5
112960000	4	2	4	4	8	3	7
112980000	4	2	6	6	7	3	6
113000000	4	2	5	4	7	3	6
113020000	4	2	4	5	7	3	6
113040000	4	2	5	6	6	3	7
113060000	4	2	5	5	5	4	6
113080000	4	2	4	4	5	3	6
113100000	4	2	5	7	5	3	7
113120000	4	2	5	5	7	4	5
113140000	4	2	5	6	5	3	5
113160000	4	2	5	5	6	3	5
113180000	4	2	5	5	5	3	4
113200000	4	2	5	6	6	3	5
113220000	4	2	5	6	9	3	5
113240000	4	2	5	6	6	4	5
113260000	4	2	4	5	7	3	5
113280000	4	2	4	5	8	3	5
113300000	4	2	5	6	7	3	5
113320000	4	2	5	4	7	3	6
113340000	4	2	5	6	6	3	5
113360000	4	2	5	5	6	3	6
113380000	4	2	4	6	6	3	5
113400000	4	2	7	6	6	3	5
113420000	4	2	5	5	7	3	5
113440000	4	3	5	6	7	3	6
113460000	4	2	5	6	7	3	5
113480000	4	3	5	6	8	3	5
113500000	4	2	5	6	6	3	6
113520000	4	2	5	6	8	3	5
113540000	4	3	5	5	8	3	5
113560000	4	2	5	6	7	3	5
113580000	4	2	5	5	6	3	5
113600000	4	2	6	5	9	3	5
113620000	4	2	5	6	8	3	5
113640000	4	2	5	5	7	3	5
113660000	4	2	5	5	7	3	5
113680000	4	2	5	5	6	3	5
113700000	4	2	5	5	7	3	4
113720000	4	2	5	5	6	3	5
113740000	4	2	5	6	8	3	4
113760000	4	2	5	5	7	3	5
113780000	4	2	5	5	6	3	8
113800000	4	2	5	5	6	3	6
113820000	4	2	5	6	6	3	6
113840000	4	2	5	6	7	3	5
113860000	4	2	5	5	6	3	5
113880000	4	2	5	5	7	3	5
113900000	4	2	4	6	8	3	5
113920000	4	2	5	5	6	3	5
113940000	4	2	5	7	5	3	5
113960000	4	3	5	5	7	3	5
113980000	4	3	5	6	7	3	6
114000000	4	2	5	5	5	3	5
114020000	4	2	5	5	6	3	6
114040000	4	2	7	6	6	5	5
114060000	4	2	5	6	6	4	5
114080000	4	2	5	7	6	3	5
114100000	4	2	5	6	7	3	5
114120000	4	2	5	6	9	3	5
114140000	4	2	5	5	7	3	5
114160000	4	3	5	5	7	3	5
114180000	4	2	5	6	7	3	5
114200000	4	2	4	5	7	3	5
114220000	4	2	7	6	7	5	5
114240000	4	2	5	6	7	3	5
114260000	4	2	5	5	6	3	6
114280000	4	2	6	4	6	6	6
114300000	4	2	5	5	6	3	6
114320000	4	2	4	5	7	3	5
114340000	4	2	5	6	7	5	6
114360000	4	2	5	5	6	3	5
114380000	4	2	7	5	7	3	5
114400000	4	2	7	6	6	3	6
114420000	4	2	5	5	6	3	5
114440000	4	2	5	5	7	3	5
114460000	4	2	5	5	6	3	6
114480000	4	4	4	4	9	3	6
114500000	4	2	5	5	6	3	6
114520000	4	2	5	5	6	3	5
114540000	4	2	5	5	9	3	5
114560000	4	2	5	5	7	3	5
114580000	4	2	5	6	6	3	5
114600000	4	2	5	5	6	3	5
114620000	4	4	5	6	5	3	5
114640000	4	4	5	5	5	3	5
114660000	4	2	5	5	7	3	5
114680000	4	2	5	6	7	4	5
114700000	4	2	5	5	6	3	5
114720000	4	2	4	5	6	3	6
114740000	4	2	5	5	6	3	6
114760000	4	2	5	5	6	5	6
114780000	4	2	4	6	7	3	5
114800000	4	2	5	7	7	3	6
114820000	4	2	5	5	6	3	5
114840000	4	2	5	5	8	3	5
114860000	4	2	7	5	7	3	6
114880000	4	2	5	6	7	3	6
114900000	4	2	5	6	7	3	7
114920000	4	2	5	5	5	3	5
114940000	4	2	5	6	5	3	5
114960000	4	2	5	6	5	3	5
114980000	4	2	5	6	7	3	5
115000000	4	2	5	5	5	3	5
115020000	4	2	5	5	6	3	5
115040000	4	2	5	5	6	3	5
115060000	4	2	5	6	5	3	6
115080000	4	2	5	6	5	3	5
115100000	4	2	5	5	7	3	5
115120000	4	2	5	5	5	3	5
115140000	4	2	8	7	5	3	5
115160000	4	2	5	6	7	3	5
115180000	4	2	5	6	7	3	6
115200000	4	2	5	5	7	3	6
115220000	4	2	7	5	7	4	5
115240000	4	2	5	6	5	3	6
115260000	4	2	4	6	6	3	6
115280000	4	2	5	6	9	3	5
115300000	4	2	4	5	7	3	5
115320000	4	2	4	6	7	5	4
115340000	4	2	5	6	7	3	5
115360000	4	2	5	6	7	3	5
115380000	4	2	7	6	8	3	6
115400000	4	2	5	5	7	3	5
115420000	4	2	5	6	8	3	5
115440000	4	2	5	6	7	5	5
115460000	4	2	6	6	7	3	5
115480000	4	2	5	5	11	3	5
115500000	4	2	4	6	6	3	5
115520000	3	2	5	4	6	3	6
115540000	4	2	5	6	7	3	5
115560000	4	2	5	6	7	3	5
115580000	4	2	5	5	6	3	5
115600000	4	2	5	7	6	3	6
115620000	4	2	5	6	7	5	6
115640000	4	2	4	5	10	3	5
115660000	4	2	5	7	7	3	4
115680000	4	2	4	5	7	4	5
115700000	4	2	5	6	6	3	4
115720000	4	2	4	5	7	3	7
115740000	4	2	5	6	7	3	6
115760000	4	2	5	5	6	3	6
115780000	4	2	6	6	6	3	5
115800000	4	2	5	5	6	3	6
115820000	4	2	5	5	6	3	5
115840000	4	2	5	6	7	4	5
115860000	4	2	6	6	6	3	6
115880000	4	3	5	8	8	4	5
115900000	4	2	3	6	9	3	6
115920000	4	2	5	6	7	3	5
115940000	4	2	5	5	6	3	5
115960000	4	2	5	5	9	3	5
115980000	4	2	5	6	7	3	6
116000000	4	2	5	4	7	6	6
116020000	4	2	5	4	5	3	6
116040000	4	2	3	5	8	3	6
116060000	4	2	4	6	6	3	6
116080000	4	2	4	6	5	3	5
116100000	4	2	5	5	7	3	5
116120000	4	2	5	6	5	3	5
116140000	4	2	4	4	7	3	6
116160000	4	2	5	6	8	3	5
116180000	4	2	5	5	7	3	5
116200000	4	2	5	5	7	3	7
116220000	4	2	5	5	8	3	5
116240000	4	2	5	6	8	3	5
116260000	4	2	5	6	7	4	5
116280000	4	2	5	5	7	3	5
116300000	4	2	5	6	7	3	6
116320000	4	2	5	5	6	3	6
116340000	4	2	6	5	7	3	5
116360000	4	2	5	5	6	4	5
116380000	5	2	5	5	7	3	5
116400000	4	2	4	5	8	3	4
116420000	4	2	5	5	6	3	5
116440000	4	2	5	5	6	3	5
116460000	4	2	5	5	7	3	5
116480000	4	2	5	5	10	3	5
116500000	5	2	5	5	8	3	5
116520000	4	2	5	6	8	3	5
116540000	5	2	7	5	6	3	5
116560000	4	2	5	5	7	3	6
116580000	4	2	5	6	7	3	5
116600000	4	2	4	6	7	3	5
116620000	4	2	5	6	7	3	5
116640000	4	2	5	5	7	3	5
116660000	4	2	4	5	7	3	5
116680000	3	2	5	5	7	3	5
116700000	4	2	5	6	6	3	4
116720000	4	2	4	5	6	3	5
116740000	4	2	4	5	7	3	5
116760000	4	2	5	6	6	3	5
116780000	4	2	5	5	6	3	5
116800000	4	2	5	6	7	3	5
116820000	4	2	5	5	7	3	5
116840000	4	2	4	6	7	3	7
116860000	4	2	5	6	7	3	5
116880000	4	2	5	6	6	4	5
116900000	4	2	8	5	7	3	6
116920000	4	2	4	6	7	3	5
116940000	4	2	5	5	6	3	6
116960000	4	2	5	6	7	3	5
116980000	4	2	5	5	7	3	4
117000000	4	2	5	5	6	3	5
117020000	4	2	5	6	7	3	5
117040000	4	2	5	6	6	3	7
117060000	4	2	5	6	6	3	7
117080000	4	2	4	5	7	3	4
117100000	4	2	6	5	5	3	6
117120000	4	2	5	5	6	3	5
117140000	4	2	5	5	7	3	5
117160000	4	2	5	5	5	3	6
117180000	3	2	5	6	5	3	5
117200000	4	2	5	5	6	3	6
117220000	4	2	5	6	8	4	5
117240000	4	2	5	6	7	3	5
117260000	4	2	5	5	6	3	5
117280000	5	2	5	5	7	3	5
117300000	4	2	5	5	7	3	5
117320000	4	4	5	6	6	3	6
117340000	4	2	5	6	7	3	5
117360000	4	2	6	6	7	3	5
117380000	4	2	6	6	6	5	5
117400000	4	2	5	5	6	3	6
117420000	4	2	6	6	6	3	7
117440000	4	2	5	6	7	3	7
117460000	4	2	5	6	6	3	6
117480000	4	2	4	5	6	3	5
117500000	4	5	5	5	6	3	5
117520000	4	2	5	5	7	3	5
117540000	4	2	5	5	6	3	5
117560000	4	2	4	5	8	3	5
117580000	4	2	5	6	6	4	6
117600000	4	2	5	5	7	4	5
117620000	3	2	5	6	6	3	4
117640000	4	2	4	6	7	3	5
117660000	4	2	6	6	7	3	5
117680000	4	2	5	5	8	3	5
117700000	4	2	5	5	8	3	6
117720000	4	2	5	6	7	3	5
117740000	4	2	5	5	8	3	5
117760000	4	2	5	5	9	3	5
117780000	4	2	3	6	7	3	5
117800000	4	2	4	4	7	3	6
117820000	4	2	5	5	7	3	5
117840000	4	2	5	5	7	3	5
117860000	4	2	5	5	7	3	6
117880000	4	2	5	4	7	3	6
117900000	4	2	4	4	7	3	6
117920000	4	2	6	6	7	3	6
117940000	4	2	6	5	6	3	6
117960000	4	2	5	5	7	3	5
117980000	4	2	8	5	7	3	5
118000000	4	2	5	5	7	3	6
118020000	4	2	5	6	7	3	5
118040000	3	2	5	4	5	3	6
118060000	5	2	5	5	5	3	5
118080000	4	2	5	7	5	5	5
118100000	4	2	5	6	5	3	5
118120000	4	2	4	6	7	5	5
118140000	4	2	4	5	7	3	6
118160000	4	2	5	6	9	3	5
118180000	4	2	5	5	8	4	6
118200000	4	2	5	5	6	4	5
118220000	4	2	5	6	6	3	5
118240000	4	2	5	5	7	3	6
118260000	4	3	6	7	6	3	5
118280000	4	2	5	5	5	3	5
118300000	4	2	4	4	6	3	6
118320000	4	2	4	4	8	3	6
118340000	4	2	5	5	6	3	7
118360000	4	2	4	5	7	3	7
118380000	4	2	5	6	5	3	5
118400000	4	2	5	6	5	3	8
118420000	4	3	5	6	7	3	5
118440000	4	2	4	5	7	3	5
118460000	4	2	5	6	6	3	5
118480000	4	2	4	4	5	3	6
118500000	4	2	5	6	6	4	5
118520000	4	2	5	5	5	3	5
118540000	4	2	7	5	5	3	5
118560000	4	2	5	6	6	3	6
118580000	5	2	5	5	8	5	5
118600000	4	2	5	6	8	3	6
118620000	4	2	5	5	7	3	5
118640000	4	2	5	6	7	3	6
118660000	5	2	5	5	8	3	5
118680000	4	2	6	5	6	4	5
118700000	4	2	5	5	6	3	6
118720000	4	2	5	6	6	3	5
118740000	4	2	4	5	6	3	5
118760000	4	2	6	5	7	3	6
118780000	4	2	5	5	7	3	5
118800000	4	2	6	6	7	3	6
118820000	4	2	6	6	7	3	5
118840000	4	2	5	6	8	3	5
118860000	4	2	5	6	8	3	5
118880000	4	2	5	5	7	3	5
118900000	4	2	4	4	6	4	6
118920000	4	2	8	5	8	3	5
118940000	4	2	5	5	6	5	6
118960000	4	2	5	6	7	4	6
118980000	5	2	5	5	6	3	6
119000000	5	2	5	5	6	5	6
119020000	4	2	5	6	7	3	5
119040000	4	2	5	6	7	3	5
119060000	4	2	5	5	9	3	5
119080000	4	2	6	6	12	3	5
119100000	4	2	6	5	6	3	5
119120000	4	2	5	5	5	4	5
119140000	4	2	5	6	5	3	5
119160000	4	2	5	5	6	3	6
119180000	4	2	6	5	7	3	6
119200000	4	2	4	6	9	3	5
119220000	4	2	5	5	6	3	5
119240000	4	2	5	5	6	3	5
119260000	4	2	5	5	6	4	5
119280000	4	2	5	6	8	3	6
119300000	4	2	5	5	7	3	5
119320000	4	2	5	7	8	3	5
119340000	4	2	5	6	7	3	7
119360000	4	2	5	6	7	4	6
119380000	4	2	5	7	7	3	5
119400000	4	2	5	6	9	4	5
119420000	4	2	5	6	7	3	6
119440000	4	2	5	6	8	3	5
119460000	4	2	5	5	6	3	5
119480000	4	3	4	5	6	3	5
119500000	4	2	4	6	6	3	5
119520000	4	2	5	6	6	3	5
119540000	4	2	6	6	6	3	6
119560000	4	2	5	5	7	3	5
119580000	4	2	5	5	7	3	6
119600000	4	3	5	5	7	3	5
119620000	3	2	5	4	7	3	5
119640000	4	2	5	5	6	3	5
119660000	4	2	5	5	7	3	5
119680000	4	2	4	6	6	3	5
119700000	4	2	5	6	8	3	6
119720000	4	2	5	5	7	3	5
119740000	4	2	5	5	6	3	5
119760000	4	2	9	5	6	3	5
119780000	4	2	7	6	6	3	5
119800000	4	2	5	6	6	4	6
119820000	4	2	5	6	7	3	5
119840000	4	2	5	5	6	4	5
119860000	4	2	5	6	7	3	5
119880000	4	2	5	6	6	3	5
119900000	4	2	5	6	6	4	5
119920000	4	2	3	4	6	3	6
119940000	4	2	4	5	6	3	6
119960000	4	2	5	5	6	3	5
119980000	4	2	5	7	9	3	5
120000000	4	2	5	6	6	3	5
120020000	4	2	4	5	6	3	5
120040000	4	2	5	6	8	3	7
120060000	4	2	5	5	9	3	6
120080000	4	2	5	7	7	3	5
120100000	4	2	5	5	8	4	5
120120000	4	2	4	6	8	5	5
120140000	5	2	4	5	6	3	5
120160000	4	2	5	5	9	3	5
120180000	4	2	5	6	6	3	6
120200000	4	2	6	6	6	3	5
120220000	4	2	5	6	7	3	5
120240000	4	2	8	5	7	3	6
120260000	4	2	5	5	7	3	5
120280000	4	2	5	6	7	3	5
120300000	4	2	5	6	7	3	5
120320000	4	2	5	5	6	3	5
120340000	4	2	5	6	7	3	5
120360000	4	2	5	5	9	3	4
120380000	4	2	5	6	10	3	5
120400000	4	2	5	5	7	3	6
120420000	4	2	5	5	7	3	5
120440000	5	2	5	6	7	3	5
120460000	4	2	5	6	10	3	6
120480000	4	2	5	5	6	3	5
120500000	4	2	5	6	7	3	6
120520000	4	2	5	6	7	3	6
120540000	4	2	5	5	7	3	5
120560000	4	2	3	5	6	6	7
120580000	4	2	4	4	7	3	6
120600000	4	3	4	5	7	3	5
120620000	4	2	6	5	6	3	5
120640000	4	2	5	5	5	3	5
120660000	4	2	5	5	7	3	6
120680000	4	2	5	6	7	3	5
120700000	4	2	5	7	6	3	5
120720000	4	2	5	6	6	3	5
120740000	4	2	5	6	7	3	6
120760000	4	2	5	6	6	3	6
120780000	4	2	4	5	6	3	5
120800000	4	2	5	5	8	3	5
120820000	4	2	5	6	7	3	7
120840000	4	2	5	5	7	3	7
120860000	4	2	4	6	6	3	6
120880000	4	2	5	5	7	3	5
120900000	4	2	5	6	8	3	5
120920000	4	2	4	5	7	3	5
120940000	4	2	5	5	7	3	5
120960000	4	2	5	5	9	3	5
120980000	4	2	5	6	8	3	5
121000000	4	2	7	7	6	3	5
121020000	4	2	5	5	6	3	5
121040000	4	2	4	4	7	3	7
121060000	5	2	4	6	6	4	5
121080000	4	2	5	6	8	3	5
121100000	4	2	5	5	7	3	6
121120000	4	3	5	6	6	5	5
121140000	4	2	7	7	8	4	5
121160000	4	2	5	5	6	3	5
121180000	4	2	5	5	6	3	6
121200000	4	2	5	5	7	3	7
121220000	4	2	5	5	7	3	6
121240000	4	2	5	5	6	4	6
121260000	4	2	5	5	7	3	7
121280000	4	2	5	7	7	3	6
121300000	4	3	5	6	6	3	6
121320000	4	2	5	5	6	3	5
121340000	4	2	4	6	6	4	5
121360000	4	2	10	6	9	3	5
121380000	4	2	5	5	7	3	5
121400000	4	2	5	6	6	3	6
121420000	4	3	5	5	7	5	5
121440000	4	2	5	5	8	3	5
121460000	4	2	5	6	6	4	5
121480000	4	2	6	5	6	3	5
121500000	4	2	5	5	5	3	5
121520000	5	2	5	5	5	3	5
121540000	4	2	4	6	7	3	5
121560000	4	2	5	5	7	3	5
121580000	4	2	5	5	7	3	5
121600000	4	2	6	5	7	3	5
121620000	4	2	5	6	6	3	5
121640000	4	2	5	5	7	3	5
121660000	4	2	5	7	7	3	5
121680000	4	2	5	5	6	3	6
121700000	4	2	5	6	7	3	5
121720000	4	2	5	5	6	3	6
121740000	4	2	5	6	7	3	5
121760000	4	2	6	6	8	4	5
121780000	4	3	5	4	6	3	5
121800000	4	2	6	4	7	3	5
121820000	4	3	5	4	5	3	5
121840000	4	2	6	5	7	3	5
121860000	4	2	4	6	5	3	5
121880000	4	2	5	5	6	3	4
121900000	4	2	5	6	6	3	5
121920000	4	2	5	5	8	3	5
121940000	4	2	5	5	6	3	5
121960000	5	2	5	5	6	3	5
121980000	4	2	5	5	6	3	5
122000000	4	2	5	6	5	4	5
122020000	4	2	4	6	5	4	5
122040000	4	2	5	7	6	3	6
122060000	4	2	5	6	5	3	5
122080000	4	2	6	6	5	3	5
122100000	4	2	5	6	7	3	6
122120000	4	2	5	6	7	3	7
122140000	5	2	5	5	7	3	6
122160000	4	2	6	6	7	3	6
122180000	4	2	4	5	6	3	6
122200000	4	2	4	6	8	3	5
122220000	4	2	8	5	7	7	5
122240000	4	2	5	7	7	3	5
122260000	4	2	5	5	6	4	5
122280000	4	3	4	6	9	3	6
122300000	4	2	5	5	7	4	6
122320000	4	2	5	5	7	3	5
122340000	4	2	4	7	5	3	7
122360000	4	2	5	5	5	3	5
122380000	4	2	5	5	5	4	5
122400000	4	2	5	5	6	3	6
122420000	4	2	9	5	8	5	5
122440000	4	2	5	6	9	3	5
122460000	4	2	5	7	7	3	5
122480000	4	2	5	7	7	3	5
122500000	4	2	8	6	7	3	4
122520000	5	2	4	4	7	3	6
122540000	4	2	5	5	6	3	5
122560000	4	2	5	7	7	3	7
122580000	4	2	7	5	7	3	5
122600000	4	2	7	5	7	3	6
122620000	4	3	5	5	9	3	5
122640000	4	2	5	7	7	3	5
122660000	4	2	6	5	7	3	5
122680000	4	2	5	5	8	4	5
122700000	4	2	5	4	8	3	7
122720000	4	2	5	6	6	3	5
122740000	4	2	5	5	6	3	5
122760000	5	2	5	6	7	3	5
122780000	4	2	5	5	5	3	5
122800000	4	2	5	5	6	3	5
122820000	4	2	5	5	10	3	5
122840000	4	2	5	6	9	3	5
122860000	4	2	5	5	7	3	5
122880000	4	2	5	6	10	3	5
122900000	4	2	5	6	8	5	6
122920000	4	2	4	4	5	3	6
122940000	4	2	6	5	6	3	6
122960000	4	2	5	5	8	3	5
122980000	4	2	5	6	8	3	5
123000000	4	2	5	5	7	3	6
123020000	4	2	5	5	8	5	6
123040000	4	2	5	6	8	3	5
123060000	4	2	5	5	7	3	6
123080000	4	2	8	6	6	4	5
123100000	4	3	5	6	9	3	7
123120000	4	2	5	5	7	3	6
123140000	4	2	5	5	9	3	5
123160000	4	2	5	7	5	3	6
123180000	4	2	5	5	7	3	5
123200000	4	3	5	6	7	3	6
123220000	5	2	5	5	7	3	6
123240000	4	2	5	4	9	3	6
123260000	4	2	5	5	9	4	5
123280000	4	2	6	5	8	3	5
123300000	4	2	5	5	6	3	5
123320000	4	2	6	6	6	3	5
123340000	4	2	5	6	7	3	5
123360000	4	2	5	6	6	3	5
123380000	4	2	6	5	6	3	5
123400000	4	2	5	5	8	4	6
123420000	4	2	5	5	7	3	6
123440000	4	2	5	5	7	3	6
123460000	4	2	4	5	5	3	5
123480000	4	2	4	5	6	3	6
123500000	4	2	4	5	6	3	6
123520000	4	2	5	6	6	3	5
123540000	4	2	6	6	6	3	5
123560000	4	2	5	6	7	3	5
123580000	4	2	5	6	8	3	7
123600000	4	2	5	7	5	3	6
123620000	4	2	5	5	5	3	5
123640000	4	2	5	5	5	4	8
123660000	4	2	4	5	8	3	6
123680000	4	2	5	6	6	3	5
123700000	3	2	5	6	6	3	6
123720000	4	2	5	5	6	3	6
123740000	4	2	3	4	7	3	6
123760000	4	2	5	6	6	3	8
123780000	4	2	5	5	6	3	5
123800000	4	2	5	5	7	3	5
123820000	4	2	4	5	7	3	6
123840000	4	2	4	4	7	3	6
123860000	4	2	5	5	6	5	5
123880000	4	2	5	6	8	3	4
123900000	5	2	5	5	8	3	6
123920000	5	2	5	5	5	3	5
123940000	4	2	5	5	5	3	5
123960000	4	2	5	5	8	3	5
123980000	4	2	7	5	7	3	5
124000000	4	2	5	6	7	3	5
124020000	4	2	5	5	7	3	6
124040000	4	2	6	5	6	4	8
124060000	4	2	5	5	7	3	6
124080000	4	2	6	6	7	3	6
124100000	4	2	5	5	7	3	6
124120000	4	2	4	5	7	3	5
124140000	4	2	5	6	6	3	5
124160000	4	2	5	5	6	3	6
124180000	4	2	5	5	6	3	6
124200000	4	2	5	5	7	3	5
124220000	4	2	5	5	8	3	6
124240000	4	2	5	7	5	3	5
124260000	4	2	5	6	6	3	5
124280000	4	2	4	5	8	3	7
124300000	4	2	5	6	7	3	5
124320000	4	2	5	6	12	3	5
124340000	4	2	5	5	6	3	5
124360000	4	2	5	7	8	3	5
124380000	4	2	5	5	6	3	5
124400000	4	2	5	5	8	3	5
124420000	4	2	5	6	7	3	5
124440000	4	2	5	5	7	3	6
124460000	4	2	5	5	6	3	5
124480000	4	2	5	6	7	3	5
124500000	4	2	5	7	7	3	6
124520000	4	2	5	6	7	3	6
124540000	4	2	5	5	7	3	5
124560000	4	2	4	5	7	4	4
124580000	3	2	5	4	6	3	5
124600000	3	2	5	4	6	3	5
124620000	4	2	5	6	7	3	5
124640000	4	2	5	5	6	3	6
124660000	4	2	5	4	6	3	6
124680000	4	2	5	5	7	3	6
124700000	4	3	6	6	9	3	5
124720000	4	2	7	6	7	3	5
124740000	4	2	4	5	7	3	5
124760000	4	2	6	5	6	3	5
124780000	4	2	5	5	7	3	6
124800000	4	2	5	5	8	3	5
124820000	4	2	4	4	7	3	6
124840000	4	2	5	6	8	5	6
124860000	4	2	5	5	6	3	6
124880000	4	2	5	6	8	3	5
124900000	4	2	5	5	9	4	5
124920000	4	2	5	5	8	3	5
124940000	4	2	5	5	8	3	5
124960000	4	2	5	6	7	3	6
124980000	4	2	6	6	6	4	5
125000000	4	2	5	5	7	3	6
125020000	4	2	5	6	6	3	5
125040000	4	2	5	6	5	3	6
125060000	4	2	5	5	8	3	6
125080000	4	3	5	6	7	3	5
125100000	4	2	5	5	6	3	5
125120000	4	2	4	5	7	3	5
125140000	4	2	5	5	7	3	5
125160000	4	2	4	6	6	3	5
125180000	4	2	5	6	7	3	8
125200000	4	2	5	5	8	3	5
125220000	4	2	5	6	6	3	5
125240000	4	2	5	6	5	3	6
125260000	4	2	5	5	6	3	5
125280000	5	2	5	6	6	3	5
125300000	5	2	5	6	5	4	5
125320000	4	2	7	5	5	3	5
125340000	4	2	5	5	6	3	6
125360000	4	2	5	5	6	3	5
125380000	4	2	5	5	5	3	6
125400000	4	2	5	5	8	3	5
125420000	4	2	5	5	7	3	5
125440000	4	2	4	6	6	3	5
125460000	4	2	4	6	7	3	5
125480000	4	2	5	6	7	3	5
125500000	4	2	5	5	7	3	5
125520000	5	2	5	6	6	3	6
125540000	4	2	4	6	7	4	5
125560000	4	2	5	5	6	3	5
125580000	3	2	5	6	6	3	5
125600000	4	2	4	5	7	3	6
