states	PB1	PB2	PA	HA	NP	NA	NS
113880000	4	4	3	5	4	3	9
113900000	5	4	2	5	4	2	11
113920000	5	4	5	5	5	3	8
113940000	4	4	3	5	4	3	9
113960000	4	4	3	5	4	3	10
113980000	4	4	2	5	4	2	10
114000000	4	4	3	5	5	3	8
114020000	6	3	3	5	5	2	8
114040000	4	3	2	4	4	2	10
114060000	4	3	5	5	3	3	9
114080000	6	3	2	5	3	2	9
114100000	5	4	2	6	4	4	9
114120000	4	4	3	5	4	3	11
114140000	4	4	2	5	4	3	12
114160000	4	3	3	5	6	2	9
114180000	4	4	2	6	4	3	8
114200000	4	4	2	4	4	4	8
114220000	4	4	3	5	4	2	14
114240000	4	4	3	5	6	2	10
114260000	4	3	5	5	4	2	11
114280000	4	4	6	5	3	2	9
114300000	4	4	3	5	3	3	10
114320000	4	4	4	5	5	3	9
114340000	4	4	3	4	6	4	11
114360000	4	4	2	4	4	2	9
114380000	4	4	2	4	4	2	8
114400000	4	4	3	5	5	3	9
114420000	4	4	2	4	5	2	9
114440000	6	3	2	5	4	2	10
114460000	5	4	2	5	3	3	10
114480000	4	4	2	4	3	2	9
114500000	4	4	3	5	4	2	9
114520000	4	4	2	5	5	2	9
114540000	6	4	3	5	4	2	10
114560000	6	4	2	5	4	3	9
114580000	6	4	2	5	4	2	10
114600000	8	4	2	6	4	4	9
114620000	5	4	2	5	6	3	9
114640000	4	4	4	6	3	4	10
114660000	5	3	4	6	4	3	9
114680000	4	6	3	5	3	2	8
114700000	4	4	7	5	4	2	10
114720000	4	3	4	5	3	2	9
114740000	4	4	5	5	3	2	9
114760000	4	4	4	5	3	3	9
114780000	4	4	3	5	5	3	8
114800000	4	4	3	5	3	2	9
114820000	4	5	4	5	4	2	11
114840000	4	4	7	5	4	2	9
114860000	4	4	3	5	3	2	9
114880000	4	4	3	5	5	3	9
114900000	5	4	4	5	4	4	10
114920000	5	4	5	5	3	3	10
114940000	5	3	4	5	3	2	9
114960000	6	3	4	5	3	3	9
114980000	5	4	4	5	3	2	10
115000000	4	4	4	5	3	2	10
115020000	4	4	6	5	3	2	10
115040000	4	4	3	5	3	3	8
115060000	4	4	3	5	3	3	11
115080000	4	3	3	5	3	2	11
115100000	4	3	4	5	3	2	8
115120000	4	4	5	5	3	3	9
115140000	4	4	5	5	3	3	9
115160000	4	4	4	6	3	3	8
115180000	4	4	6	5	3	3	12
115200000	4	4	4	6	3	3	10
115220000	4	4	5	5	3	2	9
115240000	4	4	5	5	3	3	10
115260000	4	4	3	5	3	3	10
115280000	4	3	4	5	4	2	10
115300000	4	4	3	5	3	2	11
115320000	4	5	3	5	3	3	10
115340000	4	4	3	5	3	3	10
115360000	4	3	4	5	3	2	10
115380000	4	4	2	4	4	3	12
115400000	4	4	2	4	4	2	11
115420000	4	4	2	4	4	3	9
115440000	4	4	4	5	4	4	9
115460000	4	4	2	4	3	2	9
115480000	4	4	2	5	4	2	9
115500000	4	5	6	5	4	2	10
115520000	4	3	5	6	4	2	9
115540000	5	4	2	5	3	2	10
115560000	5	3	2	4	5	2	9
115580000	6	4	3	5	3	3	8
115600000	6	4	2	4	3	5	9
115620000	4	4	2	5	4	2	8
115640000	4	4	3	5	4	3	9
115660000	4	5	3	5	3	3	9
115680000	4	4	3	5	4	3	9
115700000	5	4	2	4	5	2	9
115720000	4	5	7	5	4	3	9
115740000	4	4	2	4	3	2	9
115760000	4	5	2	4	5	2	9
115780000	4	4	3	5	3	2	9
115800000	4	5	2	4	5	3	10
115820000	4	4	2	5	4	3	9
115840000	4	4	3	5	3	3	10
115860000	4	4	3	5	4	2	10
115880000	4	3	5	5	4	2	12
115900000	5	4	3	5	3	2	9
115920000	6	4	2	5	3	3	10
115940000	6	4	3	5	4	2	10
115960000	5	4	3	5	5	3	8
115980000	4	4	5	5	4	2	10
116000000	4	4	2	5	4	2	9
116020000	5	3	5	5	5	2	10
116040000	5	4	3	5	3	2	9
116060000	4	4	3	5	4	2	10
116080000	4	4	3	5	3	3	9
116100000	4	4	3	5	5	4	10
116120000	6	4	2	5	4	2	9
116140000	4	5	2	5	5	3	10
116160000	4	4	3	5	5	2	10
116180000	4	3	3	7	4	3	9
116200000	4	4	5	5	4	2	9
116220000	4	3	3	5	4	2	10
116240000	4	4	3	5	4	2	10
116260000	4	4	3	5	4	3	9
116280000	4	4	3	4	5	2	9
116300000	5	3	5	4	3	2	9
116320000	4	4	2	5	4	4	10
116340000	4	4	2	5	4	2	12
116360000	4	4	4	5	3	2	10
116380000	5	3	4	5	3	3	10
116400000	5	5	3	5	4	2	9
116420000	5	3	3	5	3	2	10
116440000	4	4	3	5	3	2	9
116460000	4	4	3	5	3	3	9
116480000	4	4	3	5	3	2	9
116500000	4	4	4	5	3	3	11
116520000	6	5	3	5	3	3	10
116540000	4	4	3	5	3	2	10
116560000	4	4	2	4	4	4	9
116580000	5	5	2	5	3	4	9
116600000	4	4	2	5	4	2	10
116620000	4	4	3	5	3	2	9
116640000	5	5	3	6	4	2	9
116660000	4	3	3	6	5	2	9
116680000	4	4	7	5	4	2	11
116700000	4	4	2	4	4	2	10
116720000	4	4	2	5	4	3	10
116740000	5	4	3	5	4	3	10
116760000	4	5	2	4	4	3	9
116780000	4	3	2	4	4	2	9
116800000	4	4	2	4	7	2	9
116820000	5	4	3	5	4	2	8
116840000	4	4	3	5	4	2	9
116860000	6	3	4	5	4	3	9
116880000	5	4	6	5	4	3	9
116900000	4	4	3	5	3	2	9
116920000	5	4	3	5	4	2	10
116940000	5	4	3	5	3	4	11
116960000	4	4	4	5	3	3	11
116980000	4	4	4	5	3	3	10
117000000	4	4	4	6	4	3	11
117020000	4	5	5	6	3	4	11
117040000	4	5	3	5	3	3	11
117060000	4	4	6	5	4	3	8
117080000	5	4	3	5	3	2	10
117100000	5	3	4	6	3	2	8
117120000	4	3	3	5	3	3	8
117140000	4	4	4	5	3	3	9
117160000	4	3	5	5	3	2	9
117180000	4	3	3	5	3	3	10
117200000	4	5	4	5	3	2	10
117220000	4	4	6	5	4	3	9
117240000	4	4	6	5	4	3	8
117260000	5	4	3	5	3	2	9
117280000	5	4	4	5	3	2	10
117300000	4	4	3	5	3	2	10
117320000	4	5	4	5	3	4	10
117340000	4	4	3	5	3	2	9
117360000	4	4	4	5	3	3	9
117380000	4	5	4	5	3	3	11
117400000	4	4	3	5	3	2	11
117420000	4	5	4	5	4	3	12
117440000	5	4	5	5	3	3	9
117460000	4	4	4	5	3	3	8
117480000	4	5	7	5	3	2	10
117500000	4	4	4	5	3	4	11
117520000	4	4	3	5	4	4	10
117540000	5	4	5	5	3	3	9
117560000	4	4	7	5	5	2	11
117580000	4	4	6	5	6	2	9
117600000	4	4	5	5	3	3	8
117620000	4	4	6	5	3	3	9
117640000	4	4	3	5	3	2	11
117660000	4	3	5	5	3	2	9
117680000	4	4	3	5	4	2	9
117700000	4	4	3	5	6	2	10
117720000	4	4	3	5	3	3	9
117740000	4	4	3	5	3	2	11
117760000	4	4	5	5	3	3	11
117780000	5	4	6	5	3	4	11
117800000	5	4	3	5	3	4	10
117820000	4	4	3	5	4	2	9
117840000	4	4	3	5	3	3	10
117860000	6	4	3	5	3	3	10
117880000	4	4	3	5	4	3	10
117900000	4	4	5	6	3	2	10
117920000	4	4	6	5	4	2	10
117940000	4	4	5	5	3	3	9
117960000	4	4	4	6	3	3	10
117980000	5	5	3	5	4	3	11
118000000	4	4	3	5	3	3	11
118020000	4	4	2	4	3	2	11
118040000	5	4	3	4	3	3	10
118060000	5	6	3	4	4	2	10
118080000	4	4	3	5	4	2	11
118100000	4	4	4	5	3	2	10
118120000	4	4	3	5	3	2	11
118140000	4	4	3	5	3	2	10
118160000	4	4	4	5	3	2	10
118180000	4	4	4	5	3	3	9
118200000	4	3	3	5	3	2	9
118220000	4	4	3	5	3	3	9
118240000	4	5	3	5	3	3	10
118260000	4	5	3	6	4	3	9
118280000	4	4	4	6	4	2	9
118300000	4	4	3	6	3	2	8
118320000	4	4	3	5	4	2	11
118340000	4	4	4	5	7	2	9
118360000	4	4	3	5	4	2	10
118380000	4	4	2	5	5	3	9
118400000	4	4	2	5	4	3	9
118420000	6	4	2	5	4	2	10
118440000	6	4	2	5	5	2	9
118460000	6	4	2	5	3	2	9
118480000	5	4	2	4	3	3	10
118500000	5	4	3	5	4	2	10
118520000	4	5	2	5	4	2	9
118540000	4	4	4	5	3	4	9
118560000	4	4	4	5	3	2	9
118580000	4	4	3	5	3	3	8
118600000	5	3	3	5	4	2	9
118620000	4	4	3	5	4	2	8
118640000	4	4	3	5	3	4	9
118660000	4	4	3	6	4	3	8
118680000	4	4	5	6	3	2	8
118700000	4	4	4	5	4	3	9
118720000	5	5	2	6	5	2	9
118740000	4	4	2	5	3	2	8
118760000	4	3	2	5	3	2	8
118780000	4	4	2	4	3	3	9
118800000	4	4	2	4	4	4	9
118820000	4	5	3	4	4	3	9
118840000	4	5	2	4	5	2	8
118860000	4	4	3	5	4	2	9
118880000	4	4	5	4	4	2	9
118900000	4	4	2	5	5	2	8
118920000	4	4	2	5	3	4	8
118940000	4	4	3	5	3	3	8
118960000	5	4	3	5	3	3	10
118980000	4	5	4	5	3	3	9
119000000	4	4	3	5	3	3	10
119020000	4	4	9	5	4	3	10
119040000	4	4	6	5	3	2	10
119060000	4	4	7	5	4	2	10
119080000	4	4	3	5	6	2	8
119100000	4	4	3	5	2	2	8
119120000	4	5	5	5	4	2	8
119140000	4	4	2	5	5	2	9
119160000	5	5	3	5	4	2	10
119180000	4	5	3	5	4	3	11
119200000	4	4	2	4	4	4	9
119220000	5	4	3	5	4	2	10
119240000	5	4	3	5	4	2	15
119260000	4	3	4	5	4	3	10
119280000	4	4	3	5	4	3	11
119300000	4	3	2	5	4	2	9
119320000	4	4	4	6	5	2	8
119340000	5	3	3	5	4	2	9
119360000	4	4	3	5	5	2	10
119380000	4	5	5	5	3	2	10
119400000	4	4	2	5	4	2	10
119420000	4	4	3	4	5	3	9
119440000	4	4	3	5	4	3	10
119460000	5	4	2	4	5	2	8
119480000	5	3	3	4	4	2	12
119500000	6	7	2	4	4	2	9
119520000	4	4	4	4	4	3	9
119540000	5	5	4	5	3	3	10
119560000	4	4	3	5	4	3	10
119580000	4	4	5	5	5	3	9
119600000	4	4	3	5	4	3	8
119620000	4	4	3	5	3	3	8
119640000	4	5	3	4	3	3	9
119660000	4	4	2	5	3	3	9
119680000	4	4	2	4	3	3	9
119700000	4	4	4	5	4	3	10
119720000	5	4	2	7	4	3	9
119740000	4	4	2	4	4	3	11
119760000	4	4	2	4	5	3	8
119780000	4	4	2	4	3	4	11
119800000	4	4	4	5	4	3	10
119820000	4	4	3	5	3	3	9
119840000	4	4	2	4	5	3	9
119860000	4	4	2	5	4	3	9
119880000	5	4	2	5	4	3	10
119900000	4	4	3	6	6	3	12
119920000	5	4	3	5	5	2	10
119940000	5	4	2	5	5	3	8
119960000	5	4	3	5	3	3	9
119980000	4	5	3	6	4	3	10
120000000	6	4	4	5	4	3	9
120020000	4	4	3	5	3	2	9
120040000	4	4	3	5	3	3	9
120060000	5	4	3	5	3	2	8
120080000	5	4	3	5	4	3	8
120100000	5	4	3	5	4	3	9
120120000	5	3	7	5	4	2	9
120140000	4	4	3	5	3	3	8
120160000	5	4	3	5	3	3	9
120180000	4	4	3	5	3	2	9
120200000	5	4	5	6	3	3	9
120220000	4	4	4	5	3	2	9
120240000	4	3	4	5	4	2	9
120260000	4	4	7	5	3	2	10
120280000	6	4	2	6	3	3	9
120300000	4	4	6	5	3	3	9
120320000	4	4	3	5	3	3	10
120340000	5	4	5	5	2	2	9
120360000	4	4	4	5	3	3	9
120380000	6	3	4	5	5	3	10
120400000	4	4	2	4	3	2	11
120420000	4	4	3	6	3	2	10
120440000	4	3	2	4	3	3	11
120460000	4	4	6	5	3	3	9
120480000	4	4	3	5	3	2	12
120500000	4	3	5	5	3	4	9
120520000	4	3	3	6	3	2	10
120540000	4	3	5	5	3	2	9
120560000	4	4	6	5	3	2	8
120580000	4	4	3	5	3	2	9
120600000	4	4	4	5	3	3	8
120620000	4	4	3	5	3	2	11
120640000	4	4	2	5	6	3	9
120660000	4	4	3	5	4	3	9
120680000	5	5	3	6	4	3	9
120700000	4	4	2	5	4	3	9
120720000	4	4	2	4	3	3	10
120740000	4	4	3	5	4	2	11
120760000	5	4	3	5	3	3	11
120780000	4	4	2	5	3	2	10
120800000	4	4	2	5	3	3	10
120820000	4	4	6	5	3	5	11
120840000	4	4	4	4	4	3	9
120860000	4	3	2	4	4	2	9
120880000	5	5	2	5	4	4	9
120900000	4	4	2	5	6	3	9
120920000	4	4	2	5	4	3	9
120940000	5	5	2	4	4	2	10
120960000	4	5	3	5	3	3	9
120980000	6	3	5	5	3	2	10
121000000	4	4	4	4	3	2	9
121020000	4	3	5	5	4	3	8
121040000	4	4	3	5	7	3	8
121060000	4	4	2	5	4	2	9
121080000	4	4	3	5	4	2	9
121100000	5	4	3	5	4	2	10
121120000	4	4	3	5	3	2	8
121140000	4	4	3	6	3	2	9
121160000	4	4	3	5	4	2	8
121180000	4	4	4	5	3	3	8
121200000	5	4	4	5	3	3	9
121220000	5	3	6	5	4	2	10
121240000	5	4	4	5	3	2	9
121260000	5	5	3	5	3	2	9
121280000	5	4	4	5	3	2	9
121300000	4	5	6	5	3	2	9
121320000	4	3	3	5	3	2	10
121340000	4	4	4	5	3	3	9
121360000	4	3	2	4	3	2	9
121380000	4	4	5	5	3	2	9
121400000	4	4	2	4	6	2	8
121420000	4	5	2	4	5	3	8
121440000	4	4	3	5	4	2	8
121460000	4	5	3	5	3	2	9
121480000	4	5	3	5	4	2	9
121500000	4	4	3	5	3	2	9
121520000	4	4	2	5	4	2	11
121540000	4	4	3	5	7	2	8
121560000	4	4	3	5	3	4	8
121580000	4	3	5	5	3	2	11
121600000	4	3	2	5	3	2	8
121620000	5	4	5	6	4	3	9
121640000	4	4	5	5	3	3	8
121660000	4	4	3	7	3	2	8
121680000	4	5	4	6	3	2	9
121700000	4	4	5	5	3	2	10
121720000	4	5	4	5	3	3	9
121740000	5	4	3	6	3	3	9
121760000	4	3	4	5	3	3	9
121780000	4	4	3	5	3	3	9
121800000	4	4	7	7	3	2	9
121820000	4	4	5	6	3	2	9
121840000	4	4	9	5	3	2	9
121860000	4	4	5	5	3	2	8
121880000	4	4	6	5	3	2	9
121900000	4	3	4	5	3	2	8
121920000	4	3	3	5	3	2	9
121940000	5	4	4	5	3	2	9
121960000	4	3	7	5	3	2	9
121980000	4	5	4	5	4	2	9
122000000	4	4	3	5	3	3	10
122020000	4	4	6	6	4	2	8
122040000	4	4	3	5	3	2	9
122060000	4	4	3	5	3	2	9
122080000	4	4	5	5	3	2	9
122100000	4	5	4	5	3	2	10
122120000	4	3	5	5	3	2	9
122140000	4	5	3	6	3	4	9
122160000	5	4	3	6	3	3	9
122180000	4	4	3	5	4	2	12
122200000	4	4	3	5	3	2	9
122220000	4	4	3	5	3	3	8
122240000	4	4	3	5	4	2	10
122260000	4	4	3	5	3	2	9
122280000	5	5	4	5	5	3	10
122300000	4	4	3	5	3	2	8
122320000	4	4	3	5	3	3	10
122340000	4	4	3	5	3	3	9
122360000	4	4	3	5	4	2	9
122380000	4	4	4	5	3	3	10
122400000	4	4	4	5	3	4	10
122420000	4	4	3	5	3	4	11
122440000	4	5	3	6	3	3	10
122460000	4	4	3	6	3	3	9
122480000	5	4	3	7	3	3	9
122500000	5	4	4	6	5	2	9
122520000	4	4	5	5	3	3	8
122540000	5	4	3	5	3	3	9
122560000	4	4	4	5	4	3	9
122580000	5	4	4	5	3	3	8
122600000	4	4	5	5	3	3	10
122620000	5	3	4	5	3	2	10
122640000	4	4	4	5	3	2	10
122660000	4	3	8	5	4	2	14
122680000	5	4	3	5	3	2	8
122700000	4	5	3	5	3	2	9
122720000	4	3	4	5	3	2	9
122740000	4	4	3	5	3	2	10
122760000	4	5	7	6	3	2	8
122780000	5	4	4	6	3	2	8
122800000	4	4	5	5	3	3	9
122820000	4	4	3	5	4	2	11
122840000	4	6	4	5	3	4	9
122860000	4	4	6	5	3	2	8
122880000	4	4	6	5	4	2	8
122900000	5	4	3	5	3	2	8
122920000	4	5	2	4	5	2	9
122940000	4	3	3	5	3	2	10
122960000	4	4	3	5	3	2	10
122980000	4	4	2	5	5	3	10
123000000	4	4	3	4	5	3	9
123020000	4	4	4	5	4	3	9
123040000	5	4	4	5	5	3	9
123060000	4	5	2	5	6	3	9
123080000	5	5	6	5	4	3	9
123100000	4	4	2	4	4	3	9
123120000	4	4	2	5	4	3	11
123140000	4	4	2	4	4	3	9
123160000	4	4	5	5	4	3	10
123180000	5	4	3	5	4	3	9
123200000	6	4	5	5	4	3	11
123220000	5	4	3	5	4	3	10
123240000	5	4	3	5	3	4	10
123260000	5	4	3	5	4	2	8
123280000	5	4	3	5	3	2	9
123300000	4	4	6	5	4	2	8
123320000	4	3	3	5	4	3	9
123340000	4	4	2	5	5	3	10
123360000	4	4	2	4	4	3	10
123380000	4	3	2	4	4	2	11
123400000	4	4	2	4	6	2	11
123420000	4	5	2	4	5	2	11
123440000	4	6	3	5	4	2	11
123460000	4	6	2	4	5	2	10
123480000	4	4	3	4	5	3	8
123500000	4	4	2	4	4	3	8
123520000	4	3	3	5	4	2	8
123540000	4	4	3	5	6	4	9
123560000	4	4	3	5	3	3	10
123580000	5	4	2	5	4	2	12
123600000	4	4	2	5	4	3	9
123620000	4	4	3	5	3	3	10
123640000	4	4	3	4	4	3	9
123660000	4	5	2	4	5	3	10
123680000	4	4	2	5	4	3	9
123700000	8	4	3	5	3	3	9
123720000	5	4	3	5	4	3	9
123740000	5	4	4	6	4	3	8
123760000	4	4	3	5	3	3	8
123780000	4	3	3	5	7	3	8
123800000	4	4	2	5	5	3	9
123820000	5	4	4	5	4	2	9
123840000	4	4	3	5	4	2	8
123860000	4	3	3	5	3	2	10
123880000	4	4	3	6	5	4	10
123900000	4	5	4	4	3	2	11
123920000	4	5	2	5	4	2	9
123940000	4	3	3	4	3	3	10
123960000	5	4	4	5	3	2	10
123980000	6	3	3	7	3	3	12
124000000	6	4	3	6	3	3	9
124020000	5	3	4	5	3	2	9
124040000	7	4	7	5	3	2	8
124060000	4	4	6	5	3	2	10
124080000	4	4	3	5	4	2	12
124100000	4	4	5	6	3	2	8
124120000	4	4	4	5	3	2	9
124140000	4	4	6	5	4	3	10
124160000	4	4	4	5	3	3	8
124180000	4	4	4	5	3	2	8
124200000	4	4	3	5	3	3	8
124220000	4	4	4	5	3	3	9
124240000	4	4	2	5	3	3	9
124260000	4	3	3	5	5	2	8
124280000	5	4	4	5	5	2	8
124300000	4	4	2	4	3	3	9
124320000	4	4	3	5	5	2	9
124340000	4	4	3	4	5	4	10
124360000	5	5	3	5	3	3	11
124380000	5	4	2	4	5	3	9
124400000	4	4	2	5	4	2	9
124420000	4	4	3	5	3	2	12
124440000	4	4	3	5	3	2	10
124460000	5	4	3	5	3	3	9
124480000	4	4	3	5	4	3	9
124500000	5	4	2	4	5	3	8
124520000	4	4	2	4	3	3	8
124540000	5	4	4	5	4	2	8
124560000	4	4	3	6	3	2	9
124580000	4	5	4	5	4	2	9
124600000	4	4	3	4	5	3	9
124620000	4	5	3	5	4	4	12
124640000	4	5	2	4	5	3	10
124660000	4	4	2	5	3	2	11
124680000	4	3	2	5	5	2	9
124700000	4	4	2	4	4	2	11
124720000	4	4	2	5	5	2	10
124740000	4	4	5	5	5	3	10
124760000	4	4	2	5	4	3	10
124780000	5	4	3	6	3	3	11
124800000	4	4	3	5	4	3	11
124820000	5	3	2	6	4	2	9
124840000	4	4	2	4	6	2	9
124860000	4	4	2	5	5	3	8
124880000	4	4	2	5	3	3	9
124900000	4	4	2	5	4	3	9
124920000	4	4	2	5	4	4	9
124940000	5	4	2	5	4	2	9
124960000	4	3	6	5	3	2	10
124980000	4	4	2	5	3	3	12
125000000	4	5	2	4	4	4	10
125020000	4	4	2	5	3	2	10
125040000	4	4	2	5	4	2	11
125060000	4	4	6	4	4	2	11
125080000	4	4	3	4	4	2	10
125100000	4	3	3	4	4	2	9
125120000	6	4	2	5	5	2	8
125140000	4	4	3	5	4	2	8
125160000	4	4	3	5	3	3	9
125180000	4	4	4	5	3	2	8
125200000	4	4	5	5	5	3	9
125220000	5	4	4	5	4	2	10
125240000	4	4	3	5	3	3	9
125260000	4	4	3	5	4	3	10
125280000	5	4	2	5	4	3	10
125300000	4	4	3	4	4	3	8
125320000	4	4	3	4	4	3	8
125340000	4	4	4	5	3	3	8
125360000	4	4	2	5	4	3	8
125380000	4	4	4	5	3	4	10
125400000	4	4	3	5	4	3	8
125420000	4	4	3	5	5	3	8
125440000	4	4	2	6	3	2	9
125460000	4	3	3	4	3	2	10
125480000	5	4	2	5	3	2	8
125500000	5	4	3	7	5	2	9
125520000	5	4	3	6	3	2	8
125540000	4	4	2	5	4	2	9
125560000	4	4	3	5	4	2	9
125580000	4	4	2	4	4	3	10
125600000	4	3	3	4	4	2	11
125620000	4	4	3	4	3	3	9
125640000	4	4	2	4	4	2	10
125660000	4	4	2	5	4	2	10
125680000	4	5	2	5	4	3	11
125700000	4	3	2	5	3	2	8
125720000	4	4	2	5	3	2	9
125740000	5	4	2	5	3	2	9
125760000	5	4	4	5	4	2	10
125780000	5	3	3	5	3	3	10
125800000	5	4	3	5	5	2	10
125820000	4	4	3	5	4	3	9
125840000	4	5	3	4	3	3	9
125860000	4	5	4	5	3	4	8
125880000	4	5	2	4	4	3	9
125900000	7	4	2	5	3	2	9
125920000	4	4	3	5	5	2	9
125940000	4	4	2	4	4	2	9
125960000	4	4	5	5	4	2	10
125980000	4	4	2	5	4	3	10
126000000	5	4	3	5	5	2	10
126020000	4	3	3	5	3	3	9
126040000	7	5	3	5	4	2	9
126060000	5	5	4	5	3	2	9
126080000	5	3	4	5	3	2	10
126100000	4	4	6	5	3	2	11
126120000	4	4	5	5	4	2	11
126140000	4	4	4	5	3	2	10
126160000	4	3	5	5	3	2	9
126180000	4	4	6	6	3	3	8
126200000	4	4	3	5	5	3	8
126220000	4	4	3	5	3	3	8
126240000	4	3	4	5	3	3	9
126260000	5	3	3	6	3	2	8
126280000	5	4	5	5	3	2	9
126300000	4	4	4	5	3	2	9
126320000	4	4	4	5	3	2	8
126340000	4	4	8	5	3	2	9
126360000	4	4	5	6	3	2	9
126380000	4	3	3	5	3	2	10
126400000	4	4	3	5	4	2	9
126420000	4	4	5	5	3	3	9
126440000	5	4	3	5	3	2	9
126460000	4	4	4	5	3	2	10
126480000	4	3	3	4	3	2	10
126500000	4	4	4	5	5	2	9
126520000	4	5	2	4	3	3	9
126540000	4	3	4	5	3	2	8
126560000	4	4	4	5	3	3	12
126580000	4	4	3	5	3	2	9
126600000	4	5	5	5	6	3	10
126620000	4	5	3	5	3	3	11
126640000	4	4	6	6	3	4	11
126660000	5	4	7	4	3	4	12
126680000	4	4	3	5	5	3	10
126700000	4	4	3	5	3	3	9
126720000	4	4	4	5	3	3	9
126740000	4	4	4	5	3	2	8
126760000	4	4	4	5	4	2	9
126780000	6	4	2	4	7	2	10
126800000	4	3	3	4	4	2	9
126820000	5	4	3	5	4	3	10
126840000	4	4	3	4	4	3	9
126860000	4	6	2	4	3	3	10
126880000	5	4	4	5	4	2	8
126900000	4	5	2	5	4	2	8
126920000	4	4	2	5	3	2	9
126940000	4	4	2	5	3	2	8
126960000	4	5	4	5	3	2	10
126980000	4	4	2	5	4	2	8
127000000	4	4	5	5	3	3	8
127020000	5	3	3	5	5	3	10
127040000	6	4	4	6	4	3	9
127060000	4	4	6	5	4	3	9
127080000	5	5	2	4	3	3	11
127100000	4	4	3	5	4	3	9
127120000	4	4	2	6	3	3	11
127140000	4	5	2	4	3	3	11
127160000	5	4	7	5	4	3	9
127180000	5	6	3	5	4	2	9
127200000	5	3	3	5	4	2	9
127220000	4	3	3	5	4	2	9
127240000	4	4	4	5	4	2	10
127260000	4	4	2	5	4	2	8
127280000	4	4	4	5	4	3	9
127300000	4	4	3	5	4	3	9
127320000	4	3	4	4	5	2	12
127340000	4	4	2	5	5	2	10
127360000	4	4	4	4	4	3	9
127380000	4	4	2	4	3	4	11
127400000	5	4	4	5	3	3	11
127420000	4	4	3	6	3	4	9
127440000	4	4	3	5	3	3	11
127460000	5	4	5	5	3	3	9
127480000	5	4	5	5	3	3	9
127500000	4	4	3	5	3	3	10
127520000	4	4	4	5	3	2	9
127540000	5	4	7	5	3	2	9
127560000	4	3	6	5	3	2	9
127580000	5	4	4	5	3	2	8
127600000	4	5	4	5	5	3	8
127620000	4	4	3	5	3	3	9
127640000	4	4	3	5	4	3	9
127660000	4	3	3	5	4	2	8
127680000	4	3	9	5	5	3	9
127700000	6	4	5	5	4	2	10
127720000	5	4	2	6	4	2	8
127740000	4	4	2	4	3	3	9
127760000	4	5	3	5	3	3	8
127780000	4	3	7	4	4	2	9
127800000	5	4	3	5	4	2	11
127820000	5	3	4	5	3	3	8
127840000	5	4	7	5	3	2	8
127860000	4	3	6	5	4	3	8
127880000	5	4	5	5	3	3	11
127900000	5	4	3	5	3	2	10
127920000	4	4	5	5	3	3	9
127940000	4	4	3	5	4	4	9
127960000	5	3	3	5	3	2	11
127980000	5	4	5	6	3	2	9
128000000	4	3	4	5	3	2	9
128020000	4	4	3	5	5	3	8
128040000	4	3	4	5	4	2	9
128060000	4	4	4	5	3	3	8
128080000	4	4	6	5	3	3	9
128100000	4	4	3	5	3	3	10
128120000	5	4	4	5	3	3	9
128140000	5	4	4	5	3	3	10
128160000	4	6	3	5	3	3	9
128180000	4	4	4	5	4	3	9
128200000	4	4	2	4	4	3	10
128220000	5	4	3	4	5	3	10
128240000	5	4	2	4	3	3	8
128260000	4	4	3	5	4	3	8
128280000	4	4	2	4	4	3	8
128300000	4	4	3	5	4	3	8
128320000	6	4	3	5	4	2	10
128340000	4	4	3	5	4	3	9
128360000	4	4	3	5	4	3	9
128380000	4	5	4	5	3	3	9
128400000	4	4	3	5	3	4	9
128420000	5	4	4	5	3	3	9
128440000	4	5	3	5	3	3	10
128460000	4	3	4	5	4	2	8
128480000	4	5	3	6	5	3	11
128500000	4	5	5	5	4	2	10
128520000	4	4	3	5	4	2	10
128540000	5	3	2	5	4	3	9
128560000	5	4	4	5	4	2	8
128580000	5	4	2	4	4	2	9
128600000	4	4	2	4	4	2	9
128620000	4	4	2	4	4	2	9
128640000	4	4	3	4	4	2	9
128660000	4	4	3	4	4	2	8
128680000	4	3	3	5	3	2	9
128700000	4	4	2	4	4	2	9
128720000	5	4	2	5	5	2	9
128740000	4	3	3	5	5	2	9
128760000	5	4	3	5	4	2	8
128780000	5	5	4	5	7	3	9
128800000	4	3	2	5	4	2	8
128820000	4	4	3	5	4	2	9
128840000	4	4	4	5	3	4	10
128860000	4	3	5	5	3	2	10
128880000	4	4	3	5	3	3	10
128900000	4	4	3	5	4	2	12
128920000	4	4	5	5	3	3	8
128940000	4	4	3	5	3	3	9
128960000	4	3	5	5	3	2	8
128980000	6	4	5	5	3	3	10
129000000	4	5	4	5	3	4	9
129020000	4	4	4	5	5	2	9
129040000	4	4	2	5	3	2	9
129060000	4	3	3	5	3	2	10
129080000	4	3	3	4	5	2	11
129100000	4	4	4	5	3	2	9
129120000	4	4	3	4	3	3	10
129140000	4	4	2	4	3	3	10
129160000	4	4	2	5	5	3	9
129180000	4	4	5	5	3	3	11
129200000	4	5	5	5	3	2	9
129220000	4	4	4	5	4	2	9
129240000	4	4	4	5	3	4	9
129260000	4	4	3	5	3	3	9
129280000	4	4	4	5	3	2	9
129300000	4	4	4	5	3	3	8
129320000	4	4	4	5	3	3	11
129340000	4	4	4	5	3	4	9
129360000	5	3	3	5	4	2	11
129380000	5	3	3	6	3	3	10
