states	AB_aSPR	AA_aSPR	BB_aSPR	NormSPR_1	NormSPR_2	AB_sumTMRCA	AA_sumTMRCA	BB_sumTMRCA	Norm_sumTMRCA_1	Norm_sumTMRCA_2	AB_meanTMRCA	AA_meanTMRCA	BB_meanTMRCA	Norm_meanTMRCA_1	Norm_meanTMRCA_2	AB_stdevTMRCA	AA_stdevTMRCA	BB_stdevTMRCA	Norm_stdevTMRCA_1	Norm_stdevTMRCA_2	sharedClades_AB	sharedClades_AA	sharedClades_BB	Norm_sharedClades_1	Norm_sharedClades_2	AB_sumTT	AA_sumTT	BB_sumTT	Norm_sumTT_1	Norm_sumTT_2	AB_meanTT	AA_meanTT	BB_meanTT	Norm_meanTT_1	Norm_meanTT_2	AB_stdevTT	AA_stdevTT	BB_stdevTT	Norm_stdevTT_1	Norm_stdevTT_2	AltAB_sumTMRCA	AltAA_sumTMRCA	AltBB_sumTMRCA	Norm_sumTMRCA_1	Norm_sumTMRCA_2	AltAB_meanTMRCA	AltAA_meanTMRCA	AltBB_meanTMRCA	AltNorm_meanTMRCA_1	AltNorm_meanTMRCA_2	AltAB_stdevTMRCA	AltAA_stdevTMRCA	AltBB_stdevTMRCA	AltNorm_stdevTMRCA_1	AltNorm_stdevTMRCA_2	AB_minTMRCA	AA_minTMRCA	BB_minTMRCA	Norm_minTMRCA_1	Norm_minTMRCA_2	AB_maxTMRCA	AA_maxTMRCA	BB_maxTMRCA	Norm_maxTMRCA_1	Norm_maxTMRCA_2	timeTaken	exact indicator
10	196	154	145	0.762755102041	0.762409484184	163620.135753	118219.736773	30156.7835742	0.453417666672	7.76807242108e+13	1.60528359548	1.15985849316	0.295869391267	0.453417666672	0.0733598310946	1.81669498613	0.840229061857	0.322982382664	0.320144948216	0.0405388148688	122	227	232	0.531590413943	0.531621956757	329389.684438	237600.404307	63288.8896487	0.456737578878	6.86498052084e+14	3.23165516589	2.33110692371	0.620929788756	0.456737578878	0.648312456652	3.64200626004	1.68787879598	0.653926286774	0.321499321466	0.334502538641	47670.3623067	98771.3697726	2981.27322341	1.06725267097	1.81893533414e+12	0.467695801921	0.969049798605	0.029249389002	1.06725267097	0.00171775933142	2.37877630967	1.05460850004	0.437036370847	0.313531975416	0.0893025977394	0.000118108370543	0.000301978128391	0.000188720160168	2.07732223509	2.74983663271e-11	11.5565687531	2.20427864382	1.63985922993	0.166318305886	1.13062143767	2035.84297845	1
11	208	151	152	0.728365384615	0.728361417862	154406.996035	22438.8907713	33191.4014106	0.180141747494	3.5924189144e+12	1.51489311888	0.220148841034	0.325642146367	0.180141747494	0.00339259510592	1.85532302212	0.247833571981	0.18175896605	0.115772976703	0.00109368542891	115	233	223	0.504385964912	0.50450729262	310686.000809	49160.5499033	65389.3280381	0.184349918637	3.32602514686e+13	3.04815258922	0.482316091118	0.641537272512	0.184349918637	0.0314101915848	3.71194214023	0.499930148263	0.390932353285	0.119999513448	0.010290125817	39538.9377213	4757.97925836	25402.6628675	0.381404305023	3.69469489772e+11	0.387918075087	0.0466807218802	0.249226525789	0.381404305023	0.000348918211559	2.36360831041	0.328188820368	0.277426148865	0.1281123794	0.00350725096891	0.000152363255893	0.00108022435575	6.13279851223e-05	3.7461536713	2.88048142232e-11	11.684323571	1.9002984136	1.69029084021	0.15364985538	0.883004490802	1869.09893	1
12	202	150	152	0.747524752475	0.747508359928	130382.417867	50059.6189972	30322.9227972	0.308256830595	1.76725072964e+13	1.27918703635	0.491136893405	0.297499389726	0.308256830595	0.0166894961839	2.21346369345	0.245897779023	0.198334423837	0.100347750038	0.00107456578281	105	235	225	0.45652173913	0.456629651137	266033.40122	100898.248172	61851.5142114	0.305882196816	1.46396858515e+14	2.61006417617	0.98991668634	0.606827641734	0.305882196816	0.138253716382	4.38637566058	0.515008238554	0.427153193917	0.107396345568	0.0110329041696	961.630941231	-38471.770398	24314.8818981	-7.36087405933	9.09955689202e+14	0.0094345990349	-0.377448054452	0.238554263859	-7.36087405933	0.859340542221	2.55649212488	0.399016455778	0.266334927789	0.130129754184	0.00441767134696	0.00114300218047	0.000209577020996	0.000299332201394	0.222619532616	3.44308025715e-12	11.9134875464	1.53990703553	1.80423224806	0.140350979114	0.647940270847	5390.13669185	1
13	214	160	145	0.71261682243	0.711754495875	147805.402821	24395.9600655	63738.0607702	0.298142081256	1.63584898943e+13	1.45012462787	0.239349724953	0.625336624317	0.298142081256	0.0154485693562	2.03386406846	0.297349940838	0.307635276369	0.148728036104	0.00411420623091	107	213	229	0.484162895928	0.484480425375	296419.546936	51758.9908407	128339.159478	0.303789261167	1.48861757668e+14	2.90818384844	0.507809497486	1.25914054782	0.303789261167	0.140581508604	4.05677308613	0.578035485437	0.6592288191	0.152493654226	0.0357932104886	41248.1349187	1104.52084319	39302.7494083	0.489807240147	45686656908.4	0.404687076101	0.0108364974903	0.385600822246	0.489807240147	4.31453937656e-05	2.46489205763	0.381559757408	0.580514739573	0.195155502653	0.019904612394	0.000132388648581	4.0634824245e-05	0.00012489729238	0.625174886216	1.94559333316e-13	10.9220452112	1.97955605601	2.40482682407	0.20071254034	2.07490995251	5418.81001943	1
14	202	153	145	0.737623762376	0.737357916078	248672.796053	60316.1917067	57539.145205	0.236968696983	4.84357868976e+13	2.43973859519	0.591764532177	0.564518819585	0.236968696983	0.045741606838	1.8573781838	0.310472591468	0.280354939762	0.159048796951	0.00407908371517	109	228	227	0.479120879121	0.479122036282	497402.49962	121248.687675	113958.216775	0.236435185418	3.83828677461e+14	4.88003551223	1.18957564974	1.11804855262	0.236435185418	0.362478687395	3.71214220432	0.638165248636	0.590016895118	0.165427679781	0.0381918409267	150984.70931	40348.5384524	-31301.8900593	0.029958823097	1.05648606247e+13	1.48131692905	0.395861099743	-0.307104076088	0.029958823097	0.00997720346764	2.68474920359	0.53839806956	0.550424814451	0.202779254493	0.0327114108129	3.91597518501e-05	0.000120301790957	0.000423478559696	6.94310261127	6.62776512084e-11	12.8868342076	2.24053719309	1.90594631026	0.160880610263	1.41507480702	5317.85685147	1
15	212	146	149	0.695754716981	0.695718739076	162763.258178	38826.5688535	64450.9012632	0.317262849345	3.8473317893e+13	1.59687673585	0.380928996071	0.632330330467	0.317262849345	0.0363332877101	1.8758162333	0.379273186765	0.289142372402	0.178166588843	0.00641117263986	106	234	217	0.470066518847	0.470400819466	324955.258473	79175.4370953	128485.054982	0.319521667465	3.18465652682e+14	3.1881488381	0.77679333139	1.26057193436	0.319521667465	0.300751399109	3.74594005728	0.760678934271	0.609408551192	0.182876322701	0.0573665910423	45011.2983534	6759.32155432	45061.3904277	0.575641159861	2.06107526158e+12	0.441607620758	0.0663159699617	0.442099076072	0.575641159861	0.00194643052828	2.42356855895	0.533439070911	0.536650133031	0.220767264865	0.0338140208761	5.27906311163e-05	0.000123506836644	0.0010599391228	11.2088635276	3.24628756026e-10	12.367769021	2.36842307749	2.36552355934	0.191382400043	2.53794238008	5370.11324575	1
16	199	147	142	0.726130653266	0.726021970271	135291.452027	87842.9509422	25619.7750809	0.419327031839	3.74364019026e+13	1.32734976382	0.861830651082	0.251356622265	0.419327031839	0.0353540488746	2.22350111803	0.495664976583	0.321615720277	0.183782389456	0.0114291425847	105	233	229	0.454545454545	0.45456249212	273581.307711	177707.793202	54656.114346	0.424670657312	3.44829198698e+14	2.684116984	1.74349815751	0.536233290289	0.424670657312	0.325648505855	4.42579467421	0.998658371274	0.626656269225	0.183618396259	0.0884914699805	17742.3814989	-63604.4217001	-512.234223753	-1.8068785165	59827366497.7	0.174071203607	-0.624025486138	-0.0050255501418	-1.8068785165	5.64995440722e-05	2.58370157593	0.77396901282	0.408156302085	0.2287658385	0.0386240499099	0.00131275374338	6.98665648997e-05	0.000835390462953	0.344793161863	2.59498315185e-12	12.2265903986	1.95923129713	1.7795422615	0.152895183233	0.994220397168	5441.74483106	1
17	206	147	154	0.730582524272	0.730384936026	180624.984148	65717.0268041	30883.9658581	0.267407615613	2.28057373718e+13	1.77211883276	0.644752338011	0.303003805291	0.267407615613	0.0215371967574	1.95941303746	0.412589062422	0.175619872584	0.150098249772	0.00267951840007	107	231	220	0.474501108647	0.474642308207	361010.200012	131878.450977	63039.2013718	0.269961419847	1.91447459265e+14	3.54188528944	1.29386467611	0.618480087238	0.269961419847	0.180798433818	3.91707180516	0.850981763834	0.408978682136	0.16082937825	0.0309229071474	77903.604259	-28530.3193962	-16423.0708838	-0.288519322742	2.81815224218e+12	0.764315329347	-0.279912087163	-0.161127395206	-0.288519322742	0.00266139604883	2.5289378573	0.71244967209	0.310952742682	0.202338387204	0.019407026891	0.000714652240731	0.00230442798693	4.16741295339e-06	1.61518796717	1.29051957635e-13	12.2572737841	2.29765497845	1.87326914508	0.170140775061	1.51138846005	5173.08334089	1
18	196	150	149	0.762755102041	0.762750836108	133296.696168	32568.5853276	45956.5934475	0.294550356583	1.68063754701e+13	1.30777913553	0.319531673249	0.450881948153	0.294550356583	0.0158715418571	2.13319943112	0.184322360371	0.232568312308	0.0977148846464	0.000861441261502	108	228	224	0.477876106195	0.477894819648	268890.752172	66616.9054025	93233.4308268	0.297240301011	1.43461832547e+14	2.63809775889	0.653581082378	0.914716861515	0.297240301011	0.135481947563	4.26405465562	0.406558371708	0.497473039801	0.106006076906	0.00959317026863	24381.4128161	-6646.29743142	-29558.2749486	-0.742462560582	1.58291956382e+12	0.239207001315	-0.0652070858409	-0.28999739957	-0.742462560582	0.0014948716431	2.49070393478	0.363074728806	0.416274019491	0.156451503009	0.00917125036768	4.13904342622e-05	0.000397301485464	0.00042343191194	9.91452991535	6.83766100526e-10	11.1583999782	2.1639319657	1.4563460973	0.162222095913	0.890050139425	4917.59943595	1
19	214	148	152	0.700934579439	0.700872271374	146441.548672	26869.6011275	50656.0076783	0.264698132152	1.26508598333e+13	1.43674380111	0.263618714827	0.496988086242	0.264698132152	0.0119471715796	2.10700482606	0.244820684118	0.385861036614	0.149663093537	0.00423538152048	104	239	218	0.455142231947	0.455623527423	293866.8988	56094.8717605	102649.550883	0.270095787058	1.12826146744e+14	2.88313971705	0.550348995944	1.00709878621	0.270095787058	0.106550333461	4.21326223576	0.506033652506	0.795883841452	0.154502309743	0.0384981342977	42231.9381685	-7718.10813346	13494.5400856	0.0683893778345	2.56860237699e+11	0.414339208529	-0.0757226628481	0.132395464216	0.0683893778345	0.000242572708274	2.51635154685	0.351707367723	0.615107582866	0.192106494778	0.0185991792566	0.000668065090849	0.00067316410059	0.000384235819411	0.791389891856	1.00142588453e-10	11.3666873536	1.87060110204	1.66356807684	0.155461704406	0.851941183254	4716.9636824	1
20	195	158	151	0.792307692308	0.792104363587	168387.089325	38127.071917	27548.5408936	0.195013801456	6.55171986936e+12	1.6520523647	0.37406620408	0.270279819611	0.195013801456	0.00618728864694	1.96179718578	0.163343323622	0.42168776782	0.149105905463	0.00241841415284	127	227	223	0.564444444444	0.564466744806	337279.478718	77896.0404858	58212.6099507	0.20177428368	6.09642155472e+13	3.30906224828	0.76424112087	0.571126208727	0.20177428368	0.0575731573153	3.92524575731	0.381229872957	0.840807818614	0.155663844652	0.0261758310521	58531.761126	19773.661266	-3950.84975311	0.135164321118	1.04271018875e+11	0.574257413476	0.194000169397	-0.0387619425182	0.135164321118	9.8471073879e-05	2.49963070011	0.359124631125	0.499368867903	0.171724066877	0.0128664122739	0.000657194107362	0.000182330444431	0.000654712623827	0.636830929312	2.16833385209e-11	11.239834744	1.93605834143	2.52207328563	0.198318379611	2.12125245801	4527.71813148	1
21	204	151	160	0.762254901961	0.761935655989	126832.973153	43599.9397987	95003.7413674	0.546402397264	1.35276084248e+14	1.24436329448	0.427760726397	0.932085447946	0.546402397264	0.127751521274	1.88862521787	0.246244490272	0.549219193662	0.21059331317	0.00968453274557	105	227	217	0.472972972973	0.473092979717	255841.369979	87539.3654668	189809.038646	0.54203197109	1.07912013426e+15	2.51006975629	0.858852162028	1.86222395312	0.54203197109	1.01909542663	3.77975349045	0.51094571555	1.09370866001	0.212269712775	0.0826207910123	20250.5383949	31129.4408593	81150.4681764	2.77226972554	3.15128821537e+14	0.198678829689	0.305412170195	0.796170439107	2.77226972554	0.297600175022	2.25296958365	0.38773572744	0.73248729467	0.248610329727	0.0358027597585	0.000101037536297	0.000196121040062	0.000256694447216	2.24082803221	2.50841030313e-11	10.3971711642	3.00422482563	2.1155366336	0.246209347638	3.88499771729	4325.69477605	1
22	207	162	165	0.789855072464	0.789821831504	126347.66701	87208.1128956	84122.3067751	0.678011805541	4.25960077208e+14	1.2396019368	0.855602230006	0.825327264634	0.678011805541	0.402266580731	1.99342483263	0.579149571094	0.482257079975	0.266226906001	0.0391326121381	114	223	210	0.526558891455	0.526796368474	257851.461408	176123.743896	166799.494744	0.664962759503	3.3469997653e+15	2.52979084245	1.72795698738	1.63647641175	0.664962759503	3.16082709	3.96224653809	1.17223214172	0.970274555421	0.270365142166	0.326493876941	2908.50940754	61848.3775345	66936.7480316	22.1393689208	5.89271406851e+15	0.0285355003389	0.606796867674	0.656719071008	22.1393689208	5.56493921943	2.34724119985	0.836221838433	0.694591280328	0.326087732028	0.143728848099	0.0006853781465	0.000668741152822	0.000171847681031	0.613229965199	1.92696221285e-11	10.9391831216	1.75191930797	1.44787734668	0.146253912156	0.588175394003	4169.5027817	1
23	201	152	158	0.771144278607	0.770999825983	130831.502431	60317.1866498	84952.1103794	0.555177057244	2.00686504609e+14	1.28359302269	0.591774293603	0.833468500474	0.555177057244	0.189523568821	2.1127022737	0.280538768969	0.532727607321	0.192470653914	0.0105720176964	118	223	224	0.527964205817	0.527965526994	265799.232507	122008.839801	172693.01656	0.554369276355	1.67023824386e+15	2.6077667377	1.19703353218	1.69429798639	0.554369276355	1.57733333079	4.21121045454	0.589477856875	1.09014736459	0.199423092196	0.0980614847292	6619.91096438	-42363.4575252	70011.212025	2.08822706593	1.32881903385e+15	0.0649482071736	-0.415629550117	0.686882758324	2.08822706593	1.25490513727	2.4712150201	0.506113517438	0.711800899973	0.24642016326	0.0525173016761	0.000631181432482	5.70437480292e-05	0.000549117552737	0.480179920996	1.55450650467e-12	11.0469034094	2.09767398216	1.91529920417	0.181633397053	1.46119670072	4075.10286975	1
